Time	catalyst0	catalyst1	sp_22
0	5	5	0
1	4.93616559422275	4.93616730981686	6.36302052517901E-07
2	4.87458307063021	4.87459634003695	4.96336544048479E-06
3	4.81513857359223	4.81518211425716	1.640823386249E-05
4	4.75772584178389	4.75782621509583	3.81069175111175E-05
5	4.70224451640275	4.70243534918624	7.29699986948261E-05
6	4.64860196393607	4.64892293187719	0.000123613062001223
7	4.59671120810303	4.59720729963972	0.000192434216727103
8	4.5464897311794	4.54721071779027	0.000281652695264245
9	4.49786103996443	4.49886069666149	0.000393255483484985
10	4.45075299319364	4.4520886049746	0.000529065151984132
11	4.40509680740973	4.40682884622351	0.000690780482728092
12	4.36082908318652	4.36302053144986	0.000879891153685669
13	4.3178888832109	4.32060500246273	0.00109778132588578
14	4.27621902686556	4.27952693882122	0.00134568664618049
15	4.2357660019716	4.23973429203329	0.00162470258455817
16	4.19647774550456	4.20117642093212	0.00193587661100511
17	4.15830581958699	4.16380591375563	0.0022801143650376
18	4.12120492094082	4.12757817738368	0.00265820080849129
19	4.08513273770571	4.09245131456443	0.00307080553516122
20	4.05004747042304	4.05838391776688	0.00351855054341187
21	4.01590960303313	4.0253366452421	0.00400196181974841
22	3.98268290723795	3.99327311483446	0.00452144188103183
23	3.95033364153564	3.96215919117942	0.00507729167168651
24	3.91882936903574	3.93196199095852	0.00566977067548829
25	3.88813639026017	3.90264772273919	0.00629922745263866
26	3.85822473921444	3.87418589090051	0.00696584559927169
27	3.82906649264539	3.84654787296434	0.00766972971840739
28	3.80063551120962	3.819706699525	0.00841091792552739
29	3.77290448589519	3.79363449026562	0.00918950937947843
30	3.74584742753085	3.76830461508622	0.0100055567893473
31	3.71944060111774	3.74369250519136	0.0108590260714785
32	3.69366161057132	3.71977485856015	0.0117498358688871
33	3.66848909657021	3.69652930990187	0.0126778565523497
34	3.64390217373969	3.67393381588267	0.0136429083597361
35	3.61988159626539	3.65196792834365	0.0146447652495208
36	3.59640934574184	3.63061234410129	0.0156831535382129
37	3.57346851334262	3.60984880085779	0.0167577573024086
38	3.55104098548369	3.58965823011755	0.0178683709182916
39	3.52910952652483	3.57002241940144	0.0190147617893706
40	3.50765834770115	3.55092446631388	0.0201966328478191
41	3.48667244508079	3.53234825016358	0.0214136661901327
42	3.46613733291604	3.51427813705267	0.0226655306315225
43	3.4460386218988	3.49669851343173	0.0239518936543041
44	3.42636295674095	3.4795948230538	0.0252723948454314
45	3.40709767086769	3.46295318506878	0.026626655679336
46	3.38823072917127	3.44676033899488	0.0280142819151814
47	3.36974995043963	3.43100297206124	0.0294349031586464
48	3.351643749228	3.41566836098226	0.0308881351165003
49	3.3339012761893	3.40074449335395	0.0323735724567808
50	3.31651221252733	3.3862198898405	0.0338907992667372
51	3.2994665416887	3.3720833785445	0.0354393970904718
52	3.2827542468602	3.35832379605285	0.0370189555786142
53	3.26636604124062	3.34493070914196	0.0386290467789317
54	3.25029308858829	3.33189413860348	0.0402692349745176
55	3.23452708020477	3.31920464561864	0.0419390778980632
56	3.2190614070442	3.30685465862131	0.0436381453758562
57	3.20388840454697	3.29483550536376	0.0453660152203851
58	3.18899985512366	3.28313791409265	0.0471222634285741
59	3.17438754118484	3.27175261305462	0.0489064659973478
60	3.1600432451411	3.26067033049634	0.0507181989236304
61	3.14595874940302	3.24988179466447	0.0525570382043465
62	3.13212583638118	3.23937773380567	0.0544225598364203
63	3.11853628848616	3.22914887616659	0.0563143398167763
64	3.10518447254159	3.21918859561852	0.0582319290309394
65	3.09207040569357	3.20949605018261	0.060174823463185
66	3.0791884930934	3.2000646529656	0.0621425736266281
67	3.0665327559819	3.19088742407087	0.0641347337646421
68	3.05409721559988	3.1819573836018	0.0661508581206008
69	3.04187589318815	3.17326755166178	0.0681905009378777
70	3.02986280998753	3.16481094835418	0.0702532164598464
71	3.01805198723883	3.15658059378239	0.0723385589298807
72	3.00643748166618	3.14856955444949	0.0744460863458184
73	2.99501593662379	3.14077427926285	0.0765756303950521
74	2.98378364484785	3.13319075864451	0.0787269856663198
75	2.97273553631121	3.12581320100037	0.080899802555307
76	2.9618665409867	3.11863581473635	0.0830937314576992
77	2.95117158884716	3.11165280825836	0.0853084227691819
78	2.94064560986545	3.1048583899723	0.0875435268854403
79	2.93028353401441	3.0982467682841	0.0897986942021601
80	2.92008029126687	3.09181215159967	0.0920735751150265
81	2.91003210411268	3.08555001554091	0.0943677929886769
82	2.90014094266308	3.07946147084153	0.0966808509848942
83	2.89040438938486	3.07354332647887	0.099012344026444
84	2.88081925388357	3.06779163369776	0.101361883199321
85	2.87138234576477	3.06220244374306	0.103729079589522
86	2.86209047463401	3.05677180785959	0.106113544283041
87	2.85294045009685	3.0514957772922	0.108514888365873
88	2.84392908175884	3.04637040328574	0.110932722924015
89	2.83505317922553	3.04139173708505	0.113366659043461
90	2.82630968966399	3.03655659318538	0.115816566876393
91	2.81769561549332	3.03186209264413	0.118282420629807
92	2.80920782917824	3.02730463547584	0.120763949770819
93	2.80084320309646	3.02288062121224	0.123260883602653
