Time	catalyst0	catalyst1	sp_22
0	5	5	0
1	4.93615978217338	4.93616203924319	8.40408825669478E-07
2	4.87456577998477	4.87458052872351	5.50844804895704E-06
3	4.81510778983831	4.81515386077185	1.73308296864419E-05
4	4.75768604000983	4.75778952392803	3.92580484821941E-05
5	4.70220321029703	4.70239715625512	7.41086082457989E-05
6	4.64856431208846	4.64888783583931	0.000124570448523923
7	4.59667905420563	4.59717689193793	0.000193149312463902
8	4.54646655509337	4.54718799728183	0.000282003661323959
9	4.49784469692269	4.49884373185019	0.000393336365112389
10	4.45074400607711	4.45207788458481	0.000528866590537034
11	4.40509762003262	4.40682656814355	0.000690212892595406
12	4.36084328968308	4.36302998639954	0.000878817203091568
13	4.31791205065611	4.32062238474246	0.00109637875878151
14	4.27625432674176	4.27955501707445	0.00134384267797014
15	4.23581409893029	4.23977348285182	0.00162240453743321
16	4.19653281213389	4.20122115162067	0.00193335826230619
17	4.15836803514609	4.16385630581816	0.00227735741587723
18	4.12127289937199	4.12763294386887	0.00265523394067493
19	4.08520262696792	4.09250693203273	0.00306773732937315
20	4.05011705488836	4.05843843499973	0.00351544615221782
21	4.01597853622501	4.02538985356431	0.00399883178181014
22	3.98275234904194	3.99332625158553	0.00451825197247622
23	3.95039342553042	3.96220331474073	0.00507446336096882
24	3.91887352818039	3.93199200359335	0.00566757110612878
25	3.88816398468481	3.90266288852935	0.00629769570015292
26	3.85823860363436	3.87418879524164	0.0069648603588475
27	3.82907410049256	3.84654519122833	0.00766897456964489
28	3.80061830023849	3.81968265884799	0.00841117530865761
29	3.7728595858959	3.79358701685118	0.00919089769184447
30	3.74577791355536	3.76823691412752	0.010007941168343
31	3.71935384609132	3.74361165018678	0.010862088476997
32	3.69357013289517	3.71969254273239	0.0117530390129931
33	3.66838015970924	3.69643448991406	0.0126816919337788
34	3.64377628632435	3.67382756652282	0.0136473669500985
35	3.61974274327597	3.65185456742034	0.0146497199586366
36	3.59626310872608	3.63049774682757	0.0156884389665541
37	3.57332235108511	3.60974065944238	0.0167631610206024
38	3.55088776691205	3.58955054503103	0.0178742529447231
39	3.52894967497047	3.56991593406584	0.0190211446097365
40	3.50749433541007	3.55082162216753	0.020203438098301
41	3.48650737979635	3.53225183981754	0.0214207672191769
42	3.46597533646631	3.51419166194906	0.0226727350323372
43	3.44587761944886	3.49661984343268	0.0239593435081382
44	3.426203370882	3.47952388168282	0.0252800902159887
45	3.40694068200982	3.46289037671838	0.0266345464358794
46	3.38807755982794	3.44670589565866	0.0280223053141731
47	3.36960269528853	3.43095765974876	0.0294429406623759
48	3.35150126222584	3.41563130171563	0.0308962823574926
49	3.33376360791319	3.40071550501588	0.0323818466348001
50	3.31637992888908	3.38619916165174	0.0338991851126979
51	3.29934051889411	3.37207150452634	0.0354478685392636
52	3.28263624105558	3.35832235950824	0.0370274558383171
53	3.26625485716815	3.3449387673663	0.0386376592414127
54	3.25018849215169	3.33191185311124	0.0402780084896784
55	3.23442928077994	3.31923281979615	0.0419480466712796
56	3.21896934878422	3.30689293112661	0.0436473310714968
57	3.20380128846865	3.29488394915679	0.0453754117765648
58	3.18891416081792	3.28319303375451	0.0471319324804546
59	3.17430147884082	3.27181292779884	0.0489164291850089
60	3.15995680536756	3.26073634082346	0.050728441201404
61	3.14587346522177	3.24995558180405	0.0525675184077278
62	3.13204513474079	3.23946331127172	0.0544332063842361
63	3.11846303527578	3.22924917159287	0.0563251580733148
64	3.10512143021621	3.2193063871599	0.0582429150737696
65	3.09201478293667	3.20962835198264	0.060186020715322
66	3.07913735911487	3.20020815219792	0.0621540358808617
67	3.06648369290887	3.19103912580122	0.064146520459028
68	3.0540459258924	3.18211428682661	0.066163243955649
69	3.04181935525743	3.17342752590614	0.0682037463781722
70	3.02979948788786	3.1649729728094	0.0702675713926388
71	3.01798156771387	3.15674489416919	0.0723543037314813
72	3.00636109973862	3.14873780687404	0.0744635277191434
73	2.99493385003822	3.14094647806827	0.0765948272720802
74	2.98369584576174	3.13336592515193	0.0787477858987584
75	2.97264287145165	3.12599107582184	0.080922009311617
76	2.96176412830266	3.1188124883817	0.0831174100854202
77	2.95106042424741	3.11182862915931	0.0853333910398162
78	2.94052808529759	3.10503501344958	0.0875695675162776
79	2.930163645747	3.09842737117194	0.0898255568182574
80	2.91996384817153	3.09200164687034	0.0921009782111888
81	2.90992564342916	3.08575399971324	0.0943954529224855
82	2.90004619065999	3.07968080349365	0.0967086041415412
83	2.89031999859866	3.0737762706615	0.0990401692934575
84	2.88073983513003	3.06803320829115	0.101389964316636
85	2.87130664861962	3.06245126408899	0.103757494006778
86	2.86201758343052	3.05702696561861	0.106142422702318
87	2.85286992909243	3.05175700261031	0.108544419182508
88	2.84386112030165	3.04663822696118	0.110963156667411
89	2.83498873692106	3.04166765273502	0.113398312817908
90	2.82625050398018	3.03684245616241	0.11584956973569
91	2.81763970235143	3.0321558610861	0.118316692840215
92	2.80915365410852	3.02760474650245	0.120799385030397
93	2.80079181440652	3.02318793583799	0.123297319479573
94	2.79255176006125	3.01890260051342	0.125810208579996
95	2.78443115992891	3.01474602648588	0.128337770077812
96	2.77642777490606	3.01071561424903	0.130879727073071
97	2.76853945792965	3.00680887883295	0.133435808019717
98	2.76076415397699	3.00302344980423	0.136005746725591
99	2.75310319163083	2.99935914492884	0.138589786514442
100	2.74555133939423	2.99581091823533	0.141187278929719
101	2.73810599187284	2.99237580036418	0.143797912473228
102	2.73076477590994	2.98905098726012	0.146421408281029
103	2.72352531834884	2.98583367486791	0.149057487489179
104	2.71638524603281	2.98272105913228	0.151705871233737
105	2.70934218580514	2.97971033599797	0.154366280650761
106	2.70239376450912	2.97679870140974	0.157038436876311
107	2.69553760898805	2.97398335131231	0.159722061046445
108	2.6887713460852	2.97126148165044	0.162416874297221
109	2.68209260264387	2.96863028836887	0.165122597764697
110	2.67550342393882	2.96609183783148	0.167839351279173
111	2.66901315268275	2.96365624033842	0.17056791315042
112	2.66260815102031	2.96130827480273	0.173306988051878
113	2.65628642229805	2.95904555218718	0.176056331093127
114	2.65004596986253	2.95686568345453	0.178815697383749
115	2.64388479706029	2.95476627956754	0.181584842033325
116	2.63780090723788	2.952744951489	0.184363520151436
117	2.63179230374187	2.95079931018165	0.187151486847664
118	2.62585698991879	2.94892696660828	0.189948497231589
119	2.61999296911521	2.94712553173164	0.192754306412793
120	2.61419824467768	2.9453926165145	0.195568669500857
121	2.60847081995274	2.94372583191962	0.198391341605363
122	2.60282280508696	2.94213839008559	0.201223259514742
123	2.59725386898219	2.94062974396775	0.2040643178565
124	2.59175300214911	2.93918753693616	0.206913516765489
125	2.58631871809343	2.93780994415543	0.209770654085594
126	2.58094953032083	2.93649514079015	0.212635527660699
127	2.57564395233701	2.93524130200495	0.215507935334689
128	2.57040049764769	2.93404660296444	0.218387674951449
129	2.56521767975856	2.93290921883321	0.221274544354864
130	2.56009401217531	2.93182732477588	0.224168341388819
131	2.55502800840365	2.93079909595705	0.227068863897198
132	2.55001818194927	2.92982270754133	0.229975909723887
133	2.54506304631788	2.92889633469334	0.23288927671277
134	2.54017896911412	2.92804058902972	0.235810595407748
135	2.53535372726749	2.92724015353729	0.238738561557136
136	2.53058412414929	2.92649105433085	0.241672797461748
137	2.525869071867	2.92579196748012	0.244613141881422
138	2.52120748252809	2.9251415690548	0.247559433575996
139	2.51659826824	2.92453853512463	0.250511511305306
140	2.51204034111021	2.92398154175932	0.25346921382919
141	2.50753261324619	2.92346926502857	0.256432379907485
142	2.50307399675539	2.92300038100212	0.259400848300028
143	2.49866340374528	2.92257356574968	0.262374457766656
144	2.49429974632333	2.92218749534096	0.265353047067206
145	2.48998457305996	2.92184414976363	0.268336763477606
146	2.48572691312247	2.92155488341292	0.271326629645271
147	2.48151660014373	2.92130699554968	0.274321421976598
148	2.47735283151765	2.92109951975405	0.277321012615344
149	2.47323480463815	2.92093148960621	0.280325273705261
150	2.46916171689916	2.92080193868631	0.283334077390106
151	2.46513276569458	2.9207099005745	0.286347295813632
152	2.46114714841834	2.92065440885095	0.289364801119593
153	2.45720406246436	2.92063449709581	0.292386465451744
154	2.45330270522655	2.92064919888924	0.295412160953839
