Time	Signal
0	0
60	0
120	0
180	0
240	0
300	0
360	0
420	0
480	0
540	0
600	0
600	0
660	0.37944681937581
720	1.35237992751201
780	2.32571005845213
840	3.13736383981149
900	3.79757381883915
960	4.34031763676792
1020	4.79379408314222
1080	5.17846605256628
1140	5.50905739505551
1200	5.79636535707622
1260	6.04846236662322
1320	6.27152281425396
1380	6.4703431919354
1440	6.64870667716028
1500	6.80965246977153
1560	6.9556297730106
1620	7.08865745525567
1680	7.21039645553242
1740	7.32223914605407
1800	7.42535292353223
1860	7.52072903329908
1920	7.60921515570842
1980	7.6915336744367
2040	7.768315294646
2100	7.84010258829793
2160	7.9073703975048
2220	7.97053545126414
2280	8.02996570874365
2340	8.08598092375854
2400	8.13887422210676
2460	8.18889587489395
2520	8.23627870397824
2580	8.28122538793512
2640	8.32391903961543
2700	8.36452854392753
2760	8.40320114826585
2820	8.44007461842387
2880	8.47527085867937
2940	8.50890310542449
3000	8.54107401197403
3060	8.57187615549605
3120	8.60139614993266
3180	8.62971343989216
3240	8.6568983858256
3300	8.68302011369795
3360	8.70813871099229
3420	8.73231110303965
3480	8.75559079579282
3540	8.77802566237635
3600	8.79966123921619
3660	8.82054006475256
3720	8.84070126775958
3780	8.86018045243949
3840	8.87901282772314
3900	8.89723024449918
3960	8.91486083909126
4020	8.93193476734428
4080	8.94847706778678
4140	8.96451105065085
4200	8.98006308892734
4260	8.9951513918468
4320	9.00979704504358
4380	9.02402184151906
4440	9.0378399781073
4500	9.05127124533987
4560	9.06433235415837
4620	9.07703515687239
4680	9.08939771772018
4740	9.10143096593743
4800	9.11314930387582
4860	9.12456545970571
4920	9.13568928872619
4980	9.14653356317825
5040	9.15710767638361
5100	9.16742154063336
5160	9.17748577914316
5220	9.18730805463899
5280	9.19689811427351
5340	9.20626357945347
5400	9.21541194346465
5460	9.2243514685908
5520	9.23308876679299
5580	9.24163041021624
5640	9.24998353323699
5700	9.25815402337496
5760	9.26614737348773
5820	9.27397020954337
5880	9.28162745549672
5940	9.28912378336212
6000	9.29646549277482
