Time,B,Y,X
0,0,20,30
0.00002583247225092497,0.030958974193717164,19.984518512675216,29.984522513131065
0.0001299956668111063,0.15498676472367628,19.922456139481948,29.922557095794375
0.0006138442495873133,0.7146126043003153,19.6415858220324,29.643801573667282
0.001720980487824267,1.9002471573979736,19.041465867256903,29.058286975345123
0.0039759577184062785,3.966695368170021,17.9745985258646,28.058706105965378
0.007492349533493762,6.472845697815489,16.626999077396892,26.900155224787625
0.012714742384665953,9.09316965590271,15.101275222155838,25.80555512194146
0.019707721243988438,11.318779700354927,13.588735989666466,25.09248430997861
0.028888954967474352,12.952116688204661,12.088757722576965,24.959125589218377
0.04033186504440653,13.844652592035755,10.569495282469868,25.58585212549438
0.05433838234975383,13.954464568885003,8.892003766500443,27.153531664614555
0.070790408895852,13.198191748134825,6.972373841224622,29.829434410640552
0.08961523018129831,11.445042408689655,4.846496341892654,33.70846124941769
0.10964005689179968,8.828514612699365,2.8907843576475805,38.28070102965306
0.12940183261816912,6.016917844033831,1.5050770978512216,42.47800505811495
0.14778164542337588,3.753542104744297,0.731579776255236,45.51487811900047
0.16517484174339186,2.1956668585412094,0.3423788018917245,47.461954339567065
0.18197242773993913,1.2252015278674686,0.15692095500833744,48.6178775171242
0.19740474747302178,0.6868051475493918,0.07475941414331665,49.23843543830729
0.21245782974798458,0.37917623940664363,0.035790810495489135,49.58503295009787
0.2268981113929834,0.21006730509081295,0.017532137552016474,49.77240055735718
0.24115815313111377,0.11545245488396183,0.0086317281182988,49.875915816997754
0.25514792843190026,0.06342706006871408,0.004298297406235613,49.932274642525066
0.2690593219583767,0.03463768526129808,0.0021463466185134283,49.96321596812021
0.28285332803665786,0.018868685204527037,0.001077415532903106,49.980053899262586
0.2966151947560945,0.010228112741723633,0.0005415250232777144,49.989230362235006
0.31032680147358327,0.0055269410584984505,0.0002728142858697668,49.99420024465564
0.32581380248951597,0.002742263351101102,0.0001257263191569651,49.99713201032975
0.3408021457687342,0.0013849384726654515,0.000059404409936946085,49.998555657117414
0.3562189086641027,0.000682917757333553,0.000027470514143072832,49.99928961172855
0.37131884604497334,0.0003404001618194426,0.000012906517667437652,49.999646693320535
0.3877374168225304,0.00015904811178465132,0.0000056755799529561,49.99983527630828
0.4057303927766372,0.00006879462406980293,0.000002305861862253982,49.99992889951409
0.4260621531032975,0.000026551445996563574,8.325285784495348e-7,49.999972616025445
0.44930332208624846,0.000008884270604699637,2.592395645761762e-7,49.99999085648985
0.4766277695740227,0.00000242686175545889,6.534022868791981e-8,49.99999750779804
0.5094434495779631,4.994395638201932e-7,1.2232538209993478e-8,49.99999948832794
0.5503662704704619,6.467462476107125e-8,1.3960575572520979e-9,49.99999993392936
0.6036444541572681,3.3754988206084355e-9,6.327226904728175e-11,49.999999996561264
0.6785045866649169,5.336685611126627e-10,1.5493398094053466e-11,49.99999999945088
0.8003110751648443,3.81152117682312e-9,1.866830543581267e-10,49.99999999600184
0.9537696507210967,7.903938482214287e-8,1.070007735583202e-8,49.999999910260584
0.999999999999,9.110421552193433e-9,6.2539604707639456e-9,49.99999998463566
1,9.110421552193433e-9,6.2539604707639456e-9,49.99999998463566
