Time	0	0.2	0.4	0.6
0.1	-0.00083531	0.19761	0.39265	0.58513
0.2	0.0061642	0.20858	0.40788	0.59481
0.3	-0.00525	0.19122	0.38035	0.59307
0.4	0.010077	0.19238	0.38044	0.60578
0.5	0.018291	0.20863	0.41624	0.61455
0.6	0.00085288	0.20648	0.39851	0.61035
0.7	-0.00068325	0.21058	0.38032	0.61047
0.8	-0.0056347	0.19367	0.38314	0.60676
0.9	-0.0047357	0.21018	0.39913	0.60547
1	-0.017035	0.20172	0.40307	0.6075
1.1	-0.0005372	0.19953	0.40338	0.5927
1.2	-0.0088134	0.21689	0.41067	0.60833
1.3	0.012559	0.21437	0.40333	0.58801
1.4	0.0015584	0.17749	0.39927	0.60619
1.5	0.00054933	0.20356	0.41048	0.59168
1.6	0.013986	0.1915	0.42059	0.5903
1.7	-0.017756	0.197	0.40027	0.59546
1.8	0.0032965	0.19366	0.39759	0.58697
1.9	-0.010579	0.21624	0.41038	0.60016
2	-0.0064337	0.21241	0.39493	0.61111
2.1	0.0025844	0.20555	0.38517	0.59751
2.2	0.0089169	0.20703	0.39894	0.60496
2.3	-0.0083662	0.20458	0.40245	0.60162
2.4	0.0055315	0.20684	0.40146	0.61212
2.5	0.014584	0.20251	0.38882	0.59842
2.6	-0.0085508	0.19821	0.39403	0.60293
2.7	-0.0099212	0.20508	0.39321	0.62468
2.8	-0.00011699	0.1969	0.40955	0.61146
2.9	0.0062691	0.19606	0.39869	0.59066
3	1.4992E-05	0.1973	0.40649	0.6112
3.1	-0.0081633	0.19912	0.40599	0.59076
3.2	0.0011515	0.20008	0.39807	0.6001
3.3	0.0020707	0.22532	0.38019	0.60289
3.4	-0.0044456	0.18777	0.40363	0.6087
3.5	-0.011205	0.18928	0.40704	0.59603
3.6	0.0043536	0.20246	0.39247	0.60538
3.7	0.00017089	0.19949	0.39983	0.6177
3.8	-0.0036299	0.1927	0.39558	0.58095
3.9	-0.0063124	0.20327	0.41701	0.58923
4	-0.0050032	0.20753	0.39969	0.61195
4.1	-0.0086719	0.18846	0.40204	0.59706
4.2	-0.010401	0.19592	0.38952	0.59962
4.3	0.012654	0.18712	0.39265	0.60924
4.4	-0.0024146	0.20084	0.38643	0.62223
4.5	-0.01729	0.20164	0.40729	0.58698
4.6	-0.0048824	0.20683	0.40607	0.59091
4.7	0.010604	0.18914	0.39172	0.59922
4.8	-0.0053815	0.20297	0.42888	0.60001
4.9	0.017773	0.19857	0.40919	0.60107
5	-0.0077952	0.21392	0.40406	0.59688
5.1	-0.0075297	0.20307	0.41916	0.6122
5.2	-0.010331	0.19463	0.37544	0.5909
5.3	0.011638	0.19771	0.39909	0.60204
5.4	-0.0058011	0.19464	0.39975	0.6099
5.5	0.004173	0.21439	0.402	0.60375
5.6	-0.016481	0.19489	0.38962	0.59378
5.7	-0.0057268	0.18393	0.40529	0.60121
5.8	0.0065923	0.19799	0.37783	0.59683
5.9	-0.012804	0.21144	0.40107	0.594
6	0.00050124	0.20663	0.40439	0.61353
6.1	0.005484	0.20164	0.39959	0.59802
6.2	0.017784	0.21785	0.40364	0.59422
6.3	0.0064109	0.19412	0.39236	0.59244
6.4	0.009467	0.20259	0.4055	0.60121
6.5	-0.0035425	0.19128	0.39625	0.58504
6.6	-0.0057882	0.19212	0.38341	0.58354
6.7	0.00056473	0.19656	0.3969	0.60193
6.8	-0.0089332	0.20648	0.3938	0.5871
6.9	0.011221	0.22054	0.38975	0.596
7	0.0077583	0.20799	0.40505	0.60775
7.1	0.009625	0.18929	0.4004	0.60922
7.2	0.012608	0.19795	0.39745	0.61545
7.3	-0.0010792	0.19446	0.39452	0.5899
7.4	-0.0057716	0.19707	0.41677	0.60857
7.5	0.0052563	0.2118	0.41173	0.60325
7.6	0.01152	0.20377	0.39811	0.61252
7.7	0.0085838	0.20992	0.40087	0.6022
7.8	0.0094558	0.20603	0.41513	0.60815
7.9	0.015061	0.19207	0.41793	0.61139
8	0.0029534	0.20931	0.41103	0.59588
8.1	0.012041	0.1865	0.39674	0.59539
8.2	-0.00011846	0.208	0.39417	0.58671
8.3	0.007895	0.206	0.40752	0.59912
8.4	-0.014036	0.211	0.39136	0.60355
8.5	0.015421	0.1858	0.38929	0.59257
8.6	-0.017749	0.19796	0.39645	0.60072
8.7	0.0020566	0.20018	0.40956	0.59644
8.8	-0.0034621	0.201	0.40159	0.59568
8.9	-0.01159	0.20876	0.40245	0.60779
9	0.0033583	0.20701	0.41125	0.60816
9.1	0.0033224	0.20652	0.40235	0.61148
9.2	0.014112	0.20179	0.38861	0.58915
9.3	0.0013686	0.21676	0.40842	0.59864
9.4	0.0057763	0.19675	0.40476	0.60655
9.5	0.0024309	0.20101	0.39912	0.58707
9.6	0.014677	0.19423	0.39587	0.61927
9.7	0.011306	0.19938	0.39455	0.60233
9.8	0.00010653	0.20726	0.39976	0.59455
9.9	0.0012433	0.18773	0.39199	0.61033
10	0.017794	0.20191	0.39488	0.60377
