Time	(Species + (sp_159 + sp_158))	(Species_1 + (sp_78 + sp_77))	(Species_2 + (sp_30 + sp_29))
0	2	4	2
2500	1.69859845133786	3.56535521581863	1.87360167244387
5000	1.61770660461459	3.5383960770429	1.9805617616697
7500	1.54729695160979	3.49210076092702	2.09642603258764
10000	1.48753887635318	3.42736327425366	2.22010274929789
12500	1.43850455291432	3.3455096026193	2.35019317746369
15000	1.40020125540626	3.24826285936636	2.48497633295815
17500	1.37260447535062	3.13768802325504	2.62242411390121
20000	1.35568761318346	3.01612367068021	2.76023497780744
22500	1.34944197162447	2.88610702210575	2.89588774771591
25000	1.35388989227259	2.75028513584856	3.02671523111566
27500	1.36909120999384	2.61131406376333	3.14999774093896
30000	1.39514039748893	2.47177742168664	3.26304838571445
32500	1.43215786688506	2.33409582485032	3.36331129310567
35000	1.48027006466142	2.20045420288509	3.44845999003376
37500	1.53958349582478	2.072745454852	3.51647545553692
40000	1.61015163892841	1.95254423606594	3.56571402043322
42500	1.69193449738736	1.84110749547016	3.59494401872094
45000	1.78475075590672	1.73938609815845	3.60338919114466
47500	1.88822754016121	1.64805226759071	3.5907429864733
50000	2.00175091897861	1.56754346716848	3.55719060780165
52500	2.12442047915767	1.49809878936132	3.50339804834689
55000	2.25501304920558	1.4398130089062	3.43050878329447
57500	2.39196101855415	1.3926987463601	3.34009176997208
60000	2.53334727405749	1.35671117212215	3.23413024574137
62500	2.67692594855296	1.33177500331662	3.11495784703607
65000	2.82017232207141	1.31783625528088	2.98516799023999
67500	2.96034796543557	1.31487733684168	2.84752242304676
70000	3.09458501816327	1.32291820317497	2.70486924076975
72500	3.21998874469763	1.34202631414379	2.56003254240839
75000	3.33374837600075	1.37231396721598	2.41569937704151
77500	3.43323834232856	1.41392211876275	2.27433540334555
80000	3.51610722128212	1.46700175756805	2.13812472633556
82500	3.58035809467785	1.5316736381726	2.00892447873878
85000	3.62441160997932	1.60799649163487	1.88823842535333
87500	3.64715093383077	1.69591839471703	1.77722298173616
90000	3.64795031619339	1.79522307194573	1.67671320180315
92500	3.62669149381648	1.90547560840556	1.58726211008266
95000	3.58376870452608	2.02596794673815	1.50918996530632
97500	3.52008261430613	2.15567110133401	1.44263719641922
100000	3.43702160862301	2.29319967068384	1.38761793194648
102500	3.33642833735906	2.43679341459661	1.34406977752872
105000	3.22054918062039	2.58432160280452	1.31189678063898
107500	3.09196505291516	2.73331456295623	1.29100491923647
110000	2.95350392648322	2.8810224262495	1.28132965797689
112500	2.80813833767879	3.02449725568757	1.28285432294549
115000	2.65887370954065	3.16069387407583	1.29561864286962
117500	2.5086359598329	3.28658303883312	1.31971816821618
120000	2.36017176635152	3.39926690266518	1.35529206085452
122500	2.21595396601902	3.49608278750256	1.40251313302645
125000	2.07811567941304	3.57470088441726	1.46155754548107
127500	1.94844304756511	3.63318640357402	1.53255628412821
130000	1.82828475282912	3.67009595930842	1.61558697868581
132500	1.71871408753658	3.68443602724628	1.71056030026461
135000	1.62040124799256	3.6757914610428	1.81721520460693
137500	1.5337400099544	3.64429923863781	1.93502051647981
140000	1.45895082568297	3.59059588398746	2.06313209735508
142500	1.39605517523263	3.51588039659508	2.20034551397171
145000	1.34499797678352	3.42180109440739	2.34507267703232
147500	1.30565391207879	3.3104931027941	2.49533115166029
150000	1.27789558646047	3.18451246557877	2.64872320266232
152500	1.26160749144405	3.04667421212866	2.80254456802184
155000	1.25674546465584	2.90002066071791	2.95381537816344
157500	1.26332634998738	2.74769490043857	3.09938312642985
160000	1.28141327231382	2.59284015257137	3.23603501422714
162500	1.31110012582533	2.43846673526965	3.36064401892889
165000	1.35257510400871	2.28731573267791	3.47027827657606
167500	1.40605624765715	2.14178462897557	3.56230245245429
170000	1.47172431042075	2.00390445578904	3.63446989913433
172500	1.54971743116438	1.87530148601225	3.68499984102617
175000	1.6400780868776	1.75719972977644	3.7126246982133
177500	1.74268558457118	1.65044315042973	3.71660735607324
180000	1.85716650249767	1.55557460889502	3.69676502961136
182500	1.98286910382672	1.47287408919897	3.65348281653618
185000	2.11879743121484	1.40241419896539	3.587703058378
187500	2.26353872099094	1.34413241497929	3.50090867494025
190000	2.41526914704624	1.29789626214937	3.39508187815827
192500	2.57173611013732	1.26353796542324	3.27265956980982
195000	2.73030694934167	1.24090252713841	3.13645566572743
197500	2.88800729308058	1.22987842163933	2.98956186668712
200000	3.04163936677104	1.23041790918217	2.83523703651365
202500	3.18788065845248	1.24254759202836	2.67677418076407
205000	3.32341919813732	1.26637000106063	2.51737489090762
207500	3.44508167378044	1.30205377713064	2.36002846497687
210000	3.54995405609302	1.34981447781125	2.20741235631374
212500	3.63548864986579	1.40988503738497	2.06182073754412
215000	3.69958182240291	1.48247523542509	1.92512490137247
217500	3.74063921221333	1.5677198236491	1.79876543549623
220000	3.75763101171115	1.66561640095682	1.68376259275694
222500	3.75006612401989	1.77597156480113	1.58079460192063
225000	3.71805353986746	1.89831247476601	1.49022788462739
227500	3.66226257951055	2.0318462957281	1.41219545948702
230000	3.58391241905353	2.17540783469476	1.34665975256584
232500	3.48477015324187	2.3273878104251	1.29348458196847
235000	3.36713290384995	2.48571046200773	1.25247119748898
237500	3.23374240871457	2.64785876694424	1.22341754072135
240000	3.08768480892561	2.81093172682411	1.20615805461716
242500	2.93227476517333	2.97172662479829	1.20059324243575
245000	2.77093165510917	3.12684715889603	1.20670480990624
247500	2.60704595493324	3.27283095619641	1.22456095807885
250000	2.44384831186511	3.40628715625768	1.25431039085285
