Time	T21	T12
0	250	120
7.2	227.490859849652	114.143167948642
14.4	218.079291591597	108.693141977549
21.6	214.993084780132	103.693337108841
28.8	215.14094144867	99.1709248116314
36	216.936264172968	95.1272135524289
43.2	219.506013573033	91.5404033297704
50.4	222.352970478886	88.3725739506892
57.6	225.192407565079	85.5769759254311
64.8	227.868363764365	83.1040342102233
72	230.300249427286	80.9055513139986
79.2	232.455297839777	78.9372983772206
86.4	234.328607179709	77.1603214990809
93.6	235.931708816639	75.541352720877
100.8	237.284511604582	74.052682207589
108	238.410828295185	72.6716905602812
115.2	239.3356249781	71.380229001061
122.4	240.08283775904	70.1640009569776
129.6	240.674703851895	69.0119328913567
136.8	241.13130969561	67.915608626124
144	241.4703580087	66.8687797596626
151.2	241.707186545413	65.8669293475717
158.4	241.854977398348	64.9069149979715
165.6	241.925003701895	63.9866785412073
172.8	241.926818099621	63.1050089812154
180	241.868409781751	62.2613414163409
187.2	241.756392348751	61.4555914911934
194.4	241.596215217017	60.6880245934509
201.6	241.392349474337	59.9591546693712
208.8	241.148427381848	59.2696654229278
216	240.867353978772	58.6203482075627
223.2	240.551412220569	58.0120534263595
230.4	240.202362177994	57.4456536090346
237.6	239.821523655869	56.9220167143729
244.8	239.409827178531	56.4419946161119
252	238.967909372572	56.0063903101287
259.2	238.4960907891	55.6159783660152
266.4	237.994536905957	55.2714489583639
273.6	237.463149890997	54.9734859276507
280.8	236.901724820359	54.7226806306402
288	236.309842240919	54.5195982605658
295.2	235.686996842153	54.3647459144943
302.4	235.03255707002	54.258593922294
309.6	234.345826225887	54.2015707631314
316.8	233.626044419719	54.1940684112395
324	232.872394237862	54.2364369138775
331.2	232.08403604977	54.3289929666496
338.4	231.260071447034	54.472009226115
345.6	230.399599432898	54.6657232130641
352.8	229.501693643969	54.9103313819073
360	228.565447314635	55.2059877369369
367.2	227.589969423553	55.5528038367423
374.4	226.574372186032	55.9508530659842
381.6	225.517827000753	56.400137215052
388.8	224.419564050571	56.9005899669899
396	223.278824961435	57.452125799917
403.2	222.094953882611	58.0545543804828
410.4	220.867421247339	58.7075569703509
417.6	219.59572276071	59.4108127489171
424.8	218.279484719254	60.1638621598195
432	216.918467981303	60.9660495202481
439.2	215.512540786116	61.8167020805035
446.4	214.061712177529	62.7149762582364
453.6	212.566087829923	63.6598121295142
460.8	211.025973585983	64.650058877394
468	209.441819884619	65.6843701152552
475.2	207.814195733623	66.7612130995205
482.4	206.143884939065	67.8788610642614
489.6	204.431836323312	69.0353797680081
496.8	202.679165603107	70.2286832381665
504	200.887191887829	71.4564266754091
511.2	199.057431238383	72.7160442389802
518.4	197.191515892655	74.0048426043402
525.6	195.29129764911	75.3198783431245
532.8	193.358846682594	76.657958921918
540	191.396259590809	78.0158076211757
547.2	189.405765238028	79.3899725053022
554.4	187.389852573844	80.7767232235236
561.6	185.350981629817	82.1723020781581
568.8	183.291599296481	83.5729150589999
576	181.214391532893	84.9744802244489
583.2	179.122065254559	86.3729941238234
590.4	177.017443912471	87.7646763099935
597.6	174.903319787178	89.1454335870353
604.8	172.782551706978	90.5113384887999
612	170.658045058994	91.8586524576827
619.2	168.532705023945	93.1836304052846
626.4	166.409437200647	94.4827293311244
633.6	164.290908256689	95.7528821989961
640.8	162.179936986542	96.9910193495867
648	160.079202636542	98.1944553781731
655.2	157.99098117792	99.3606871093371
662.4	155.917629385918	100.487689315581
669.6	153.861247198597	101.573790118366
676.8	151.824106688041	102.617522831961
684	149.808112237508	103.617939028674
691.2	147.814967729204	104.57453985957
698.4	145.84648070811	105.486981387453
705.6	143.904438945235	106.35520459932
712.8	141.990407208642	107.17956559537
720	140.105694714541	107.960599585214
727.2	138.251675083647	108.699121990243
734.4	136.42937908463	109.396183001396
741.6	134.639739316483	110.053034346138
748.8	132.883576943679	110.671061113671
756	131.161557567088	111.251786502645
763.2	129.474195094295	111.796848417881
770.4	127.822033464959	112.307890857381
777.6	126.205423289757	112.786629372521
784.8	124.624666818175	113.234774216864
792	123.080016572967	113.653991102118
799.2	121.571590745042	114.045949777453
806.4	120.099435766734	114.412252063682
813.6	118.663539303169	114.754429276719
820.8	117.263781212281	115.074004614714
828	115.899980147106	115.372362027572
835.2	114.571939937315	115.650896399866
842.4	113.279367939693	115.910868013138
849.6	112.021965072804	116.153506325283
856.8	110.799400389583	116.3799613784
864	109.61130463344	116.591309732023
871.2	108.457271980663	116.788576888668
878.4	107.336895506897	116.972707700826
885.6	106.249701657871	117.144600326602
892.8	105.195223071573	117.305081681846
900	104.172962737789	117.454934837445
907.2	103.182403619464	117.594887217824
914.4	102.223020126113	117.725615663253
921.6	101.294288552926	117.847752762584
928.8	100.395670227478	117.961888632269
936	99.526628510473	118.068588370286
943.2	98.6866315982808	118.168376636641
950.4	97.8751329296811	118.261715981857
957.6	97.0915949067276	118.349041866924
964.8	96.3354783405999	118.430777765959
972	95.6062374895109	118.507346055006
979.2	94.9033347523427	118.579125182286
986.4	94.2262402788645	118.646453567986
993.6	93.5744236551873	118.709675222735
1000.8	92.9473650400851	118.769027049843
1008	92.3445519966837	118.824730220022
1015.2	91.7654802187589	118.877011121273
1022.4	91.2096517920859	118.926197432546
1029.6	90.6765770471705	118.972490246694
1036.8	90.1657739318413	119.016118989019
1044	89.6767694565479	119.057236922908
1051.2	89.2090994260439	119.096003063674
1058.4	88.7623095542793	119.132568827019
1065.6	88.335954812125	119.167082151005
1072.8	87.9296000977579	119.199688018946
1080	87.5428195005358	119.230522435782
1087.2	87.1751967549972	119.259705386349
1094.4	86.8263251078759	119.287346776593
1101.6	86.4958074686052	119.31354269153
1108.8	86.1832563332609	119.338381013488
1116	85.8882938715012	119.361943041192
1123.2	85.6105516925805	119.384309930137
1130.4	85.3496708813124	119.405557652207
1137.6	85.1053017313005	119.425757813471
1144.8	84.8771037002409	119.444977149776
1152	84.6647452825825	119.463276961894
1159.2	84.4679038830306	119.480708434094
1166.4	84.2862656806756	119.497323917145
1173.6	84.1195255055745	119.513170278227
1180.8	83.9673866452365	119.528285969767
1188	83.8295604294131	119.542716597366
1195.2	83.7057666039411	119.55650312782
1202.4	83.595733144857	119.569679312234
1209.6	83.4991946920164	119.582284245067
1216.8	83.4158955502701	119.59434539615
1224	83.3455856857793	119.605895756382
1231.2	83.2880230906249	119.616965098353
1238.4	83.2429738779435	119.627577177429
1245.6	83.2102083972807	119.637748509444
1252.8	83.189506942508	119.647497783621
1260	83.1806543217231	119.656850606771
1267.2	83.1834421053333	119.665832327284
1274.4	83.1976694581479	119.674460541894
1281.6	83.2231390169316	119.682749469571
1288.8	83.2596622304208	119.690716698532
1296	83.3070545505791	119.698380294668
1303.2	83.3651370405613	119.70575845712
1310.4	83.4337377488468	119.712866188968
1317.6	83.5126873842192	119.719714458976
1324.8	83.601824542661	119.72631673293
1332	83.7009913043487	119.732680707051
1339.2	83.8100343246734	119.738810427995
1346.4	83.9288066186353	119.744711992031
1353.6	84.0571630918595	119.750409851476
1360.8	84.1949656891393	119.75591165873
1368	84.3420793224068	119.761226347911
1375.2	84.4983725391837	119.766359195589
1382.4	84.6637196254469	119.771320187434
1389.6	84.8379961615913	119.776115035422
1396.8	85.021083885743	119.780750013976
1404	85.2128670561253	119.785231772422
1411.2	85.4132327503006	119.789568251297
1418.4	85.6220731278703	119.793764732527
1425.6	85.8392812698285	119.797826584642
1432.8	86.0647553965934	119.801759157575
1440	86.2983959613316	119.805567826988
1447.2	86.540105492993	119.809258376533
1454.4	86.7897909521548	119.812835649615
1461.6	87.0473599785221	119.816303114236
1468.8	87.3127243017372	119.819664818937
1476	87.5857976859036	119.822924937667
1483.2	87.8664953015223	119.826088589175
1490.4	88.1547361403798	119.829159443445
1497.6	88.4504396420128	119.832139500561
1504.8	88.7535284188916	119.83503146615
1512	89.0639268975498	119.837838775514
1519.2	89.381560336282	119.840567439078
1526.4	89.7063572417913	119.843220699031
1533.6	90.0382463495195	119.845797609094
1540.8	90.3771587696553	119.848298831446
1548	90.723027190578	119.850727559359
1555.2	91.0757846408059	119.853095138195
1562.4	91.4353668626873	119.855405228
1569.6	91.8017100205219	119.85765254661
1576.8	92.1747513807179	119.859826462107
1584	92.5544292384643	119.861940173173
1591.2	92.9406829689351	119.863996613209
1598.4	93.3334527730537	119.866002674652
1605.6	93.7326797729361	119.867961930437
1612.8	94.1383058299362	119.869870638934
1620	94.5502734433849	119.87172909027
1627.2	94.9685258560578	119.873535221094
1634.4	95.3930066640496	119.875297341068
1641.6	95.8236601386483	119.877016783279
1648.8	96.2604308006634	119.878688391194
1656	96.7032636199083	119.880316753183
1663.2	97.1521038495173	119.881908384245
1670.4	97.6068968934349	119.883458717545
1677.6	98.0675884956824	119.884968204449
1684.8	98.5341243575364	119.886442896484
1692	99.0064503871309	119.887882922219
1699.2	99.4845124270414	119.889285025965
1706.4	99.9682563103775	119.890653410155
1713.6	100.457627838986	119.891991761939
1720.8	100.952572593154	119.893296461518
1728	101.453036112644	119.89456823804
1735.2	101.958963611296	119.895811967491
1742.4	102.470300132268	119.897027020807
1749.6	102.986990402213	119.898210986994
1756.8	103.508978786722	119.899368099751
1764	104.036209375511	119.900500234035
1771.2	104.568625767139	119.901604685792
1778.4	105.106171222885	119.902682498083
1785.6	105.648788483279	119.903737194065
1792.8	106.196419838331	119.904766133472
1800	106.749007078875	119.905765882595
1807.2	107.306491418005	119.906747756932
1814.4	107.868813583522	119.907714836911
1821.6	108.435913662472	119.908655419629
1828.8	109.007731198296	119.90957221414
1836	109.584205100952	119.910473107749
1843.2	110.165273657983	119.911354464167
1850.4	110.750874544137	119.912215241587
1857.6	111.340944756696	119.913053950218
1864.8	111.935420681416	119.913870103041
1872	112.53423800533	119.914672866325
1879.2	113.13733174666	119.915459964642
1886.4	113.744636262926	119.916228683091
1893.6	114.356085240671	119.91697883185
1900.8	114.971611692652	119.91771256838
1908	115.591147958938	119.918431107392
1915.2	116.214625710292	119.919134457084
1922.4	116.841975953761	119.919822620554
1929.6	117.473129049617	119.9204960539
1936.8	118.108014694697	119.921154747818
1944	118.74656195569	119.921798967215
1951.2	119.388699276198	119.922429604734
1958.4	120.034354432373	119.923046250564
1965.6	120.683454698467	119.923649779895
1972.8	121.335926613868	119.92424006655
1980	121.99169632794	119.924817712705
1987.2	122.65068926385	119.925382995397
1994.4	123.312828646348	119.925936082461
2001.6	123.978039031997	119.926477232325
2008.8	124.646246044312	119.92700683043
2016	125.317374751622	119.927525203366
2023.2	125.991343778027	119.928032368281
2030.4	126.6680769348	119.928528591401
2037.6	127.347499596164	119.929014214005
2044.8	128.029535528354	119.929489500158
2052	128.714099761814	119.929954400164
2059.2	129.401115574325	119.930409160544
2066.4	130.090506722673	119.930854045023
2073.6	130.782195363275	119.931289259847
2080.8	131.476096006897	119.931715041024
2088	132.172131307737	119.932131592861
2095.2	132.870223088326	119.932539122904
2102.4	133.570292213363	119.932937842426
2109.6	134.272254033013	119.933327644578
2116.8	134.976030356984	119.933708795149
2124	135.681541601122	119.934081479519
2131.2	136.38870777204	119.934445859461
2138.4	137.097446441452	119.934802186796
2145.6	137.807678262316	119.935150599392
2152.8	138.519322960995	119.935491269385
2160	139.232300207245	119.935824366846
2167.2	139.946530754117	119.936149688347
2174.4	140.661933901038	119.936467531639
2181.6	141.378429456143	119.936778019083
2188.8	142.095937474457	119.937081284255
2196	142.814382106201	119.937377646791
2203.2	143.533681741454	119.937667164624
2210.4	144.253756820377	119.937949988828
2217.6	144.974528547823	119.938226222932
2224.8	145.695924411038	119.938495579824
2232	146.417862541273	119.938758354146
2239.2	147.140264463361	119.939014629529
2246.4	147.863053255842	119.9392645509
2253.6	148.586159627059	119.939508564191
2260.8	149.309502085505	119.939746634035
2268	150.033003661198	119.939978903442
2275.2	150.756589974522	119.940205369753
2282.4	151.480194780186	119.940425572862
2289.6	152.203737580163	119.940639854184
2296.8	152.927143291753	119.940848250598
2304	153.650340673003	119.941051011984
2311.2	154.373266302272	119.941248821918
2318.4	155.095841259184	119.94144150445
2325.6	155.817992686163	119.941629219859
2332.8	156.539652939734	119.94181178514
2340	157.260761057569	119.941988577417
2347.2	157.981240271538	119.942160014431
2354.4	158.701020215228	119.94232609245
2361.6	159.420037434869	119.942487098567
2368.8	160.138233539661	119.942643532879
2376	160.855534238457	119.942795226535
2383.2	161.571871959418	119.942942293375
2390.4	162.287187540394	119.943084533694
2397.6	163.001424468097	119.943221649032
2404.8	163.714511568494	119.94335388753
2412	164.426384202075	119.943481253699
2419.2	165.13698769832	119.943604259203
2426.4	165.846267253603	119.943723408931
2433.6	166.554155058728	119.943838546144
2440.8	167.260589517041	119.943949830154
2448	167.965520731747	119.94405642711
2455.2	168.668895547714	119.944157779752
2462.4	169.370649698574	119.944254274013
2469.6	170.070724750991	119.94434580068
2476.8	170.769075496212	119.944433866389
2484	171.465650150184	119.94451917437
2491.2	172.160388248571	119.944601367255
2498.4	172.853234556001	119.944680726572
2505.6	173.544148214204	119.944755222779
2512.8	174.233078577182	119.944824399677
2520	174.919969108986	119.944888747861
2527.2	175.604767708892	119.944948044978
2534.4	176.287438777534	119.945003789622
2541.6	176.967932901416	119.945056039695
2548.8	177.646197381421	119.945104510434
2556	178.322183382888	119.945149320108
2563.2	178.995859340884	119.945190541186
2570.4	179.667176904372	119.945228290653
2577.6	180.336087426429	119.94526268628
2584.8	181.00254519358	119.945293838057
2592	181.666522713589	119.94532101647
2599.2	182.32797264166	119.94534440667
2606.4	182.986850217483	119.945364074732
2613.6	183.643112749957	119.945379991398
2620.8	184.296737200507	119.945392379951
2628	184.94767708656	119.945401162412
2635.2	185.595891467863	119.945406332021
2642.4	186.241340658427	119.945407898136
2649.6	186.884004134555	119.945405951888
2656.8	187.523836756114	119.94540047936
2664	188.160801175017	119.945391499886
2671.2	188.794860836574	119.94537903472
2678.4	189.425998235294	119.945363119723
2685.6	190.054170057911	119.945343770963
2692.8	190.679342054748	119.945321011462
2700	191.301481182983	119.945294857367
2707.2	191.92057107184	119.945265229899
2714.4	192.536571628207	119.945232185351
2721.6	193.149451235407	119.94519573175
2728.8	193.759180224705	119.945155881862
2736	194.365743085721	119.945112682879
2743.2	194.969102921475	119.945066129989
2750.4	195.569230627074	119.945016237329
2757.6	196.166099756552	119.94496299545
2764.8	196.759695662608	119.944906290256
2772	197.349984489704	119.944846178018
2779.2	197.936939537896	119.944782651543
2786.4	198.520537443431	119.9447157421
2793.6	199.100764373755	119.944645590854
2800.8	199.677589395173	119.944572141797
2808	200.250988110478	119.944495414282
2815.2	200.820940122318	119.944415344596
2822.4	201.387432423658	119.944331715536
2829.6	201.950436869114	119.944244624301
2836.8	202.50993127715	119.944154044232
2844	203.065898120601	119.944060088776
2851.2	203.618325210337	119.943963032073
2858.4	204.167187081412	119.943862748621
2865.6	204.712463692058	119.943759276173
2872.8	205.254140311221	119.94365238847
2880	205.792205562212	119.943541692496
