Time	T21 (Mean)	T12 (Mean)	T21 (Std)	T12 (Std)
0	250	120	0	0
0.00139846155244615	249.993532648948	119.998825299426	0.0804177619950306	0.0342736971339999
7.46986321302567	226.962950938447	113.931281977564	4.36322110965903	2.38602081094343
14.8452676056519	217.747724100738	108.370478980542	4.95524654674116	3.20423644244581
22.367187671338	214.890292828623	103.188482452599	5.09448278306953	3.74167733898462
30.1442647700559	215.383137347239	98.3799662209624	5.0559050107998	4.12708892343616
37.4257953890275	217.402539496458	94.3816451655518	4.93765391906559	4.38905062380672
45.3958314378301	220.360365741718	90.5319057597033	4.75838042250225	4.60352700812107
52.7148043807625	223.275436154545	87.4355410978572	4.56829021357587	4.75556805717218
60.9576475133725	226.466620626193	84.3865854110003	4.34091480908782	4.89248206773997
68.639672025919	229.198266442532	81.9003785570919	4.12700837527448	4.99812259705213
76.4978363422912	231.679525284658	79.6515974819813	3.91428064358423	5.09154504266681
84.4511323386541	233.848762693681	77.624435077627	3.7112873593457	5.17578363488994
92.4198346114131	235.68652355139	75.7971444268069	3.52474431761602	5.25283563322146
99.8143386663525	237.113061496193	74.249692848859	3.36935704609674	5.31938418729394
107.874814242115	238.39293971779	72.6949273691254	3.22115383259317	5.38752278755196
115.234630075969	239.339551680298	71.3742497681985	3.10586029332012	5.44620463331559
123.611827454938	240.192703535611	69.9659104503749	2.99795581047439	5.50914167521717
132.283045782447	240.859643513679	68.5972997157229	2.91171182296339	5.57001691732797
140.753019291539	241.330914016513	67.3351069855312	2.85112271690018	5.62521715766705
149.152670282423	241.64931196581	66.1474628330459	2.81239161271229	5.67568744954457
157.429332662689	241.839688749084	65.0339927359817	2.79313777514809	5.72115712186579
166.014452409871	241.926809878062	63.9348885950644	2.79092272441373	5.76378547882859
173.273185606544	241.924737636047	63.0483993030256	2.80161034715528	5.79621710939791
180.940821634624	241.856705118178	62.1539019739096	2.82399008708578	5.82692341877458
189.053521373967	241.719592237501	61.2543357133708	2.85867182208928	5.85553864086309
197.640370700457	241.509678060319	60.3551811194162	2.90624195517552	5.88167113671682
206.722903111577	241.22278054713	59.4645036395692	2.96724050449997	5.90495623782087
216.317714612486	240.854193754505	58.5926572557104	3.04218342276038	5.92512556364323
223.786825193661	240.52424119113	57.9643368135969	3.10721662074544	5.93802428074811
231.413355897885	240.150716408508	57.369379479321	3.17914875195516	5.9489961461418
239.6809104337	239.705735512595	56.7787960988253	3.26301010598368	5.95877008533647
248.095650744463	239.211350752977	56.2370669945418	3.35429715877024	5.96691087104718
256.764072198292	238.659164809112	55.7429600387411	3.45432549565461	5.97391454125237
265.792670163301	238.038147492819	55.2986964036372	3.56478833315573	5.98031357268133
275.106040526178	237.348396299952	54.9170445116107	3.68535194472211	5.98662184361782
284.737836714259	236.581977355998	54.605578589287	3.81709967299408	5.99356446796681
294.636128783355	235.737029366782	54.3750246867495	3.9600561190761	6.00192483583684
304.748986789278	234.812190306636	54.2344829574206	4.11419418981291	6.01256073336391
313.603099903541	233.949854800923	54.1911936800729	4.2560321933703	6.02423345416109
323.020512737958	232.977034615944	54.2276805870394	4.41415922564265	6.03965408155638
332.78098281319	231.906280934703	54.3560279054011	4.58619356768508	6.05948334076268
342.664267649899	230.754991887196	54.5805735710369	4.76911090556942	6.08410824295162
352.961389312113	229.481184904577	54.9163724450309	4.96930502036531	6.11515829880209
362.50010765263	228.231244169585	55.3205963709598	5.16374666316528	6.14922263597942
372.356401994181	226.866756832191	55.8326678825747	5.37394486370316	6.19007023973458
379.856301771058	225.777489847539	56.2866548496284	5.54030190240554	6.2251150120571
387.066080535962	224.687874345278	56.7754675705938	5.7054902012956	6.26207033217558
397.445567165356	223.04459061431	57.5691509181924	5.95238177970201	6.32086498381235
404.952497322583	221.800213703082	58.209059091345	6.1375905268205	6.3674065367149
412.459427479811	220.508219892059	58.9038983852431	6.32830430298657	6.41717559407197
419.809244217502	219.196633864944	59.6369775936864	6.52025967068603	6.46884528766126
427.159060955193	217.838544111558	60.4217344058267	6.7172526792482	6.52318855308433
434.789052533951	216.379229058845	61.290350592075	6.92689423569972	6.58211537793385
442.419044112709	214.869434776736	62.2130126287163	7.14152440854056	6.64320759282906
449.748157669573	213.371700124105	63.1491608237432	7.3521132877507	6.70349370975432
