Time	Catalyst	Input
0	0	0.3
43.2	0.572981839414934	0.388338866363987
86.4	1.42448181179999	0.801454318772933
129.6	2.12318086516944	1.14591989240161
172.8	2.63705172074764	1.29316520233663
216	3.00544510787355	1.28083760833367
259.2	3.2694994706431	1.17754662951759
302.4	3.45890656674385	1.03360434983327
345.6	3.59466771938484	0.879873026631589
388.8	3.69384816813244	0.733864286886609
432	3.76583697997175	0.603279190847056
475.2	3.8176665250983	0.48991363150664
518.4	3.85555494014835	0.394220020317647
561.6	3.88310395153853	0.314394409287222
604.8	3.90317496133142	0.249164393690351
648	3.91791049619748	0.196546854928412
691.2	3.92861982071565	0.154085773985079
734.4	3.93647389747974	0.120331028600353
777.6	3.94218853904799	0.0936404084312386
820.8	3.94632705889571	0.0725568122085839
864	3.94937537812311	0.0560334981838934
907.2	3.95161370211943	0.0431688771628341
950.4	3.95324441248401	0.0331732234979123
993.6	3.95443758628452	0.0254275617680288
1036.8	3.95531169761519	0.0194496737853384
1080	3.95595056614061	0.014848489351333
1123.2	3.95641787870531	0.0113135148031483
1166.4	3.95676027841231	0.00860374378457486
1209.6	3.95701102423207	0.00653215613742712
1252.8	3.95719428241827	0.00495234360212681
1296	3.95732808411423	0.00374969252469854
1339.2	3.95742585786231	0.00283543769353335
1382.4	3.95749739755828	0.00214143127447231
1425.6	3.95754995702001	0.00161446038081364
1468.8	3.95758846023653	0.00121535946829573
1512	3.95761662942401	0.00091356807789872
1555.2	3.95763716947028	0.000685860143407903
1598.4	3.95765196174486	0.000515357975794493
1641.6	3.9576626893479	0.000387472166747077
1684.8	3.95767045346917	0.000291806510396599
1728	3.95767623776733	0.000219450912170658
1771.2	3.95768053230313	0.000164780193581941
1814.4	3.95768373711549	0.000123392436231486
1857.6	3.95768608689596	9.22371786794003E-05
1900.8	3.95768780755814	6.88463511797657E-05
1944	3.95768904028778	5.14884808054573E-05
1987.2	3.95768988446936	3.88671473143783E-05
2030.4	3.95769051019104	2.94066387535757E-05
2073.6	3.95769092114299	2.2720484746829E-05
2116.8	3.95769123007694	1.76965660043371E-05
2160	3.95769149142231	1.37210700906539E-05
2203.2	3.95769168973473	1.07344167930027E-05
2246.4	3.95769186892997	8.18451217228351E-06
2289.6	3.95769201853336	6.15625583924973E-06
2332.8	3.95769213040942	4.56643925922344E-06
2376	3.95769221744986	3.31024274354091E-06
2419.2	3.95769227463661	2.4057839170546E-06
2462.4	3.95769230492415	1.81330475499961E-06
2505.6	3.95769231880643	1.43340999443662E-06
2548.8	3.95769231142509	1.31346962403909E-06
2592	3.95769222454376	1.91596148795961E-06
2635.2	3.95769208489393	3.01736996844191E-06
2678.4	3.95769192218976	4.35645906287536E-06
2721.6	3.95769179869677	5.39287502091045E-06
2764.8	3.95769181766486	5.23431174641681E-06
2808	3.95769178007622	5.58365677226881E-06
2851.2	3.95769177314457	5.68502673131746E-06
2894.4	3.95769183679371	5.18735515437732E-06
2937.6	3.95769196269331	4.15325319318534E-06
2980.8	3.95769210551936	2.96239466274004E-06
3024	3.95769224566898	1.76957642271401E-06
3067.2	3.95769232932626	1.02168524398744E-06
3110.4	3.95769244051033	2.71593937357374E-08
3153.6	3.95769252082506	-7.21219111250799E-07
3196.8	3.9576925486745	-1.03091991851914E-06
3240	3.95769252968192	-9.44459120607264E-07
3283.2	3.95769249336533	-7.1085446685068E-07
3326.4	3.95769244553706	-3.61469764232197E-07
3369.6	3.95769241550958	-1.30660581166018E-07
3412.8	3.95769235652537	3.54424681569943E-07
3456	3.95769231072679	7.48269361836339E-07
3499.2	3.95769229617935	8.9351787027872E-07
3542.4	3.95769227388613	1.1269531212089E-06
3585.6	3.9576922151114	1.69655947303093E-06
3628.8	3.95769215696193	2.27434177796948E-06
3672	3.95769211025331	2.75942143958006E-06
3715.2	3.95769208917566	3.01972726518021E-06
3758.4	3.95769211129365	2.89199546584941E-06
3801.6	3.95769212946802	2.80177295973093E-06
3844.8	3.95769209517993	3.18671077313929E-06
3888	3.95769206811721	3.49854081202417E-06
3931.2	3.95769205477594	3.67296242224844E-06
3974.4	3.95769206301564	3.63279751559873E-06
4017.6	3.95769210205931	3.28799056978542E-06
4060.8	3.95769215038085	2.84333545441259E-06
4104	3.95769216481474	2.71117936378749E-06
4147.2	3.95769218315851	2.52820898021587E-06
4190.4	3.95769220559692	2.29173298116099E-06
4233.6	3.95769223236362	1.99877996792228E-06
4276.8	3.95769226374112	1.6460984656354E-06
4320	3.95769229706571	1.26486514681268E-06
4363.2	3.95769232432991	9.48468654737588E-07
4406.4	3.95769234960876	6.50567297895167E-07
4449.6	3.95769237157159	3.87748863973103E-07
4492.8	3.95769238877118	1.78238353171702E-07
4536	3.95769239964371	4.18979782038561E-08
4579.2	3.95769240484229	-2.81602994324053E-08
4622.4	3.95769241394376	-1.4716357916997E-07
4665.6	3.95769242016845	-2.3114080924423E-07
4708.8	3.95769242357845	-2.79132980263947E-07
4752	3.95769242431229	-2.90891909676427E-07
4795.2	3.95769242258497	-2.66880241767512E-07
4838.4	3.95769241879206	-2.11266484202621E-07
4881.6	3.95769241438917	-1.57205752662274E-07
4924.8	3.95769240936094	-9.40790781613343E-08
4968	3.95769240440356	-3.023630910184E-08
5011.2	3.95769240030595	2.47925717833938E-08
5054.4	3.95769239794983	6.02974474307775E-08
5097.6	3.95769239815149	6.62870632088585E-08
5140.8	3.9576923905642	1.66717261199373E-07
5184	3.95769238251108	2.73348245463868E-07
5227.2	3.95769237443914	3.80422599266611E-07
5270.4	3.95769236687811	4.81123195742812E-07
5313.6	3.95769236044045	5.67573197898634E-07
5356.8	3.95769235582137	6.30836058611181E-07
5400	3.95769235379878	6.60915520628509E-07
5443.2	3.95769235523335	6.46755616569619E-07
5486.4	3.95769236106847	5.76240668924459E-07
5529.6	3.95769236552575	5.22740903334201E-07
5572.8	3.95769236278347	5.60170153853264E-07
5616	3.95769236055066	5.9033923210507E-07
5659.2	3.95769235899543	6.1096337627612E-07
5702.4	3.9576923583058	6.19497086246376E-07
5745.6	3.9576923586897	6.13134123589256E-07
5788.8	3.957692360375	5.88807511571643E-07
5832	3.95769236360944	5.43189535153879E-07
5875.2	3.95769236866072	4.72691740989766E-07
5918.4	3.95769237581641	3.73464937426567E-07
5961.6	3.95769237964539	3.19295171720824E-07
6004.8	3.95769238267314	2.75975375272026E-07
6048	3.95769238577899	2.31652915372685E-07
6091.2	3.95769238888293	1.87506700423064E-07
6134.4	3.95769239189811	1.44817976696832E-07
6177.6	3.95769239473085	1.04970328341066E-07
6220.8	3.95769239728066	6.94496773762513E-08
6264	3.95769239944017	3.98442836962781E-08
6307.2	3.95769240109522	1.78447450684439E-08
6350.4	3.95769240267783	-3.07150455298923E-09
6393.6	3.95769240567841	-4.53359031237409E-08
6436.8	3.95769240855322	-8.5759238508371E-08
6480	3.95769241125103	-1.23595466316022E-07
6523.2	3.95769241372063	-1.58098542155834E-07
6566.4	3.95769241591079	-1.88522421636949E-07
6609.6	3.95769241777029	-2.14121060368507E-07
6652.8	3.9576924192479	-2.3414841395965E-07
6696	3.9576924202924	-2.47858438019517E-07
6739.2	3.95769242085258	-2.54505088157251E-07
6782.4	3.9576924208772	-2.53342319981992E-07
6825.6	3.95769242031504	-2.4362408910288E-07
6868.8	3.95769241911489	-2.24604351129058E-07
6912	3.95769241722551	-1.95537061669666E-07
6955.2	3.95769241459569	-1.55676176333845E-07
6998.4	3.95769241433137	-1.50471253823969E-07
7041.6	3.9576924144785	-1.51334295360838E-07
7084.8	3.9576924145328	-1.50889748122043E-07
7128	3.95769241449236	-1.49113432964592E-07
7171.2	3.95769241435529	-1.45981170745494E-07
7214.4	3.95769241411972	-1.41468782321758E-07
7257.6	3.95769241378375	-1.35552088550391E-07
7300.8	3.95769241334549	-1.28206910288402E-07
7344	3.95769241280306	-1.19409068392799E-07
7387.2	3.95769241215457	-1.09134383720592E-07
7430.4	3.95769241139812	-9.73586771287877E-08
7473.6	3.95769241053184	-8.40577694743948E-08
7516.8	3.95769240955383	-6.92074816144224E-08
7560	3.9576924084622	-5.27836344058785E-08
7603.2	3.95769240754491	-3.89712960184622E-08
7646.4	3.95769240694774	-2.98908284658357E-08
7689.6	3.95769240636963	-2.11732839735122E-08
7732.8	3.95769240581741	-1.2921234210204E-08
7776	3.95769240529793	-5.2372508446232E-09
7819.2	3.95769240481803	1.77609445451826E-09
7862.4	3.95769240438455	8.0162300185083E-09
7905.6	3.95769240400432	1.33805841786349E-08
7948.8	3.95769240368418	1.77665852661858E-08
7992	3.95769240343098	2.1071661612449E-08
8035.2	3.95769240325156	2.31932415487125E-08
8078.4	3.95769240315275	2.40287534062642E-08
8121.6	3.95769240314139	2.34756255163919E-08
8164.8	3.95769240322433	2.14312862103837E-08
8208	3.95769240335907	1.85673195141392E-08
8251.2	3.95769240285977	2.56499343473833E-08
8294.4	3.95769240235918	3.27554381055897E-08
8337.6	3.95769240186156	3.98217733335331E-08
8380.8	3.95769240137116	4.67868825759868E-08
8424	3.95769240089224	5.35887083777255E-08
8467.2	3.95769240042906	6.01651932835227E-08
8510.4	3.95769239998588	6.64542798381523E-08
8553.6	3.95769239956695	7.23939105863888E-08
8596.8	3.95769239917654	7.79220280730056E-08
