Time	Catalyst	Input
0	0	0.3
43.2	0.573051408871112	0.388073442419314
86.4	1.42438848695947	0.802152801396299
129.6	2.12280033009354	1.14773126651107
172.8	2.63719624355649	1.29429914895313
216	3.00648757535818	1.28300776536022
259.2	3.27074724714853	1.18028305643815
302.4	3.46045471097307	1.03611667133214
345.6	3.59725269224677	0.882254891076568
388.8	3.69599943510466	0.736509531645012
432	3.76769584972313	0.604739425218076
475.2	3.81981208110594	0.490545301768683
518.4	3.85769351680444	0.394498404598391
561.6	3.88526559392495	0.314939652568452
604.8	3.90543988454032	0.249435100868721
648	3.92011035578204	0.196729852491792
691.2	3.93083903285297	0.154321820476588
734.4	3.93869369155872	0.120433973893013
777.6	3.94442069335377	0.0936853403738855
820.8	3.94859855276685	0.0726702532820808
864	3.95166826500806	0.0561110408465391
907.2	3.95390250483654	0.0432532699213621
950.4	3.95553760424615	0.0332513874963989
993.6	3.95673803353058	0.0254773125108097
1036.8	3.95761420452799	0.0194860947876429
1080	3.95825178931628	0.0148921633491485
1123.2	3.95872209477432	0.0113409420484751
1166.4	3.95906447227113	0.00863009511153215
1209.6	3.9593140547978	0.00656267635993926
1252.8	3.9594987354531	0.00497294939639766
1296	3.95963335401317	0.00376527458192648
1339.2	3.95973132950262	0.00285009196812132
1382.4	3.95980342112381	0.00215294750145537
1425.6	3.95985662800258	0.00162186352539819
1468.8	3.95989507058018	0.00122272753312065
1512	3.95992275103798	0.000923528354487958
1555.2	3.95994375165661	0.000693202913282742
1598.4	3.9599592739964	0.000518605795787857
1641.6	3.95996956059935	0.000393268657103376
1684.8	3.95997772676042	0.000295127255012064
1728	3.95998384432788	0.000220497284782577
1771.2	3.95998795043681	0.0001665698727884
1814.4	3.95999092260491	0.000126236242879054
1857.6	3.95999345829255	9.38682844389431E-05
1900.8	3.95999534253399	6.94544950377409E-05
1944	3.95999631208926	5.35408025682066E-05
1987.2	3.95999714507525	4.08844307130646E-05
2030.4	3.95999808119803	2.95210006827081E-05
2073.6	3.95999861849671	2.18992450097819E-05
2116.8	3.95999867909119	1.81250962268978E-05
2160	3.95999894340166	1.40097969443807E-05
2203.2	3.95999948688817	8.91705683378163E-06
2246.4	3.95999947867734	7.48752978000779E-06
2289.6	3.9599993164916	7.30984301693578E-06
2332.8	3.95999954388908	5.15919951981533E-06
2376	3.95999989685474	2.49162592155523E-06
2419.2	3.95999963175665	3.5466789322571E-06
2462.4	3.95999948949533	4.0110193458001E-06
2505.6	3.95999979767953	1.9652938347913E-06
2548.8	3.95999996101946	8.22129732080467E-07
2592	3.95999959740521	2.76958223666473E-06
2635.2	3.95999954613388	2.95265654294557E-06
2678.4	3.9599999557252	5.05024128363228E-07
2721.6	3.95999988685182	8.3923353612071E-07
2764.8	3.95999952931577	2.85486298304126E-06
2808	3.95999963150085	2.22997098788736E-06
2851.2	3.9600000522605	-2.24068576781239E-07
2894.4	3.9599997520888	1.48812600370847E-06
2937.6	3.9599994775589	3.05737109858979E-06
2980.8	3.9599997563626	1.43778487915949E-06
3024	3.96000004281249	-2.23128006342559E-07
3067.2	3.9599996013464	2.31789412135991E-06
3110.4	3.95999945720717	3.14498576145781E-06
3153.6	3.95999990035641	5.84762579544163E-07
3196.8	3.95999994389219	3.31051596243204E-07
3240	3.95999947354884	3.04291041340744E-06
3283.2	3.95999998688974	7.96926263471915E-08
3326.4	3.96000013380441	-7.69000038597244E-07
3369.6	3.95999996956545	1.77834870491596E-07
3412.8	3.96000002925524	-1.67132063670427E-07
3456	3.96000027164851	-1.56609441600053E-06
3499.2	3.96000021457021	-1.23708788884623E-06
3542.4	3.95999998107128	1.09893139894472E-07
3585.6	3.96000012095449	-6.97365366923952E-07
3628.8	3.96000029366757	-1.69399702432579E-06
3672	3.96000017444448	-1.00621318120313E-06
3715.2	3.95999996374513	2.09385610098887E-07
3758.4	3.96000020931522	-1.20753161795722E-06
3801.6	3.9600003260898	-1.88132463741412E-06
3844.8	3.96000008100892	-4.67312507620758E-07
3888	3.96000001152697	-6.64447705441633E-08
3931.2	3.96000029460383	-1.69972742237367E-06
3974.4	3.96000030912335	-1.78351257505129E-06
4017.6	3.96000000248216	-1.42959264917131E-08
4060.8	3.96000009829052	-5.67087268786023E-07
4104	3.96000035402949	-2.04262745064998E-06
4147.2	3.96000025130655	-1.44995130295982E-06
4190.4	3.95999995252179	2.73942328549329E-07
4233.6	3.96000020892333	-1.20541774377495E-06
4276.8	3.96000039326028	-2.26898680019885E-06
4320	3.96000015413794	-8.89325448154875E-07
4363.2	3.95999997979367	1.16586662086255E-07
4406.4	3.96000032035217	-1.84833186757623E-06
4449.6	3.96000040141237	-2.31602474472335E-06
4492.8	3.96000004871954	-2.81095830087545E-07
4536	3.96000006652928	-3.83852761055119E-07
4579.2	3.9600004096862	-2.36376295956376E-06
4622.4	3.96000035492801	-2.04782516840128E-06
4665.6	3.95999995765913	2.44294161009026E-07
4708.8	3.96000019334731	-1.11555428918489E-06
4752	3.96000047168113	-2.72145495830644E-06
4795.2	3.96000025193476	-1.45358598261925E-06
4838.4	3.95999994830219	2.98280625503394E-07
4881.6	3.9600003369606	-1.94415896110367E-06
4924.8	3.96000050010776	-2.88546800815758E-06
4968	3.96000012233597	-7.05840857086363E-07
5011.2	3.96000002440844	-1.40829085381096E-07
5054.4	3.96000046228014	-2.66721419986169E-06
5097.6	3.9600004804704	-2.77216650844768E-06
5140.8	3.95999999484357	2.97511182308546E-08
5184	3.96000016231299	-9.36495919232103E-07
5227.2	3.96000055653651	-3.21104450758527E-06
5270.4	3.960000380579	-2.19582379662428E-06
5313.6	3.95999982353379	1.01815587504419E-06
5356.8	3.96000021418826	-1.2358004601171E-06
5400	3.95999999166333	4.81000595008288E-08
5443.2	3.95999976751616	1.34136051784815E-06
5486.4	3.959999812555	1.08150011821538E-06
5529.6	3.96000004039225	-2.33050861516496E-07
5572.8	3.95999982852239	9.89373296141143E-07
5616	3.95999969322001	1.77002651178482E-06
5659.2	3.95999991220915	5.06526317413175E-07
5702.4	3.96000000233835	-1.34915279556974E-08
5745.6	3.95999974104096	1.4941143203279E-06
5788.8	3.9599997114855	1.66464028620625E-06
5832	3.95999997898462	1.21252330295344E-07
5875.2	3.95999992988089	4.04565816239635E-07
5918.4	3.95999968519907	1.8163049205035E-06
5961.6	3.95999974872685	1.44976908081286E-06
6004.8	3.96000004069316	-2.34787053218765E-07
6048	3.95999983169251	9.71082705347836E-07
6091.2	3.95999964073443	2.07285229090592E-06
6134.4	3.95999983622858	9.44910920742238E-07
6177.6	3.96000002980097	-1.71942410086461E-07
6220.8	3.959999725304	1.58491178806607E-06
6264	3.9599996283894	2.14407934054295E-06
6307.2	3.95999993223642	3.90975105927244E-07
6350.4	3.95999996086229	2.25812628233993E-07
6393.6	3.95999963795666	2.08887918522017E-06
6436.8	3.95999965563714	1.98686822392746E-06
6480	3.96000002399721	-1.38456516209636E-07
6523.2	3.95999985031288	8.63648904558658E-07
6566.4	3.95999957381488	2.4589576098716E-06
6609.6	3.95999974188339	1.48925382009827E-06
6652.8	3.9600000535767	-3.09121099056752E-07
6696	3.95999971798205	1.6271572816083E-06
6739.2	3.9599995402974	2.6523432502404E-06
6782.4	3.959999858307	8.17525224886486E-07
6825.6	3.95999999950048	2.88217975057141E-09
6868.8	3.9599995964932	2.32811072484137E-06
6912	3.959999544011	2.63091689872353E-06
6955.2	3.95999997926281	1.19647286237065E-07
6998.4	3.95999988293279	6.7544207384514E-07
7041.6	3.9599995019242	2.87374492161264E-06
7084.8	3.95999962113493	2.1859354471331E-06
7128	3.96000006396636	-3.69066187535848E-07
7171.2	3.95999972735592	1.57307298455916E-06
7214.4	3.95999944167496	3.22136460308736E-06
7257.6	3.95999975254431	1.4277435939821E-06
7300.8	3.96000004240367	-2.44656056397061E-07
7344	3.95999956444095	2.51304248914282E-06
7387.2	3.95999990623407	5.41000721352258E-07
7430.4	3.96000015486583	-8.93528369781783E-07
7473.6	3.96000004167666	-2.40461496234557E-07
7516.8	3.95999998242866	1.01381255860488E-07
7560	3.96000022818054	-1.31653163146786E-06
7603.2	3.96000025969372	-1.49835296065068E-06
7646.4	3.96000004114891	-2.37416569476545E-07
7689.6	3.96000004681355	-2.70099749868882E-07
7732.8	3.96000027604954	-1.59272103501494E-06
7776	3.9600002514432	-1.45075001939201E-06
7819.2	3.9599999677579	1.86027071454943E-07
7862.4	3.9600001327179	-7.65741432509043E-07
7905.6	3.96000032844406	-1.89502133238357E-06
7948.8	3.96000016884744	-9.7419783674673E-07
7992	3.95999996542316	1.9949777299586E-07
8035.2	3.96000023351491	-1.34730925861565E-06
8078.4	3.96000034158501	-1.97084051652281E-06
8121.6	3.96000008468728	-4.88619573262911E-07
8164.8	3.96000001742176	-1.00518111081128E-07
8208	3.96000031772631	-1.83318316576411E-06
8251.2	3.96000033109299	-1.91030482472884E-06
8294.4	3.95999999519788	2.77068255032115E-08
8337.6	3.96000011250457	-6.49116755689497E-07
8380.8	3.96000038359093	-2.21320177637261E-06
8424	3.96000026021799	-1.5013778070976E-06
8467.2	3.95999994929689	2.92541442868289E-07
8510.4	3.96000023249369	-1.34141706515611E-06
8553.6	3.96000042077177	-2.42772380877724E-06
8596.8	3.96000015740438	-9.08174859840499E-07
8640	3.9599999830523	9.77830780890287E-08
8683.2	3.96000034955383	-2.01681812372247E-06
8726.4	3.96000042833458	-2.47135887293505E-06
8769.6	3.96000004387376	-2.53138078852387E-07
8812.8	3.96000007956173	-4.5904661458228E-07
8856	3.96000044357946	-2.55931708218542E-06
8899.2	3.96000037259912	-2.14978237702272E-06
8942.4	3.95999995062306	2.84889858315293E-07
8985.6	3.96000021727554	-1.25361296528759E-06
9028.8	3.96000050707686	-2.92567759864863E-06
9072	3.96000025991337	-1.49962020252248E-06
9115.2	3.95999994781821	3.0107301638201E-07
9158.4	3.96000037034765	-2.13679198811639E-06
9201.6	3.96000053495817	-3.0865441487458E-06
9244.8	3.96000012044906	-6.94954008864498E-07
9288	3.9600000347175	-2.00309154507156E-07
9331.2	3.96000050218166	-2.89743368146003E-06
9374.4	3.96000050813625	-2.93178988604234E-06
9417.6	3.95999979557846	1.1794495778231E-06
9460.8	3.96000013992112	-8.07301869633359E-07
9504	3.96000004975463	-2.87068926760842E-07
9547.2	3.95999978200991	1.25773601555861E-06
9590.4	3.95999974524721	1.46984547709841E-06
9633.6	3.96000002539581	-1.4652601749494E-07
9676.8	3.95999989874181	5.84228745471924E-07
9720	3.95999969720041	1.74706084566648E-06
9763.2	3.95999983273894	9.65045131696154E-07
9806.4	3.96000003450586	-1.99088191617884E-07
9849.6	3.95999980301671	1.13653327010429E-06
9892.8	3.95999968956009	1.79114318630168E-06
9936	3.95999989945197	5.80131330378739E-07
9979.2	3.95999999943074	3.28449084741832E-09
10022.4	3.95999972373107	1.59398714041768E-06
10065.6	3.95999968369859	1.82496222298898E-06
10108.8	3.95999998791782	6.9710525807681E-08
10152	3.95999991880809	4.68452491406533E-07
10195.2	3.95999965583714	1.98571430599434E-06
10238.4	3.95999974174714	1.49003991678924E-06
10281.6	3.96000004372914	-2.52303678966574E-07
10324.8	3.95999981124876	1.08903691285092E-06
10368	3.95999961671443	2.21144032422883E-06
10411.2	3.9599998301862	9.79773633566176E-07
10454.4	3.96000002879413	-1.66133244215255E-07
10497.6	3.95999969983679	1.73184980628444E-06
10540.8	3.95999960162176	2.29852043232382E-06
10584	3.95999993590584	3.6980368849429E-07
10627.2	3.95999995099138	2.82764824367005E-07
10670.4	3.95999960698956	2.26754993601758E-06
10713.6	3.95999963773555	2.09015494211162E-06
10756.8	3.96000003104655	-1.79129048280488E-07
10800	3.95999983044789	9.78263854956374E-07
10843.2	3.95999954143859	2.64575891426976E-06
10886.4	3.9599997321051	1.54567153855981E-06
10929.6	3.96000005588987	-3.22467329639074E-07
10972.8	3.95999968880447	1.79550301522312E-06
11016	3.95999950753422	2.84137675653876E-06
11059.2	3.95999985820893	8.18091073027463E-07
11102.4	3.95999999248937	4.3334122310302E-08
11145.6	3.95999956068465	2.53471511340561E-06
11188.8	3.95999951627216	2.79096153713674E-06
11232	3.95999998642362	7.83316501870626E-08
11275.2	3.95999986416462	7.83728681402682E-07
11318.4	3.95999946215679	3.10319073815955E-06
11361.6	3.95999960379349	2.28599029259167E-06
11404.8	3.96000007050473	-4.06790587002231E-07
11448	3.95999969618914	1.75289581484599E-06
11491.2	3.95999983595276	9.46502364836937E-07
11534.4	3.96000015652942	-9.03126755570204E-07
11577.6	3.96000011709935	-6.75627248210859E-07
11620.8	3.95999996604056	1.95935542074337E-07
11664	3.96000016488661	-9.51345107578927E-07
11707.2	3.96000027500928	-1.58671908557332E-06
11750.4	3.96000011805334	-6.81131556394404E-07
11793.6	3.95999998744324	7.24486913693227E-08
11836.8	3.96000023673435	-1.36588443134047E-06
11880	3.9600003022152	-1.74368891597557E-06
11923.2	3.96000002541852	-1.4665702286366E-07
11966.4	3.96000005520607	-3.18522035024919E-07
12009.6	3.96000030849183	-1.77990310982011E-06
12052.8	3.96000025166549	-1.45203256902095E-06
12096	3.95999996701291	1.90325383243011E-07
12139.2	3.96000015089444	-8.70614530162906E-07
12182.4	3.96000034693215	-2.00169193344313E-06
12225.6	3.96000017956835	-1.03605423103568E-06
12268.8	3.95999996409177	2.07179525684048E-07
12312	3.96000025501405	-1.47135270099973E-06
12355.2	3.96000036892966	-2.12861081892641E-06
12398.4	3.96000008119648	-4.68478711856916E-07
12441.6	3.96000002468079	-1.42400493436954E-07
12484.8	3.96000034634873	-1.99832574415497E-06
12528	3.9600003482471	-2.00927879025041E-06
12571.2	3.95999998963041	5.98293778104602E-08
12614.4	3.96000012882153	-7.43260565612436E-07
12657.6	3.96000041277877	-2.38160663445503E-06
12700.8	3.96000027184254	-1.56844789040503E-06
12744	3.95999994552476	3.14305477683798E-07
12787.2	3.96000025774083	-1.48708531261181E-06
12830.4	3.96000045163492	-2.60579469950934E-06
12873.6	3.96000015913366	-9.18152306099259E-07
12916.8	3.9599999873475	7.30011109955374E-08
12960	3.96000038159153	-2.20166579270433E-06
13003.2	3.96000045570116	-2.62925560532919E-06
13046.4	3.96000003868861	-2.23221339307226E-07
13089.6	3.96000009431151	-5.44148308677184E-07
13132.8	3.96000047968224	-2.76761900913693E-06
13176	3.96000039116034	-2.25687489678171E-06
13219.2	3.95999994328854	3.27207754532992E-07
13262.4	3.96000024360546	-1.4055285110835E-06
13305.6	3.96000054512899	-3.1452266824239E-06
13348.8	3.96000026746767	-1.54320619097838E-06
13392	3.9599999480365	2.99813519135668E-07
13435.2	3.96000040664017	-2.34618863942438E-06
13478.4	3.96000057189323	-3.29964809391569E-06
13521.6	3.95999982399636	1.01548700149973E-06
13564.8	3.96000005138983	-2.96503557026144E-07
13608	3.96000009191443	-5.3031805575937E-07
13651.2	3.95999981684298	1.05675987158324E-06
13694.4	3.95999970811377	1.68409403843148E-06
13737.6	3.95999996820509	1.83446913117948E-07
13780.8	3.95999996593312	1.96555487330221E-07
13824	3.95999972206324	1.60360989699146E-06
13867.2	3.95999976157872	1.37561776205809E-06
13910.4	3.96000001804903	-1.04137345376784E-07
13953.6	3.95999988137629	6.84422457245515E-07
13996.8	3.9599996892227	1.793089802409E-06
14040	3.95999981195321	1.0849723277661E-06
14083.2	3.96000003930926	-2.26802331121401E-07
14126.4	3.95999978633766	1.23276626545426E-06
14169.6	3.95999965853468	1.97015024178605E-06
14212.8	3.95999990527122	5.4655605315811E-07
14256	3.95999999405233	3.43162504082416E-08
14299.2	3.95999969634879	1.75197448173684E-06
14342.4	3.9599996693004	1.90803538064473E-06
14385.6	3.95999999074032	5.34255409972488E-08
14428.8	3.95999990554497	5.44976660896239E-07
