Time	reporter
0	0
400	4.50978627123099E-05
800	0.000310814848755244
1200	0.000907968370354863
1600	0.00186779182627037
2000	0.00317600756440537
2400	0.004794392544434
2800	0.00667410723488788
3200	0.00876373321754269
3600	0.0110139996801318
4000	0.013379885287463
4400	0.0158218063265508
4800	0.0183058528599337
5200	0.0208034941812563
5600	0.0232911682015088
6000	0.0257498418291374
6400	0.0281644138266812
6800	0.0305231031927049
7200	0.0328168904636877
7600	0.0350390913585346
8000	0.0371850251493551
8400	0.0392517247578787
8800	0.04123761233906
9200	0.0431421562062986
9600	0.044965635018281
10000	0.0467090140024903
10400	0.0483738500353509
10800	0.0499621553678809
11200	0.0514762363468619
11600	0.0529185715318145
12000	0.0542917578838628
12400	0.0555985420028749
12800	0.0568417802387981
13200	0.0580243243380489
13600	0.0591489455913982
14000	0.0602183491095299
14400	0.0612352187439004
14800	0.0622022115803468
15200	0.0631219183143798
15600	0.0639967928164644
16000	0.0648291612451273
16400	0.0656212592822426
16800	0.0663752455536521
17200	0.0670931898552427
17600	0.0677770505887635
18000	0.0684287025594169
18400	0.0690499014875284
18800	0.0696423128997502
19200	0.0702075036348216
19600	0.0707469679088406
20000	0.0712621255459
20400	0.0717543121817185
20800	0.0722247854787603
21200	0.0726747454456248
21600	0.0731053073638347
22000	0.0735175346569948
22400	0.0739124152824669
22800	0.0742908883246238
23200	0.0746538258062062
23600	0.0750020584703338
24000	0.0753363578235114
24400	0.0756574604235788
24800	0.0759660649473967
25200	0.076262833013243
25600	0.0765483536749246
26000	0.0768231834127076
26400	0.0770879446395188
26800	0.0773430836325833
27200	0.077589046203954
27600	0.0778263287656481
28000	0.0780553790259701
28400	0.0782765433149915
28800	0.0784901799683299
29200	0.0786967325570237
29600	0.0788964814463167
30000	0.0790897274458427
30400	0.0792767964325699
30800	0.079457984728669
31200	0.0796335340110206
31600	0.0798036890866797
32000	0.0799687282891497
32400	0.0801288511646641
32800	0.0802842617695921
33200	0.0804351769803263
33600	0.0805817941185159
34000	0.0807242782104553
34400	0.0808627950598332
34800	0.0809975339729034
35200	0.0811286304999363
35600	0.081256223927069
36000	0.0813804632550902
36400	0.0815014839740506
36800	0.081619400342328
37200	0.0817343275565728
37600	0.0818463955240708
38000	0.0819556998273955
38400	0.0820623383395995
38800	0.0821664149760074
39200	0.082268024585863
39600	0.0823672487891342
40000	0.082464170317188
