Time	OUTPUT
0	0
36	0.000558034149881302
72	0.00215023679111357
108	0.00466134261717721
144	0.00798999096516822
180	0.0120397421330048
216	0.0167242412729925
252	0.0219685679307674
288	0.0277013196084427
324	0.0338617304047504
360	0.0403967070759187
396	0.0472614835378824
432	0.0544084456299328
468	0.0618018537982938
504	0.0694056787630888
540	0.0771893803710704
576	0.0851269870726005
612	0.0931928942232846
648	0.101365436798382
684	0.109628979142731
720	0.117967385081465
756	0.126359081773662
792	0.134797833910884
828	0.143276046031989
864	0.151771950704007
900	0.160283379371289
936	0.168804425283113
972	0.177324187483276
1008	0.185834966660464
1044	0.194333569032825
1080	0.202814585678229
1116	0.21127085214225
1152	0.219699985486575
1188	0.228098812711112
1224	0.236462421462706
1260	0.244789075355184
1296	0.253076771124327
1332	0.261321556610525
1368	0.269521656257848
1404	0.277676661717483
1440	0.28578612376385
1476	0.293850155326574
1512	0.301867323102669
1548	0.30983104081333
1584	0.317745738754066
1620	0.325611914936794
1656	0.333430457146923
1692	0.341202642943351
1728	0.348921149609142
1764	0.356587664335985
1800	0.364204395586615
1836	0.37177187873982
1872	0.379290819626461
1908	0.386760528853154
1944	0.394177650346264
1980	0.401544920048025
2016	0.408862586322149
2052	0.416130954250917
2088	0.423350385635185
2124	0.430518934150309
2160	0.437637488670287
2196	0.444706556595868
2232	0.451726270749018
2268	0.458696763951707
2304	0.465618169025901
2340	0.472490618793568
2376	0.479314246076677
2412	0.486090532695632
2448	0.492820096631968
2484	0.499502211150611
2520	0.506137108239669
2556	0.512725019887244
2592	0.519266178081443
2628	0.525760814810371
2664	0.532209162062133
2700	0.538612010225694
2736	0.544971195113593
2772	0.551285667634587
2808	0.557555752138285
2844	0.563781772974301
2880	0.569964054492244
2916	0.576102921041727
2952	0.582198696972361
2988	0.588251706633757
3024	0.594262858141153
3060	0.600232117089384
3096	0.60615981220146
3132	0.612046290200681
3168	0.617891897810349
3204	0.623696981753763
3240	0.629461888754226
3276	0.635186965535038
3312	0.640872485929112
3348	0.646518802973443
3384	0.652126288338464
3420	0.657695284569747
3456	0.663226134212861
3492	0.668719179813377
3528	0.674174763916865
3564	0.679593229068895
3600	0.684974614420377
