Time	sp_23	sp_78	sp_34	sp_89
111.6	5.35548892882993E-07	8.60639800271642E-07	0.00116345098975637	0.000695981401195446
115.2	6.12261409215837E-07	9.87443540573612E-07	0.0012799169363972	0.00076185063324305
118.8	6.96603926624572E-07	1.12729288287343E-06	0.00140325830629674	0.000831315779571642
122.4	7.89004638865256E-07	1.2809559132276E-06	0.00153359069616482	0.000904426029270434
126	8.89895518854428E-07	1.4492093793797E-06	0.00167102413315665	0.00098122791577499
129.6	9.99713149796028E-07	1.63284117052584E-06	0.001815660634341	0.00106176414460629
133.2	1.11889428826058E-06	1.83263959431927E-06	0.00196760191717276	0.00114607727773219
136.8	1.2478805724805E-06	2.04940580139849E-06	0.00212693902036117	0.00123420475572862
140.4	1.3871111540742E-06	2.28393446723109E-06	0.00229376828261389	0.00132618656052425
144	1.53703195708983E-06	2.53703936049776E-06	0.00246816855305392	0.00142205427573071
147.6	1.69808492536574E-06	2.80952344276104E-06	0.00265022809379654	0.00152184400183118
151.2	1.87071715049475E-06	3.10220631124342E-06	0.00284001743395507	0.00162558330816529
154.8	2.05537297723035E-06	3.4158998366755E-06	0.00303761416553294	0.00173330315539596
158.4	2.25249872943149E-06	3.75142515107057E-06	0.00324308308104412	0.0018450283302326
162	2.46253912115765E-06	4.10959980731537E-06	0.0034564911429379	0.00196078465447524
165.6	2.68593897369365E-06	4.49124470800471E-06	0.00367789868163612	0.00208059474246111
169.2	2.92314104350849E-06	4.89717930570631E-06	0.0039073622787163	0.00220447937707839
172.8	3.17458851242668E-06	5.32822361120487E-06	0.00414493874663547	0.00233245945656746
176.4	3.4407197606547E-06	5.78519509144998E-06	0.00439067447264598	0.00246455079578326
180	3.72197572463336E-06	6.26891216837957E-06	0.00464462223123912	0.0026007723212442
183.6	4.01878821146564E-06	6.78018613955785E-06	0.00490681978231457	0.00274113562325007
187.2	4.33159508342444E-06	7.31983324638063E-06	0.00517731438610386	0.00288565693598347
190.8	4.66082882392539E-06	7.8886645412234E-06	0.00545614654376759	0.00303434918297789
194.4	5.00691330138102E-06	8.48748214307718E-06	0.00574334724229353	0.00318722062107731
198	5.37027991498972E-06	9.11709609884354E-06	0.00603895553513004	0.00334428346514086
201.6	5.7513501455371E-06	9.77830501565435E-06	0.00634300196809326	0.00350554574459099
205.2	6.1505407785249E-06	1.0471901994894E-05	0.00665551325114426	0.00367101360054122
208.8	6.56827125397924E-06	1.11986838756529E-05	0.00697651694017425	0.00384069359974847
212.4	7.00494359960254E-06	1.1959421218584E-05	0.00730603886908356	0.00401459138629487
216	7.46096565784274E-06	1.27548955616732E-05	0.00764410075202794	0.00419271062970796
219.6	7.93674529664854E-06	1.35858899388011E-05	0.00799072119910909	0.00437505349052319
223.2	8.43268573073309E-06	1.44531812170594E-05	0.00834591653723272	0.00456162099654085
226.8	8.9491876797374E-06	1.53575436313214E-05	0.0087097004314709	0.00475241286926991
230.4	9.48664936823035E-06	1.6299748784242E-05	0.00908208388506203	0.00494742752392787
234	1.00454147198296E-05	1.72804750374716E-05	0.00946309682353484	0.00514667233814388
237.6	1.06258904252895E-05	1.8300512264428E-05	0.00985273932008727	0.00535014044730611
241.2	1.12284617204772E-05	1.93606145454828E-05	0.0102510166853994	0.00555782743863135
244.8	1.18535072770288E-05	2.04615262118064E-05	0.0106579332636703	0.00576972839961334
248.4	1.25014025205197E-05	2.16039876488677E-05	0.0110734910501531	0.00598583726031166
252	1.31725164585888E-05	2.27887296828123E-05	0.0114976911713732	0.00620614750193444
255.6	1.38671492900013E-05	2.40163631602817E-05	0.0119305630010844	0.00643066609469246
259.2	1.4585693976384E-05	2.52876648998839E-05	0.0123720887596458	0.00665937740340192
262.8	1.53285018121215E-05	2.66033397762869E-05	0.0128222662484695	0.00689227321856357
266.4	1.6095919768662E-05	2.79640868125899E-05	0.013281091422567	0.00712934441381317
270	1.68882904945172E-05	2.93705991803238E-05	0.0137485583905494	0.0073705809459215
273.6	1.77059443378521E-05	3.08235497612466E-05	0.0142246639184371	0.00761597403319908
277.2	1.8549174006863E-05	3.23235452855134E-05	0.0147094217356631	0.00786552307502941
280.8	1.94183257055113E-05	3.38712912769762E-05	0.0152028110825276	0.00811921076528114
284.4	2.03137167672355E-05	3.54674429795828E-05	0.0157048232117731	0.00837702558420844
288	2.12356594375875E-05	3.71126484012391E-05	0.0162154479616095	0.00863895530408683
291.6	2.21844608742318E-05	3.88075483138092E-05	0.0167346737557148	0.00890498698921313
295.2	2.31604168739527E-05	4.05527640886599E-05	0.0172624930676009	0.00917510968249018
298.8	2.41638098492041E-05	4.23488937728308E-05	0.0177989041832282	0.00944931527202565
302.4	2.51949375840048E-05	4.41965678518516E-05	0.0183438861519223	0.00972758617561688
306	2.62540832891667E-05	4.60963911814797E-05	0.0188974248710811	0.0100099081654359
309.6	2.73415247492703E-05	4.80489607253212E-05	0.0194595051182994	0.0102962664505812
313.2	2.84575343226656E-05	5.00548655548309E-05	0.0200301105513694	0.0105866456770779
316.8	2.96023767174609E-05	5.2114680928523E-05	0.0206092293069735	0.0108810327263563
320.4	3.07763109130845E-05	5.42289734075774E-05	0.0211968491633716	0.0111794142973455
324	3.19795940257885E-05	5.63983111466313E-05	0.0217929478094383	0.0114817720425002
327.6	3.32124758322535E-05	5.8623249314451E-05	0.0223975066308618	0.0117880894587633
331.2	3.44752006014748E-05	6.09043349708034E-05	0.023010506098579	0.012098349582498
334.8	3.57680070947632E-05	6.32421070664563E-05	0.0236319257687751	0.0124125349894883
338.4	3.7091129047663E-05	6.56370943460078E-05	0.024261750540269	0.0127306309435777
342	3.8444794439653E-05	6.80898185259367E-05	0.0248999611720764	0.0130526206252237
345.6	3.98292254101779E-05	7.06007946600093E-05	0.0255465331931356	0.0133784845828853
349.2	4.12446388327864E-05	7.31705286407973E-05	0.0262014443570979	0.0137082044841819
352.8	4.2691246086458E-05	7.57995181947968E-05	0.0268646716731634	0.0140417616218463
356.4	4.41692530556031E-05	7.8488252882428E-05	0.0275361914060808	0.0143791369137247
360	4.56788627110471E-05	8.12372146646212E-05	0.0282159863341367	0.0147203145605585
363.6	4.72202701342268E-05	8.40468768105128E-05	0.0289040317566915	0.0150652749942541
367.2	4.87936646262301E-05	8.69177043604288E-05	0.0296003014250123	0.0154139978668231
370.8	5.03992307008902E-05	8.98501543438909E-05	0.0303047703349541	0.0157664634577989
374.4	5.20371474325225E-05	9.28446756364307E-05	0.0310174128927317	0.0161226517498481
378	5.37075884559254E-05	9.59017089595892E-05	0.0317382029149201	0.0164825424287703
381.6	5.5410728097428E-05	9.90216925293155E-05	0.0324671214862175	0.0168461188596677
385.2	5.71467278066573E-05	0.000102205049555855	0.0332041395699287	0.0172133592875371
388.8	5.8915745374295E-05	0.000105452196735864	0.0339492298217613	0.0175842428152629
392.4	6.07179338636522E-05	0.000108763543268094	0.034702365220495	0.0179587487107112
396	6.25534410046937E-05	0.000112139490295117	0.0354635182913412	0.0183368560137362
399.6	6.44224096230954E-05	0.000115580431438176	0.03623266135793	0.0187185436648012
403.2	6.63250033613458E-05	0.000119086784860102	0.0370097816483512	0.0191037982155502
406.8	6.82613397159395E-05	0.000122658909792098	0.0377948419677977	0.019492593754959
410.4	7.02315468974784E-05	0.000126297177413315	0.0385878140925878	0.0198849089546347
414	7.22357477735212E-05	0.000130001950834643	0.0393886693397777	0.0202807222552654
417.6	7.42740598685837E-05	0.000133773585098705	0.0401973785671603	0.0206800118666204
421.2	7.63465953641383E-05	0.000137612427179859	0.0410139121732661	0.0210827557675501
424.8	7.84534610986146E-05	0.000141518815984198	0.0418382400973629	0.0214889317059864
428.4	8.05947585673989E-05	0.00014549308234955	0.0426703318194556	0.0218985171989422
432	8.27705839228347E-05	0.00014953554904548	0.0435101563602865	0.0223114895325116
435.6	8.49810279742222E-05	0.000153646530773284	0.0443576822813353	0.0227278257618698
439.2	8.72262613200054E-05	0.00015782644541909	0.0452129167253291	0.0231475227132964
442.8	8.95063216575455E-05	0.00016207553610439	0.0460758078792795	0.0235705470120675
446.4	9.18212808329896E-05	0.000166394089491423	0.0469463215813728	0.0239968743312457
450	9.41712138522806E-05	0.000170782395285909	0.0478244271098236	0.0244264821107382
453.6	9.65561906663824E-05	0.000175240735501753	0.0487100934156862	0.0248593476272149
457.2	9.89762761712801E-05	0.000179769384461044	0.0496032891228549	0.0252954479941084
460.8	0.00010143153020798	0.000184368608794058	0.0505039825280635	0.0257347601616137
464.4	0.000103922007562509	0.000189038667439255	0.0514121416008857	0.0261772609166887
468	0.000106447757965916	0.000193779811643282	0.0523277339837352	0.0266229268830536
471.6	0.000109008826094271	0.000198592284960969	0.053250726991865	0.0270717345211915
475.2	0.000111605361789012	0.000203476472203126	0.0541811275700927	0.0275236806597621
478.8	0.000114237367385922	0.000208432557986053	0.0551188906953159	0.0279787354290343
482.4	0.00011690485318809	0.000213460736832081	0.0560639757380696	0.0284368712217797
486	0.000119607852027506	0.000218561232847584	0.0570163517413469	0.0288980654057497
489.6	0.000122346392160946	0.00022373426309546	0.0579759875949042	0.029362295274827
493.2	0.000125120497269975	0.000228980037595128	0.0589428520352604	0.0298295380490261
496.8	0.000127930186460944	0.000234298759322533	0.0599169136456978	0.0302997708744925
500.4	0.000130775474264989	0.000239690624210143	0.0608981408562613	0.0307729708235038
504	0.000133656370638036	0.000245155821146948	0.0618865019437588	0.0312491148944686
507.6	0.000136572880960796	0.000250694531978464	0.0628819650317611	0.0317281800119274
511.2	0.000139525106158199	0.000256307072294574	0.0638845226934536	0.0322101557236722
514.8	0.000142513042656905	0.000261993610129979	0.064894142794189	0.0326950188314106
518.4	0.000145536645601877	0.000267754254859286	0.0659107840260141	0.0331827414078749
522	0.000148595911256713	0.000273589173068269	0.066934416156318	0.0336733012468108
525.6	0.000151690831839588	0.000279498525044212	0.0679650089294404	0.0341666761352833
529.2	0.000154821395523254	0.000285482464775914	0.0690025320666716	0.0346628438536769
532.8	0.000157987586435037	0.000291541139953688	0.0700469552662529	0.0351617821756949
536.4	0.000161189384656841	0.000297674691969355	0.0710982482033759	0.0356634688683602
540	0.000164426766225145	0.000303883255916252	0.0721563805301833	0.0361678816920147
543.6	0.000167699703131005	0.000310166960589228	0.0732213218757682	0.0366749984003197
547.2	0.000171008240653475	0.000316526041133184	0.0742930529041067	0.0371848024682518
550.8	0.000174352376245998	0.000322960662621662	0.0753715479959816	0.0376972741213593
554.4	0.00017773201997895	0.000329470862435071	0.076456769592649	0.0382123874057886
558	0.000181147136546453	0.00033605675711639	0.07754868850144	0.0387301207065616
561.6	0.000184597687113424	0.000342718457662067	0.0786472755804505	0.0392504524402555
565.2	0.000188083629315575	0.000349456069522018	0.0797525017385416	0.0397733610550022
568.8	0.000191604917259412	0.000356269692599625	0.0808643379353391	0.0402988250304887
572.4	0.000195161501522235	0.000363159421251741	0.0819827551812342	0.0408268228779568
576	0.000198753329152143	0.000370125344288684	0.0831077245373828	0.0413573331402035
579.6	0.000202380343668026	0.000377167544974242	0.0842392171157057	0.0418903343915804
583.2	0.000206042539804263	0.00038428618253268	0.0853772087967103	0.042425807670096
586.8	0.000209739915875195	0.00039148142122626	0.0865216761243268	0.0429637343611467
590.4	0.000213472344967667	0.000398753238579385	0.0876725852054616	0.0435040904750857
594	0.000217239764821869	0.00040610170808398	0.088829908073663	0.0440468550829161
597.6	0.000221042110136747	0.000413526898411942	0.0899936168552962	0.044592007308874
601.2	0.000224879312569999	0.000421028873415133	0.0911636837695426	0.0451395263304287
604.8	0.000228751300738076	0.000428607692125385	0.0923400811284006	0.0456893913782827
608.4	0.000232658000216184	0.000436263408754498	0.0935227813366849	0.0462415817363714
612	0.000236599333538281	0.000443996072694239	0.0947117568920268	0.0467960767418637
615.6	0.000240575220197079	0.000451805728516347	0.0959069803848743	0.0473528557851612
619.2	0.00024458561181473	0.000459692468917323	0.097108426910465	0.0479118995339045
622.8	0.000248630507630244	0.00046765645803269	0.0983160751309397	0.0484731904719637
626.4	0.000252709749822869	0.000475697623323512	0.0995298932388072	0.0490367057763102
630	0.00025682325356044	0.000483816001883644	0.100749854733449	0.0496024253231289
633.6	0.000260970931431698	0.000492011626682619	0.101975933238759	0.0501703290579213
637.2	0.000265152693446295	0.00050028452656565	0.103208102503138	0.0507403969955061
640.8	0.000269368447034786	0.000508634726253629	0.1044463363995	0.0513126092200189
644.4	0.000273618097048636	0.000517062246343127	0.105690608925271	0.0518869458849121
648	0.000277901545760216	0.000525567103306396	0.106940894202384	0.0524633872129552
651.6	0.000282218692862804	0.000534149309491365	0.108197166477286	0.0530419134962345
655.2	0.000286569453658245	0.00054280890073516	0.109459401258478	0.0536225056603688
658.8	0.00029095382867931	0.000551546042068638	0.110727579671042	0.0542051474243259
662.4	0.000295371634876838	0.000560360619589763	0.112001671643765	0.0547898169613418
666	0.000299822769006641	0.000569252640352246	0.113281652382648	0.055376495069678
669.6	0.000304307125683592	0.000578222107950707	0.114567497245607	0.0559651626305053
673.2	0.000308824597381626	0.000587269022520681	0.115859181742472	0.0565558006079042
676.8	0.000313375074433745	0.000596393380738612	0.117156681534991	0.0571483900488643
680.4	0.00031795844503201	0.000605595175821859	0.118459972436825	0.0577429120832845
684	0.000322574595227547	0.00061487439752869	0.11976903041355	0.0583393479239733
687.6	0.000327223408930544	0.000624231032158285	0.121083831582656	0.0589376788666484
691.2	0.000331904774691577	0.000633665073009634	0.12240435254392	0.0595378864429334
694.8	0.000336618803363472	0.000643176856083283	0.123730580983279	0.0601399573311251
698.4	0.000341365204440338	0.000652766098203693	0.125062485289804	0.0607438692854976
702	0.000346143859933136	0.000662432782112441	0.126400042513323	0.0613496040837671
705.6	0.000350954649768725	0.000672176887179673	0.127743229858349	0.0619571435878418
709.2	0.000355797451789865	0.000681998389404105	0.129092024684079	0.0625664697438213
712.8	0.000360672141755212	0.000691897261413024	0.130446404504392	0.0631775645819969
716.4	0.000365578593339324	0.000701873472462291	0.131806346987854	0.0637904102168518
720	0.000370516678132658	0.000711926988436333	0.133171829957713	0.0644049888470605
723.6	0.000375486265641568	0.000722057771848151	0.134542831391901	0.0650212827554896
727.2	0.000380487223288308	0.000732265781839316	0.135919329423036	0.0656392743091968
730.8	0.000385519416411033	0.000742550974179968	0.137301302338416	0.066258945959432
734.4	0.000390582708263794	0.00075291330126882	0.138688728580027	0.0668802802416364
738	0.000395676960016544	0.000763352712133155	0.140081586744536	0.0675032597754431
741.6	0.000400802030755132	0.000773869152428827	0.141479855583297	0.0681278672646767
745.2	0.000405957777481309	0.000784462564440261	0.142883514002345	0.0687540854973534
748.8	0.000411144177372882	0.000795133077714709	0.14429254592195	0.0693818994489224
752.4	0.000416361467067931	0.000805881226241294	0.145706945812831	0.070011298678372
756	0.000421609133636934	0.000816706375123399	0.147126678589706	0.0706422599699249
759.6	0.000426887039724604	0.000827608474957071	0.148551724332991	0.071274766688851
763.2	0.000432195046399461	0.000838587473758885	0.149982063297978	0.0719088022933495
766.8	0.000437533013153837	0.00084964331696595	0.15141767591483	0.0725443503345489
770.4	0.000442900797903875	0.000860775947435906	0.152858542788582	0.0731813944565069
774	0.000448298256989526	0.000871985305446923	0.154304644699141	0.0738199183962103
777.6	0.000453725245174552	0.000883271328697704	0.155755962601288	0.0744599059835754
781.2	0.000459181615646525	0.000894633952307481	0.157212477624672	0.0751013411414477
784.8	0.000464667220016826	0.000906073108816019	0.15867417107382	0.0757442078856017
788.4	0.000470181908320648	0.000917588728183615	0.160141024428126	0.0763884903247415
792	0.000475725529016993	0.000929180737791095	0.161613019341859	0.0770341726605003
795.6	0.000481297928988672	0.000940849062439817	0.16309013764416	0.0776812391874404
799.2	0.000486898953542307	0.000952593624351673	0.164572361339042	0.0783296742930536
802.8	0.00049252844640833	0.000964414343169081	0.16605967260539	0.0789794624577608
806.4	0.000498186532678721	0.000976311583851219	0.167552062377682	0.0796305915225657
810	0.000503873283147976	0.000988285625318908	0.16904952016638	0.0802830488125221
813.6	0.000509588197413742	0.00100033584219235	0.170552018381789	0.0809368151670526
817.2	0.000515331129786409	0.00101246217052495	0.172059540414351	0.0815918756332971
820.8	0.000521101933659019	0.0010246645448336	0.17357206984936	0.0822482153589337
824.4	0.000526900461507272	0.00103694289809868	0.175089590466963	0.0829058195921788
828	0.000532726564889519	0.00104929716176409	0.17661208624216	0.0835646736817872
831.6	0.000538580094446772	0.0010617272657372	0.178139541344804	0.0842247630770516
835.2	0.000544460899902692	0.00107423313838891	0.179671940139603	0.0848860733278033
838.8	0.000550368830063598	0.00108681470655358	0.181209267186115	0.0855485900844118
842.4	0.000556303732818466	0.00109947189552908	0.182751507238755	0.0862122990977848
846	0.000562265455138924	0.0011122046290768	0.184298645246788	0.0868771862193682
849.6	0.000568253843079255	0.00112501282942159	0.185850666354333	0.0875432374011463
853.2	0.0005742687417764	0.00113789641725181	0.187407555900363	0.0882104386956416
856.8	0.000580309995449952	0.00115085531171933	0.188969299418704	0.0888787762559149
860.4	0.000586377447402161	0.0011638894304395	0.190535882638034	0.0895482363355653
864	0.000592471289096814	0.0011769992593248	0.192107296747621	0.0902188060201105
867.6	0.000598591348005644	0.0011901846900709	0.193683527654728	0.0908904717349025
871.2	0.000604737275780922	0.00120344532732812	0.195264558823133	0.0915632196393812
874.8	0.00061090892611048	0.00121678110550901	0.19685037697294	0.0922370364187465
878.4	0.000617106152309172	0.00123019195837825	0.198440969027321	0.0929119088598767
882	0.000623328807318873	0.00124367781905262	0.200036322112511	0.0935878238513292
885.6	0.000629576743708479	0.00125723862000102	0.201636423557809	0.09426476838334
889.2	0.000635849813673906	0.00127087429304446	0.203241260895581	0.094942729547824
892.8	0.000642147869038092	0.00128458476935606	0.204850821861257	0.095621694538375
896.4	0.000648470761250996	0.00129836997946108	0.206465094393329	0.0963016506502655
900	0.000654818341389599	0.00131222985323687	0.208084066633358	0.0969825852804467
903.6	0.0006611904601579	0.00132616431991291	0.209707726925967	0.0976644859275488
907.2	0.000667586967886923	0.00134017330807078	0.211336063818844	0.0983473401918808
910.8	0.000674007714534711	0.00135425674564419	0.212969066062742	0.0990311357754303
914.4	0.000680452549686327	0.00136841455991897	0.214606722611481	0.0997158604818639
918	0.000686921322553857	0.00138264667753304	0.216249022621941	0.100401502216527
921.6	0.000693414204579272	0.00139695358285501	0.217895953738707	0.10108804510951
925.2	0.000699930887880887	0.00141133493061175	0.219547506356133	0.101775479148451
928.8	0.000706471156619678	0.00142579053484028	0.22120367058024	0.102463793312048
932.4	0.000713034868250346	0.00144032033643605	0.222864436328408	0.103152975795376
936	0.00071962188022887	0.00145492427629441	0.224529793719094	0.103843014890689
939.6	0.00072623205001251	0.00146960229531062	0.226199733071826	0.104533898987424
943.2	0.000732865235059806	0.00148435433437983	0.22787424490721	0.105225616572198
946.8	0.000739521292830577	0.00149918033439711	0.229553319946925	0.10591815622881
950.4	0.000746200080785922	0.00151408023625742	0.231236949113725	0.10661150663824
954	0.000752901456388221	0.00152905398085562	0.232925123531439	0.107305656578649
957.6	0.000759625277101131	0.00154410150908649	0.23461783452497	0.108000594925377
961.2	0.000766371400389591	0.00155922276184469	0.236315073620298	0.108696310650949
964.8	0.000773139683719818	0.00157441768002479	0.238016832544474	0.109392792825067
968.4	0.000779929984559311	0.00158968620452127	0.239723103225626	0.110090030614618
972	0.000786742160376845	0.00160502827622851	0.241433877792957	0.110788013283668
975.6	0.000793576068642479	0.00162044383604079	0.243149148576744	0.111486730193463
979.2	0.000800431847436147	0.00163593335697448	0.244868902155814	0.112186163245254
982.8	0.000807309141664909	0.0016514963768325	0.246593135771726	0.112886307719337
986.4	0.000814207812287645	0.00166713284311744	0.248321842284057	0.113587153174644
990	0.000821127723513808	0.00168284270949352	0.250055014684527	0.114288689179786
993.6	0.000828068739811148	0.00169862593011222	0.251792646160483	0.114990905393628
997.2	0.000835030725905717	0.00171448245961232	0.253534730094891	0.115693791565299
1000.8	0.000842013546781867	0.00173041225311989	0.255281260066342	0.116397337534183
1004.4	0.000849017067682248	0.00174641526624832	0.257032229849047	0.117101533229926
1008	0.00085604115410781	0.00176249145509825	0.258787633412843	0.117806368672433
1011.6	0.000863085671817803	0.00177864077625765	0.260547464923187	0.118511833971865
1015.2	0.000870150486829777	0.00179486318680176	0.262311718741159	0.119217919328647
1018.8	0.000877235465419579	0.00181115864429312	0.264080389423462	0.119924615033459
1022.4	0.00088434047412136	0.00182752710678156	0.265853471722422	0.120631911467243
1026	0.000891465379727568	0.00184396853280422	0.267630960585986	0.121339799101199
1029.6	0.000898610049288949	0.00186048288138551	0.269412851157726	0.122048268496786
1033.2	0.000905774384678327	0.00187707018586904	0.271199137880614	0.122757308999518
1036.8	0.000912958404025908	0.0018937307278721	0.27298981238545	0.123466905661432
1040.4	0.000920161839290509	0.001910464177655	0.274784873925629	0.124177054449326
1044	0.000927384563407322	0.00192727050655408	0.27658431830142	0.124887746102363
1047.6	0.000934626449760889	0.00194414968680114	0.278388141503763	0.125598971442743
1051.2	0.000941887372185101	0.00196110169152332	0.280196339714266	0.126310721375707
1054.8	0.000949167204963199	0.00197812649474318	0.282008909305206	0.127022986889534
1058.4	0.000956465822827772	0.00199522407137868	0.283825846839528	0.127735759055544
1062	0.000963783100960759	0.00201239439724315	0.285647149070848	0.128449029028094
1065.6	0.000971118914993449	0.00202963744904535	0.287472812943447	0.129162788044581
1069.2	0.000978473141006479	0.00204695320438941	0.289302835592279	0.129877027425442
1072.8	0.000985845655529835	0.00206434164177486	0.291137214342962	0.130591738574153
1076.4	0.000993236335542855	0.00208180274059664	0.292975946711789	0.131306912977228
1080	0.00100064505847422	0.00209933648114506	0.294819030405715	0.132022542204222
1083.6	0.00100807170220197	0.00211694284460585	0.296666463322368	0.132738617907727
1087.2	0.00101551614505349	0.00213462181306012	0.298518243550044	0.133455131823376
1090.8	0.00102297831872409	0.00215237350394139	0.300374367668553	0.13417207309085
1094.4	0.00103045816246264	0.0021701980536291	0.302234832220268	0.134889430573221
1098	0.00103795547938299	0.0021880952523608	0.304099638323792	0.135607200131151
1101.6	0.00104547015315403	0.00220606509480413	0.305968784716299	0.136325373653009
1105.2	0.00105300206803251	0.00222410757687407	0.307842270321186	0.137043943103192
1108.8	0.00106055110886304	0.00224222269573299	0.309720094248066	0.137762900522124
1112.4	0.00106811716107814	0.00226041044979062	0.311602255792776	0.138482238026253
1116	0.00107570011069818	0.00227867083870407	0.313488754437374	0.139201947808055
1119.6	0.00108329984433143	0.00229700386337783	0.315379589850137	0.139922022136031
1123.2	0.00109091624917402	0.00231540952596375	0.317274761885565	0.140642453354711
1126.8	0.00109854921300998	0.00233388782986106	0.319174270584376	0.141363233884647
1130.4	0.00110619862421119	0.00235243877971636	0.32107811617351	0.142084356222419
1134	0.00111386437173743	0.00237106238142363	0.32298629906613	0.142805812940636
1137.6	0.00112154634513634	0.00238975864212421	0.324898819861615	0.143527596687929
1141.2	0.00112924443454347	0.00240852757020682	0.326815679345569	0.144249700188957
1144.8	0.0011369585306822	0.00242736917530757	0.328736878489815	0.144972116244406
1148.4	0.00114468855261616	0.0024462835592448	0.330662417120554	0.145694835619211
1152	0.00115243439956771	0.00246527075814504	0.332592296230606	0.146417850708862
1155.6	0.00116019594844032	0.00248433073432445	0.334526518098319	0.147141155727931
1159.2	0.00116797309513988	0.00250346351168471	0.336465084304539	0.147864743565792
1162.8	0.00117576573632477	0.00252266911591434	0.338407996608434	0.148588607175313
1166.4	0.00118357376940592	0.0025419475744887	0.34035525694749	0.149312739572865
1170	0.00119139709254674	0.00256129891666994	0.342306867437515	0.150037133838313
1173.6	0.00119923560466317	0.00258072317350709	0.344262830372634	0.150761783115025
1177.2	0.00120708920542367	0.00260022037783598	0.346223148225295	0.151486680609863
1180.8	0.0012149577952492	0.00261979056427928	0.348187823646263	0.15221181959319
1184.4	0.0012228412748653	0.00263943377126144	0.350156859428008	0.152937193303904
1188	0.00123073954411012	0.00265915004637053	0.35213025840726	0.153662794696735
1191.6	0.00123865250643629	0.00267893942610754	0.354108023833026	0.154388617396656
1195.2	0.00124658006485906	0.00269880195411263	0.356090159035365	0.155114654839882
1198.8	0.00125452212311187	0.0027187376759674	0.358076667519846	0.15584090051884
1202.4	0.00126247858564627	0.00273874663919492	0.360067552967549	0.15656734798217
1206	0.00127044935587354	0.00275882889006249	0.362062819322459	0.15729399087154
1209.6	0.00127843433602816	0.00277898447333338	0.364062470798258	0.158020822924509
1213.2	0.00128643343420233	0.00279921344505733	0.366066511528684	0.15874783782723
1216.8	0.0012944465567773	0.0028195158588088	0.368074945943721	0.159475029372929
1220.4	0.00130247361076278	0.00283989176994069	0.370087778653317	0.160202391412922
1224	0.00131051450379697	0.00286034123558433	0.372105014447387	0.160929917856613
1227.6	0.00131856914366466	0.0028808643143675	0.374126658360294	0.161657602663271
1231.2	0.00132663743877683	0.00290146106669507	0.376152715606671	0.162385439850213
1234.8	0.00133471929885631	0.00292213155515022	0.378183191489683	0.163113423504508
1238.4	0.0013428146338747	0.00294287584387238	0.380218091543267	0.163841547764834
