Time	sp_23	sp_78	sp_34	sp_89
0	0	0	0	0
3.58327053421828	7.35748110466211E-15	7.71581310933032E-15	4.41881056205649E-09	4.2384639210469E-09
7.18778890157021	4.46844811245256E-13	4.89433760364683E-13	6.92957363843608E-08	6.3911709597109E-08
10.792065503447	4.55952501441008E-12	5.19035655106267E-12	3.34571903603243E-07	2.97649456809216E-07
14.3951347790676	2.27361473283052E-11	2.67831991369857E-11	1.0028836768117E-06	8.63130739443281E-07
17.9973446618233	7.6985518241606E-11	9.34965243716608E-11	2.31974179065734E-06	1.93659616956907E-06
21.5999889581679	2.0468716117872E-10	2.55450026908227E-10	4.5597399803517E-06	3.70145691618905E-06
25.2029214948066	4.61337675473091E-10	5.89972626828674E-10	8.01497231513625E-06	6.34068510341502E-06
28.8063131209155	9.22466340761473E-10	1.20583056259868E-09	1.29876021202321E-05	1.0033373055104E-05
32.4105337239445	1.6848649118168E-09	2.24638414423587E-09	1.97844566033237E-05	1.49530023119104E-05
36.0147580708	2.86678199554082E-09	3.89108640666216E-09	2.8709581970556E-05	2.12642287950694E-05
39.6189921142929	4.6083054049603E-09	6.35694996190136E-09	4.00642688536122E-05	2.91248878833808E-05
43.2232323452383	7.07103278952767E-09	9.89878816501342E-09	5.41438273584357E-05	3.86852688061709E-05
46.8274766288139	1.04375845795087E-08	1.48089973057213E-08	7.12360535040595E-05	5.00883418660038E-05
50.4317233864443	1.49109390401475E-08	2.14168927497719E-08	9.16201808260947E-05	6.34700626328582E-05
54.0359714385858	2.07136459420381E-08	3.00877135548456E-08	0.000115566211744068	7.89597137159162E-05
57.6402198910358	2.80869587321989E-08	4.12213853020919E-08	0.000143334530229469	9.66802518704088E-05
61.2444680580172	3.72899197487441E-08	5.52511175239126E-08	0.000175175723088722	0.000116748644777351
64.8487154092851	4.85984169637609E-08	7.26418886335097E-08	0.000211330553055559	0.000139276188453922
68.4529615331918	6.23042314112134E-08	9.38888649146258E-08	0.000252030042245581	0.000164368802924402
72.0572061093944	7.87140864455797E-08	1.19515786343571E-07	0.000297495633991154	0.000192127305598639
75.6614488889775	9.81487157596339E-08	1.5007335257919E-07	0.000347939410142104	0.000222647664378677
79.26568967926	1.20941946170931E-07	1.86137618178958E-07	0.000403564344353404	0.000256021230592153
82.8699283332996	1.4743980466271E-07	2.28308415884058E-07	0.000464564578886707	0.000292334954500274
86.4741647403617	1.77999649950059E-07	2.77207815326318E-07	0.000531125714694188	0.000331671584914397
90.0783988193557	2.12989343925728E-07	3.3347863695967E-07	0.000603425108685694	0.000374109855803826
93.6826305131347	2.52786444533425E-07	3.97783007004123E-07	0.000681632170951409	0.000419724659507591
97.2868597852184	2.97777430154764E-07	4.70800965439607E-07	0.000765908659260765	0.000468587209003769
100.891086615384	3.48356950947089E-07	5.53229124080725E-07	0.00085640896775331	0.000520765190022939
104.495310997195	4.04927127521971E-07	6.45779394898069E-07	0.000953280409350893	0.00057632290534609
108.099532935398	4.67896864943677E-07	7.49177758222478E-07	0.00105666348846781	0.000635321409944267
111.703752445044	5.37681197486089E-07	8.64163085468677E-07	0.00116669216460487	0.000697818639003647
115.307969548934	6.14700656537517E-07	9.91486008685923E-07	0.0012834941059583	0.000763869529040595
118.912184276627	6.99380690103389E-07	1.13190786331146E-06	0.00140719093439763	0.0008335261341226
122.51639666304	7.92151087080193E-07	1.28619965891446E-06	0.00153789845939423	0.000906837735244723
126.120606748469	8.93445429711058E-07	1.45514109941144E-06	0.00167572690253924	0.000983850944735072
129.724814576837	1.00370056392406E-06	1.63951964209076E-06	0.00182078111236694	0.00106460980557881
133.329020195312	1.12335612554689E-06	1.84012963042761E-06	0.00197316077138679	0.00114915588754306
136.933223653452	1.25285405927443E-06	2.05777144014579E-06	0.00213296059303443	0.00123752837779207
140.537425003566	1.39263816337382E-06	2.29325066889542E-06	0.0023002705104958	0.00132976416782071
144.141624299372	1.54315364708583E-06	2.54737735632686E-06	0.00247517585719634	0.00142589793642596
147.745821595927	1.70484674892089E-06	2.8209652790349E-06	0.00265775754099683	0.00152596223055176
151.350016949018	1.8781643353726E-06	3.11483124385547E-06	0.00284809220969316	0.00162998754147261
154.954210415655	2.06355352355448E-06	3.42979441975966E-06	0.00304625240985543	0.00173800237814554
158.558402053019	2.26146131187094E-06	3.76667569260404E-06	0.00325230673874014	0.00185003333735389
162.162591918482	2.47233427722478E-06	4.12629709681163E-06	0.00346631999131709	0.00196610517245583
165.766780069207	2.69661824054724E-06	4.50948123129364E-06	0.00368835329987825	0.00208624085806847
169.370966562642	2.93475795507653E-06	4.91705071005567E-06	0.00391846426825751	0.00221046165252183
172.975151455673	3.18719679861403E-06	5.34982762922545E-06	0.00415670710032339	0.00233878715765081
176.579334804704	3.4543765382597E-06	5.80863311385076E-06	0.00440313272475252	0.00247123537772461
180.183516665372	3.73673705193952E-06	6.29428683591916E-06	0.00465778891343825	0.00260782277475798
183.787697093022	4.03471607202967E-06	6.80760656413769E-06	0.00492072039554127	0.00274856432204336
