Time,Input1,Input2,Output
134212.16360275168,37,38,62
135215.0224802114,38,37,62
136217.2255209922,37,38,62
137220.92622146718,36,37,63
138222.310977052,37,37,63
139218.2869261304,36,37,63
140222.39503075916,36,37,63
141227.0455564211,36,36,63
142225.43540415302,37,36,63
143230.6434276612,35,37,63
144230.7716892319,36,37,63
145228.0519597066,35,35,64
146236.12352484392,34,35,64
147236.16933444305,35,36,64
148217.8627819325,36,36,64
149242.4421168662,35,36,64
150233.53817024085,35,36,64
151246.29988283155,36,34,64
152249.53059619127,31,34,66
153252.01083092115,34,33,66
154251.70551366516,34,33,66
155250.91442463495,34,33,66
156253.00800257214,34,33,66
157255.33217462798,34,33,66
158259.90871177404,34,30,66
159262.6447497748,33,33,66
160265.0050891401,34,33,66
161265.98522453674,30,31,67
162267.42275274408,32,32,67
163268.37327088966,33,32,67
164277.01932903007,31,31,67
165277.30612289603,32,30,68
166281.72518649758,30,30,69
167277.81360463263,31,30,69
168279.35664045843,30,30,69
169282.85614482523,31,29,69
170283.50526883407,28,31,69
171283.432004419,29,31,69
172285.42051255645,31,28,69
173278.74193984884,31,31,69
174288.81638205648,30,30,69
175268.0154081527,31,31,69
176292.3290111439,31,31,69
177303.29309550897,29,29,69
178299.78742542388,31,31,69
179308.6670512018,29,29,69
180308.64117617498,31,29,69
181312.73693257227,30,29,69
182316.12659965272,31,30,69
183311.74400911486,31,31,69
184317.46542911048,30,31,69
185323.1290745191,31,30,69
186327.05289646555,29,30,69
187327.95132373416,31,31,69
188333.2702680974,30,30,69
189338.15384206644,28,30,70
190338.07162383565,30,28,70
191337.21609426464,29,29,71
192354.4885780391,29,27,71
193351.17839516557,29,29,71
194353.0193160791,29,28,71
195361.04710146843,28,28,71
196365.4764452165,29,27,71
197367.09080636204,26,28,71
198366.06902318244,28,29,71
199362.76401971764,28,27,72
200369.9632202952,27,27,72
201375.6678975324,26,27,72
202361.06921892823,28,28,72
203375.98311278038,28,28,72
204385.8398816375,26,27,72
205389.0157504087,27,25,72
206388.15581445713,28,27,72
207387.7331485275,28,27,72
208397.81639582533,28,28,72
209405.37097002083,28,28,72
210402.48843973083,28,27,72
211415.28851728656,27,27,72
212422.96157949555,28,27,72
213422.9412070331,27,25,73
214422.7716323221,27,27,73
215431.82574043534,27,24,73
216434.67520035448,26,26,73
217432.1192019734,27,27,73
218435.55694598157,27,26,73
219440.71098736773,24,24,74
220438.10895068833,26,25,74
221435.3527805141,26,25,74
222447.41437383546,26,26,74
223456.3564317209,26,26,74
224460.50725632443,25,25,75
225463.16722700876,25,24,75
226474.9027066147,23,24,76
227483.194717713,24,23,76
228489.173663325,23,23,76
229491.17392808234,23,24,76
230492.18422875478,24,24,76
231490.65792712907,24,23,76
232498.1136446135,24,24,76
233503.7690109221,24,24,76
234501.23438806733,24,23,76
235494.37139682993,24,24,76
236505.07480857166,24,23,76
237509.70935059813,23,24,76
238513.620043432,24,22,76
239523.18805693515,24,23,76
240516.2628414421,23,24,76
241527.27304456756,22,23,76
242529.8218187424,23,22,76
243523.33451608714,24,23,76
244528.73907339532,24,24,76
245542.01529907642,24,24,76
246558.6991802089,23,23,76
247560.47715178799,19,23,77
248562.08088839974,22,22,77
249565.74421809515,23,22,77
250564.20383536688,23,23,77
251563.01001389438,22,22,77
252570.3184418385,22,22,77
253570.45060863844,22,22,78
254572.81585257748,21,20,78
255573.08579707492,22,21,78
256580.92112802833,21,20,78
257581.16527436598,22,20,78
258583.3586479858,22,22,78
259579.8694675924,22,22,78
260591.97346966038,22,22,78
261606.07756023953,22,21,78
262612.3079782689,22,21,78
263623.23463256407,22,21,78
264627.53879409516,22,21,78
265641.3855224744,21,22,78
266647.84794965957,21,22,78
267666.16459673527,19,21,79
268666.8940029697,21,21,79
269688.28694209777,20,21,79
270685.0209481156,20,21,79
271689.3377315467,21,21,79
272724.94585594,21,21,79
273722.14410047396,20,19,80
274731.06771121325,19,20,80
275727.98620970006,17,17,83
276740.0082519175,16,17,83
277731.1261199487,17,17,83
278741.9022118833,16,17,83
279740.73442302854,17,17,83
280745.1700212585,17,17,83
281768.2275869678,16,17,83
282758.93620124826,17,17,83
283774.7172769963,17,17,83
284810.2386233513,17,17,83
285812.44368270395,17,17,83
286821.26567918464,17,17,83
287850.4760223583,17,17,83
288868.3919330567,16,15,84
289871.74320565735,15,16,84
290877.7645202221,16,16,84
291861.36306021654,16,16,84
292880.541189963,16,16,84
293893.5124483962,15,14,85
294896.3310283412,15,14,85
295914.2047412621,15,14,85
296885.44567671686,15,15,85
297897.07678260724,15,15,85
298938.1205764652,15,13,85
299928.57719746884,15,14,85
300940.84638144315,15,15,85
301968.7480049717,14,14,86
302967.36744673166,14,13,86
303982.3973194662,14,14,86
304991.19733955886,14,14,86
306025.52781905927,13,14,86
307043.9741447251,14,14,86
308046.4610210145,14,13,86
309054.0503723513,14,14,86
310059.1151435603,13,14,86
311049.4903887455,14,14,86
312117.2086549794,14,14,86
313120.6311105302,14,13,86
314110.644760398,14,14,86
315154.10940452176,12,14,86
316160.8513946128,13,14,86
317156.1821808019,14,14,86
318189.84339033684,13,13,86
319191.56725497457,13,14,86
320188.40901295433,14,14,86
321168.6477154856,14,14,86
322201.70160742674,14,12,86
323198.654261502,14,14,86
324217.0292600929,14,12,86
325213.36757467856,14,14,86
326222.9452649942,14,13,86
327228.7139923484,13,14,86
328230.5106343845,14,14,86
329264.9429983541,14,14,86
330264.83734837046,14,14,86
331285.438516067,14,13,86
332289.6572913224,14,13,86
333279.749855849,14,13,86
334286.2899266669,14,14,86
335295.0068401662,13,13,86
336292.71263679606,14,14,86
337306.9277266359,13,13,86
338288.97875272756,14,14,86
339321.8917176942,14,13,86
340311.31632775645,14,14,86
341324.0004584291,14,14,86
342332.02605263004,14,14,86
343347.37058202486,14,14,86
344359.2131962529,13,14,86
345369.77920288104,13,13,86
346323.45156603906,14,13,86
347371.87884725916,13,14,86
348368.75383369543,14,14,86
349373.83704608807,14,13,86
350372.8359328518,14,14,86
351400.1875427637,14,14,86
352399.1140523026,14,13,86
353388.6875788142,14,14,86
354411.63334141875,14,14,86
355429.4370296717,13,14,86
356443.6310798161,14,14,86
357467.58335928427,14,13,86
358471.5613195066,13,12,86
359472.8650268807,14,13,86
360449.760305636,14,13,86
361486.97525557893,14,14,86
362485.5405786653,14,14,86
363494.21271929966,13,13,86
364493.58420063386,14,14,86
365492.8250678267,13,14,86
366492.213362379,14,14,86
367507.4754166662,14,14,86
368514.6054639,13,14,86
369529.50898039446,14,14,86
370581.52468249016,13,14,86
371584.38192935166,14,14,86
372614.64026607864,14,14,86
373614.967675975,13,14,86
374619.58439366566,13,14,86
375618.8837459342,14,13,86
376643.57927246933,14,12,86
377661.0036968865,13,14,86
378656.1339680719,14,14,86
379665.6454930479,14,14,86
380614.64238469524,14,14,86
381664.9500263088,14,14,86
382685.980402115,13,13,86
383677.51273406553,13,13,87
384684.2872039944,13,13,87
385708.45654334454,12,12,87
386709.8693475482,11,12,87
387710.83136187866,13,13,87
388718.7548741711,12,12,87
389710.44295186974,13,13,87
390716.7972414405,13,13,87
391746.99540209066,13,12,87
392764.02687865007,13,13,87
393792.0885650626,13,12,87
394789.4114692198,13,12,87
395772.8182624397,13,13,87
396820.12760919455,13,13,87
397840.6574986287,12,13,87
398844.8274578225,12,13,87
399872.17023585545,13,12,87
400875.583407162,13,12,87
401879.5497316845,13,12,87
402855.3383791162,13,13,87
403896.3626849692,13,12,87
404899.7240112108,13,13,87
405917.22744360345,13,12,87
406913.88667890464,13,13,87
407948.43364633137,13,13,87
408955.3080010222,13,13,87
409957.71330860717,11,13,87
410954.7328096757,11,13,87
411963.2448182881,13,13,87
412935.5478006065,13,13,87
413977.2775682078,13,13,87
414974.86682774744,13,13,87
416013.8867366508,13,13,87
416998.7948194686,13,13,87
418026.94110003446,11,13,87
419031.18336008996,13,12,87
420022.86509781657,12,13,87
421020.99012704485,12,13,87
422021.68575790676,13,13,87
423024.36161834316,13,12,87
424038.82715450844,12,13,87
425047.47826176905,13,13,87
426036.60358940874,13,13,87
427047.64130143303,13,13,87
428066.1394694551,11,13,87
429057.0790152443,12,13,87
430060.8275598029,13,13,87
431070.0298521975,13,13,87
432079.89579060586,13,13,87
433086.99515051587,12,12,87
434084.36573153856,13,13,87
435076.10850919643,13,13,87
436099.7287935328,13,12,87
437088.799992925,13,13,87
438102.43635871465,13,12,87
439100.52851585974,13,12,87
440094.72270577936,13,13,87
441087.7375788039,13,13,87
442113.99747112836,13,13,87
443095.00476070086,13,13,87
444093.6601241804,13,13,87
445142.96276983724,12,13,87
446150.4152000011,13,12,87
447157.66279237444,13,13,87
448208.6765165572,13,13,87
449234.4570280775,12,13,87
450233.2735276579,12,13,87
451232.3959154309,12,13,87
452243.02020100056,13,13,87
453289.1942063661,12,13,87
454301.6486158093,13,13,87
455308.08947532024,12,12,87
456314.04903333285,13,12,87
457320.65098507603,12,13,87
458298.36711156793,13,13,87
459338.218424241,13,12,87
460351.44716830854,13,13,87
461381.4240151322,13,13,87
462428.55362242734,13,12,87
463426.00515595474,12,12,87
464407.951666966,13,13,87
465458.9148303356,13,13,87
466450.43499426835,13,13,87
467490.8210013012,13,13,87
468499.1951247174,13,13,87
469525.33989921806,13,11,87
470508.67323180067,13,13,87
471518.92444883543,13,12,87
472519.1432756903,13,13,87
473535.1426500375,13,12,87
474532.1045154208,13,12,87
475545.16849882365,13,11,87
476547.8503034699,13,13,87
477561.34141297097,13,13,87
478561.1465247566,13,13,87
479573.2687174675,13,13,87
480571.43566685746,13,13,87
481547.4884168323,13,13,87
482598.9117955669,13,13,87
483556.46725724626,12,12,88
484594.2407119589,12,12,88
485613.85373008164,11,11,89
486703.32400163653,11,10,89
487706.3603950413,11,11,89
488717.4375872878,11,11,89
489706.89180803904,11,11,89
490739.59505221044,10,10,89
491743.5313241463,11,11,89
492753.8067853846,10,11,89
493756.4324848966,11,10,89
494757.8353358623,11,11,89
495768.5285011033,11,9,89
496776.59751076705,9,11,89
497758.5466789017,11,11,89
498836.26845911104,11,11,89
499834.64016627724,11,11,89
500856.1481328475,11,11,89
501874.15098244394,11,10,89
502880.9626230469,9,10,89
503873.71748083486,10,11,89
504893.7343749495,10,11,89
505896.3958236403,11,10,89
506899.9539609597,11,9,89
507903.61609935446,11,11,89
508931.7710952866,11,10,89
509936.0367253262,11,11,89
510936.4352314594,11,11,89
511973.17311854794,11,11,89
513026.233600535,11,11,89
514042.3580399834,11,11,89
515068.7382393677,11,11,89
516059.67794290616,11,11,89
517131.38398408896,11,10,89
518113.5790494287,11,11,89
519140.1109604082,11,11,89
520156.67194855475,11,10,89
521156.26208732626,11,11,89
522191.4401648561,11,11,89
523188.3033630652,11,11,89
524221.3081174169,11,11,89
525237.6784816216,11,11,89
526256.9233647683,10,11,89
527295.9044832702,11,10,89
528268.6333903625,11,11,89
529272.1707066927,11,11,89
530273.921252193,11,11,89
531290.6170334159,10,11,89
532303.1004029319,11,9,89
533286.2143842523,11,11,89
534337.209146636,11,11,89
535343.9834214456,11,11,89
536359.2331178811,10,11,89
537356.7570561538,11,11,89
538359.225655875,11,11,89
539375.7138792376,11,10,89
540385.3095039445,11,11,89
541384.2124330222,10,11,89
542386.0885073211,10,11,89
543361.1269663638,11,11,89
544413.0193193874,10,11,89
545388.1438822835,11,11,89
546417.0199117115,10,11,89
547404.0302338842,11,11,89
548423.1822247904,11,11,89
549445.5276185205,11,11,89
550465.8024505309,11,11,89
551432.1619812257,11,11,89
552480.2522254044,11,11,89
553494.824836745,10,11,89
554504.6482795456,9,11,89
555506.1839511679,9,10,89
556480.8797473555,11,11,89
557569.230151577,11,11,89
558589.8491799055,11,11,89
559617.2641667794,11,10,89
560611.6353562997,11,11,89
561633.9270079848,11,11,89
562624.9663516558,11,11,89
563643.0558246516,11,11,89
564581.1414206191,11,11,89
565666.3908937008,11,11,89
566700.7265053057,11,10,89
567694.6369945435,11,11,89
568720.3864520766,11,11,89
569840.123222258,11,11,89
570871.622516876,11,10,89
571872.4493493607,11,11,89
572881.1433169005,11,10,89
573889.6230378918,10,11,89
574890.737633313,11,10,89
575894.2536045404,11,11,89
576903.3028601183,11,11,89
577907.5294737617,10,11,89
578914.5464220059,11,11,89
579909.6832420371,11,11,89
580933.213185124,11,10,89
581930.6464015906,10,11,89
582944.0433471545,10,11,89
583932.9128307375,11,11,89
584942.8844483993,11,11,89
585952.2262343848,10,11,89
586979.9525756801,11,11,89
587984.2127458657,11,11,89
588965.4441080523,11,11,89
589996.895422514,10,11,89
591006.1490222189,10,11,89
591989.3575044717,11,11,89
593011.0009382914,11,11,89
594018.4817432604,11,10,89
595016.6638143394,11,11,89
596022.9364366395,11,11,89
597031.9184625517,11,10,89
598008.1364585274,11,11,89
599055.9640856744,10,10,89
600055.5746797504,11,11,89
601002.801557118,11,11,89
602077.2430824935,11,11,89
603089.3703385227,11,11,89
604086.6137555015,11,11,89
605091.2179355485,11,11,89
606113.9936167393,11,11,89
607136.5897681622,11,10,89
608146.540328232,11,10,89
609156.2640207708,10,10,89
610129.8220875517,11,11,89
611176.0888269962,11,9,89
612151.7832074988,11,11,89
613231.9138118901,11,11,89
614263.3055765781,11,11,89
615244.1066830601,11,11,89
616273.58409532,10,11,89
617280.5561501161,11,11,89
618255.9949354423,11,11,89
619265.4978836158,11,11,89
620313.2618908281,11,11,89
621317.5318465144,10,11,89
622320.6798252752,10,11,89
623345.6027502326,10,11,89
624341.1368038023,10,11,89
625348.7573678269,9,10,89
626283.6482678511,11,11,89
627382.790013372,11,11,89
628406.4348421141,11,11,89
629417.7463549294,11,10,89
630402.5568990738,11,11,89
631416.1127503008,11,11,89
632434.1023458589,11,11,89
633468.3677887799,10,11,89
634472.6792987754,11,10,89
635459.1709896239,11,11,89
636482.746849682,10,11,89
637481.9599818742,11,10,89
638481.9977557962,11,11,89
639486.924285071,11,11,89
640541.7285165297,10,11,89
641536.4872350015,11,10,89
642539.2476713143,10,11,89
643568.5008162193,10,11,89
644569.5866030598,11,10,89
645573.0343125975,11,11,89
646585.0667057524,9,11,89
647584.1031600221,11,11,89
648606.229698456,11,11,89
649623.6499799411,11,11,89
650656.263253584,10,11,89
651650.0013651758,11,11,89
652662.9454160515,10,11,89
653663.6735021878,11,10,89
654673.164098304,9,11,89
655670.0729453578,11,11,89
656699.5636517627,9,11,89
657706.3179796573,11,11,89
658715.2719818886,10,11,89
659713.9706852898,11,11,89
660679.2111360888,11,11,89
661782.5038629234,11,11,89
662776.1907651987,11,11,89
663756.2591213066,11,11,89
664789.555365645,11,11,89
665777.5195400286,11,11,89
666817.9860165782,11,11,89
667830.4479751585,11,11,89
668831.8011009226,11,10,89
669835.8223230125,11,11,89
670846.1355500042,11,10,89
671848.450051586,11,11,89
672877.8111475202,11,11,89
673905.4822751379,10,10,89
674904.8958610428,11,10,89
675876.0826738678,10,11,89
676903.5987543591,11,11,89
677909.2731679768,11,11,89
678928.1470295414,10,11,89
679906.9504741728,11,11,89
680936.4267440849,11,11,89
681967.7339166045,11,10,89
682978.7114433355,11,11,89
683997.1121005258,11,11,89
685029.0717472467,11,11,89
686055.8983786406,11,11,89
687066.3630386975,11,11,89
688093.1618432502,10,10,90
689129.7697866774,10,10,90
690124.8359860902,9,10,90
691141.7217896809,10,10,90
692140.7220528662,10,10,90
693178.799209955,10,10,90
694201.0489950133,10,10,90
695190.8716630661,10,10,90
696214.5342650855,10,10,90
697260.9694084774,9,10,90
698262.6712982197,10,8,90
699260.809072814,9,10,90
700237.7856660691,10,10,90
701294.2387341651,10,10,90
702307.6286883425,10,10,90
703328.428182194,10,10,90
704325.8293508597,10,10,90
705363.911079163,10,10,90
706396.7039713088,10,10,90
707400.1681469751,10,10,90
708426.4158867073,9,10,90
709398.68177329,10,10,90
710445.6072765728,10,10,90
711427.9370175,10,10,90
712459.4559511145,9,10,90
713468.6005787193,10,10,90
714538.950034677,10,10,90
715595.1624602083,9,8,90
716569.3253511677,10,10,90
717598.5024720725,9,9,90
718609.6605827276,10,10,90
719612.7188500353,10,9,90
720619.2252336064,10,9,90
721644.3856191774,10,10,90
722642.4818170748,10,10,90
723663.6759800819,9,10,90
724679.8216555978,10,9,90
725673.7721559975,10,10,90
726700.1383895125,10,9,90
727696.9847609986,10,10,90
728713.6127303068,10,9,90
729690.8929716775,10,10,90
730742.7564602547,10,10,90
731764.1996270919,10,10,90
732759.9873185904,9,10,90
733753.8355873065,10,9,90
734733.6779620346,10,10,90
735782.0233687101,10,9,90
736772.9490373966,10,10,90
737778.6994642505,10,10,90
738767.2284695042,10,10,90
739801.2624211496,10,10,90
740825.2773714815,10,10,90
741814.3872550275,10,8,90
742827.1842853316,10,10,90
743831.7945834051,10,10,90
744837.7355415046,10,10,90
745860.1956046354,10,10,90
746900.0282412737,10,10,90
747904.0502432605,9,10,90
748923.480138649,9,10,90
749923.685680522,9,10,90
750917.7875498343,10,10,90
751925.0596697693,10,10,90
752945.9886192089,10,10,90
753994.5044450226,9,10,90
754969.6647937198,10,10,90
756012.5143953634,10,10,90
757018.2614818943,10,10,90
758024.3264850437,10,10,90
759054.5336610626,10,9,90
760052.3999418605,10,10,90
761066.6672434933,9,9,90
762051.0069707016,10,10,90
763078.9029182087,10,9,90
764087.5365753976,9,10,90
765089.5997666023,9,10,90
766081.6154021003,10,10,90
767113.8670434115,10,10,90
768101.1393957066,10,10,90
769158.4343362371,9,10,90
770138.1207176524,10,10,90
771186.0193555363,10,10,90
772199.5097774236,10,10,90
773225.6443329053,9,10,90
774236.536019233,10,9,90
775220.3588778891,10,10,90
776244.6961141778,10,10,90
777273.200971931,10,10,90
778237.1661695399,10,10,90
779280.4654563473,10,10,90
780356.2905512522,10,9,90
781359.0253339018,10,9,90
782349.1567311316,10,10,90
783373.3657558995,9,9,90
784367.5996811099,9,10,90
785362.3176827662,10,10,90
786278.9405975979,10,10,90
787476.4918370835,8,10,90
788474.5083655817,10,10,90
789494.028479292,9,10,90
790480.2879677302,10,9,90
791500.4615156833,9,10,90
792505.4234570126,10,10,90
793501.7425997847,10,10,90
794479.7140696674,10,10,90
795547.08030242,10,10,90
796523.3059691427,10,10,90
797572.9397778813,10,9,90
798584.5597306611,10,10,90
799584.0576083172,9,10,90
800593.0299639312,10,10,90
801655.6549915355,10,8,90
802643.0971827834,10,10,90
803671.2831549172,10,10,90
804668.423756842,10,10,90
805697.6087576709,10,10,90
806735.004789383,10,10,90
807776.3183793471,10,10,90
808782.1172903994,10,8,90
809754.4436314962,10,10,90
810788.9765589715,10,10,90
811797.082213669,10,10,90
812854.2385964728,9,10,90
813857.0798112924,10,10,90
814893.8878926515,10,10,90
815914.1339786,10,10,90
816951.68566703,9,9,90
817954.1513031384,10,10,90
818929.9900677864,10,10,90
819974.1143062828,10,9,90
820938.4486533729,10,10,90
822002.9648397568,10,9,90
823013.7399478082,9,9,90
824016.1441084495,10,9,90
824999.6517439238,10,10,90
826083.5946987747,9,10,90
827068.7249437412,10,10,90
828071.2631259841,10,10,90
829097.7589833521,10,9,90
830094.8430130593,10,10,90
831110.1145265006,10,9,90
832108.1001766206,10,10,90
833123.1564730647,10,10,90
834204.2429126066,8,9,90
835171.9260786977,10,10,90
836222.6818263169,9,10,90
837221.389680373,8,9,90
838230.3022627532,9,10,90
839230.0503606213,10,10,90
840179.6366630633,10,10,90
841316.721576719,10,9,90
842303.550631558,10,9,90
843319.3263340745,10,10,90
844335.0477026298,9,10,90
845352.7576468356,10,10,90
846356.2847420943,9,10,90
847355.6697226543,9,10,90
848352.8441639123,10,10,90
849364.7846527629,10,10,90
850363.1447383111,10,10,90
851375.7478838501,10,10,90
852402.8795258907,10,9,90
853426.2224615398,10,10,90
854436.599745976,10,10,90
855458.3442414508,10,10,90
856455.6553954518,10,10,90
857390.9649232748,10,10,90
858468.0623413159,10,10,90
859526.8655062407,10,9,90
860517.5792890991,10,10,90
861606.9889792588,10,10,90
862603.0398610124,9,10,90
863618.1772769804,10,10,90
864697.8514388894,10,10,90
865753.7717559648,10,10,90
866747.8719741744,10,10,90
867792.1177024962,10,10,90
868815.8103565589,10,9,90
869798.231453919,10,10,90
870829.74621681,10,9,90
871834.4847377414,9,10,90
872843.0388209308,10,8,90
873844.122502591,10,10,90
874861.6049824769,9,10,90
875851.6546171762,9,10,90
876860.9060645694,10,10,90
877869.6773319801,10,10,90
878932.5548323488,10,10,90
879946.697416978,10,10,90
880899.0278517224,10,10,90
881995.9538696801,10,9,90
883005.0676298357,10,10,90
884023.4925054336,10,10,90
885027.3955279703,9,10,90
886006.2849328078,9,10,90
887034.2216564219,10,10,90
888027.0206920899,10,10,90
889066.1765390761,9,10,90
890117.7119454924,10,10,90
891104.6397936748,10,10,90
892156.1232222716,10,10,90
893189.0966785763,10,10,90
894184.020867237,10,10,90
895203.521961058,9,10,90
896213.0747488796,10,10,90
897190.9691301541,10,10,90
898218.9983543984,10,10,90
899272.0536476644,10,10,90
900302.8187509958,10,10,90
901330.9558683973,10,10,90
902342.0230686319,10,10,90
903357.6465653592,9,10,90
904381.1448287843,10,9,90
905305.8323443986,10,10,90
906397.927582897,10,10,90
907391.84569072,10,10,90
908367.5732906525,10,10,90
909443.8921702477,10,10,90
910482.0132042244,10,10,90
911467.0953964941,10,10,90
912515.3816345412,10,10,90
913571.7470235734,9,10,90
914573.1763636288,10,10,90
915591.5213736771,10,10,90
916615.6956449625,9,10,90
917636.0372663612,9,9,90
918626.4517662589,9,10,90
919605.3739693373,10,10,90
920630.4662435926,10,10,90
921656.6686227468,10,9,90
922637.9343873955,10,10,90
923648.8852865356,10,10,90
924673.0225024617,9,10,90
925656.4694410035,10,10,90
926654.358386852,10,10,90
927686.4495316166,9,9,91
928704.1245831562,9,9,91
929712.4065911523,9,9,91
930725.7551089904,8,9,91
931696.025937759,9,9,91
932705.3429484388,9,9,91
933755.287446932,8,9,91
934783.0836274226,9,9,91
935798.7756778891,9,9,91
936864.0982812891,8,9,91
937855.1520326296,8,9,91
938858.0911422054,9,9,91
939882.1699170239,9,9,91
940914.9632718897,8,9,91
941914.3609418055,8,9,91
942916.1971871684,8,7,91
943921.9031238592,8,9,91
944921.5085159149,9,9,91
945927.72805374,9,8,91
946944.6932268235,9,8,91
947959.0354177479,8,8,91
948952.8475456395,9,7,91
949964.409515266,8,8,91
950950.2848798303,9,8,91
951963.1218090063,9,9,91
952999.0876741484,9,9,91
953983.7156341679,9,9,91
955023.8818050092,8,9,91
956025.4518833647,9,9,91
957070.9051667926,9,9,91
958082.851548101,7,8,92
959079.1908247388,8,8,92
960125.026016075,8,8,92
961138.1299079002,8,8,92
962160.584034377,7,8,92
963166.5153766487,8,8,92
964173.09813226,8,7,92
965184.6047850789,8,8,92
966154.6655375836,8,8,92
967199.0302426276,8,8,92
968222.7465196634,8,8,92
969239.5730160321,8,8,92
970260.6434036948,8,7,92
971262.292175327,8,8,92
972248.5464746458,8,8,92
973265.9430886278,8,8,92
974298.6621318957,8,8,92
975281.2026315964,8,8,92
976315.2846672154,8,8,92
977314.684310347,8,8,92
978360.6013006626,7,8,92
979356.81731326,8,8,92
980385.8098750294,8,7,92
981369.7152812169,8,8,92
982404.585342047,8,8,92
983445.6205190117,8,8,92
984483.1552119975,8,8,92
985494.1481224837,8,8,92
986478.1023815859,8,8,92
987431.1767524757,8,8,92
988524.3679693796,7,8,92
989511.215606466,8,8,92
990536.0567458591,8,8,92
991538.1139675291,8,8,92
992545.5902323526,8,8,92
993681.6064949463,8,8,92
994670.0671523828,8,8,92
995757.7436278288,8,8,92
996764.7195805485,8,8,92
997755.241746153,8,8,92
998751.2979308948,8,8,92
999805.0269589566,7,8,92
999998.171727908,7,8,92
999999.9999999817,7,8,92
