Time,M0,M1,L0,L1
0,0,0,0,0
17.963032500502642,475,974,905,1000
36.01552875997084,487,986,956,1000
53.60378947646056,491,990,973,1000
72.15050300872423,494,993,980,1000
89.59619573042676,495,994,984,1000
111.60611496078825,497,995,989,1000
130.25168205464573,497,997,990,1000
149.45054347259793,498,997,991,1000
157.64830555692427,498,997,993,1000
185.7112218080661,498,997,994,1000
213.54963482917472,498,998,994,1000
248.35999805351304,499,998,996,1000
265.4091812823956,499,998,996,1000
291.7859136449608,499,999,996,1000
339.9575787038436,499,999,998,1000
367.28237748328394,499,1000,998,1000
434.9576655379639,499,1000,998,1000
438.88525846903195,499,1000,998,1000
466.27831467527017,499,1000,998,1000
674.1454296910659,499,1000,998,1000
719.4365149630038,500,1000,998,1000
764.5414334573209,500,1000,998,1000
879.0427708699129,500,1000,998,1000
891.5963599558883,500,1000,998,1000
967.5393608587752,500,1000,998,1000
1008.122373193355,500,1000,999,1000
1052.649956647601,500,1000,1000,1000
35999.9996505265,500,1000,1000,1000
