Time,([R] - [R']),([V] - [V']),([Y] - [Y']),([L] - [L'])
0,4,0,0,0
136.76321682178877,3.677000318647135,0.012007614877970347,0.02026523368204039,0
293.16771753257336,3.6523187005448543,0.060221553904819966,0.11171071343676352,0
472.1514713593461,3.650113043424811,0.15579729530419323,0.29789013429108324,0
628.4346550898484,3.650025139509401,0.2692282292013157,0.5211266800093929,0
836.4475726351471,3.6500326036336466,0.4550867693083924,0.8890875284451233,0
1012.1022269647134,3.650030010661286,0.6351510411719665,1.2469936237699084,0
1224.6443587034887,3.650030780734858,0.8708935811620345,1.7169113807190546,0
1481.8203381074068,3.6500312343335954,1.166903388783668,2.308554387007178,0
1628.8095131573295,3.650030895340846,1.334770524929665,2.644743848374379,0
1790.4976057122444,3.65003072280245,1.5137440275926253,3.0036853636220306,0
1967.0214878829076,3.650030760097748,1.6983214384407492,3.3744365999292385,0
2161.197758270637,3.6500308156751653,1.8838814842301963,3.747815919447184,0
2374.7916556971395,3.650030792331575,2.062263145541944,4.107520685878364,0
2609.744942866292,3.6500307423919893,2.2231098431025242,4.432801337003858,0
2858.6371217907117,3.650030751222127,2.3502646734674095,4.691079004405905,0
3132.418518607573,3.650030782875581,2.438276053571688,4.871396507640687,0
3433.5780551061202,3.650030776448379,2.4756008341302342,4.950388785392099,0
3759.674713744208,3.6500307502731717,2.4543000973792957,4.911748554859436,0
3939.027875995156,3.650030759173504,2.4198215829102883,4.844564097152853,0
4117.7161039743705,3.6500307633559337,2.372535682925063,4.751444312613812,0
4314.273154751506,3.650030761581343,2.3087078879292813,4.625013960319739,0
4530.485910606355,3.6500307595166332,2.228243324261846,4.464985787182317,0
4768.319942046689,3.650030761009966,2.1325740936844784,4.274122735653327,0
5029.937376631056,3.650030762738155,2.0251516430426455,4.0592346747398675,0
5314.2748348405,3.6500307615559877,1.9131509222007501,3.8346150730716406,0
5596.580339839483,3.650030760169548,1.8133266469479965,3.633893959629759,0
5907.116395338364,3.650030760658595,1.7223835040384257,3.4504695110751906,0
6248.706056387133,3.650030761556536,1.6496217978233902,3.3030364864021293,0
6608.675393933892,3.650030761427852,1.6055912107727177,3.2129548756896145,0
6989.419966456664,3.650030760950089,1.5934367143293682,3.1867326567530907,0
7353.748386729585,3.6500307608978524,1.6096771471545772,3.217761540369272,0
7554.129017879692,3.6500307609978706,1.627550709867786,3.2529030273559796,0
7774.547712144809,3.650030760991989,1.6526361699642371,3.302574144899558,0
8017.008275836439,3.6500307609363865,1.6848379340549497,3.3666269795116235,0
8276.359103543582,3.650030760947361,1.7221813882440344,3.441157531762649,0
8561.64501402144,3.6500307609924216,1.763737535253307,3.524331774243335,0
8875.459515547083,3.650030761011918,1.8066560519090769,3.610470636454223,0
9220.655467225291,3.6500307609944116,1.8470413881624976,3.691779024735588,0
9600.371014071321,3.6500307609724225,1.8802349325306202,3.758899041440965,0
9993.193051464583,3.6500307609678755,1.9006749675356205,3.8005728936067493,0
10425.297292597172,3.650030760971703,1.9073797783963218,3.814770718323661,0
10868.004689508502,3.6500307609703144,1.900035887704858,3.8006994090370485,0
11345.64847391753,3.650030760967858,1.8812128949044529,3.763446459000763,0
11834.864349379912,3.650030760969446,1.856582702340691,3.7143001191003586,0
12373.001812388531,3.6500307609708087,1.830250409065201,3.6614893019757924,0
12964.953021698013,3.650030760970786,1.8086815546663644,3.6179920565678163,0
13520.799582740934,3.650030760969871,1.7982688835143212,3.5967750664944305,0
14028.051974251262,3.6500307609696985,1.7968694157643736,3.5936663900581123,0
14546.033266390024,3.6500307609698024,1.8016290879691887,3.602970064225851,0
15115.812687742662,3.6500307609697695,1.8109151777548684,3.6214426405054603,0
15679.749967646017,3.6500307609697216,1.8208147306213913,3.6412670054553016,0
16290.040534740438,3.65003076096976,1.829276363647723,3.658305839599871,0
16934.758907453237,3.650030760969788,1.8339779210860616,3.6678628396853736,0
17548.565407408933,3.650030760969762,1.8345148173851717,3.6690612560332907,0
18223.752557360196,3.6500307609697495,1.8319642462107812,3.664038931073383,0
18948.72118718442,3.6500307609697593,1.8277239734645696,3.6555708012539356,0
19693.409159084833,3.6500307609697678,1.8239581081121772,3.6479979993455487,0
20422.85796254869,3.6500307609697673,1.8221171270497611,3.644258058865691,0
21225.251646358927,3.6500307609697664,1.8222288222640546,3.6444293369881997,0
22107.88469855019,3.650030760969767,1.8238641250842214,3.647677606599429,0
23078.781055960582,3.650030760969767,1.8258826056750959,3.651729609917601,0
24146.76704911201,3.650030760969767,1.8268177864290513,3.6536390794531717,0
25233.742998530917,3.650030760969767,1.8260087946410304,3.652047189980419,0
26331.46465829033,3.650030760969767,1.8244944547564634,3.6490111571349706,0
27499.11110109896,3.650030760969767,1.8237306056859037,3.647454136745515,0
28141.316644643703,3.650030760969767,1.824035530790235,3.648052642928254,0
28847.742742542923,3.650030760969767,1.8246596286196992,3.649297839461595,0
29624.811450232064,3.650030760969767,1.8253261751189078,3.6506374093447502,0
30479.58702869012,3.650030760969767,1.8256974046073966,3.651390991968908,0
31419.84016499398,3.650030760969767,1.8256669542480315,3.65133988664652,0
32454.11861492823,3.650030760969767,1.82534934153487,3.650708683228825,0
33591.8249098559,3.650030760969767,1.824980647068512,3.649968826933453,0
34843.301834276346,3.650030760969767,1.8247639857520264,3.6495288703086537,0
36219.92645113883,3.650030760969767,1.824836226414951,3.6496680685284244,0
37734.213529687564,3.650030760969767,1.825083099510541,3.6501621363770194,0
39399.92931609117,3.650030760969767,1.8252022193783943,3.6504040488004397,0
41232.216681135134,3.650030760969767,1.8251359561378044,3.650273931626095,0
43247.7327826835,3.650030760969767,1.8250225155878161,3.6500465627944036,0
45464.800494386705,3.650030760969767,1.8249824843418168,3.6499649741551914,0
47903.57497726023,3.650030760969767,1.8250106253160392,3.6500206539254814,0
49999.9999985,3.650030760969767,1.8250330142552273,3.6500657052117758,0
50000,3.650030760969767,1.8250330142552273,3.6500657052117758,0
50000,-4.349969239030234,1.8250330142552273,3.6500657052117758,0
50144.76520337827,-3.6983215305362616,1.7978316372726013,3.6036951296113444,0
50281.68609804359,-3.6561744768460898,1.7139975545685615,3.4447650390843254,0
50453.38779120593,-3.650448174151096,1.5369427838709038,3.100332085447033,0
50603.31250049156,-3.6500756394391214,1.325879395084955,2.6853446544498727,0
50802.86228855073,-3.6500147843683086,0.9787333957384342,1.9985887707657013,0
50971.370328612415,-3.65002978707304,0.6405234471674597,1.3267817063052612,0
51159.87969126897,-3.65003013335714,0.22915090874235483,0.5073462195592332,0
51354.028966180944,-3.6500307277675477,-0.21435059671653345,-0.37818135284761617,0
51550.520749069015,-3.6500307122407136,-0.6669316662281336,-1.2836780772335543,0
