Time,sp_0,sp20,sp13
577.6502165101596,444,202,46
582.7815575031846,438,203,46
587.989989276127,437,203,48
593.1328515610643,435,208,48
598.9288554516522,427,208,49
604.0460573748419,422,211,51
608.9761222941315,419,213,52
614.2943540324309,417,213,52
619.1961537867967,411,219,52
624.0879563563224,409,221,53
629.3188856144017,407,221,56
634.7937508730284,403,227,56
640.030333452527,400,229,56
645.7535385944232,399,230,57
650.9911227439354,398,233,57
656.4354432392126,393,236,58
661.8842999402513,392,238,59
666.9447017288762,387,237,61
671.6808575939945,385,238,62
678.1782982833844,380,237,64
683.3605265154001,381,239,65
688.4233356573251,375,236,67
693.5349959615717,372,243,67
698.4117555675509,371,243,68
703.7567853943744,367,244,71
708.3741090383847,366,242,72
713.834935453963,364,244,72
719.0786511893085,364,245,75
724.2158061851418,356,249,75
729.2380103396816,357,255,77
734.4013922008637,357,257,78
739.3868390820805,358,261,78
744.5690025223205,357,260,79
749.473805790408,353,262,81
754.6849817791991,348,266,81
759.2923521451411,351,269,83
764.7136013299921,348,273,84
770.1333164953404,347,275,84
776.2006458797724,342,281,85
781.1884399849799,337,282,85
786.8147054509815,335,285,86
791.9187750422641,330,284,87
796.9274201778908,332,287,90
802.3113620082805,328,284,91
807.3208626260565,323,290,91
812.7155961002687,325,289,93
818.1817522776481,324,290,94
823.2139778885607,326,288,94
828.4544925713853,325,284,95
833.4621445450106,319,287,96
838.8518922084612,318,287,97
843.7465415453312,320,289,97
849.0474234747754,316,290,97
853.942999281922,314,295,98
858.8213578674255,310,300,99
864.0491018980151,315,299,99
869.2734097413435,313,302,100
876.0264114434152,309,302,103
880.6661515828217,305,306,106
886.3826323441102,304,312,106
891.468136984175,301,310,107
896.3835369741978,299,308,108
901.984971678248,297,307,109
907.2086067552841,295,306,112
912.701748361066,291,306,113
917.8520487075895,291,308,118
922.8574504968362,288,305,122
928.0332150998757,288,305,125
933.0120045772413,282,307,126
938.2311772172983,283,308,127
942.1118674304116,282,312,128
948.2826583202857,280,307,128
953.1420091892753,277,311,130
958.6422201952439,274,314,130
963.673678911316,272,317,135
969.1417730419885,273,314,135
974.2875649650342,272,314,137
979.5232553280259,270,315,137
984.4434269182827,265,321,137
989.8532671907828,266,318,139
995.0321473798186,263,318,141
999.5136187992032,262,319,141
1005.2644717035355,260,317,142
1010.6040986759684,255,317,145
1015.6424154247784,256,320,148
1020.6385952298011,254,316,150
1025.7715032361875,250,314,152
1031.1164949147917,245,319,152
1036.3675472674245,239,323,152
1041.2612779151145,239,322,152
1046.366500566184,241,321,152
1051.5374336738628,240,317,155
1057.1315660524215,237,316,160
1062.2370006440735,237,313,161
1067.6023771799591,233,317,164
1072.8735351077264,233,317,165
1078.1872649458458,233,318,167
1083.7197889967592,234,316,171
1089.089058699234,231,313,174
1094.0906229019488,226,307,176
1099.2659581522923,227,310,176
1104.3294034608155,224,308,183
1109.4290689948464,221,310,186
1114.7185205800029,222,308,188
1119.7058012343705,221,309,191
1125.3280437469086,218,316,193
1130.4110204366539,219,319,195
1134.9382265115946,217,317,196
1140.5809748531253,216,318,199
1145.9767310794869,213,318,201
1151.0127891453037,211,316,202
1155.8180555688148,211,316,203
1161.5112892938846,211,317,204
1166.4761854093938,207,315,207
1171.7393485739753,205,314,207
1177.1205689918502,204,313,207
1182.4629386309125,201,306,208
1187.2829902682788,199,308,208
1192.476657649947,199,310,208
1197.641958266332,199,311,208
1202.5251583284546,198,314,211
1208.072353362271,194,310,211
1213.070996944913,192,311,214
1218.0735490217037,190,307,216
1223.1755583533302,192,308,218
1228.2158585395046,189,310,218
1233.260268398715,189,309,220
1238.5864621183816,188,308,225
1243.807462432201,188,310,227
1249.1840459034004,187,305,233
1254.4394304143943,184,305,238
1259.8786335374814,181,303,240
1265.1369480035085,177,305,240
1270.3861023162901,178,295,244
1275.4334953513185,179,295,248
1280.3664866256568,179,298,251
1286.7912213812508,178,297,255
1291.7172397127379,177,299,259
1298.7636844219735,176,298,261
1303.81872066805,174,297,264
1308.8946720935605,172,294,265
1314.1827792583692,171,292,270
1319.4235245801092,169,294,272
1325.3703496782916,165,294,274
1330.603392173769,162,291,277
1335.169852785955,164,285,278
1341.2326190859203,163,289,281
1346.2978976219924,163,290,283
1351.6778225738658,162,289,284
1356.751407571533,163,288,285
1361.7684457319556,160,290,288
1367.1296636673655,160,287,288
1372.4757572294047,159,291,289
1377.5465213895307,159,291,292
1382.444042623741,157,292,295
1387.9084753241048,156,291,297
1393.0866750288994,154,287,298
1398.1522402848498,150,289,301
1403.0660032039932,147,287,304
1408.2161754963388,148,283,307
1413.3288919180234,150,286,309
1418.6068611696583,149,281,312
1423.5000522809996,150,283,316
1428.8314654915766,148,283,317
1434.0112352618262,148,286,317
1438.8613580737567,145,289,318
1444.8210884193093,143,293,321
1449.5754374518422,144,290,321
1455.4536731390285,143,287,321
1461.43938801827,142,291,324
1466.3584947403706,140,291,327
1470.4106241053246,140,287,328
1476.8318525386255,138,286,328
1481.9643529719176,137,288,329
1486.60232171228,137,285,329
1492.184681274711,134,287,330
1497.4956586967558,131,282,331
1502.4814295908734,132,283,332
1507.5019149670493,128,283,333
1512.7031801383707,128,283,334
1517.5358716837882,129,284,338
1522.783822063245,128,282,342
1528.2931663415245,126,278,345
1533.4975129767454,124,276,346
1538.511412920207,122,277,350
1544.1440629539347,120,280,354
1549.7389644148113,120,280,355
1554.9009895382183,118,283,356
1559.2232151945132,118,281,357
1565.7810090902592,118,278,359
1570.816512791579,117,278,364
1575.8971397556447,117,281,365
1581.1590552595567,117,279,367
1585.8453680777466,117,280,368
1591.0930784353718,117,282,369
1596.7297582553063,117,281,371
1601.561162291666,114,278,372
1606.1452859151964,112,274,374
1611.719125102101,111,276,375
1617.188492098156,111,275,379
1622.3942263759573,111,276,380
1627.4271226845522,109,274,387
1632.408365049461,111,273,388
1637.3905057717232,111,276,389
1642.9380269517262,111,272,390
1647.8043739575617,111,271,393
1653.0161807001816,111,271,394
1658.1567604241336,110,270,400
1663.688307059709,112,263,404
1668.5646940876281,112,265,406
1675.1725529253142,112,264,407
1680.3497240682743,111,261,409
1685.745705811073,109,266,412
1691.1740095725445,108,263,413
1696.3672256245268,109,266,416
1701.3536936419612,108,266,421
1706.0952552161093,107,267,424
1712.4937299194535,106,266,425
1717.5464957952981,107,266,425
1723.1958083865006,103,264,426
1728.4595160666015,104,261,428
1732.9092761624966,103,263,429
1738.505089492409,104,261,429
1743.5175714832803,101,262,429
1749.2612013047083,101,262,432
1754.2664985949027,101,258,435
1759.8296301501732,101,255,438
1765.2346406004303,100,259,439
1770.5391605014074,99,258,441
1776.1855161766948,100,258,443
1781.2617077813097,100,261,445
1787.260649477067,99,257,447
1792.215997139545,97,255,448
1797.1805392228146,98,256,451
1802.347137589496,98,252,451
1807.5223244441825,98,255,453
1812.6685946073246,97,253,454
1818.0159750033333,96,253,456
1823.216217695693,96,255,458
1828.5981837405327,95,251,463
1833.4981323171073,94,251,465
1838.8675237160262,91,250,467
1844.3210095132117,89,251,470
1848.4740267462241,86,254,474
1854.0035122600525,86,249,479
1860.0115640066276,87,247,479
1864.628870927896,86,247,480
1869.6754436905996,85,247,482
1874.5616064554767,83,249,484
1880.3173762371448,81,249,486
1885.6797288072605,80,250,487
1891.2888375197897,77,246,487
1895.5910674733043,80,246,490
1901.312173893908,80,243,491
1906.3564326861674,78,239,494
1911.7724227027954,78,241,495
1917.3869860359646,76,241,495
1921.5799518736276,74,241,495
1928.841675497879,75,239,498
1933.920915221306,75,236,499
1939.0668180809328,75,230,500
1943.870339772299,73,231,502
1947.7686575266857,73,230,502
1955.1341042735398,74,226,503
1959.586769391977,73,226,505
1965.3905218669356,71,222,508
1970.8016068029797,70,226,509
1976.4453476635376,69,229,511
1982.8452673011939,68,224,514
1988.076005151005,68,226,518
1993.3206882041725,68,224,520
1999.240029903918,68,225,524
2004.0774639450126,67,224,527
2008.7468472190842,68,222,531
2015.1683017410069,68,224,532
2020.0804892611482,68,222,533
2025.2514165311488,65,222,535
2031.155740235129,65,222,535
2036.3798946373165,66,221,536
2041.2862442416163,66,219,537
2046.246863952211,67,221,540
2050.4615116129808,66,219,540
2056.4872304903556,65,218,544
2061.4772626035833,65,216,544
2066.3979164102507,66,217,544
2072.6194542632124,65,214,546
2078.500057764477,65,208,548
2083.556831070064,65,207,552
2089.1617490076915,63,209,556
2094.132980978111,63,211,558
2099.284907854433,61,211,559
2104.505744147213,62,209,561
2110.6691105548625,61,205,563
2116.5214815215954,61,203,565
2123.011311412138,61,205,569
2128.3266450356073,61,203,572
2132.020640229025,61,200,573
2138.613221887171,61,201,576
2144.190393337382,61,200,576
2152.288496797515,61,199,578
2157.3440984596123,60,198,583
2162.750120374425,60,197,587
2167.6313524218676,58,194,588
2172.6166478167092,59,193,589
2178.219002765301,59,188,593
2182.631968370615,58,188,595
2188.1925112077506,58,190,598
2192.8825316743537,58,187,599
2199.8963269160135,58,185,599
2205.332496081569,58,188,601
2210.72355040598,56,186,602
2216.1519607638847,55,187,603
2221.7222472540425,55,185,605
2228.038432340485,55,185,606
2233.7792122739456,55,182,606
2238.0069865162286,55,182,608
2244.7441279527375,55,180,609
2249.392929398146,54,180,610
2254.743862278802,53,180,612
2259.9441694982943,53,179,613
2265.8253350753002,52,177,617
2271.249785757969,54,178,619
2276.813880112117,54,177,622
2281.7382908680324,54,177,624
2288.4483687512134,54,175,624
2294.8167151263765,52,178,625
2298.2583069833686,52,178,627
2304.9242392041915,52,176,627
2311.2205612422035,52,175,631
2316.1033882398683,52,172,635
2322.405851275345,51,172,636
2327.5217052732596,52,174,637
2333.082997253335,51,175,640
2339.213078480523,51,173,644
2344.3336474589305,51,173,645
2349.2226390775486,50,170,646
2355.36912647615,50,170,648
2360.361098089749,49,170,651
2365.841742693665,48,171,654
2369.682395019437,48,169,654
2374.885093097884,49,168,655
2380.9309721948043,49,169,657
2386.063688528012,49,165,660
2391.4218270234414,48,166,664
2396.7226369429222,48,163,666
2402.753297384512,48,161,668
2407.8007506337394,47,158,670
2411.7932953039262,48,156,670
2418.2626445449037,48,154,673
2423.712526209251,47,155,676
2429.1719270870726,47,152,677
2434.148693805512,46,151,678
2439.7403119633095,45,149,680
2444.7536022456643,45,149,680
2450.7566424390884,44,151,680
2456.117085369926,44,150,681
2460.715811386528,44,148,681
2466.2763333649104,43,148,683
2471.2993309024064,43,147,683
2476.0055974709812,42,145,685
2481.3682989324466,42,145,686
2487.223132718156,41,143,687
2491.8805712099006,41,143,687
2498.758933361655,41,144,688
2504.577920631238,41,144,690
2510.3377280026216,41,146,693
2516.082077074471,39,145,695
2519.987954147034,39,144,695
2524.765616816962,39,143,698
2531.683434318192,37,139,701
2537.470489559332,38,139,703
2541.860193328254,38,141,704
2547.6348421740126,36,140,704
2552.4293555005615,37,140,705
2559.4740909590196,36,140,708
2565.322560988241,36,139,710
2571.3214943439384,35,139,714
2577.391104156603,35,138,716
2582.7689930172724,34,135,718
2587.968250028123,34,133,718
2595.80317783488,34,134,718
2600.6368903193497,34,131,721
2606.1197394007336,34,130,721
2612.023514817374,33,131,721
2616.1483152125616,33,130,723
2621.9601608900048,32,129,724
2628.2540775614116,32,129,725
2633.4241227187263,29,127,725
2639.1059185340714,30,127,725
2644.871352976306,30,127,728
2650.7740618085236,30,127,729
2656.5638873054545,30,126,730
2661.7102057013794,29,123,731
2667.4307801043055,29,126,731
2673.491566807717,29,126,732
2680.0181440495257,28,125,732
2685.195239775406,28,125,732
2689.8967948513227,28,125,734
2697.0093247835675,28,123,736
2702.293342723531,28,123,736
2709.247171426648,28,122,737
2715.3935767575454,27,120,739
2721.1260877665386,27,118,740
2725.7288179336456,27,118,742
2732.527328878096,27,118,742
2737.549891061917,27,115,744
2742.9479662564645,27,113,751
2748.7595076335906,27,112,751
2753.2217684236844,26,112,751
2759.4193369050518,25,112,751
2766.625013592773,26,111,752
2771.0775052760896,26,111,753
2776.3243702914515,26,109,755
2782.5773628679985,26,109,757
2787.3042771367427,26,108,759
2793.719616250134,26,107,761
2798.985148571073,26,104,763
2803.4771795495853,26,105,764
2810.6001046152737,26,104,766
2816.380164494096,24,102,766
2821.586328277488,23,102,767
2826.711837761946,23,100,770
2832.1810748553276,23,104,771
2836.505109475129,22,103,773
2843.636414232429,22,104,776
2849.309679103326,22,102,776
2854.4295974047595,22,103,776
2860.097287436219,22,102,776
2866.0949595504217,22,102,777
2872.024177405469,22,101,779
2876.870454398334,22,101,780
2882.642482644593,21,100,782
2885.3652930933567,22,101,783
2894.2668840432802,22,101,783
2896.9962442280894,22,102,783
2906.3265202561847,21,102,785
2912.1301996306656,21,101,785
2917.7807217955615,21,102,785
2923.776384089679,20,101,785
2930.799371685165,19,101,787
2936.113360289002,20,100,789
2942.2819787658395,19,101,791
2948.236274456334,19,99,792
2954.2442813334,19,98,792
2962.225515203016,19,96,792
2968.355051513844,19,95,792
2974.2797279165916,19,96,793
2978.650923750257,19,96,797
2986.2828424400955,19,94,801
2991.9036105249143,19,95,802
2996.5794391436566,19,94,804
3003.422230669209,19,91,804
3009.7828343486008,18,90,806
3013.069971478445,17,90,806
3024.7223081122806,19,90,808
3032.7206801092666,19,90,809
3041.0185883146005,19,88,809
3048.141533393677,19,88,810
3051.123232113,19,89,810
3059.068715627069,19,91,811
3064.982092416836,19,89,812
3068.526629750564,19,88,813
3076.023455920063,19,89,814
3080.1373976361097,18,89,815
3086.863414981862,17,89,817
3094.558588143745,17,85,820
3100.677231715734,17,85,822
3106.0013434503944,17,86,823
3110.119537950146,17,86,823
3115.934431555587,17,86,824
3126.3191613392473,17,86,827
3131.638053355043,17,85,828
3136.987309592397,17,85,829
3144.115803631378,17,86,829
3150.7445626945896,17,86,830
3154.59257952132,17,86,832
3163.3445818196387,17,86,834
3168.128555201267,17,85,836
3169.6330319328044,17,85,837
3178.1426776813337,17,84,838
3184.9453716514267,17,82,840
3190.8302577879044,17,83,841
3195.8161985377046,17,83,841
3202.8075623434825,17,85,841
3205.2265989657276,17,86,842
3212.734250883948,16,84,844
3220.1169503882743,17,83,844
3220.8621643131014,17,83,845
3230.7312402296334,17,85,847
3233.7746023348022,17,84,847
3245.0187999711115,17,85,849
3253.9899356064334,17,85,850
3259.7653960873454,16,84,851
3265.9362988971425,16,82,851
3272.830806060246,16,82,851
3277.8131327940428,15,81,851
3285.9904132917536,14,82,851
3289.8879107781863,14,83,851
3298.258508979628,14,81,852
3301.2067290835557,14,82,852
3310.9207474201944,13,82,852
3313.4377893920396,13,82,852
3321.1817907891523,13,81,853
3329.7331755898576,13,80,853
3333.4617388483434,13,81,854
3337.991839029235,13,81,854
3344.933176193041,13,81,854
3349.24946379324,13,81,855
3357.183491607345,13,78,856
3360.322775721849,13,79,856
3363.6120509937464,13,78,856
3373.1257511156973,13,77,857
3379.010784849501,13,75,859
3386.2173345405217,13,72,860
3391.1597334566413,13,73,864
3396.8182887734993,13,74,864
3401.873516786062,13,74,866
3408.155537973232,13,76,867
3414.5253546007957,13,77,868
3421.342310246927,13,73,868
3427.080169988675,13,76,868
3433.038855106978,13,73,869
3438.3024150598253,13,73,869
3444.278159689982,12,69,870
3449.6914916034384,12,69,871
3454.0695101539322,12,69,871
3458.2242500908724,12,69,871
3463.594366039655,12,69,871
3478.854696865078,11,68,872
3482.809039041626,11,68,874
3489.7417123266755,11,67,874
3493.985281552523,11,67,874
3497.622426650889,11,68,874
3507.528536464395,11,65,875
3508.8113836455123,11,65,875
3514.99856109491,11,65,876
3530.1765553678947,10,63,876
3537.087510073255,11,63,877
3542.340650400202,11,62,878
3546.192154539181,11,63,879
3553.69455759486,10,62,879
3558.8016663882054,10,61,881
3565.4914335310327,10,60,882
3571.8747185355696,10,58,882
3578.952947349543,10,59,883
3584.9405600061773,10,58,883
3592.749962103764,10,57,884
3597.4242681247797,10,58,885
3604.4803506254198,10,59,885
3611.0512931761996,10,56,885
3620.1172159421358,10,57,885
3622.64204663934,10,57,885
3631.6617663823104,10,57,886
3639.281411220417,10,57,888
3647.3699626523044,10,56,888
3655.657093357644,10,54,888
3664.212846756946,10,54,888
3671.410654662849,10,53,889
3674.400468202681,10,52,889
3684.346782988403,10,51,891
3692.8860049504246,10,49,892
3693.622640182798,10,50,892
3705.145370792491,10,48,893
3711.624558448,10,47,894
3719.288264393879,10,46,895
3725.196971758679,10,47,896
3733.690851560141,10,47,897
3741.950295909219,10,47,897
3747.195742121984,9,46,897
3752.5683919301496,9,45,897
3763.248438943003,9,44,899
3768.871289711008,9,44,899
3770.3864145569714,9,45,900
3781.213192031124,9,46,900
3789.6721678197628,9,46,900
3800.3039497726477,9,46,902
3808.4396385951013,9,47,903
3816.652801757669,9,45,904
3822.9270481826907,9,44,904
3824.8511550455423,9,45,904
3837.777641635947,9,44,906
3844.567520012388,9,44,907
3864.4116960819974,9,43,908
3869.95946465277,9,42,910
3875.199973265637,9,42,910
3886.1700964445577,9,40,911
3892.4543509054215,9,40,913
3892.888715040231,9,41,913
3901.9752626547315,9,43,913
3907.885622287015,8,43,913
3910.5357026535335,8,42,913
3918.0486592430398,8,42,913
3926.0782360479293,9,44,913
3931.184845118045,9,45,914
3938.590529515271,9,44,915
3945.8770814421932,9,46,917
3971.9400355082157,8,43,917
3977.7174323332424,8,44,917
3978.34046003307,8,44,917
3987.119847699351,8,43,918
3993.2797977841187,7,43,919
4005.6393551811952,7,44,921
4007.6397898687333,7,44,921
4014.4499922456484,7,44,923
4025.716040471824,7,42,924
4031.3092108485175,7,40,926
4033.306848090673,7,39,926
4041.6681961620147,7,40,926
4046.1172740358743,7,40,927
4051.7995514702607,7,40,928
4061.5699608681734,7,38,928
4067.6819990238196,7,39,929
4068.529294929459,7,39,930
4081.5371039729152,7,39,931
4097.283963947173,7,39,931
4106.652777122911,7,40,931
4109.629119288913,7,40,931
4116.420796991714,7,40,932
4123.351612828623,7,39,933
4129.332957169519,7,40,933
4135.4804625129655,7,40,934
4153.266570396991,7,40,935
4164.649278933392,7,39,935
4170.266986755114,7,39,935
4180.08386830499,7,39,935
4184.1258639132975,7,35,937
4191.647942479667,7,35,937
4195.1631095047915,7,35,937
4199.082088651767,7,35,937
4209.97701001797,7,35,939
4216.500018290416,7,34,939
4218.387372594852,7,34,939
4233.275137065844,7,33,939
4238.935439860645,7,31,939
4247.618954902183,7,32,939
4257.052676629703,7,31,939
4260.336459815028,7,31,939
4270.07454288155,6,31,940
4273.4487882733265,6,31,940
4292.591455185438,6,31,941
4297.969465494466,6,31,942
4322.186607986166,6,31,943
4330.022411223616,6,29,943
4335.114072518299,6,30,943
4339.368877832489,6,29,943
4352.348844036876,6,28,943
4355.256780326305,6,29,943
4364.331067759735,6,27,944
4369.901075881253,5,28,944
4378.9871957618725,5,27,944
4383.727342937673,5,27,946
4390.60113930392,5,27,946
4395.925705916924,5,26,948
4400.26122560003,5,27,949
4408.505688332994,5,25,949
4414.958965680151,5,27,949
4418.024608775011,5,26,949
4427.613703644083,5,26,950
4434.148061464721,5,27,951
4446.115989649634,5,27,951
4457.376809237919,5,27,953
4465.089071647196,5,27,953
4471.035031750514,5,27,953
4476.741181873456,5,26,953
4486.504893377912,5,25,954
4494.851270160677,5,27,954
4502.857624093361,5,25,954
4506.643978985027,5,25,954
4521.730923975459,5,25,954
4526.651559803463,5,24,954
4535.133283141543,4,24,954
4550.589432229064,4,24,954
4561.7571182731335,4,25,955
4562.43092515011,4,25,955
4572.1962582697615,4,24,956
4578.173190329565,4,24,956
4591.405871098506,4,23,956
4599.803947579628,4,23,957
4602.216995938175,4,23,957
4614.167688668292,4,22,957
4619.712919954618,4,22,957
4631.338679823762,3,21,957
4633.313193941365,3,21,957
4645.892960646324,3,20,957
4658.834855588693,3,21,957
4696.580278501842,3,20,957
4709.284770977545,3,19,957
4722.0977556061,3,20,958
4733.813114788705,3,20,960
4756.340233413779,3,19,961
4764.579055560943,3,18,961
4777.975050074001,3,18,963
4800.600026826029,3,18,964
4807.668779154712,3,18,965
4814.079627509217,3,16,965
4815.598143165305,3,17,965
4821.98762846169,3,17,965
4830.909192000134,3,17,966
4839.410293543413,3,17,966
4860.786630151058,3,16,966
4867.874390640965,3,17,966
4890.778256793945,2,17,966
4895.391295435437,3,17,967
4910.829121024945,3,17,967
4919.884065468422,3,16,968
4922.0718713072065,3,16,968
4967.91049503287,3,16,969
4978.582709772477,3,15,969
4982.259460782819,3,15,969
4994.104675584424,3,14,969
4998.347671272936,3,14,969
4999.999999983476,3,14,969
