Time,([R] - [R']),([V] - [V']),([Y] - [Y']),([L] - [L'])
0,4,0,0,0
136.72400614969294,3.636663786327322,0.009757163861919287,0.01659046814408014,0
293.0836649378159,3.6366637863276536,0.044420708124379225,0.08256522088346027,0
472.01610326145214,3.6366637863276536,0.11075882349557069,0.211975710573325,0
628.2544798514547,3.6366637863276536,0.18828264990375138,0.364657806017964,0
836.2077590927481,3.6366637863276536,0.3141420911729361,0.6139009361765121,0
1011.8120523880168,3.6366637863276536,0.435839699829222,0.8557692401368404,0
1224.293247275292,3.6366637863276536,0.596004640203512,1.1748859946069141,0
1481.3954930888951,3.6366637863276536,0.8004294202320705,1.5831002689417106,0
1629.535358533876,3.6366637863276536,0.9201045330546115,1.8224516413739276,0
1792.4892105233548,3.6366637863276536,1.050726962824421,2.083966026913515,0
1971.7384477117816,3.6366637863276536,1.1908264013480139,2.3647424165716355,0
2168.9126086190513,3.6366637863276536,1.338033606303606,2.6600755237700224,0
2385.8041856170476,3.6366637863276536,1.4889182998940402,2.9631261076039284,0
2624.384920314844,3.6366637863276536,1.6388425625785625,3.264620944067983,0
2886.8237284824195,3.6366637863276536,1.7819456628857984,3.5528146374667293,0
3175.5064174667527,3.6366637863276536,1.911290468508321,3.8137751448142856,0
3493.0573753495196,3.6366637863276536,2.0193064708635085,4.0322642607660235,0
3842.363429020563,3.6366637863276536,2.0985928835739287,4.19334212026987,0
4226.600088058711,3.6366637863276536,2.143075706053734,4.284686538213553,0
4649.260413000673,3.6366637863276536,2.149400178996055,4.299392586655916,0
4877.4091126889325,3.6366637863276536,2.138229609692949,4.277904572477938,0
5128.372682346018,3.6366637863276536,2.116968375117789,4.236114887988663,0
5404.432608968812,3.6366637863276536,2.0854938819153537,4.173735632299504,0
5708.098528253885,3.6366637863276536,2.0445142301672328,4.092142872102836,0
6042.131039467466,3.6366637863276536,1.9957981852032325,3.9948430367473096,0
6409.566801802404,3.6366637863276536,1.9422806644604533,3.8876907830921077,0
6813.746140370837,3.6366637863276536,1.8880057740417184,3.7787823302955412,0
7243.198138479259,3.6366637863276536,1.8393466111279402,3.6809222820232046,0
7715.595336398524,3.6366637863276536,1.79903620338364,3.5996298539168765,0
8235.232254109715,3.6366637863276536,1.7712480861103777,3.5433417586996274,0
8806.832863592024,3.6366637863276536,1.7586135248885457,3.517424958782927,0
9381.415052366048,3.6366637863276536,1.7603625788408013,3.5204699079059005,0
9950.719049072328,3.6366637863276536,1.7710122897237508,3.541521527385986,0
10576.953445449235,3.6366637863276536,1.7870629649709415,3.5735445842140336,0
11202.636120055671,3.6366637863276536,1.8028564441491628,3.6051932771666313,0
11890.88706212275,3.6366637863276536,1.8165539197199445,3.6327390649451097,0
12591.214490523482,3.6366637863276536,1.8252194338641716,3.6502434630702045,0
13289.186435527117,3.6366637863276536,1.8288580890333297,3.657667742421579,0
14056.955575031116,3.6366637863276536,1.828545976868604,3.657148529872436,0
14901.501628485514,3.6366637863276536,1.825311245632103,3.6507235901516504,0
15830.502287285353,3.6366637863276536,1.8210268035113315,3.6421416954876773,0
16852.403011965176,3.6366637863276536,1.817770995919497,3.635584204394353,0
17976.49380911298,3.6366637863276536,1.8166769698721368,3.633349544511601,0
19212.993685975565,3.6366637863276536,1.8174288879625327,3.634832529410893,0
20573.143550524408,3.6366637863276536,1.818802530755586,3.637588444379785,0
22069.30840152814,3.6366637863276536,1.8194249951803345,3.6388505237815654,0
23715.08973763224,3.6366637863276536,1.819153948374318,3.6383183597908006,0
25525.44920734675,3.6366637863276536,1.8184312028623502,3.636871072948799,0
27516.844624032718,3.6366637863276536,1.817964738738861,3.635929305154015,0
29707.37958238728,3.6366637863276536,1.8180707385532369,3.636135818214538,0
32116.968036577295,3.6366637863276536,1.8183490592077174,3.636694214933519,0
34767.51533618631,3.6366637863276536,1.8184599798090222,3.636919762025176,0
37683.11736575623,3.6366637863276536,1.818401365758117,3.6368038920137082,0
40890.279598283145,3.6366637863276536,1.8183290297342327,3.6366586244582177,0
44418.15805406275,3.6366637863276536,1.818315376526046,3.636630638226845,0
48298.824355420315,3.6366637863276536,1.818331486104853,3.636662781818027,0
49999.9999985,3.636663786327654,1.81833507577637,3.6366700252102113,0
50000,3.636663786327654,1.81833507577637,3.6366700252102113,0
50000,-4.363336213672346,1.81833507577637,3.6366700252102113,0
50142.89895593171,-3.636667028423595,1.796999944942844,3.6001274664988947,0
50306.32038147273,-3.6366637980464525,1.7215018473023962,3.456075630325028,0
50448.48520396531,-3.6366637827950874,1.6170973744508281,3.252480636843837,0
50596.934900147964,-3.636663785651658,1.4752081452964665,2.9733431191435886,0
50794.52144576708,-3.636663786773702,1.2434871979799027,2.51485168112801,0
50961.37164324744,-3.63666378640353,1.0179156969345382,2.066854808715188,0
51163.26038219867,-3.636663786336128,0.7188249540989603,1.4713048861146998,0
51407.54575632966,-3.6366637863424094,0.3337484940968779,0.7027802697046712,0
51683.738834657,-3.636663786330232,-0.11147708113770144,-0.18760332770417681,0
51885.2057854329,-3.636663786327033,-0.4309819254846606,-0.827557250400889,0
52040.99251952467,-3.6366637863288847,-0.6699721622204804,-1.3067431249158104,0
52229.494467775716,-3.636663786325739,-0.9456103710287586,-1.8599341436997128,0
52436.781405057125,-3.6366637863280253,-1.227373007129763,-2.426020888235441,0
52676.3371947255,-3.636663786327754,-1.5203955203329016,-3.0154512631228476,0
52814.366959248706,-3.636663786327621,-1.6718723141094687,-3.32049215419111,0
52966.199700224235,-3.6366637863276625,-1.8230834371541926,-3.6252764036111462,0
53133.215715297316,-3.6366637863276963,-1.9703880610498423,-3.9225172652016442,0
53316.933331877706,-3.6366637863276723,-2.109349522638911,-4.203320353593259,0
53519.022710116136,-3.636663786327652,-2.2347685657131615,-4.457245332408486,0
53741.32102617841,-3.636663786327667,-2.3408461811103485,-4.672626995894417,0
53985.84917384692,-3.636663786327678,-2.4214816211516985,-4.837167749985141,0
54254.83013628227,-3.6366637863276683,-2.4707885347670824,-4.938968747959412,0
54550.70919496116,-3.636663786327662,-2.48386250480942,-4.968067894540051,0
54858.28774925164,-3.6366637863276674,-2.4601310777834686,-4.923028156339238,0
55027.45595411141,-3.636663786327668,-2.4341420766913675,-4.872104461220734,0
55213.540979457146,-3.636663786327669,-2.397207478708499,-4.799174678756377,0
55418.23450733746,-3.636663786327672,-2.3486798428703812,-4.702899310081825,0
55643.39738800581,-3.636663786327674,-2.2884890892333827,-4.583091350104566,0
55891.07655674099,-3.636663786327676,-2.217381005890897,-4.441197166706901,0
56163.52364234969,-3.636663786327676,-2.137142025426514,-4.280751171809689,0
56463.21543651926,-3.636663786327674,-2.0507823456021357,-4.107748815590371,0
56792.87641010579,-3.636663786327672,-1.9626191382376854,-3.930821196096247,0
57155.50348105097,-3.636663786327669,-1.8781701793554495,-3.761030875852431,0
57554.39325909067,-3.636663786327666,-1.8037692262189602,-3.6111095840162775,0
57993.17201493434,-3.636663786327665,-1.7457957381512281,-3.493918668387119,0
58475.82864636237,-3.6366637863276643,-1.7095201498171637,-3.4201344617400657,0
59006.75094093321,-3.6366637863276643,-1.6976947219243816,-3.395413972396245,0
59590.765464961136,-3.6366637863276634,-1.7089775382663548,-3.417211516039527,0
60116.37853658627,-3.6366637863276634,-1.7316497585411987,-3.462210247440551,0
60627.6539597911,-3.6366637863276643,-1.7581964077328325,-3.5152224916526063,0
61138.12225564366,-3.6366637863276656,-1.7842937876750355,-3.5675174215893137,0
61648.85356761438,-3.6366637863276674,-1.8067041260494718,-3.6125495149440634,0
62210.65801078217,-3.636663786327669,-1.8249013271147456,-3.649229542554963,0
62828.64289826674,-3.636663786327666,-1.8364221530379514,-3.6725751182495983,0
63508.42627449977,-3.6366637863276647,-1.8401144650010333,-3.6802198681442215,0
64256.1879883561,-3.6366637863276625,-1.8367596827041408,-3.6736747019567533,0
65078.72587359806,-3.6366637863276585,-1.8293233982915056,-3.6588508141287415,0
65826.87869763728,-3.636663786327653,-1.8228588973340838,-3.64589114841779,0
66649.84680408043,-3.6366637863276496,-1.8179418806145375,-3.6359921367102563,0
67449.5511622746,-3.6366637863276474,-1.8154406781630457,-3.6309273991426525,0
68216.38227300606,-3.6366637863276488,-1.8147023794882062,-3.629404798091275,0
69059.89649481067,-3.636663786327652,-1.8151472197667708,-3.6302650640295178,0
69987.76213879575,-3.6366637863276576,-1.8164060585752957,-3.632774419695391,0
70988.52727074384,-3.636663786327664,-1.8178432621955312,-3.6356587240349914,0
72089.36891588675,-3.6366637863276674,-1.8188052315673027,-3.6376009110919303,0
73300.29472554395,-3.6366637863276687,-1.8189628258444763,-3.6379311799288407,0
74632.31311616687,-3.6366637863276687,-1.8185345880225046,-3.637078780392659,0
76097.53334585209,-3.6366637863276683,-1.818041169325362,-3.6360861635698005,0
77709.27559850583,-3.6366637863276683,-1.8179221263622818,-3.635841737327084,0
79482.19207642494,-3.6366637863276683,-1.8181107411941424,-3.6362169477695354,0
81432.40020213596,-3.6366637863276683,-1.8183342685839026,-3.636665793270741,0
83577.62914041808,-3.6366637863276683,-1.81842675678913,-3.6368533261188305,0
85937.38097252841,-3.6366637863276683,-1.818396589946772,-3.636794113266042,0
88533.10798784977,-3.6366637863276683,-1.8183394105001083,-3.636679444763261,0
91388.40770470328,-3.6366637863276683,-1.818317948511379,-3.6366359125675864,0
94529.23739324213,-3.6366637863276683,-1.8183272656275813,-3.636654342997993,0
97984.15005063487,-3.6366637863276683,-1.81833851497393,-3.636676948072442,0
99999.9999985,-3.6366637863276683,-1.8183393779868433,-3.6366787286172877,0
100000,-3.6366637863276683,-1.8183393779868433,-3.6366787286172877,0
100000,4.363336213672332,-1.8183393779868433,-3.6366787286172877,0
100142.1939812499,3.636667104157826,-1.7972159059889088,-3.600527307978375,0
100304.87106065021,3.636663798769891,-1.7223933662283046,-3.457801665335757,0
100446.38835582737,3.636663782665149,-1.6188759045642809,-3.255966404065485,0
100594.16189857374,3.636663785641312,-1.4781356771005683,-2.979118950279946,0
100790.84848396918,3.636663786777421,-1.2481770929763232,-2.5241518803164067,0
100956.93871805943,3.636663786406509,-1.0241976658501932,-2.079346939435771,0
101157.90790130866,3.6366637863354643,-0.7270350867532176,-1.4876711320863394,0
101401.0806130402,3.636663786343154,-0.34412589709121033,-0.7235121916261669,0
101676.6978200446,3.636663786329875,0.10017016671054352,0.1649705006022663,0
101881.40905807322,3.6366637863268862,0.4250552245944903,0.8156792752461527,0
102040.1940542134,3.6366637863289495,0.6687717509274635,1.3043351628632611,0
102232.32389954303,3.636663786325844,0.9496174178689415,1.8679802514361428,0
102437.06150661127,3.6366637863279867,1.2277383776848096,2.4267553400047035,0
102672.67933077167,3.6366637863277087,1.516204939866023,3.0070158592613403,0
102957.77689800574,3.636663786327629,1.8151215952697068,3.6092204786480937,0
103122.0474010311,3.6366637863276576,1.9611578663683487,3.9038806575401104,0
103302.74495435899,3.636663786327634,2.0994684007822544,4.183337366690989,0
103501.51226301967,3.6366637863276154,2.225013389468023,4.437472339116657,0
103720.15630254641,3.636663786327629,2.332135245577695,4.6549073085467345,0
103960.66474602582,3.6366637863276376,2.414830110031064,4.823543343009267,0
104225.22403385318,3.636663786327628,2.4672279868544837,4.931519615656312,0
104516.23925046327,3.636663786327621,2.48431701408781,4.968664195666929,0
104821.66760168593,3.636663786327625,2.464656039691409,4.931824117731735,0
104989.65319485839,3.636663786327624,2.4406329137153997,4.8848673929916195,0
105174.4373473481,3.6366637863276234,2.405602839379925,4.815786689740671,0
105377.69991508676,3.6366637863276243,2.3588345435512004,4.723074532568264,0
105601.2887395993,3.6366637863276248,2.3001550516184293,4.606337363799367,0
105847.2364465631,3.6366637863276234,2.2301910106482037,4.4667819221619425,0
106117.77892422327,3.6366637863276234,2.1506004537646044,4.307683786098482,0
106415.37564964946,3.6366637863276257,2.064268730176174,4.134785937740626,0
106742.73204761828,3.6366637863276305,1.975411658221726,3.9565133146756377,0
107102.82408538397,3.636663786327636,1.8894964204712397,3.78382338234815,0
107498.92532692623,3.63666378632764,1.8128889592528392,3.6295083326990034,0
107934.63669262272,3.636663786327639,1.752112731494596,3.5067143613153546,0
108413.91919488886,3.6366637863276363,1.7127150611181405,3.426670196730449,0
108941.12994738162,3.636663786327635,1.697852065923756,3.395842018731733,0
109521.06177512364,3.6366637863276328,1.7066622132698246,3.4126501647377268,0
110043.33459369795,3.6366637863276337,1.7280443363569775,3.4550296528784012,0
110546.27331964302,3.6366637863276385,1.7538653965132112,3.5065588439748043,0
111061.39041179596,3.6366637863276448,1.7805411668884759,3.5599878394346676,0
111574.99869730082,3.636663786327648,1.8037907956286865,3.6066876088932838,0
112139.96781135617,3.636663786327651,1.8230243616024826,3.6454387016900838,0
112761.43383681704,3.6366637863276527,1.8355651424169774,3.6708302446835814,0
113445.046464824,3.6366637863276545,1.8400587349085518,3.6800882666180637,0
114197.02035563166,3.6366637863276567,1.8371528955804428,3.674452331800087,0
115024.19163552008,3.6366637863276563,1.8298128941459673,3.6598293121113237,0
115771.01568412766,3.6366637863276527,1.8232963960754063,3.646769523810995,0
116592.522137596,3.6366637863276488,1.8182309282547267,3.636575055206608,0
117390.54116473785,3.636663786327644,1.8155711431653174,3.6311927330615297,0
