Time,origami,input1,fuel,sp4,sp5,sp6,sp7,sp8
0,1,1,3,0,0,0,0,0
9.593763174588256,0.9971301307667347,0.9971301307667347,2.9999876310980977,3.2475290137998475e-9,0.000011234421506202539,0.0000011201946216064537,7.790715592297941e-9,0.002857503578893208
18.728531504640415,0.9944128313938213,0.9944128313938213,2.9999530672969894,2.403608913507546e-8,0.00004263050888000813,0.000004239014798865736,1.5107153051934088e-8,0.005540259939257899
30.183723882322777,0.9910261380860668,0.9910261380860668,2.9998787586337508,9.993311084097146e-8,0.00011010662972705539,0.000010910729861864565,2.4140438469562806e-8,0.008852720480795098
40.18605033236616,0.9880877866920399,0.9880877866920399,2.9997861085278847,2.3442015943645172e-7,0.0001942046830999544,0.00001918604815055899,3.1900545557606394e-8,0.01169855625600466
53.49914683737391,0.9842037590276429,0.9842037590276429,2.9996233023981653,5.486564146121786e-7,0.0003419153619907233,0.000033642879784460135,4.2047229704573675e-8,0.015420092026937532
64.74127252956339,0.9809476211814271,0.9809476211814271,2.9994512861091165,9.656764953288962e-7,0.0004979070533552654,0.00004882502884019763,5.0455696789307805e-8,0.01850463060418516
78.34424461711266,0.9770363773508711,0.9770363773508711,2.999201642682081,0.0000016970984529158784,0.0007241816203648441,0.00007072106358356852,6.043706360317566e-8,0.02216696242966391
94.80384084304728,0.9723452585932163,0.9723452585932163,2.998840024252413,0.0000029771375503283247,0.0010517512486833754,0.0001021979873180092,7.223648423990428e-8,0.026497742796747728
104.28770343037152,0.9696626709231696,0.9696626709231696,2.9986026234183605,0.0000039400650428144355,0.0012666887432627577,0.00012272880928346133,7.88990071928827e-8,0.02894389256023413
114.71995227642817,0.9667288603862294,0.9667288603862294,2.99831739772127,0.000005211356544001367,0.0015248225525654518,0.00014727089871254377,8.611436353486805e-8,0.031593748691584995
126.1954260070905,0.9635220943421874,0.9635220943421874,2.9979749579038364,0.000006888364259065233,0.0018345998329475498,0.0001765716190356897,9.39156617211574e-8,0.03445975192590853
138.81844711081905,0.9600191197260028,0.9600191197260028,2.9975641505041346,0.000009098541719354845,0.0022060441990491017,0.0002115058781855553,1.0233519166681952e-7,0.03755412931985141
152.70377032492047,0.9561951299854413,0.9561951299854413,2.9970717519308456,0.000012008464552006044,0.0026510256372361397,0.00025309409917160787,1.1140364225368923e-7,0.04088863040995659
167.97762586043203,0.952023748309802,0.952023748309802,2.996482117790176,0.000015835425311232383,0.003183568759424964,0.0003025214506312639,1.2114914468454703e-7,0.04447420490568581
184.77886694949473,0.9474770313668962,0.9474770313668962,2.995776783686286,0.000020862278672690895,0.0038202022172018285,0.00036115794304749185,1.315961192070372e-7,0.048320614598062514
203.2602321474637,0.9425254983295763,0.9425254983295763,2.994934014419354,0.000027456364693467438,0.004580351320044596,0.00043057876731099196,1.4276390351322543e-7,0.05243597245447104
