Time [length = 4],sp1,sp1 (low),sp1 (high)
0,0,0,0
9.613673271893521,6.68274169293714e-11,-0.000008174736957684305,0.000008174870612518166
22.878758411360568,4.8939855273710435e-9,-0.00006995213213351195,0.00006996192010456668
33.70999292830262,3.3282634644330436e-8,-0.00018240200325215082,0.00018246856852143945
44.541227445244665,1.3034396573570455e-7,-0.0003609014396020759,0.0003611621275335473
58.58707517209521,4.982209670986163e-7,-0.0007053492971800465,0.0007063457391142437
72.63292289894575,0.0000014154609801085913,-0.0011883151709609224,0.0011911460929211394
89.91970926489392,0.000003970805516825374,-0.00198871325110854,0.0019966548621421906
107.20649563084211,0.00000922609268510922,-0.0030282082793339775,0.003046660464704196
126.64988411856474,0.000020391088008179,-0.00449521210666126,0.004535994282677617
146.09327260628737,0.000040002319843349696,-0.006284609894178696,0.006364614533865396
156.84220517156976,0.00005579663374051991,-0.007413709405897117,0.007525302673378156
167.59113773685215,0.00007601810788464,-0.008642486874732142,0.00879452309050142
178.34007030213454,0.00010145640257654251,-0.009970589525382618,0.010173502330535704
189.08900286741692,0.00013296817195646062,-0.011397447753833346,0.011663384097746267
200.56865370444174,0.00017436850594397099,-0.0130293469396458,0.01337808395153374
212.04830454146656,0.0002249435284214904,-0.0147714870078932,0.015221374064736181
223.52795537849138,0.0002859659185470609,-0.016622142847382098,0.01719407468447622
235.0076062155162,0.0003587770789729863,-0.018579236491108486,0.019296790649054457
247.21408986719993,0.0004507158099193428,-0.0207745678201769,0.021675999440015588
259.42057351888366,0.0005593594016857479,-0.02308480517956968,0.024203523982941177
271.62705717056735,0.0006865569230841016,-0.02550667813246921,0.02687979197863741
283.8335408222511,0.0008342152513232326,-0.028036519693213465,0.02970495019585993
297.2093276201165,0.0010218601114296423,-0.030928349799341073,0.03297207002220036
310.5851144179819,0.0012391226847195207,-0.03394023574734593,0.036418481116784966
323.9609012158473,0.0014887381674315043,-0.03706670017919266,0.04004417651405567
337.33668801371266,0.001773476553073077,-0.04030182895964753,0.043848782065793686
351.7321608494809,0.0021224136934571048,-0.04389833221065586,0.048143159597570075
366.1276336852491,0.0025188828247711174,-0.047606340906262645,0.052644106555804884
380.5231065210173,0.0029664735104475296,-0.051418023778387854,0.05735097079928291
394.9185793567856,0.0034687566810727493,-0.05532515803941735,0.06226267140156285
410.45976085189926,0.004076562525000941,-0.05964112860533349,0.06779425365533537
426.00094234701294,0.004756801822844744,-0.06404853706348679,0.07356214070917627
441.5421238421266,0.005513919483742686,-0.06853684807250543,0.07956468703999081
457.0833053372403,0.006352254894262002,-0.07309523563892178,0.08579974542744578
473.9135912744382,0.00735671978176182,-0.07809852263094481,0.09281196219446845
490.7438772116362,0.008466793664853128,-0.08315802322385847,0.10009161055356473
507.57416314883415,0.009687628699140895,-0.08826020715917951,0.10763546455746129
524.4044490860321,0.01102414279167804,-0.09339142629352463,0.11543971187688072
542.4960585398563,0.01259528646488772,-0.09892442131698882,0.12411499424676427
560.5876679936806,0.014311234711430174,-0.1044592299355709,0.13308169935843125
578.6792774475049,0.01617729571313009,-0.10997971287751473,0.14233430430377492
596.7708869013292,0.018198385023259486,-0.11546987525495575,0.15186664530147473
616.3013959096891,0.020559560216897567,-0.12134486078747189,0.162463981221267
635.8319049180488,0.02311210215661029,-0.1271474495880715,0.17337165390129206
655.3624139264087,0.0258608119680635,-0.1328591627434263,0.1845807866795533
674.8929229347686,0.028809907732123552,-0.1384620174334286,0.1960818328976757
695.9433525953935,0.032217182689031953,-0.14435924786899437,0.20879361324705828
716.9937822560184,0.035865529309840646,-0.15008928540912703,0.22182034402880835
738.0442119166432,0.03975816614207293,-0.15563235145561463,0.23514868373976047
759.0946415772681,0.04389753762967516,-0.16096959936336824,0.24876467462271856
781.4233777591876,0.04855988312223998,-0.16638620517292851,0.2635059714174085
803.7521139411072,0.05350298634826696,-0.17153127059961226,0.27853724329614615
826.0808501230266,0.058727148823398155,-0.1763861660153676,0.29384046366216393
848.4095863049461,0.06423179783830132,-0.18093360344165277,0.3093971991182554
872.3479574921655,0.07044317083392895,-0.18544924897719176,0.3263355906450497
896.286328679385,0.07697247686596417,-0.18957529497068573,0.3435202487026141
920.2246998666045,0.08381589896876405,-0.1932956201870119,0.36092741812454004
944.163071053824,0.09096869056175926,-0.19659588983582404,0.3785332709593426
969.2689373756308,0.09879640795369315,-0.1995920598682731,0.3971848757756594
994.3748036974378,0.10695044972618978,-0.20209979057391986,0.4160006900262994
1019.4806700192446,0.11542221976338692,-0.2041085783582955,0.4349530178850693
1044.5865363410514,0.12420232869533475,-0.2056099061322877,0.4540145635229572
1070.8504887573692,0.1337061700311386,-0.20663017849299842,0.4740425185552756
