Time [length = 7],sp1,sp1 (low),sp1 (high)
0,0,0,0
9.613673271893521,2.0139175972663605e-18,-1.4191256433277344e-9,1.4191256473555697e-9
22.878758411360568,2.584297756519049e-15,-5.083598620827952e-8,5.083599137687503e-8
33.70999292830262,5.139237985198946e-14,-2.266988234437931e-7,2.2669892622855282e-7
44.541227445244665,5.309319111650093e-13,-7.286502161099946e-7,7.286512779738169e-7
58.58707517209521,4.564931298087318e-12,-0.000002136565419428325,0.000002136574549290921
72.63292289894575,2.5170641276657558e-11,-0.000005017009937470286,0.0000050170602787528386
89.91970926489392,1.330178294301935e-10,-0.000011533202554003192,0.000011533468589662054
107.20649563084211,5.240084799839394e-10,-0.000022890707494201444,0.00002289175551116141
126.64988411856474,1.900133960599793e-9,-0.00004358862586641343,0.00004359242613433463
146.09327260628737,5.702519845429205e-9,-0.00007550932785762626,0.00007552073289731713
156.84220517156976,9.827087908515574e-9,-0.00009912184197876219,0.00009914149615457922
167.59113773685215,1.628960030618313e-8,-0.0001276144278654828,0.00012764700706609515
178.34007030213454,2.6128764126268518e-8,-0.00016161781156014387,0.0001616700690883964
189.08900286741692,4.0767540713919606e-8,-0.00020186896241781787,0.0002019504974992457
200.56865370444174,6.36859441538151e-8,-0.00025229704812102443,0.00025242442000933206
212.04830454146656,9.686960751448103e-8,-0.0003111419424496584,0.0003113356816646873
223.52795537849138,1.4391608703289593e-7,-0.00037921879468071746,0.0003795066268547833
235.0076062155162,2.0948883778289632e-7,-0.0004574899692100972,0.000457908946885663
247.21408986719993,3.057508416102243e-7,-0.0005526415776867471,0.0005532530793699676
259.42057351888366,4.375426855785871e-7,-0.0006610324068472671,0.0006619074922184243
271.62705717056735,6.151035146714011e-7,-0.0007836700081118769,0.0007849002151412197
283.8335408222511,8.511546162160284e-7,-0.0009217288645430153,0.0009234311737754474
297.2093276201165,0.0000011945049117861187,-0.001091738926246825,0.0010941279360703973
310.5851144179819,0.000001649248573496592,-0.0012825804246063962,0.0012858789217533896
323.9609012158473,0.0000022434477812959342,-0.001495569206804713,0.0015000561023673048
337.33668801371266,0.0000030110133408823967,-0.0017322135469627854,0.0017382355736445503
351.7321608494809,0.000004075134061304527,-0.002014616881721913,0.002022767149844522
366.1276336852491,0.000005441658858189324,-0.002327288339778214,0.002338171657494593
380.5231065210173,0.000007176878412035426,-0.0026717831631809115,0.0026861369200049828
394.9185793567856,0.000009358809932019782,-0.0030498440837473844,0.0030685617036114235
410.45976085189926,0.000012316914085994389,-0.0034972076092108276,0.0035218414373828165
426.00094234701294,0.000016024885765389097,-0.003987052551460289,0.004019102322991067
441.5421238421266,0.000020628020407357173,-0.0045211331899747175,0.004562389230789432
457.0833053372403,0.000026293589329150842,-0.00510136649849951,0.005153953677157812
473.9135912744382,0.000033842540255395886,-0.005783493184787895,0.005851178265298687
490.7438772116362,0.000043121553131288815,-0.006523437185123045,0.006609680291385624
507.57416314883415,0.000054430073002854235,-0.0073230430967218,0.007431903242727508
524.4044490860321,0.00006810629691923559,-0.008184266601317703,0.008320479195156175
542.4960585398563,0.00008587198868775763,-0.009180444144993223,0.00935218812236874
560.5876679936806,0.00010731428045355113,-0.010251390469599027,0.01046601903050613
578.6792774475049,0.0001329993485185463,-0.011398768065535551,0.011664766762572642
596.7708869013292,0.0001635549617286448,-0.012624260000302152,0.012951369923759441
616.3013959096891,0.00020279247128021928,-0.014036285676332123,0.014441870618892563
635.8319049180488,0.000249436932322853,-0.015542165695011916,0.016041039559657622
655.3624139264087,0.00030450929010213877,-0.017143028192143896,0.017752046772348172
674.8929229347686,0.0003691226294941577,-0.018839895512476373,0.019578140771464688
695.9433525953935,0.000450820698058594,-0.020776931391053338,0.021678572787170527
716.9937822560184,0.0005466030308056527,-0.02282654942949304,0.023919755491104346
738.0442119166432,0.0006582008336237322,-0.024988779598511923,0.02630518126575939
759.0946415772681,0.0007874704775504241,-0.02726338276789312,0.02883832372299397
781.423349075151,0.0009461022329421618,-0.02979811874445428,0.03169032321033861
803.7520565730339,0.0011293329554917361,-0.032457235231320325,0.0347159011423038
