Time,([R] - [R']),([V] - [V']),([Y] - [Y']),([L] - [L'])
0,4,0,0,0
136.76359577141244,4,0.02305309469561808,0.03995328560808749,0
293.1685298547665,4,0.10108440004244716,0.18939755071125683,0
471.909920435878,4,0.24697765837804336,0.47502078861300095,0
659.0948204183672,4,0.4504412362956597,0.8771319844449119,0
817.6291425361019,4,0.6519152831994535,1.2772919964686005,0
1011.3444219518715,4,0.9203319600118767,1.8122413163618547,0
1216.682187283951,4,1.2153961432106897,2.4020360741233464,0
1355.1697698551322,4,1.4124031086186566,2.796674970405442,0
1520.3367458280188,4,1.6382683505879085,3.2499126785396024,0
1701.1552590478598,4,1.8673155142933584,3.710437410449687,0
1880.1655871355024,4,2.0692365574245635,4.1172948926486885,0
2066.4885461487816,4,2.2483717011301096,4.479137604228425,0
2285.083101232768,4,2.4142301671587134,4.815334340324469,0
2484.6154337039293,4,2.5225102857839654,5.0360129083633165,0
2685.6229457580557,4,2.590877556500006,5.1767182528429245,0
2909.749188454769,4,2.6223081202241514,5.243598608888832,0
3114.3342559648677,4,2.6145335534524254,5.231205980879005,0
3322.1042870003826,4,2.576872781861711,5.158501482427255,0
3467.488801875817,4,2.536098226814027,5.078406307959295,0
3660.99559117502,4,2.4678483358480503,4.943352805222059,0
3818.920409276227,4,2.4037075522318743,4.815847533675763,0
4003.9811471120024,4,2.3228994569476074,4.654706204770328,0
4180.454185470589,4,2.243766214764592,4.496494642889175,0
4329.4752699165365,4,2.1777779294914463,4.364297883412195,0
4501.369676518772,4,2.1049182692224924,4.218066548329247,0
4708.67597858018,4,2.0245545130121037,4.056426719998322,0
4958.762081154456,4,1.9422472704385496,3.890411080530793,0
5226.55453688869,4,1.8750822317730267,3.7543887225719947,0
5478.664950823265,4,1.8328945277294797,3.6683942449625677,0
5753.200478603539,4,1.8094639426101078,3.6198876594581373,0
5918.74232431315,4,1.805684560799032,3.611445587384566,0
6112.957071223847,4,1.8098939596575796,3.618963468851458,0
6341.256939948065,4,1.8247935262028987,3.647914734439143,0
6611.328895834405,4,1.8527735839405925,3.7031830463551727,0
6915.67314812704,4,1.8923863429321917,3.7820227435682994,0
7097.11901190688,4,1.9176802772367956,3.8325607183243116,0
7315.142042427194,4,1.9477921105923484,3.892876548029815,0
7577.270798238152,4,1.9814315450429894,3.9604433107967485,0
7719.547588720145,4,1.9977836340997919,3.9933650316000073,0
7876.052058250337,4,2.0138248944253423,4.025722075526363,0
8047.545957069055,4,2.0287940500136927,4.055989372627066,0
8359.249825088555,4,2.0485282919663104,4.096083409227577,0
8667.83665442786,4,2.058616467286928,4.116849728098209,0
8811.508336079769,4,2.0603422054128777,4.1205491159222225,0
8969.397828945906,4,2.0602981037106214,4.120706551832969,0
9143.076271098658,4,2.0581815665520526,4.11670660012483,0
9439.198014969099,4,2.050573101392208,4.10178907588146,0
9681.922321799677,4,2.0416925242116144,4.084179117472473,0
9821.777755735391,4,2.0359236868483457,4.072691518718491,0
10118.233773328715,4,2.0230818654953615,4.0470332700726255,0
10275.110317619155,4,2.016357622298654,4.033559568961828,0
10445.291921537104,4,2.0094049507968297,4.019602097761492,0
10613.145871432987,4,2.003081654212398,4.0068836282597,0
10797.785216318458,4,1.996914552643962,3.9944528023886448,0
11000.888495692476,4,1.9912425486708107,3.9829886752279644,0
11214.906807611553,4,1.9866348234189823,3.9736394983790206,0
11521.41223843479,4,1.9825201990477594,3.965222111614081,0
11772.647818990225,4,1.9811997460040567,3.962442116227065,0
11917.40736778645,4,1.9811868357605962,3.9623457003388407,0
12076.6428714623,4,1.9817216252307999,3.963347248978801,0
12251.801925505733,4,1.9828760197796182,3.965593862547934,0
12444.47688495351,4,1.9846929789501508,3.969175335638369,0
12648.130476048012,4,1.987063610200881,3.9738792476564537,0
12831.418708033063,4,1.9894419256403542,3.978617393351722,0
13033.03576321662,4,1.9921703750280952,3.984069044999482,0
13214.49111288182,4,1.9946073133321875,3.988950040720608,0
13414.09199751354,4,1.9971536224385862,3.9940612727857667,0
13618.06987107436,4,1.9995109667102133,3.998804106110283,0
13823.941339881767,4,2.001559946477357,4.0029370489498275,0
14050.399955569916,4,2.003368632408404,4.0065972854592955,0
14299.50443282688,4,2.004783599434055,4.0094758466352465,0
14550.619974831996,4,2.00560718853154,4.011169903930125,0
14776.6239626366,4,2.0058708708429087,4.0117350912094905,0
15025.228349221665,4,2.005710151066509,4.011448528508762,0
15248.972297148222,4,2.0052392206153438,4.010531039775803,0
15476.704926465743,4,2.0045246047634775,4.009119418348115,0
15727.210818715017,4,2.0035614307151643,4.007204227678307,0
15988.33497942804,4,2.002467830865577,4.005020282698124,0
16275.571556212364,4,2.00127996724312,4.002639842445309,0
16591.531790675122,4,2.000115886435162,4.000299017059266,0
16939.088048584155,4,1.9991195110065227,3.9982869319588463,0
17251.888680702286,4,1.9985284104670902,3.9970857257057752,0
17595.96937603223,4,1.998214861089825,3.9964389727021414,0
17905.64200182918,4,1.9981983676313702,3.9963912562336237,0
18184.347365046433,4,1.9983535729738011,3.99669162966141,0
18477.44625507497,4,1.998639570571574,3.9972566695091896,0
18799.85503410636,4,1.9990368414980657,3.9980477152808422,0
19154.50469104089,4,1.9994979589141633,3.9989704646035653,0
19532.71300572094,4,1.9999413725600663,3.999861580992116,0
19948.742151868995,4,2.000306079633789,4.000598230046271,0
20335.217526190663,4,2.0005011090904627,4.000995549966701,0
20760.3404379445,4,2.0005613733865797,4.001123031007605,0
21145.666939098737,4,2.0005061612592785,4.0010171154298195,0
21492.460790137553,4,2.00039883955107,4.000804855265263,0
21854.840756509828,4,2.0002585818316954,4.0005252224741215,0
22236.661890572548,4,2.000108703862767,4.000224924494608,0
22656.66513804154,4,1.9999695339620929,3.999944799582107,0
23091.061813432414,4,1.9998730418588313,3.999749359889988,0
23545.270654786156,4,1.9998297097230644,3.999660185882533,0
24028.74542940815,4,1.9998394041132843,3.999677563453564,0
24560.567681492343,4,1.99989164808372,3.999780961908557,0
25039.207708368114,4,1.99995001060884,3.999897634781706,0
25486.96046858182,4,1.9999980285955363,3.999994151719849,0
25979.488504816894,4,2.000034077415339,4.000067046688035,0
26429.61281081772,4,2.0000497149069547,4.000099063577241,0
26924.749547418633,4,2.000049927576877,4.000100131459904,0
27469.399957679634,4,2.000035989342186,4.000072640526629,0
28068.515408966734,4,2.000013950205368,4.000028601584057,0
28717.879836570384,4,1.999993831466566,3.999988100208647,0
29432.180706934396,4,1.9999847007772544,3.999969462151727,0
30075.05149026201,4,1.9999873311339815,3.999974510916201,0
30782.20935192238,4,1.999995040618869,3.999989892557439,0
31418.651427416717,4,2.000000315714891,4.000000505953228,0
32041.056484718356,4,2.000002479264936,4.000004903526546,0
32725.70204775016,4,2.000002312748318,4.000004614297685,0
33373.67221714053,4,2.0000015459786122,4.000003097367147,0
33995.77668601592,4,2.0000010214076283,4.000002056260203,0
34680.09160177885,4,2.0000006058911635,4.000001229441841,0
35432.83800911807,4,2.000000076946665,4.000000169531277,0
36260.85905719122,4,1.9999994907447887,3.999998986058376,0
37171.68221007168,4,1.999999312288813,3.9999986138837857,0
38154.63700446794,4,1.9999998653576134,3.9999997149554836,0
39233.09000782546,4,2.0000006322220076,4.000001262539926,0
40419.388311518735,4,2.000000709621874,4.000001438596673,0
41694.296920163,4,1.9999998351762676,3.999999691908884,0
42999.136051207905,4,1.9999990871302382,3.999998173325173,0
44434.4590953573,4,1.9999995031698576,3.9999989855238116,0
46013.314443921634,4,2.0000005573307726,4.000001099624445,0
47750.0553273424,4,2.0000008889770378,4.000001785173783,0
49660.47029910525,4,2.000000178549301,4.000000371958763,0
49999.9999985,4,2.0000000962995435,4.000000205770051,0
50000,4,2.0000000962995435,4.000000205770051,0
50000,-4,2.0000000962995435,4.000000205770051,0
50145.642612477124,-3.9999999999999956,1.9478378741646696,3.9087921874003277,0
50300.7129142098,-3.9999999999999956,1.7877875680689344,3.6016992120761557,0
50460.25552634706,-3.9999999999999947,1.5282525239757925,3.0936634297890007,0
50626.582031368074,-3.9999999999999942,1.175894414366429,2.3978565297497094,0
50786.42345371172,-3.999999999999995,0.7787323367744305,1.6096267103505233,0
50956.3464351159,-3.999999999999995,0.31505620706414067,0.6862137425003836,0
51115.04905580071,-3.9999999999999964,-0.1380738065951148,-0.2185643680454477,0
51271.71168090787,-3.999999999999998,-0.5884416239616923,-1.1197156124708545,0
51430.994938767086,-3.9999999999999987,-1.0353627799934577,-2.015657149861236,0
51602.19678323777,-3.9999999999999973,-1.489446223279646,-2.927665740148693,0
51783.7758052242,-3.9999999999999973,-1.927790355006352,-3.8098500787088816,0
51935.99575467676,-3.999999999999997,-2.2528166276896933,-4.4653435306123885,0
52076.75834891316,-3.999999999999997,-2.5145209317867336,-4.994241452220746,0
52253.71779780583,-3.9999999999999964,-2.7869298213190925,-5.546305654691008,0
52390.639792440496,-3.9999999999999956,-2.953269999947941,-5.88466678932082,0
52595.36751484674,-3.9999999999999956,-3.130205246474357,-6.246837725139939,0
52736.20170222337,-3.999999999999995,-3.2038736203147415,-6.399575557044262,0
52898.21917167726,-3.999999999999995,-3.243532163641101,-6.484642156900905,0
53082.35044332159,-3.999999999999995,-3.2356435246701833,-6.474650639419281,0
53228.722700367754,-3.999999999999995,-3.1942289927837653,-6.395771685452994,0
53422.5098765619,-3.999999999999995,-3.099623080542806,-6.21083388564984,0
53598.42407413309,-3.999999999999995,-2.982767927383806,-5.980034244064594,0
53794.447830352,-3.999999999999995,-2.8280308448513525,-5.67273219211041,0
53994.47799096587,-3.999999999999995,-2.6542698189243943,-5.3263272238558015,0
54151.63825232307,-3.999999999999995,-2.513365264801017,-5.044686274289642,0
54386.62652025095,-3.999999999999995,-2.306123701959145,-4.6294477289566265,0
54549.831984738456,-3.999999999999995,-2.170582700911189,-4.357250576741959,0
54765.16379928596,-3.999999999999995,-2.008880744153849,-4.031811146360782,0
54942.50447720543,-3.999999999999995,-1.8940896956178022,-3.8002086973344165,0
55152.90477866294,-3.999999999999995,-1.7825454254506403,-3.5744891831023673,0
55406.86513621931,-3.999999999999995,-1.6856647908517721,-3.3774512340046257,0
55673.38471303047,-3.999999999999995,-1.627939798709953,-3.2587157708858956,0
55868.20337239602,-3.999999999999995,-1.612140706758689,-3.224952689902312,0
56031.65451259025,-3.999999999999995,-1.6141564301984825,-3.227379887170762,0
56220.6644185673,-3.999999999999995,-1.6314523288390859,-3.260396512233837,0
56385.688964742556,-3.999999999999995,-1.6574604430916322,-3.3113018674642265,0
56550.99886025513,-3.999999999999995,-1.691527828976034,-3.3785777584708123,0
56732.41865931732,-3.999999999999995,-1.735663313424992,-3.4661949247530304,0
56940.313995667624,-3.999999999999995,-1.7915799020790393,-3.577631343880906,0
57159.18414378807,-3.999999999999995,-1.8527029941442603,-3.699827122922613,0
57355.13052376327,-3.999999999999995,-1.9063179606196778,-3.8072857952063397,0
57555.45528466199,-3.999999999999995,-1.9575857364319011,-3.9102718163972563,0
57797.84824534944,-3.999999999999995,-2.0121655655460757,-4.020193599025105,0
58082.37374370284,-3.999999999999995,-2.0629747192390084,-4.122890077759952,0
58345.31524875683,-3.999999999999995,-2.0957230394947817,-4.1894438985467115,0
58613.58037315761,-3.999999999999995,-2.1150039258686446,-4.229043740737399,0
58839.91673160161,-3.999999999999995,-2.1209722515965685,-4.241766764207395,0
59005.692839029805,-3.999999999999995,-2.1200634911931724,-4.240451921466122,0
59206.281929017925,-3.999999999999995,-2.113891964956753,-4.228620043582049,0
59439.529241597265,-3.999999999999995,-2.1011360197991844,-4.20355856888997,0
59718.2517839038,-3.999999999999995,-2.080465670421617,-4.162550831377741,0
59877.01221232522,-3.999999999999995,-2.0671440661310156,-4.136002209890096,0
60133.80993670412,-3.999999999999995,-2.0448171131346498,-4.091370766414338,0
60323.60243140053,-3.999999999999995,-2.0286646002906537,-4.058993235179457,0
60553.251349983184,-3.999999999999995,-2.010531585228136,-4.022559319821082,0
60824.671829424326,-3.999999999999995,-1.9921831834773585,-3.985583421149923,0
60981.06172472137,-3.999999999999995,-1.9834766043215015,-3.9679847966015656,0
61145.98960704344,-3.999999999999995,-1.9759139830263817,-3.9526545399059123,0
61327.41027759772,-3.999999999999995,-1.9695642244939522,-3.9397275360430952,0
61608.681640658855,-3.999999999999995,-1.9637108037409932,-3.9276843772080885,0
61810.32411093613,-3.999999999999995,-1.9622792543580776,-3.924605511533092,0
62054.311499971634,-3.999999999999995,-1.9632152588168612,-3.9262562479342926,0
62191.107345662895,-3.999999999999995,-1.964817257107197,-3.9293580623557505,0
62341.58277592328,-3.999999999999995,-1.9673066929672425,-3.9342438301715683,0
62507.1057492097,-3.999999999999995,-1.9707473002370868,-3.9410462712013126,0
62689.18101982477,-3.999999999999995,-1.9751464045933724,-3.9497858768040848,0
62889.46381750134,-3.999999999999995,-1.980428121040471,-3.960316861336704,0
63109.77489494556,-3.999999999999995,-1.9864068577582459,-3.9722734456854063,0
63328.736771525655,-3.999999999999995,-1.9921713214167105,-3.983832058402355,0
63525.80246044774,-3.999999999999995,-1.9969605412359683,-3.9934578712175948,0
63742.57471826203,-3.999999999999995,-2.0015884031260947,-4.0027821555448275,0
63937.669750294895,-3.999999999999995,-2.005059969098724,-4.009796498106272,0
64146.94487063662,-3.999999999999995,-2.007980607188289,-4.0157189295561055,0
64341.35528903214,-3.999999999999995,-2.009928792030713,-4.0196909127750855,0
64540.14618269495,-3.999999999999995,-2.0111769892580527,-4.022261215047703,0
64758.81616572405,-3.999999999999995,-2.011741913727022,-4.02346489966158,0
65113.40430103359,-3.999999999999995,-2.011126472668075,-4.0223303078437,0
65376.86246672168,-3.999999999999995,-2.0097348640702872,-4.019596625070354,0
