Time [length = 9],sp1,sp1 (low),sp1 (high)
0,0,0,0
9.613673271893521,5.7243696358968725e-24,-2.3925654924932527e-12,2.3925654925047016e-12
22.878758411360568,7.139840576855892e-20,-2.6720480109908754e-10,2.6720480124188435e-10
33.70999292830262,2.5809464511044785e-18,-1.606532428185541e-9,1.6065324333474338e-9
44.541227445244665,6.565147982506655e-17,-8.10256001280931e-9,8.102560144112272e-9
58.58707517209521,9.635055788876424e-16,-3.104038529194623e-8,3.104038721895738e-8
72.63292289894575,8.96660723596968e-15,-9.469216196620852e-8,9.4692179899423e-8
89.91970926489392,7.20817956828881e-14,-2.684804592102943e-7,2.684806033738857e-7
107.20649563084211,4.1494337410535815e-13,-6.441605696755222e-7,6.441613995622704e-7
126.64988411856474,2.0939500321574323e-12,-0.000001447046637832366,0.0000014470508257324306
146.09327260628737,8.415698951905288e-12,-0.000002900973995801412,0.0000029009908271993154
156.84220517156976,1.6727931384921736e-11,-0.000004089962658892211,0.000004089996114754981
167.59113773685215,3.155163152175964e-11,-0.000005617052346688328,0.000005617115449951373
178.34007030213454,5.726735751811831e-11,-0.000007567462637792303,0.00000756757717250734
189.08900286741692,1.0058682637702564e-10,-0.000010029197811711176,0.000010029398985363931
200.56865370444174,1.7674963109750199e-10,-0.000013294545175488719,0.000013294898674750913
212.04830454146656,2.999076454820092e-10,-0.000017317541914939243,0.000017318141730230206
223.52795537849138,4.945066753901455e-10,-0.00002223701153931836,0.000022238000552669143
235.0076062155162,7.957745581900376e-10,-0.000028208680604077066,0.000028210272153193447
247.21408986719993,1.284464602869383e-9,-0.00003583814356123947,0.00003584071249044521
259.42057351888366,2.0212943786397613e-9,-0.00004495678623600555,0.000044960828824762826
271.62705717056735,3.1115353172483213e-9,-0.00005577802602539111,0.00005578424909602561
283.8335408222511,4.6996930536877975e-9,-0.00006854960747725242,0.00006855900686335978
297.2093276201165,7.226582566725568e-9,-0.0000850020818165849,0.00008501653498171836
310.5851144179819,1.0882924996427504e-8,-0.00010431037510992878,0.00010433214095992164
323.9609012158473,1.6087894959375732e-8,-0.00012682197697736264,0.0001268541527672814
337.33668801371266,2.339900401397803e-8,-0.00015294392909733138,0.00015299072710535933
351.7321608494809,3.440075301744195e-8,-0.00018543999595453396,0.00018550879746056883
366.1276336852491,4.9718807011990424e-8,-0.0002229274202454717,0.0002230268578594957
380.5231065210173,7.075174934139926e-8,-0.00026592124876118,0.0002660627522598628
394.9185793567856,9.930316222440293e-8,-0.00031502472379110855,0.0003152233301155574
410.45976085189926,1.4105073689325318e-7,-0.0003754261429820774,0.0003757082444558639
426.00094234701294,1.9745884874898605e-7,-0.0004441659169586966,0.00044456083465619457
441.5421238421266,2.7275583725059136e-7,-0.0005219874885379503,0.0005225330002124515
457.0833053372403,3.7225674767326724e-7,-0.0006097560978615688,0.0006105006113569153
473.9135912744382,5.145467729837044e-7,-0.0007168044256690693,0.0007178335192150367
490.7438772116362,7.022278713778777e-7,-0.0008372878545603263,0.0008386923103030821
507.57416314883415,9.471162349098229e-7,-0.0009722513927449696,0.0009741456252147892
524.4044490860321,0.0000012637446341423382,-0.001122899516236732,0.0011254270055050168
542.4960585398563,0.0000017033313550841536,-0.0013034129292694044,0.0013068195919795729
560.5876679936806,0.00000227028226416039,-0.001504473594437793,0.0015090141589661136
578.6792774475049,0.0000029944937529347043,-0.0017274634762486103,0.0017334524637544796
596.7708869013292,0.00000391197215432606,-0.00197395477027296,0.0019817787145816118
616.3013959096891,0.000005166737708754705,-0.0022678733001207933,0.002278206775538303
635.8319049180488,0.000006755549122368226,-0.002592379592597716,0.002605890690842452
655.3624139264087,0.000008749821428064752,-0.002949246944744902,0.0029667465876010313
674.8929229347686,0.00001123399913793991,-0.0033404630240434934,0.003362931022319373
695.9433525953935,0.00001456957808885508,-0.003802414285677063,0.0038315534418547725
716.9937822560184,0.000018723251842617747,-0.004308273545297193,0.004345720048982429
738.0442119166432,0.000023854460659400795,-0.004860190136199584,0.004907899057518385
759.0946415772681,0.000030148464612233194,-0.005460530517291073,0.005520827446515539
