Time [c = 50],sp26,sp26 (low),sp26 (high)
0,0,0,0
3.9381172262186013,7.791966253222814e-15,-8.827210701912658e-8,8.827212260305907e-8
8.009724076036985,1.3290092483613743e-13,-3.645556582149478e-7,3.6455592401679747e-7
13.181386703470087,9.695854156803799e-13,-9.8467431479997e-7,9.846762539708012e-7
18.35304933090319,3.6257014265244872e-12,-0.0000019041238454809365,0.0000019041310968837898
25.970753327854712,1.4426526668082135e-11,-0.000003798212352889486,0.0000037982412059428224
33.588457324806235,4.0058063037040355e-11,-0.000006329103883690516,0.000006329183999816591
43.53028148748149,1.1187889814470878e-10,-0.000010577170292443977,0.000010577394050240265
53.472105650156735,2.52206041118247e-10,-0.000015880744017579084,0.000015881248429661323
59.373492796540305,3.810902076204968e-10,-0.00001952115080345449,0.000019521912983869734
65.27487994292387,5.534251288797301e-10,-0.000023524436023826264,0.00002352554287408402
71.17626708930744,7.777435201495978e-10,-0.000027887275604548317,0.000027888831091588617
77.07765423569101,1.063200039982341e-9,-0.000032605685163633854,0.00003260781156371382
83.80296025526312,1.4756442171485871e-9,-0.00003841263914411373,0.00003841559043254803
90.5282662748352,1.9958376920788834e-9,-0.00004467280341306578,0.000044676795088449944
97.25357229440729,2.640314599953579e-9,-0.00005138135128767164,0.000051386631916871544
103.9788783139794,3.4264898159005614e-9,-0.000058532799935874784,0.00005853965291550659
111.29180206501852,4.463720439823455e-9,-0.00006680661634790404,0.00006681554378878369
118.60472581605765,5.715133897195356e-9,-0.00007559278924636552,0.0000756042195141599
125.91764956709677,7.206727470130972e-9,-0.00008488523945117435,0.00008489965290611462
133.2305733181359,8.965494994815148e-9,-0.00009467733190032553,0.00009469526289031516
141.1054221795125,1.1190514861565758e-8,-0.0001057740387770303,0.00010579641980675342
148.98027104088908,1.3794463695223747e-8,-0.0001174360395291058,0.00011746362845649623
156.85511990226564,1.6815019369526287e-8,-0.0001296559233907582,0.00012968955342949724
164.72996876364223,2.0290891904814657e-8,-0.00014242580941657804,0.00014246639120038768
173.06415783299633,2.450988581221787e-8,-0.00015653182250442797,0.00015658084227605242
181.39834690235045,2.9332275984585916e-8,-0.00017123734610659952,0.00017129601065856868
189.73253597170458,3.480786016625564e-8,-0.00018653383622202808,0.0001866034519423606
198.06672504105867,4.098736588658643e-8,-0.00020241237567514137,0.00020249435040691456
207.16608403358958,4.8599241638329354e-8,-0.00022040375224603137,0.00022050095072930802
216.26544302612047,5.718100090308509e-8,-0.0002390683041181411,0.0002391826661199473
225.36480201865137,6.680264549947525e-8,-0.0002583952662096457,0.0002585288715006447
234.46416101118228,7.753499919544859e-8,-0.00027837352566276803,0.00027852859566115896
244.28993261709763,9.04545121069504e-8,-0.0003006660980764138,0.0003008470071006277
254.115704223013,1.0484492857174434e-7,-0.00032369280419705936,0.0003239024940542028
263.9414758289284,1.2079893158607126e-7,-0.00034744058700432223,0.0003476821848674944
273.76724743484374,1.3840969041783685e-7,-0.00037189609309204517,0.0003721729124728808
284.2841892040169,1.5920177907178347e-7,-0.00039884174273933037,0.0003991601462974739
294.8011309731901,1.8211586815117403e-7,-0.00042656820338771606,0.0004269324351240184
305.3180727423632,2.0726844778484922e-7,-0.00045506013080746574,0.0004554746677030354
315.8350145115364,2.3477590090759196e-7,-0.0004843019572658032,0.0004847715090676184
326.8275495420551,2.661712473203222e-7,-0.0005156516288654392,0.0005161839713600799
337.8200845725738,3.004003464517734e-7,-0.0005477874176274613,0.0005483882183203648
348.81261960309257,3.375962176443909e-7,-0.0005806926126985399,0.0005813678051338286
359.8051546336113,3.778909938039749e-7,-0.0006143503831260478,0.0006151061651136557
371.3672101773893,4.23762222705361e-7,-0.0006505463162992952,0.000651393840744706
382.9292657211673,4.733601573600107e-7,-0.0006875382191711948,0.0006884849394859147
394.4913212649453,5.268359574741053e-7,-0.0007253076354738428,0.000726361307388791
406.0533768087233,5.843389226292131e-7,-0.0007638360828200377,0.0007650047606652961
418.08538846303406,6.486147398328589e-7,-0.0008047173388066144,0.0008060145682862801
430.1174001173448,7.175770355411687e-7,-0.0008463813077614857,0.0008478164618325681
442.14941177165554,7.913883130023884e-7,-0.0008888083456724157,0.0008903911222984204
454.1814234259663,8.702081768401363e-7,-0.0009319788790703229,0.0009337192954240032
466.74024391591604,9.579918397047656e-7,-0.0009778121149557576,0.0009797280986351671
479.2990644058658,0.0000010515794358478568,-0.001024413354156982,0.0010265165130286776
491.85788489581563,0.0000011511430882365048,-0.0010717616041126228,0.001074063890289096
504.4167053857654,0.0000012568508420006793,-0.0011198360366239044,0.0011223497383079056
517.4683268827303,0.0000013733937835708552,-0.0011705446482997354,0.0011732914358668772
530.5199483796952,0.000001496930465222314,-0.0012219932511143017,0.0012249871120447464
543.57156987666,0.0000016276362807499738,-0.0012741598191953222,0.0012774150917568223
556.6231913736249,0.0000017656813654364993,-0.0013270225816041817,0.0013305539443350545
570.2158869990279,0.000001917429659900802,-0.0013827940866366528,0.0013866289459564547
583.808582624431,0.0000020774987812112925,-0.001439274111760126,0.0014434291093225486
597.401278249834,0.00000224606353869601,-0.001496439525200513,0.0015009316522779051
610.9939738752371,0.0000024232922235156355,-0.0015542675412981682,0.0015591141257451995
625.5703476901837,0.000002623158337871263,-0.00161699144301382,0.0016222377596895625
640.1467215051302,0.0000028333662280198957,-0.0016804248433333394,0.0016860915757893793
654.7230953200768,0.000003054099363731347,-0.001744541401948979,0.0017506496006764417
669.2994691350234,0.00000328553245440876,-0.0018093152674144568,0.0018158863323232742
684.8601228729572,0.0000035445890183106897,-0.0018791599693761764,0.001886249147412798
700.420776610891,0.000003816220533535516,-0.0019496949696049687,0.00195732741067204
715.9814303488249,0.000004100607573183587,-0.00202089093764401,0.0020290921527903773
731.5420840867587,0.000004397919539525436,-0.002092719196367252,0.002101515035446303
748.0576182560603,0.0000047277918307177055,-0.0021696156674006224,0.0021790712510620577
764.573152425362,0.000005072578502797375,-0.0022471602628670083,0.002257305419872603
781.0886865946635,0.000005432441970247372,-0.0023253211826802884,0.002336186066620783
797.6042207639651,0.0000058075311766487335,-0.0024040674550478165,0.002415682517401114
815.1751712839855,0.000006223458205063963,-0.0024884547722751585,0.002500901688685286
832.7461218040057,0.0000066569190927363215,-0.002573435090538803,0.0025867489287242753
850.3170723240261,0.000007108044169012859,-0.002658974033472437,0.0026731901218104625
867.8880228440464,0.000007576947885773433,-0.002745038258719423,0.00276019215449097
886.619541938106,0.000008096511800312888,-0.002837328983061493,0.002853522006662119
905.3510610321655,0.000008636491339071214,-0.0029301416136032813,0.0029474145962814237
924.0825801262251,0.000009196966664662861,-0.003023439193587178,0.0030418331269165036
942.8140992202847,0.00000977799971574343,-0.003117186040126255,0.0031367420395577413
962.8539532922985,0.000010422425498999381,-0.003217938903727656,0.0032387837547256547
982.8938073643124,0.00001109045941255252,-0.0033191252114205755,0.00334130613024568
1002.9336614363261,0.000011782108913315114,-0.003420705341205719,0.0034442695590323493
1022.9735155083399,0.000012497361059332764,-0.0035226412324471956,0.003547635954565861
1044.4904945785843,0.000013291569381298381,-0.0036324446684013753,0.0036590278071639724
1066.0074736488286,0.000014112878001559326,-0.0037425716746637082,0.0037707974306668266
1087.5244527190728,0.000014961192800883002,-0.0038529799861201433,0.003882902371721909
1109.0414317893171,0.00001583639757762364,-0.0039636292432007215,0.003995302038355969
1132.2518354273561,0.00001681046651983387,-0.00408321196366872,0.004116832896708388
1155.4622390653954,0.000017815454205263164,-0.004202982671132482,0.004238613579543008
1178.6726427034343,0.00001885112796847203,-0.004322896515947091,0.004360598771884035
1201.8830463414733,0.000019917232285376913,-0.004442910972926538,0.0044827454374972925
1227.046685920421,0.00002110710235550618,-0.0045730910698761115,0.004615305274587124
1252.2103254993685,0.000022332016594839945,-0.004703291527010252,0.004747955560199932
1277.3739650783164,0.00002359155648795408,-0.0048334651578624726,0.00488064827083838
1302.537604657264,0.000024885281534878923,-0.004963567610659438,0.005013338173729197
1329.281908320598,0.000026297219025825867,-0.005101716771019187,0.005154311209070839
1356.0262119839317,0.000027746650351472262,-0.005239689203540489,0.005295182504243434
1382.7705156472657,0.00002923296089578035,-0.0053774394288257955,0.005435905350617356
1409.5148193105997,0.00003075551921900767,-0.005514925080765565,0.00557643611920358
1437.03620806843,0.00003235946560372301,-0.005656086584831216,0.005720805516038662
1464.5575968262601,0.00003400036630824309,-0.005796883810498392,0.005864884543114879
1492.0789855840903,0.000035677471193472604,-0.0059372781046937145,0.00600863304708066
1519.6003743419205,0.00003739002181813401,-0.006077233744563772,0.00615201378820004
1548.459418379594,0.000039223033056961784,-0.006223483619073537,0.00630192968518746
1577.3184624172675,0.000041093261863065636,-0.0063691776533865456,0.006451364177112677
1606.177506454941,0.00004299979651796232,-0.00651428222696263,0.006600281819998554
1635.0365504926144,0.000044941725689504476,-0.006658766645861015,0.006748650097240024
1666.1314847378362,0.00004707266392040437,-0.0068137179672471005,0.006907863295087909
1697.226418983058,0.00004924247312719179,-0.0069678828860232425,0.007066367832277626
1728.32135322828,0.00005145000442752529,-0.007121231316011136,0.007224131324866186
1759.4162874735018,0.00005369412054186709,-0.007273736362464186,0.00738112460354792
1793.0192930856604,0.000056159059878020764,-0.007437565383815807,0.0075498835035718494
1826.622298697819,0.00005866397509533509,-0.007600352517468257,0.0077176804676589265
1860.2253043099774,0.00006120746226078905,-0.0077620729179475444,0.007884487842469123
1893.828309922136,0.00006378814401927896,-0.00792270514727957,0.00805028143531813
1931.0054502411879,0.00006668500963466381,-0.00809913171278532,0.008232501732054646
1968.18259056024,0.0000696239234307175,-0.008274180720735134,0.008413428567596568
2005.3597308792919,0.00007260311358015019,-0.008447833633913998,0.008593039861074297
2042.5368711983438,0.0000756208580734908,-0.0086200757534301,0.008771317469577081
2084.4784764746382,0.00007906951489893753,-0.008812683007003096,0.00897082203680097
2126.420081750933,0.00008256274421506704,-0.009003466509993546,0.00916859199842368
2168.361687027228,0.00008609827114842564,-0.00919241767894461,0.009364614221241463
2210.3032923035225,0.00008967390800869449,-0.009379532320546946,0.009558880136564335
2257.86125947836,0.00009377420697278914,-0.009589480068883844,0.009777028482829422
2305.419226653197,0.00009792039662529119,-0.009797068649412908,0.00999290944266349
2352.9771938280337,0.00010210964850925305,-0.010002306323180271,0.010206525620198777
2400.535161002871,0.00010633927364468978,-0.010205205984151084,0.010417884531440462
2450.742575629414,0.00011084550622308256,-0.010416890218843,0.010638581231289166
2500.9499902559573,0.00011539101815562511,-0.010626010336814503,0.010856792373125755
2551.157404882501,0.00011997310454239339,-0.010832593306878259,0.011072539515963044
2601.364819509044,0.0001245892125025661,-0.011036669230464072,0.011285847655469203
2657.1879091020287,0.00012975865118351442,-0.0112606677620794,0.011520185064446428
2713.0109986950138,0.00013496408567063433,-0.011481656350851056,0.011751584522192327
2768.8340882879984,0.00014020262838659856,-0.011699686374876568,0.011980091631649765
2824.657177880983,0.00014547158104618498,-0.011914811129789947,0.012205754291882316
2883.431492692433,0.00015104921700979584,-0.012138230710790553,0.012440329144810145
2942.205807503883,0.0001566551045741801,-0.012358558187750925,0.012671868396899284
3000.980122315333,0.00016228675446713377,-0.012575861363546657,0.012900434872480925
3059.754437126783,0.0001679418537053069,-0.012790208062045819,0.013126091769456434
3120.653963722381,0.00017382393222145688,-0.013009260587800553,0.013356908452243466
3181.5534903179787,0.00017972677985990968,-0.013225290122199964,0.013584743681919783
3242.453016913577,0.0001856484300216003,-0.013438373174557233,0.013809670034600433
3303.3525435091747,0.00019158706214006342,-0.013648584777027394,0.014031758901307522
3368.4037513179674,0.00019794746944549785,-0.013870040526171997,0.014265935465062994
3433.4549591267605,0.00020432358386488023,-0.014088396092178473,0.014497043259908235
3498.506166935553,0.0002107137691879163,-0.014303740023338722,0.014725167561714554
3563.557374744346,0.00021711651767149408,-0.014516158002585306,0.014950391037928295
3632.9154648555473,0.00022395553302965464,-0.014739512545891089,0.015187423611950399
3702.2735549667486,0.00023080588089644194,-0.014959737543938154,0.015421349305731037
3771.63164507795,0.000237666270006467,-0.015176930213540165,0.0156522627535531
3840.9897351891514,0.0002445355142243335,-0.015391183740310028,0.015880254768758695
3916.4854066967027,0.00025202150891208153,-0.01562116323993801,0.016125206257762172
3991.981078204254,0.00025951562148205336,-0.015847882465243816,0.01636691370820792
4067.4767497118055,0.00026701682403552235,-0.016071450853540743,0.016605484501611787
4142.972421219357,0.0002745241741863867,-0.016291972457997923,0.016841020806370694
4225.61476841038,0.0002827483260504958,-0.016529996227847045,0.017095492879948035
4308.257115601404,0.0002909780037008219,-0.016764617427188835,0.01734657343459048
4390.899462792427,0.00029921242746105275,-0.01699595740068188,0.017594382255603985
