Time,M0,M1,L0,L1
0,0,0,0,0
17.99741344859075,370,935,494,502
35.99620119754531,445,998,799,823
54.00200971788978,469,1000,889,930
72.00126072937788,481,1000,930,965
89.89588802010022,485,1000,945,985
108.02860014579028,488,1000,955,992
126.07473229262861,494,1000,962,996
143.899822859052,496,1000,970,999
162.17408748016794,499,1000,974,999
180.2256721595764,500,1000,978,999
198.28902863801815,500,1000,980,1000
216.3016591874318,500,1000,982,1000
234.6244773883078,500,1000,985,1000
252.82194454137007,502,1000,987,1000
270.70272201190477,504,1000,987,1000
289.59547134566,504,1000,987,1000
307.5809608332881,504,1000,987,1000
325.70445435296267,506,1000,988,1000
343.886663569787,506,1000,989,1000
362.12962958886027,506,1000,989,1000
380.4202321911484,506,1000,989,1000
397.3936065072631,506,1000,989,1000
416.624684981335,507,1000,991,1000
434.26699851535056,507,1000,992,1000
453.26104382351,508,1000,993,1000
471.3792895872721,508,1000,993,1000
490.414633139807,508,1000,994,1000
508.8979665173306,508,1000,995,1000
526.6772599737025,508,1000,995,1000
544.2362838243096,508,1000,995,1000
563.8402015231525,508,1000,995,1000
583.6256408947067,508,1000,995,1000
601.6350376129997,509,1000,995,1000
619.2159682992759,509,1000,995,1000
641.6207729654591,509,1000,995,1000
660.1335586126511,510,1000,995,1000
678.3259792525008,510,1000,995,1000
699.4461921438702,510,1000,995,1000
714.6376090321406,510,1000,995,1000
737.9407173255186,510,1000,995,1000
755.8590797353688,510,1000,995,1000
788.7481808206207,510,1000,995,1000
812.1310300452493,510,1000,995,1000
830.5832876238043,510,1000,996,1000
853.6738641909868,510,1000,996,1000
869.1158731737565,510,1000,997,1000
886.7576253496436,510,1000,997,1000
907.0251200799524,510,1000,997,1000
929.4705144992771,510,1000,997,1000
951.535634198372,510,1000,997,1000
971.1500882272726,510,1000,997,1000
986.3943475925378,510,1000,997,1000
1013.9947663161197,510,1000,997,1000
1029.3005050511517,510,1000,997,1000
1052.9736100130394,510,1000,997,1000
1078.363144809757,510,1000,997,1000
1096.8797119805315,510,1000,997,1000
1120.395817721456,510,1000,997,1000
1135.953240643512,510,1000,997,1000
1161.0828526742855,510,1000,997,1000
1181.909872944449,510,1000,997,1000
1195.9057020231298,510,1000,997,1000
1222.7627972037376,510,1000,997,1000
1235.1886905076228,510,1000,997,1000
1258.3498187337411,510,1000,997,1000
1274.9658141276723,510,1000,997,1000
1297.771579250932,510,1000,997,1000
1320.5635289780264,510,1000,997,1000
1337.2795751221101,510,1000,997,1000
1360.3880064137027,510,1000,997,1000
1377.7145086504413,510,1000,997,1000
1388.8269900058856,510,1000,997,1000
1421.3411429715466,510,1000,997,1000
1438.855910329815,510,1000,997,1000
1463.1918795753097,510,1000,997,1000
1483.4695462453842,510,1000,998,1000
1506.2120884805286,510,1000,998,1000
1528.8586515601892,510,1000,998,1000
1546.5855626244165,510,1000,998,1000
1563.7568828304259,510,1000,998,1000
1584.4302936698007,510,1000,998,1000
1607.5695906718804,510,1000,998,1000
1629.7202874835696,510,1000,998,1000
1649.7096899015426,510,1000,998,1000
1675.0372318990883,510,1000,998,1000
1694.9617315113674,510,1000,998,1000
1708.4042698108672,510,1000,998,1000
1730.4807558781129,510,1000,998,1000
1761.1418638304208,510,1000,998,1000
1785.55643038367,510,1000,998,1000
1797.635861228183,510,1000,998,1000
1823.8431040108017,510,1000,998,1000
1843.3866832936365,510,1000,998,1000
1866.299285753956,510,1000,998,1000
1887.291616368536,510,1000,998,1000
1908.023077804282,510,1000,998,1000
1922.9335505494341,510,1000,998,1000
1944.0864461072556,510,1000,998,1000
1960.1489482801896,510,1000,998,1000
2147.2047182973392,510,1000,998,1000
2763.4464455265042,510,1000,998,1000
3328.632282179311,510,1000,998,1000
3949.7515534135314,510,1000,999,1000
6248.805584082902,510,1000,1000,1000
35999.99970248806,510,1000,1000,1000
