Time,([R] - [R']),([V] - [V']),([Y] - [Y']),([L] - [L'])
0,4,0,0,0
140.22333972288257,2.0031875473664567,0.003065200096517355,0.005321295989812591,0
300.5845526758827,2.0031875473667844,0.013819113602297886,0.025890813512211237,0
440.08721151443564,2.0031875473670695,0.02904269432956117,0.055579964883099596,0
585.7570541531534,2.003187547367365,0.05032668668790191,0.0974161947462834,0
779.6436147052868,2.0031875473677556,0.08642191809929638,0.16872970619327796,0
943.369392771531,2.0031875473680922,0.12307493363429474,0.24138275495105876,0
1141.4775842316865,2.0031875473685132,0.17398140507028725,0.3425132818124774,0
1381.1884958984747,2.003187547369016,0.24359624244672742,0.481073679839856,0
1519.3076402398146,2.003187547369311,0.2870156430624772,0.5676033790022503,0
1671.2386990152886,2.0031875473696235,0.3370173734546243,0.667329975724739,0
1838.36286366831,2.0031875473699747,0.3941313253981937,0.7813275293942887,0
2022.1994447866334,2.0031875473703677,0.4587523941824978,0.910402631756922,0
2224.4196840167892,2.0031875473707936,0.5310629194707478,1.0549390292444099,0
2446.861947169961,2.0031875473712537,0.610921764220873,1.214675347379326,0
2691.5484366384494,2.003187547371765,0.6977222062667445,1.3884200103158597,0
2960.703575053787,2.003187547372326,0.7902285679892616,1.5737229766391014,0
3256.7742273106583,2.0031875473729417,0.8864056010845668,1.766532288213495,0
3582.4519447932166,2.003187547373601,0.9832672248847593,1.9608883792773752,0
3940.697434024031,2.0031875473743193,1.076780935212084,2.148728731956559,0
4334.767472177927,2.003187547375109,1.161882223424296,2.3199117893776124,0
4768.244514147212,2.0031875473760183,1.2326663485532237,2.462595397022204,0
5245.069260313426,2.003187547377055,1.2828626876720477,2.5641815462529807,0
5724.181165289667,2.003187547378076,1.305834906478286,2.6112187357827397,0
6166.363934013829,2.003187547379015,1.3054402263836113,2.6112958623099645,0
6652.764979610407,2.0031875473800547,1.2852215130860911,2.5716206970671047,0
7105.144482008785,2.003187547381032,1.252160668702192,2.506014444635431,0
7602.761934647001,2.003187547382078,1.205080468175701,2.4122063116000314,0
