Time,(([sp181] + [sp182]) + [Species]),(([sp170] + [sp171]) + [Species_1]),(([sp175] + [sp176]) + [Species_2])
0,2,4,2
498.76813644724655,1.4578223925671743,2.935101004586687,1.472628448511439
972.0389759869441,1.4506028457618558,2.93510624539408,1.4801339186218085
1565.5306024618894,1.4416605501581803,2.9348942870154997,1.4896529407899224
2083.749485012918,1.4339540923471619,2.934510589463968,1.4980612787000394
2773.498817688337,1.4238446676249032,2.9337131178342704,1.5093912159297371
3355.9514943533113,1.4154400335669217,2.9327851880492046,1.5190806082674142
4060.7192331179303,1.405433096881704,2.931351643801533,1.5309523620345493
4913.488197023119,1.393564099614585,2.9291636699377297,1.5455304645546912
5404.845552416109,1.3868448730892813,2.92767839806159,1.5540348849543202
5945.338643348398,1.3795550832293655,2.92585570170801,1.56347699307758
6539.881043373916,1.3716593264846604,2.9236230327914807,1.5739676513243874
7193.877683401986,1.3631232879583597,2.920892822791606,1.5856319328210884
7913.273987432864,1.353914832991058,2.9175595213862193,1.5986110164554466
8704.609921866828,1.3440054112964575,2.9134961091966294,1.6130642970944993
9575.07944974419,1.3333718443060145,2.9085500179471717,1.6291717069859093
10532.595930409287,1.321998579946282,2.9025383966875813,1.6471362253361186
11585.864059140895,1.3098805146835015,2.895242677508019,1.6671865225247753
12744.459000745663,1.2970265005247459,2.886402423752917,1.6895796377771282
14018.913436510908,1.2834636750206272,2.875708495808294,1.7146035163987225
15420.813315852678,1.2692427755702078,2.8627956549125972,1.7425791236441759
16962.903183128627,1.2544446261816589,2.8472348589280956,1.7738616914266991
18659.202037132167,1.239188016556235,2.8285257051960673,1.8088404205338178
20525.13077653606,1.2236392321875318,2.806089769179154,1.847935627916224
22577.652389880346,1.208023543935328,2.7792660024211195,1.8915918634518625
24835.42616455906,1.1926390324009049,2.74730991873341,1.9402648882798383
27318.977316705645,1.1778732155629659,2.7093990342245977,1.99439957815521
30050.88358406689,1.1642230797340432,2.66464792897421,2.0543947852448756
33055.98047816426,1.1523192971552991,2.6121373012402156,2.1205500138149587
36361.587061671366,1.14295565531522,2.550962315516605,2.1929876089296223
39997.75430352918,1.1371250046123538,2.4803060544787376,2.271543393588038
43997.53826957278,1.1360632633366836,2.3995433838658897,2.3556189975361974
48397.300632220744,1.1413029472294678,2.308378195626349,2.4439915850490816
53237.0392311335,1.1547367011600378,2.207011887275037,2.5345828291102017
58560.75168993753,1.1786880668138173,2.096332519622413,2.6242006402728513
64416.83539462197,1.21597855385556,1.9781030588404214,2.708286257115558
70858.52746977485,1.2699621764534572,1.8551164302544922,2.780727596333163
77944.38875244302,1.3444636103743972,1.731280589305495,2.833838749234704
85738.836163378,1.4434964873068648,1.6116058625495087,2.8586553997188426
94312.72831540648,1.5656022997833912,1.494013059482258,2.8587470973210447
103744.00968263781,1.7180742679713132,1.3875164459782212,2.817881156083348
114118.41918659228,1.9045836100651434,1.3002785741731573,2.724290917096664
125530.26964094219,2.122862629409745,1.2422634988156127,2.57034048770959
138083.3051407271,2.360296159423417,1.224954614817001,2.357216114204287
151891.6441904905,2.590203808861939,1.262281285871177,2.0977514012908793
167080.81714523025,2.768498505707679,1.3709485306378786,1.8194998568483387
183788.90739544397,2.8388850686896725,1.568856378805095,1.5611573471007272
200250.4158101823,2.766138028719036,1.8324410441870884,1.380614095936367
218358.0750663945,2.548136181539621,2.167009381691362,1.2757864449839382
238276.50024822788,2.209944133764795,2.5215061072714726,1.2724571219523164
257649.36481026278,1.8619639614743302,2.7742255495103234,1.38003112418677
278959.51582850114,1.5388574035859603,2.8711090227083518,1.6193196965206824
299115.9797289693,1.338680710970455,2.760381878046711,1.9421430007615847
317324.0420928426,1.2586125708914273,2.5187573209174676,2.2742017773771486
336323.68908126233,1.2757615096424713,2.1890529538319345,2.5971149639016033
357223.30076852406,1.4080953539071457,1.825894949667839,2.8389208865047935
376032.95128705964,1.6224610413956646,1.5629322879355243,2.897316349193129
394198.61734086997,1.9003028910579238,1.3921553780491203,2.799849565277872
412057.2497444666,2.2098558902262844,1.3080705947071196,2.583976398263212
428318.24087522994,2.482305102979712,1.3031323474505612,2.325298487954189
446205.3311190696,2.7216991737879965,1.3760837432084712,2.022799511996954
465426.6795019274,2.8578874041617586,1.544682150000356,1.7289086847007293
483878.1853166591,2.842267979732547,1.786602260007718,1.5135450494774068
502492.1363639113,2.687060908115992,2.0865287229357063,1.3803192119859053
522967.48251588875,2.4001345302269255,2.430774483342681,1.3358735214333537
543983.3827524696,2.05650891603051,2.7244545242827964,1.398848150179575
564318.3519395983,1.751188761209683,2.8805714892363423,1.5602409737087972
583058.3812670007,1.5346421920723619,2.879892936090833,1.7883362468253716
602919.3306258157,1.3907024376762476,2.733395650981609,2.089951069983668
624766.3749205122,1.3396859713927154,2.445528381842342,2.440663558051387
644428.7147857391,1.3872927931680736,2.1394257622649473,2.709381673493508
663198.306985523,1.5124309231780524,1.861568151313758,2.8716137999324314
681452.5061960707,1.703179925285412,1.6398744678640171,2.911773050598941
701532.1253276732,1.9743038296938091,1.4707897744651393,2.8199850262616653
723619.7063724359,2.3062144359164485,1.3830114708610701,2.58728624214251
746197.6659355036,2.6176945477908995,1.4017775244334008,2.268857861441151
771033.4214548781,2.8429358851765336,1.5475041909462963,1.9111765518644988
784693.086990534,2.885350623169949,1.6803503110603157,1.743470421734517
799718.7190797555,2.858157242406147,1.862898291063008,1.596683792253882
816246.9143778991,2.7457115810583224,2.0948656200164155,1.4868601432715927
834427.9292058572,2.544451136957134,2.3627843301417437,1.4310389081167594
854427.0455166111,2.2712972049950304,2.63151815121107,1.4473178085881262
876426.0734584404,1.9667523877311015,2.840133124365668,1.555973937778773
899264.0614149828,1.7014769546706814,2.912431925258486,1.7617388727010355
924048.7581829831,1.5105131334680817,2.8102955432912675,2.068264505996549
948239.8684189201,1.4325938244268859,2.5667514852789597,2.4023560517448694
974850.0896784507,1.4716297635898765,2.217008058754095,2.72636767508615
987415.1028193246,1.5334175197369635,2.054263902731874,2.833439414779538
1001236.6172742859,1.6318573091605952,1.8902381738592668,2.905699381778309
1016440.2831747432,1.7736757760381403,1.7361808893715827,2.925279151802353
1033164.3156652462,1.96266694801635,1.6061309801779162,2.874471482920563
1051560.7514047995,2.1950202332715403,1.51620018399372,2.7410907670106064
1071796.8307183082,2.451922809670058,1.4840218026445582,2.526407409777165
1094056.5179631677,2.692225757438544,1.5286981682886116,2.2525848956668777
1118534.4277433278,2.8520376961409832,1.6699079202456142,1.9640862400486907
1143916.2885358513,2.864834307586909,1.9048161191995903,1.7298373761740158
1171836.3354076273,2.7032521103108444,2.229065265611221,1.5825042846443271
1198341.54978169,2.4345744250952923,2.5395439921855583,1.5554208653739552
1222196.2427183462,2.161102050208403,2.760742435890301,1.6207336335113487
1245283.51111511,1.9166840400162435,2.8783996319050082,1.7597871431683116
1270679.5063515503,1.7055446449763887,2.8769762513416257,1.985497357522474
1298615.1011116346,1.5657109617595772,2.728126108567008,2.2881761306072432
1327100.426466923,1.5332512245722991,2.4649221076098087,2.5975413095454924
1358434.28435774,1.6272967522480153,2.1284099974867723,2.8544828064492846
1390872.1945914095,1.8548912999163671,1.8234042461797153,2.9465883701514266
1421326.8485643386,2.155655796758479,1.6399965496668167,2.843112009217797
1449127.8037566813,2.4529848773059766,1.5795542460914664,2.619042179624797
1479708.854468258,2.729974748912887,1.6297136125605012,2.3061544411129073
1509901.9351054768,2.8792299548204365,1.7878703048263418,2.0131313043336037
1538674.5980487084,2.8705353113670133,2.021134163958677,1.802725543018986
1569288.5545164645,2.7113580150071197,2.320536590553068,1.6779800058484051
1597876.2957410675,2.4721305110753007,2.595284892130201,1.6569731018594092
1629322.811088131,2.1772120364127527,2.8251286492147196,1.7377217772759463
1662094.8070943544,1.9043875183914802,2.923864096745482,1.9276455145303644
1693286.6252214178,1.7233662884488994,2.8621173881136377,2.1849754147281013
1725001.7322852532,1.6384826805124901,2.6685884451740036,2.477653297590543
1759888.3500554722,1.6633491233108164,2.374151252083923,2.7622903093636766
1794875.4535480477,1.8023439933377414,2.0813122544434446,2.930799098414642
1828685.6322769877,2.0248999081685666,1.8641726085714831,2.939450190325719
1865516.5595251864,2.3227110332623804,1.7354850355094509,2.7857527773123465
1900008.2894449648,2.5935390590935135,1.7213821030723317,2.5435867963839787
1937949.192356721,2.8069236923660172,1.8199901793561983,2.2477958089315306
1976514.7043666735,2.8727876701096218,2.0270297428012554,1.9917392985966984
2012647.4244187735,2.782498367806284,2.2870104752696885,1.838204979312719
2049874.586012008,2.5718551791179936,2.566808860262761,1.7858106795176927
2090824.4637645658,2.28233480499992,2.8091460980345504,1.8511313117705968
2131681.2479675086,2.021127363785968,2.911951813897919,2.0270493568336088
2171102.055728789,1.8494135955098183,2.857076726444496,2.2699352062750062
2213804.568819502,1.774557256592058,2.6615736656920164,2.5572657103925818
2252498.1366117434,1.8033936889731588,2.427085224114691,2.7777261260783317
2295061.0611832086,1.9301217048971093,2.17607064910157,2.917880200554219
2341880.2782118204,2.158056054880322,1.9689786555247109,2.914303728320774
2389136.491493793,2.43157693853526,1.8685186609535989,2.758661293528208
2439232.751778089,2.6877320175859367,1.892289214662945,2.49726185952382
2494338.6380908145,2.8318508862927585,2.0572392413131766,2.20879677503948
2543933.935772267,2.794581509501511,2.2911793162212843,2.0309633998450316
2593595.442379222,2.6264427621733164,2.5470521006509426,1.9621669396551997
2641626.4238923024,2.406450681880199,2.7505346321532667,1.9966896550854063
2685405.275805583,2.2128747277549454,2.854550121574859,2.102199694637384
2733562.0129101924,2.0485924427249365,2.860267244037049,2.2777424120188563
2786432.303421603,1.9505580913111351,2.750705393683484,2.5032878451222143
2838966.469078158,1.9426047722440574,2.568099343615461,2.710994493709318
2890485.6607675212,2.014976450276011,2.371947587415722,2.8510476923361745
2947156.7716258205,2.167276712388592,2.1907517751379793,2.897457242098624
3004552.2174460473,2.363961099396426,2.080502092260647,2.8285580617262633
3067687.207848297,2.5726709652741384,2.0589666101757937,2.6605566714872912
3128292.7283083466,2.7099802906381827,2.1275836763277525,2.4729657413420507
3187946.1318689305,2.7532136872880635,2.2596016631283007,2.3157265636473685
3253564.875785573,2.6958243516604243,2.4423159507330325,2.210113974064498
3325335.5382980406,2.5471176669603492,2.6337557649391856,2.1885743164914926
3391291.331400004,2.3865525322544148,2.756733197142789,2.2450432469207344
3454856.5168828964,2.2506406315156813,2.8031813215944936,2.352051788033358
3524778.2209140775,2.1473649174777005,2.7736096531805794,2.503441591557441
3601692.095348377,2.102100071352673,2.669946102141612,2.671884843454635
3686297.3572261063,2.1337099688038776,2.5170657338972893,2.8136726091332447
3779363.1452916088,2.2482029212842614,2.36129109412884,2.876619855560719
3878536.8560106633,2.4162192739087924,2.2623678705626293,2.8298671672174063
3983856.2560578804,2.579254691086051,2.257803173895506,2.6944832744252354
4098705.1696980214,2.6726423670852544,2.3564721010624186,2.5269460843421734
4225038.974702177,2.644183850870576,2.5289904494927002,2.408991253993487
4338739.399205917,2.5362595862624477,2.673540447375101,2.394829871176318
4458065.739351414,2.4057672975579907,2.765846242076547,2.455331869272695
4565459.445482362,2.3147295601044524,2.7885246487856974,2.542590025710434
4675978.852294509,2.2582079199970004,2.766121810888488,2.639873642892897
4797550.199787871,2.237506599320217,2.711384590832375,2.734338892681256
4918800.720263166,2.2491635101057805,2.6477412707085595,2.804207003076424
4999999.999995001,2.271117175644341,2.6098022789625697,2.8315070551332906
5000000,2.271117175644341,2.6098022789625697,2.8315070551332906
