Time [in1 = 1; in2 = 1],sp1,sp1 (low),sp1 (high)
0,0,0,0
15.598930051315541,0.000009416646331525426,-0.0030592243653049436,0.0030780576579679947
33.136530490106786,0.0000855309296042731,-0.009162366889054524,0.009333428748263069
52.75207012201132,0.00032513246157573055,-0.017703365824697594,0.018353630747849056
76.37985433582314,0.0009195599876514708,-0.02939074184325383,0.031229861818556772
97.32927958387319,0.00178880117075051,-0.040467575402756494,0.044045177744257515
119.46520532912177,0.003101975176789583,-0.052506953304095244,0.05871090365767441
142.97395787261186,0.004971503010237218,-0.06536189707859981,0.07530490309907424
168.04186351538638,0.0075221512273336835,-0.07888136992919562,0.09392567238386298
194.76493303712937,0.010877709316178227,-0.09284974489055992,0.11460516352291636
213.2770693038415,0.01358150819147172,-0.10216412164705266,0.1293271380299961
232.4859621561038,0.016706168621347127,-0.1114619730962507,0.14487431033894496
252.32103851305158,0.020262288854873498,-0.12063387328318892,0.1611584509929359
272.7822983746849,0.024266706702439148,-0.1296093266759169,0.17814274008079517
294.0067525785306,0.028762951766309792,-0.1383766436980766,0.1959025472306962
315.9944011245889,0.03376706629989004,-0.14686197769190235,0.21439611029168243
338.7782294873092,0.039299315964032,-0.15500683352380892,0.2336054654518729
362.3582376666918,0.04536878165302212,-0.16274285979056102,0.2534804230966053
387.10739880837133,0.05208390562564541,-0.17011234186837568,0.27428015311966647
413.0257129123478,0.05945922053421636,-0.1770229598254881,0.2959414008939208
440.215980137257,0.06753417919142728,-0.18341066301969977,0.31847902140255435
468.67820048309886,0.07631400415674536,-0.18918585822798287,0.3418138665414736
498.7712493610513,0.08591320423506206,-0.19432263496671914,0.36614904343684324
530.4951267711141,0.09633268180332927,-0.1987142572079199,0.39137962081457844
564.1039742660885,0.10765078740103622,-0.20228807007406824,0.4175896448761407
599.5977918459744,0.11985539375654403,-0.20493696813641643,0.4446477556495045
617.3447006359173,0.12603637807063786,-0.2058539795378246,0.45792673567910036
636.675537807916,0.13281809522847807,-0.20655993707231332,0.4721961275292694
656.0063749799147,0.13964303847317686,-0.20697326275796216,0.4862593397043159
675.3372121519133,0.14650356355120464,-0.20710677201324512,0.5001138991156544
694.668049323912,0.15339251272302423,-0.2069729264682793,0.5137579519143278
716.187190157409,0.16108667040071994,-0.20652420405748995,0.5286975448589298
737.706330990906,0.1687993704799247,-0.2057752455921015,0.5433739865519509
759.225471824403,0.17652280331375603,-0.20474154490675228,0.5577871515342643
780.7446126579,0.18424972037484555,-0.2034379901817786,0.5719374309314698
804.450717628082,0.19275811052376257,-0.20170661711493454,0.5872228381624597
828.1568225982641,0.2012547339935167,-0.19968324879024943,0.6021927167772828
851.8629275684461,0.2097323076405756,-0.19738520214294447,0.6168498174240957
875.5690325386281,0.21818412950992766,-0.19482896367226527,0.6311972226921205
902.0519883017112,0.2275882749788182,-0.19168711431917532,0.6468636642768117
928.5349440647942,0.23694548637692275,-0.18826307758025612,0.6621540503341017
955.0178998278772,0.24624918026743053,-0.1845762153223014,0.6770745758571625
981.5008555909602,0.25549336434715963,-0.18064480770583685,0.6916315364001562
1010.9826407782083,0.265708150385566,-0.17600140260626984,0.7074177033774018
1040.4644259654565,0.27583671845281377,-0.1710982020960251,0.7227716390016526
1069.9462111527046,0.28587376564806266,-0.16595579930122129,0.7377033305973466
1099.4279963399526,0.2958145353803163,-0.16059350140041773,0.7522225721610504
1130.070190177029,0.3060405112143674,-0.15480622763708207,0.7668872500658168
1160.7123840141053,0.31615476354808486,-0.148819352972329,0.7811288800684988
1191.3545778511818,0.326154310788052,-0.1426502074734754,0.7949588290495795
1221.9967716882581,0.336036545676015,-0.13631500311592715,0.8083880944679571
1255.0221978594993,0.3465539068660447,-0.12931823615340698,0.8224260498854964
1288.0476240307403,0.35693097810365504,-0.12216322450541761,0.8360251807127277
1321.0730502019815,0.36716644462169146,-0.11486596773826369,0.8491988569816467
1354.0984763732226,0.3772592616018907,-0.10744137914194707,0.8619599023457285
1389.1860245892362,0.38782554343798137,-0.09942889860951376,0.8750799854854765
1424.2735728052498,0.39823017523704346,-0.09130317681133038,0.8877635272854173
1459.3611210212634,0.40847339183270676,-0.08307811106133461,0.9000248947267482
1494.448669237277,0.4185555947388219,-0.0747666213143911,0.9118778107920349
1532.5457049051895,0.4293212667950995,-0.06565804254272573,0.9243005761329248
1570.642740573102,0.4398995075040894,-0.05647528114028666,0.9362742961484655
1608.7397762410144,0.4502919645187092,-0.04723101103979782,0.9478149400772162
1646.8368119089268,0.4605003703475442,-0.03793696699519422,0.9589377076902826
1688.0984108993916,0.471351571247498,-0.027827021572759902,0.9705301640677559
1729.3600098898564,0.4819921353802111,-0.017683476203779802,0.9816677469642019
1770.6216088803212,0.49242504780530927,-0.007517569001107949,0.9923676646117265
1811.883207870786,0.5026533038860006,0.002660343957074651,1.0026462638149265
1857.2760636757253,0.5136731123625904,0.013860101329144003,1.0134861233960368
1902.6689194806647,0.524453523887939,0.025051856720655685,1.0238551910552223
1948.0617752856042,0.5349989928106301,0.0362254264478552,1.033772559173405
1993.4546310905434,0.5453139119438697,0.04737149621254916,1.0432563276751903
2043.7769560283814,0.5564850276155723,0.059685831103271136,1.0532842241278735
2094.0992809662193,0.5673845178132577,0.07194599815711028,1.0628230374694052
2144.4216059040573,0.5780185064185377,0.08414290198335145,1.0718941108537239
2194.7439308418952,0.588392980502708,0.09626832048469203,1.080517640520724
2252.04286723889,0.5998974568431537,0.10997858793089155,1.0898163257554159
2309.341803635885,0.6110820149053909,0.12357736265624725,1.0985866671545346
2366.64074003288,0.6219552465390572,0.13705637270906185,1.1068541203690525
2423.9396764298745,0.6325255007626117,0.15040830375796327,1.11464269776726
2489.6908206276294,0.6442923431486572,0.16556515600688843,1.123019530290426
2555.4419648253843,0.6556832530505202,0.1805383017781662,1.1308282043228743
2621.1931090231396,0.6667100662493594,0.19532089177551315,1.1380992407232056
