Time [c = 500000],sp1,sp1 (low),sp1 (high)
0,0,0,0
0.6731601430789536,0.0002966205441835614,-0.01692350025784131,0.01751674134620843
1.4496384818546633,0.00068503582911668,-0.025479186976644367,0.026849258634877724
2.221579323150746,0.0010701724433524957,-0.03162580856798871,0.0337661534546937
2.956732233825514,0.0014373994036656962,-0.03644839327142608,0.03932319207875747
3.707210807652153,0.0018120319873622967,-0.04071735229502619,0.04434141626975078
4.4590493601476044,0.0021870320269627543,-0.04452751514921988,0.0489015792031454
5.207858869141861,0.0025605523879039744,-0.047976522709224215,0.05309762748503216
5.949079216299639,0.002930347145699329,-0.05112296183076409,0.056983656122162746
6.688524012758712,0.0032989422516282512,-0.054042658978618825,0.06064054348187533
7.429447190592037,0.003667851215549217,-0.05678376648827912,0.06411946891937756
8.172331427421375,0.004037881642716294,-0.05937802452092462,0.0674537878063572
8.91734388574653,0.004408965702352918,-0.0618445377807716,0.07066246918547743
9.66198245769121,0.004779621601366601,-0.06418976884623957,0.07374901204897279
10.406021398192609,0.005149541316198606,-0.06642575847661658,0.07672484110901379
11.149642729601483,0.0055193898986963036,-0.06856789803818578,0.07960667783557837
11.893161110766018,0.00588919210689574,-0.07062557459355115,0.08240395880734264
12.637128364919736,0.0062589517117824685,-0.07260661260656907,0.085124516030134
13.381381582493969,0.006628432865232214,-0.07451647913165965,0.08777334486212407
14.125790668978091,0.006998120870923049,-0.07636342407156826,0.09035966581341437
14.870194172020298,0.00736781121306648,-0.0781513478742111,0.09288697030034407
15.614543632905,0.007737213906677193,-0.07988327129877869,0.09535769911213308
16.3589153116649,0.008106200728979166,-0.08156258000724287,0.0977749814652012
17.10334013482581,0.008475347285979392,-0.08319534472821583,0.1001460393001746
17.847853993031165,0.008844542311688283,-0.08478406647315397,0.10247315109653053
18.5924254592582,0.009213505009224224,-0.08633028774922358,0.10475729776767204
19.33702883639095,0.00958205799172391,-0.08783581591428549,0.10699993189773332
20.081655893514434,0.009950755303459688,-0.08930516528745698,0.10920667589437637
20.826300153971673,0.010319466031341566,-0.09073979703825316,0.1113787291009363
21.57097376201694,0.010687930204603952,-0.092140559780154,0.11351642018936191
22.315677813399212,0.011055983974370331,-0.09350858551610669,0.11562055346484734
23.060410017237793,0.011424184605065148,-0.09484750782134979,0.1176958770314801
23.805167809386823,0.011792402878702568,-0.09615824377544646,0.11974304953285159
24.549945294771376,0.012160370102028478,-0.0974411604575863,0.12176190066164325
25.2947416534098,0.012527921232149986,-0.09869695198311167,0.12375279444741165
26.03955634133952,0.012895614588014467,-0.0999286634394201,0.12571989261544902
26.784389386028693,0.01326332219601864,-0.1011368809521543,0.12766352534419156
27.529240091103773,0.013630777859050917,-0.10232171135100496,0.1295832670691068
28.274107086290154,0.013997816327679427,-0.10348357567010029,0.13147920832545915
29.018989290505118,0.014364995657075802,-0.10462509870732074,0.13335509002147233
29.763885838659625,0.014732187444276514,-0.10574664927563548,0.1352110241641885
30.50879588695618,0.01509912539719497,-0.10684816571431252,0.13704641650870245
31.253718920317766,0.015465644664871986,-0.1079298921262612,0.13886118145600518
31.998654366822546,0.01583230361898317,-0.10899414302234162,0.14065875026030794
32.743601852548686,0.016198974078451032,-0.11004114362292275,0.1424390917798248
33.48856058893463,0.016565389763995183,-0.11107072434937834,0.14420150387736871
34.23353004711261,0.016931385809649348,-0.11208300867489704,0.14594578029419572
34.97850975785353,0.017297520674816668,-0.11308007116258827,0.1476751125122216
35.723499416727876,0.01766366620555213,-0.11406203782267071,0.14938937023377497
36.46849849966172,0.0180295562362186,-0.11502866913201495,0.15108778160445216
37.21350662221384,0.018395025966136177,-0.11598000514396758,0.15277005707623995
37.95852341979113,0.01876063393843155,-0.11691792941134643,0.15443919728820954
38.70354865890637,0.019126252026524165,-0.11784249809532678,0.1560950021483751
39.44858189428106,0.019491614091231953,-0.1187534258608417,0.1577366540433056
40.19362282627186,0.019856555367019465,-0.11965069382088458,0.15936380455492352
40.93867117115931,0.02022163446445903,-0.12053602949756058,0.16097929842647862
41.6837267568677,0.02058672328072604,-0.12140943900998115,0.16258288557143324
42.4287892260094,0.02095155570893747,-0.12227060745833479,0.16417371887620974
43.173858336264686,0.02131596700651086,-0.12311947378655835,0.16575140779958009
43.91893385835056,0.021680515833940713,-0.12395763530481468,0.1673186669726961
44.664015657840565,0.022045074101555328,-0.12478506180184927,0.16887521000495992
45.40910344021478,0.022409375723922965,-0.12560141984041084,0.17042017128825676
46.15419700971065,0.02277325597659558,-0.1264066179636248,0.17195312991681594
46.89929617982978,0.023137273561156007,-0.12720214287150228,0.17347668999381427
47.64440084595531,0.02350130039787357,-0.1279879377594374,0.17499053855518454
48.3895107612202,0.02386507041648377,-0.1287636583029157,0.17649379913588326
49.13462576429097,0.02422841890522816,-0.12952919106117625,0.1779860288716326
49.87974570116999,0.02459190459909609,-0.13028592734364852,0.17946973654184073
50.624870489336075,0.024955399425106828,-0.13103379079216498,0.18094458964237864
51.369999920013356,0.02531863732441429,-0.13177243157655497,0.18240970622538352
52.115133858833104,0.025681453594722434,-0.132501720402971,0.18386462759241587
52.86027217716206,0.0260444069987883,-0.1332229652494841,0.1853117792470607
