Time,sp_0,sp_1,sp_2,sp4,sp5,sp6,sp7,sp8,sp9
932.7517636789765,10,9,6,3,3,0,4,1,0
972.0179835432027,10,8,5,3,3,0,5,2,0
984.415747798314,10,8,5,3,3,0,5,2,0
1000.639964764998,10,8,5,3,3,0,5,2,0
1009.6341406291602,10,9,6,3,3,0,4,1,0
1018.1174194852465,10,9,6,3,3,0,4,1,0
1041.5433077558118,9,10,6,4,4,0,4,0,0
1053.7823384315852,9,10,6,4,4,0,4,0,0
1079.0448007252307,9,10,6,4,4,0,4,0,0
1100.3852746264524,9,10,6,4,4,0,4,0,0
1107.3864989243632,9,10,6,4,4,0,4,0,0
1128.825613639378,9,10,6,4,4,0,4,0,0
1145.7441047413354,9,10,6,4,4,0,4,0,0
1152.8456138988422,9,10,6,4,4,0,4,0,0
1167.5343239664005,9,10,6,4,4,0,4,0,0
1175.8166795619197,9,10,6,4,4,0,4,0,0
1216.631823554691,9,10,6,4,4,0,4,0,0
1233.8879960956472,9,10,6,4,4,0,4,0,0
1240.3999987917919,9,10,6,4,4,0,4,0,0
1315.898531090036,9,10,6,4,4,0,4,0,0
1381.5281920314387,9,10,6,4,4,0,4,0,0
1394.9260711773043,9,10,6,4,4,0,4,0,0
1407.9006175010954,9,10,6,4,4,0,4,0,0
1420.5708872698285,9,10,6,4,4,0,4,0,0
1435.384217069221,9,10,6,4,4,0,4,0,0
1451.9019244805468,9,10,6,4,4,0,4,0,0
1464.3156667695387,9,10,6,4,4,0,4,0,0
1475.1984667199545,9,10,6,4,4,0,4,0,0
1485.3266315486394,9,10,6,4,4,0,4,0,0
1501.4936313861206,9,10,6,4,4,0,4,0,0
1512.6889128522428,9,10,6,4,4,0,4,0,0
1522.1145652288517,9,10,6,4,4,0,4,0,0
1538.056446008133,9,10,6,4,4,0,4,0,0
1563.664904313454,9,10,6,4,4,0,4,0,0
1570.4814015519396,9,10,6,4,4,0,4,0,0
1582.612825468993,9,10,6,4,4,0,4,0,0
1601.6149018139952,9,10,6,4,4,0,4,0,0
1628.4449634764642,9,10,6,4,4,0,4,0,0
1654.9781087740755,9,10,6,4,4,0,4,0,0
1682.4868627179915,9,10,6,4,4,0,4,0,0
1708.2917756268732,9,10,6,4,4,0,4,0,0
1735.0694268361335,9,10,6,4,4,0,4,0,0
1770.5901557114569,9,10,6,4,4,0,4,0,0
1816.1938437487213,9,9,5,4,4,0,5,1,0
1824.4087454094156,9,9,5,4,4,0,5,1,0
1835.417379636463,9,9,5,4,4,0,5,1,0
1865.3059076261047,9,9,5,4,4,0,5,1,0
1888.8389500103985,9,9,5,4,4,0,5,1,0
1905.010830829598,9,9,5,4,4,0,5,1,0
1914.1348781729957,9,9,5,4,4,0,5,1,0
1927.3455753773783,9,9,5,4,4,0,5,1,0
1963.6935576065691,9,9,5,4,4,0,5,1,0
1992.6376359591393,9,9,5,4,4,0,5,1,0
2008.4874819325496,9,9,5,4,4,0,5,1,0
2062.7315206411677,8,10,5,5,5,0,5,0,0
2071.313247545157,8,10,5,5,5,0,5,0,0
2109.673746052194,8,10,5,5,5,0,5,0,0
2149.1557570328764,8,10,5,5,5,0,5,0,0
2165.896908344966,8,10,5,5,5,0,5,0,0
2195.3881085787084,8,10,5,5,5,0,5,0,0
2223.9225446771034,8,10,5,5,5,0,5,0,0
2268.647619449701,8,10,5,5,5,0,5,0,0
2297.251993247126,8,10,5,5,5,0,5,0,0
2325.936152741194,8,10,5,5,5,0,5,0,0
2341.9341569711187,8,10,5,5,5,0,5,0,0
2404.740725490067,8,10,5,5,5,0,5,0,0
2423.7845278668274,8,10,5,5,5,0,5,0,0
2483.913864193278,8,10,5,5,5,0,5,0,0
2497.7634286580596,8,10,5,5,5,0,5,0,0
2532.7040219748483,8,10,5,5,5,0,5,0,0
2550.208460602166,8,10,5,5,5,0,5,0,0
2577.2187459710176,8,10,5,5,5,0,5,0,0
2582.7853382259914,8,10,5,5,5,0,5,0,0
2626.0957309448395,8,10,5,5,5,0,5,0,0
2640.200053102267,8,10,5,5,5,0,5,0,0
2671.3295067725817,8,10,5,5,5,0,5,0,0
2676.0540873915425,8,10,5,5,5,0,5,0,0
2691.0784185483108,8,10,5,5,5,0,5,0,0
2694.445877503215,8,10,5,5,5,0,5,0,0
2724.4774788275504,8,10,5,5,5,0,5,0,0
2743.8866376795145,8,10,5,5,5,0,5,0,0
2757.839718058468,8,10,5,5,5,0,5,0,0
2766.797163623752,8,10,5,5,5,0,5,0,0
2778.611598203672,8,10,5,5,5,0,5,0,0
2799.946068176581,8,9,4,5,5,0,6,1,0
2815.710123978126,8,9,4,5,5,0,6,1,0
2861.1003915330675,8,9,4,5,5,0,6,1,0
2900.143046619998,8,9,4,5,5,0,6,1,0
2910.158777502794,8,9,4,5,5,0,6,1,0
2933.850902873763,8,9,4,5,5,0,6,1,0
2945.102801338921,8,10,5,5,5,0,5,0,0
2966.1587767813257,8,10,5,5,5,0,5,0,0
2981.0895772466047,8,9,4,5,5,0,6,1,0
3007.931482412524,8,9,4,5,5,0,6,1,0
3017.8363918699165,7,10,4,6,6,0,6,0,0
3031.192427608727,7,10,4,6,6,0,6,0,0
3045.138614823382,7,10,4,6,6,0,6,0,0
3065.7274908105214,7,10,4,6,6,0,6,0,0
3091.4411439668365,7,10,4,6,6,0,6,0,0
3102.594078964177,7,10,4,6,6,0,6,0,0
3127.3858086811806,7,9,3,6,6,0,7,1,0
3142.482804142841,7,9,3,6,6,0,7,1,0
3155.279290594736,7,9,3,6,6,0,7,1,0
3210.9839687089952,7,9,3,6,6,0,7,1,0
3247.980083964495,7,9,3,6,6,0,7,1,0
3258.3912936541783,7,9,3,6,6,0,7,1,0
3277.53869584062,7,9,3,6,6,0,7,1,0
3291.961672618612,7,9,3,6,6,0,7,1,0
3313.2823406017646,7,9,3,6,6,0,7,1,0
3321.9995829384916,7,9,3,6,6,0,7,1,0
3357.619122852273,7,9,3,6,6,0,7,1,0
3363.440116484641,7,9,3,6,6,0,7,1,0
3375.89550579523,7,8,2,6,6,0,8,2,0
3393.412694175663,7,8,2,6,6,0,8,2,0
3419.880318115569,6,9,2,7,7,0,8,1,0
3434.4586932235393,6,9,2,7,7,0,8,1,0
3461.3316080625036,6,9,2,7,7,0,8,1,0
3462.1798114520393,6,9,2,7,7,0,8,1,0
3474.458282670914,6,9,2,7,7,0,8,1,0
3495.7644517615413,6,9,2,7,7,0,8,1,0
3500.553973552076,5,10,2,8,8,0,8,0,0
3529.8144582209243,5,10,2,8,8,0,8,0,0
3553.724449500015,5,10,2,8,8,0,8,0,0
3566.169819506192,5,10,2,8,8,0,8,0,0
3578.5752748981263,5,10,2,8,8,0,8,0,0
3614.4925794409637,5,10,2,8,8,0,8,0,0
3628.924397896669,5,10,2,8,8,0,8,0,0
3631.048165199305,5,10,2,8,8,0,8,0,0
3664.965751899995,5,10,2,8,8,0,8,0,0
3686.0082027539615,5,10,2,8,8,0,8,0,0
3695.9981487073755,5,10,2,8,8,0,8,0,0
3713.5104175915576,5,10,2,8,8,0,8,0,0
3719.4556718444487,5,10,2,8,8,0,8,0,0
3790.472919642864,5,10,2,8,8,0,8,0,0
3795.3012557428187,5,10,2,8,8,0,8,0,0
3871.4464094774557,5,10,2,8,8,0,8,0,0
3886.011253342561,5,10,2,8,8,0,8,0,0
3910.3033730318416,5,10,2,8,8,0,8,0,0
3933.9247534216374,5,10,2,8,8,0,8,0,0
3962.9035020591964,5,10,2,8,8,0,8,0,0
3975.353313830831,5,10,2,8,8,0,8,0,0
3983.722866685557,5,10,2,8,8,0,8,0,0
4002.9031462845396,5,10,2,8,8,0,8,0,0
4009.1008950259306,5,9,1,8,8,0,9,1,0
4024.9532749411796,5,9,1,8,8,0,9,1,0
4054.8498182009344,5,10,2,8,8,0,8,0,0
4075.5758462396147,5,10,2,8,8,0,8,0,0
4143.734025195207,5,10,2,8,8,0,8,0,0
4148.475256425527,5,10,2,8,8,0,8,0,0
4190.335278849687,5,10,2,8,8,0,8,0,0
4208.532721922471,5,10,2,8,8,0,8,0,0
4239.362364542353,5,10,2,8,8,0,8,0,0
4257.101558935071,5,10,2,8,8,0,8,0,0
4267.871641237498,5,10,2,8,8,0,8,0,0
4280.956758834661,5,10,2,8,8,0,8,0,0
4308.296096477212,5,10,2,8,8,0,8,0,0
4318.805291227426,5,10,2,8,8,0,8,0,0
4352.035954976163,5,10,2,8,8,0,8,0,0
4367.744887408328,5,10,2,8,8,0,8,0,0
4379.627641675361,5,10,2,8,8,0,8,0,0
4402.820703498653,5,10,2,8,8,0,8,0,0
4447.034089471919,5,10,2,8,8,0,8,0,0
4454.704608685038,5,10,2,8,8,0,8,0,0
4479.443611113336,5,9,1,8,8,0,9,1,0
4496.2135796418115,5,10,2,8,8,0,8,0,0
4506.621345792399,5,9,1,8,8,0,9,1,0
4544.718267119016,5,9,1,8,8,0,9,1,0
4574.601537658549,5,9,1,8,8,0,9,1,0
4593.8056725999295,5,9,1,8,8,0,9,1,0
4620.011423008551,5,9,1,8,8,0,9,1,0
4640.385917658644,5,9,1,8,8,0,9,1,0
4643.369592085608,5,9,1,8,8,0,9,1,0
4665.876171494654,5,9,1,8,8,0,9,1,0
4681.408880970117,5,9,1,8,8,0,9,1,0
4692.482961656474,5,9,1,8,8,0,9,1,0
4710.138517845719,5,9,1,8,8,0,9,1,0
4750.108379336967,5,9,1,8,8,0,9,1,0
4816.750489948562,5,9,1,8,8,0,9,1,0
4859.5997795595495,5,9,1,8,8,0,9,1,0
4899.99651708112,5,9,1,8,8,0,9,1,0
4923.45070574185,5,9,1,8,8,0,9,1,0
4944.2383370265225,5,9,1,8,8,0,9,1,0
4963.7259090874495,5,9,1,8,8,0,9,1,0
4992.221713977914,5,9,1,8,8,0,9,1,0
5006.201177516221,5,9,1,8,8,0,9,1,0
5017.431499711362,5,9,1,8,8,0,9,1,0
5026.200852048562,5,9,1,8,8,0,9,1,0
5040.523857475152,5,9,1,8,8,0,9,1,0
5061.723731240583,5,9,1,8,8,0,9,1,0
5075.535535077031,5,9,1,8,8,0,9,1,0
5090.425174079159,5,9,1,8,8,0,9,1,0
5094.995062669831,5,9,1,8,8,0,9,1,0
5128.019571652624,5,9,1,8,8,0,9,1,0
5136.0172303345225,5,9,1,8,8,0,9,1,0
5163.803256812133,5,9,1,8,8,0,9,1,0
5193.591114609006,5,9,1,8,8,0,9,1,0
5202.957022692097,5,9,1,8,8,0,9,1,0
5210.539082182826,5,9,1,8,8,0,9,1,0
5217.45364055715,5,9,1,8,8,0,9,1,0
5299.521925789176,5,9,1,8,8,0,9,1,0
5340.611552592846,5,9,1,8,8,0,9,1,0
5366.871863778721,5,9,1,8,8,0,9,1,0
5394.943373138637,5,9,1,8,8,0,9,1,0
5428.124706850066,5,9,1,8,8,0,9,1,0
5435.770481198262,5,9,1,8,8,0,9,1,0
5484.787081935722,5,9,1,8,8,0,9,1,0
5515.884025227059,5,9,1,8,8,0,9,1,0
5517.384155748088,4,10,1,9,9,0,9,0,0
5544.047261006723,4,10,1,9,9,0,9,0,0
5549.991208149105,4,10,1,9,9,0,9,0,0
5559.043133615716,4,10,1,9,9,0,9,0,0
5585.181104221839,4,9,0,9,9,0,10,1,0
5600.273838992744,4,9,0,9,9,0,10,1,0
5626.913374311964,4,9,0,9,9,0,10,1,0
5635.274721438449,4,9,0,9,9,0,10,1,0
5648.571946690072,4,9,0,9,9,0,10,1,0
5658.630831881974,3,10,0,10,10,0,10,0,0
5667.539505617963,3,10,0,10,10,0,10,0,0
5683.952014867599,3,10,0,10,10,0,10,0,0
5708.790397745338,3,10,0,10,10,0,10,0,0
5717.749952396774,3,10,0,10,10,0,10,0,0
5752.4412236391045,3,10,0,10,10,0,10,0,0
5766.207913888058,3,10,0,10,10,0,10,0,0
5777.776474331602,3,10,0,10,10,0,10,0,0
5786.623237231968,3,10,0,10,10,0,10,0,0
5800.6080219799815,3,10,0,10,10,0,10,0,0
5842.180859631824,3,10,0,10,10,0,10,0,0
5856.347034290939,3,10,0,10,10,0,10,0,0
5867.506149119127,3,10,0,10,10,0,10,0,0
5876.331520380741,3,10,0,10,10,0,10,0,0
5884.232591585834,3,10,0,10,10,0,10,0,0
5900.156919608527,3,10,0,10,10,0,10,0,0
5923.829276168277,3,10,0,10,10,0,10,0,0
5941.095899939604,3,10,0,10,10,0,10,0,0
5953.864282167313,3,10,0,10,10,0,10,0,0
5989.604160131566,3,10,0,10,10,0,10,0,0
6001.447113625849,3,10,0,10,10,0,10,0,0
6085.251426970522,3,10,0,10,10,0,10,0,0
6130.031396363361,3,10,0,10,10,0,10,0,0
6153.0574907317905,3,10,0,10,10,0,10,0,0
6179.679856939484,3,10,0,10,10,0,10,0,0
6189.78904468847,3,10,0,10,10,0,10,0,0
6231.488804736679,3,10,0,10,10,0,10,0,0
6241.437889393498,3,10,0,10,10,0,10,0,0
6249.117722766871,3,10,0,10,10,0,10,0,0
6263.351931450076,3,10,0,10,10,0,10,0,0
6282.606370052899,3,10,0,10,10,0,10,0,0
6299.121693839477,3,10,0,10,10,0,10,0,0
6306.422635581678,3,10,0,10,10,0,10,0,0
6338.761852837066,3,10,0,10,10,0,10,0,0
6353.890030038747,3,10,0,10,10,0,10,0,0
6357.589139232628,3,10,0,10,10,0,10,0,0
6391.030977806717,3,10,0,10,10,0,10,0,0
6424.815316502963,3,10,0,10,10,0,10,0,0
6432.95205507995,3,10,0,10,10,0,10,0,0
6457.273818447202,3,10,0,10,10,0,10,0,0
6470.425787317916,3,10,0,10,10,0,10,0,0
6486.979814296993,3,10,0,10,10,0,10,0,0
6495.810587434964,3,10,0,10,10,0,10,0,0
6516.258601056837,3,10,0,10,10,0,10,0,0
6520.863856952706,3,10,0,10,10,0,10,0,0
6566.551277559787,3,10,0,10,10,0,10,0,0
6575.540889690311,3,10,0,10,10,0,10,0,0
6592.851188864178,3,10,0,10,10,0,10,0,0
6618.000250341858,3,10,0,10,10,0,10,0,0
6640.235365347551,3,10,0,10,10,0,10,0,0
6656.961518039076,3,10,0,10,10,0,10,0,0
6668.811657734964,3,10,0,10,10,0,10,0,0
6677.508970359104,3,10,0,10,10,0,10,0,0
6688.923713175667,3,10,0,10,10,0,10,0,0
6707.63958262775,3,10,0,10,10,0,10,0,0
6714.0896507101115,3,10,0,10,10,0,10,0,0
6793.320451044016,3,10,0,10,10,0,10,0,0
6803.1107868628615,3,10,0,10,10,0,10,0,0
6840.604179599245,3,10,0,10,10,0,10,0,0
6870.84658336201,3,10,0,10,10,0,10,0,0
6881.426684466521,3,10,0,10,10,0,10,0,0
6885.31204190384,3,10,0,10,10,0,10,0,0
6903.358765923953,3,10,0,10,10,0,10,0,0
6916.191109229225,3,10,0,10,10,0,10,0,0
6926.326874273502,3,10,0,10,10,0,10,0,0
6941.0658726021875,3,10,0,10,10,0,10,0,0
6974.983358096694,3,10,0,10,10,0,10,0,0
6986.436272700305,3,10,0,10,10,0,10,0,0
6999.999999864363,3,10,0,10,10,0,10,0,0
