Time	sp_2	sp_1	sp_0	sp_3	sp_5	sp_4	sp_7	sp_6	sp_8
0	10	10	13	0	0	0	0	0	0
70	7.03231363660794	7.05528852919718	12.688651041223	0.860775263640143	1.79678830723503	2.10813729989237	0.288358180665735	0.311348958776983	0.0229907781112486
140	5.46317588558096	5.63885183251145	11.8332114108396	0.612852575081046	2.74850034456332	3.91528912822207	0.991074259086941	1.16678858916036	0.175714330073415
210	4.44095530515439	4.91580448351774	10.8728206362677	0.491070882479337	2.93511839424263	5.06229801494315	1.65226918158815	2.1271793637323	0.474910182144152
280	3.69791852793759	4.56631878250529	9.98227420184385	0.423093104778121	2.85256834127853	5.87029432442311	2.14926253678796	3.01772579815616	0.868463261368204
350	3.11762235928896	4.41899663539767	9.1996348921709	0.384604331952201	2.69707078057164	6.49743597440395	2.49893824928204	3.8003651078291	1.30142685854707
420	2.64566538292144	4.37970108291381	8.51986877248641	0.348889994142858	2.52344025438512	7.00357158080889	2.74604140483462	4.48013122751359	1.73408982267897
490	2.2521849494256	4.3944735440398	7.93045556234143	0.32148558210788	2.35523643524165	7.42478096928454	2.92720104237294	5.06954443765857	2.14234339528563
560	1.92069211349948	4.43485359907918	7.41719136961002	0.29703250598454	2.19880218616739	7.78161090311704	3.06859266591827	5.58280863038998	2.51421596447171
630	1.64012744138407	4.48582013719944	6.96797852025694	0.274440615857798	2.05271615190953	8.08473771846569	3.18627434648516	6.03202147974306	2.8457471332579
700	1.40229150830619	4.53982411135649	6.57317073118597	0.253560389341116	1.91738024065923	8.3442095886397	3.28924198924546	6.42682926881403	3.13758727956857
770	1.20068287609688	4.59333931915744	6.22460235679089	0.233860314095852	1.79013763683672	8.56553535903837	3.38268651910524	6.77539764320911	3.39271112410387
840	1.02975614881899	4.64473676241578	5.91595587737495	0.215834785639925	1.67022415474488	8.75426835857537	3.46900890109715	7.08404412262505	3.6150352215279
910	0.884912913520493	4.69344126888698	5.64195246892926	0.199163692118684	1.55766395579338	8.91571156878658	3.54946459198552	7.35804753107074	3.80858293908521
980	0.762268135550238	4.73928990828692	5.39810344667304	0.183710603599782	1.45188550198077	9.05378213750443	3.62482020681269	7.60189655332696	3.97707634651427
1050	0.658426673434467	4.78230325377337	5.18056255216413	0.169406777152316	1.35248756601866	9.17192509607371	3.69550629517479	7.81943744783587	4.12393115266108
1120	0.570304608118116	4.82254188909076	4.98583878184954	0.156192269607835	1.25910407935996	9.27326537969168	3.76186936393256	8.01416121815046	4.2522918542179
1190	0.495429829320555	4.86014377925211	4.81112771486547	0.144003778003824	1.17146035546486	9.36033272273932	3.82410376074178	8.18887228513453	4.36476852439274
1260	0.43177955104494	4.89524718887256	4.65414171062961	0.132786026601587	1.08934592245877	9.43520429393329	3.88233607593962	8.3458582893704	4.46352221343078
1330	0.37749454799063	4.92798086822317	4.51273054532475	0.122471320740389	1.01253592298783	9.49980545975254	3.93672855833909	8.48726945467526	4.55054089633616
1400	0.331095293504923	4.95847570723349	4.38513412973643	0.112989950102293	0.940820601550992	9.5556865538993	3.98743088025705	8.61486587026357	4.62743499000652
1470	0.291363680185804	4.98684995487256	4.26982531877682	0.104274554363605	0.873958875083625	9.60413363839081	4.03463383021898	8.73017468122319	4.6955408510042
1540	0.257294345768716	5.01322011303178	4.1654782472568	0.0962657053651542	0.811689857985753	9.64621169281428	4.07854140919581	8.83452175274321	4.75598034354739
1610	0.22794451645342	5.03770353241356	4.0708353553108	0.088905050957112	0.7537573413528	9.68292206812842	4.11935105247802	8.92916464468921	4.80981359221119
1680	0.20259746999895	5.06041543707165	3.98486402654132	0.0821399786537394	0.699898065770981	9.71503412131674	4.15726343015619	9.01513597345869	4.8578725433025
1750	0.180653058319923	5.08147003001718	3.90666371546187	0.0759217717869448	0.649860336052299	9.74319670267788	4.19246473662377	9.09333628453813	4.90087154791436
1820	0.161599725798896	5.10097725977759	3.83543619207685	0.0702052669730541	0.603402637705262	9.767966527716	4.22513169773205	9.16456380792316	4.93943211019111
1890	0.14498018040864	5.11904427923897	3.77044488773075	0.0649475036150881	0.56028864206439	9.78984383642122	4.25543643722685	9.22955511226925	4.9741186750424
1960	0.130441818530349	5.13577198149174	3.71107514557624	0.0601100552492441	0.520294712555655	9.80921964906697	4.28354011524968	9.28892485442376	5.00538473917408
2030	0.117689442177021	5.15125492881358	3.65678386645181	0.0556578300535099	0.483208037998386	9.8264242536341	4.30959607069803	9.3432161335482	5.03362006285017
2100	0.106459261926925	5.16558367216445	3.60706968739253	0.0515578826433822	0.448823988389432	9.8417543830844	4.33375132615574	9.39293031260747	5.05917898645172
2170	0.0965314169046238	5.17884372210164	3.5614880304286	0.0477800086860309	0.416948051114361	9.85546010277326	4.35614508815994	9.43851196957141	5.08236688141146
2240	0.087729025874767	5.19111417673806	3.51965439777359	0.0442972959834011	0.387399522442564	9.86774520675647	4.37690587514858	9.48034560222641	5.10343972707783
2310	0.0799119535856452	5.20246625746862	3.48124523246281	0.0410872851217182	0.3600174402107	9.87877228983539	4.39614588743969	9.5187547675372	5.1226088800975
2380	0.0729243156863261	5.21297437983819	3.44591136213147	0.0381256531689219	0.33463283963525	9.88872155959127	4.41398399750217	9.55408863786854	5.14010464036637
2450	0.0666783157068283	5.22269874562001	3.41339410875884	0.0353886723502989	0.311098566917229	9.89770454024589	4.43053088511352	9.58660589124117	5.15607500612764
2520	0.0610671913027883	5.23170376476088	3.3834111851772	0.0328531957752295	0.289262244254666	9.90585114116496	4.44589766515027	9.6165888148228	5.17069114967253
2590	0.0560099191460317	5.24004460550145	3.3557531197612	0.0305101060235617	0.269004540763962	9.91325150309026	4.46015761766895	9.6442468802388	5.18408926256985
2660	0.0514407590441996	5.24777432013961	3.33022125464356	0.0283470753419348	0.250204866468263	9.9199836939122	4.47339060804659	9.66977874535645	5.19638813730985
2730	0.047300901679588	5.25493846119001	3.30663647752613	0.0263466782197117	0.232760343913676	9.92612394847504	4.48567138674898	9.69336352247387	5.20769213572488
2800	0.04354767795631	5.26157838340457	3.28485157870251	0.0244956120361326	0.216579735060211	9.9317282384452	4.49706313963475	9.7151484212975	5.21808528166274
