Time	fuel	input1	origami	sp_0	sp_1	sp_3	sp_2	sp_4
270	2.99133145171453	0.925069440436659	0.925069440436659	0.0663235867407858	2.38520650626612E-07	0.00782430391081702	0.000720854928192463	6.15754628892413E-05
280	2.99072083820268	0.922509287086508	0.922509287086508	0.0682798104453187	2.31459751551535E-07	0.00837333728038055	0.000769074398940424	6.82593290976415E-05
290	2.99009250494459	0.919963265253287	0.919963265253287	0.0702046192007949	2.50813385581727E-07	0.00893805884774966	0.000818426375327426	7.53795094475467E-05
300	2.98944673310338	0.917431258216303	0.917431258216303	0.0720984206804598	2.22375333409954E-07	0.00951827157081523	0.000868881363754726	8.29457933267958E-05
310	2.98878379922622	0.91491315166313	0.91491315166313	0.0739616152355587	1.87701267767274E-07	0.0101136776363945	0.000920400091236265	9.09676724031893E-05
320	2.98810398070899	0.912408829236708	0.912408829236708	0.0757946056707111	2.19691626954891E-07	0.0107239503644947	0.000972940838062846	9.94541983866177E-05
330	2.98740754772084	0.909918179107038	0.909918179107038	0.0775977828215599	1.80590492077975E-07	0.0113489613462729	0.00102648192691127	0.000108414207716023
340	2.9866947684777	0.907441089699928	0.907441089699928	0.0793715349653666	2.82399635383241E-07	0.0119882663046013	0.00108097044290763	0.000117856187552498
350	2.98596590820903	0.904977450532351	0.904977450532351	0.0811162459854616	2.62843279885125E-07	0.0126418551262658	0.00113639720387931	0.000127788308747266
360	2.98522122900238	0.902527152344444	0.902527152344444	0.0828322950948923	2.76902412768952E-07	0.0133093415074877	0.00119271571381169	0.000138218436937064
370	2.98446098974027	0.90009008716125	0.90009008716125	0.0845200567202275	2.20652331020775E-07	0.0139905776965254	0.00124990362845657	0.000149154141195965
380	2.98368544655835	0.897666147906504	0.897666147906504	0.0861799013375162	1.07943299523718E-06	0.0146844284754271	0.00130784016188019	0.000160602685662518
390	2.98289485230389	0.895255228871826	0.895255228871826	0.0878121944846471	2.83939555047691E-07	0.0153929933672345	0.00136672828416115	0.000172571052562292
400	2.98208945682315	0.892857225478995	0.892857225478995	0.0894172972856234	1.43940366373625E-07	0.0161139393590903	0.00142632799445666	0.000185065941452358
410	2.98126950692191	0.890472034324395	0.890472034324395	0.0909955663727982	2.57534632252417E-07	0.0168474016074251	0.00148664638546899	0.000198093775273498
420	2.98043524673574	0.888099552857634	0.888099552857634	0.0925473545714569	3.10888362695751E-07	0.0175934378932154	0.00154768309595588	0.000211660693365635
430	2.97958691719054	0.885739679866299	0.885739679866299	0.0940730099020513	3.75508816847612E-07	0.0183517588389312	0.00160940330606755	0.000225772577825542
440	2.9787247566257	0.883392314928358	0.883392314928358	0.0955728767330093	2.91788258492179E-07	0.0191222877730623	0.00167179374162512	0.000240435035681065
450	2.9778490003328	0.881057358833275	0.881057358833275	0.0970472949224562	2.53762533387119E-07	0.0199046295288452	0.00173480952995122	0.000255653422933252
460	2.97695988048155	0.878734713668787	0.878734713668787	0.0984965996675321	2.65330596255223E-07	0.0206985648482538	0.00179842363006053	0.000271432854764817
470	2.97605762682222	0.876424282183747	0.876424282183747	0.0999211228206771	2.88106751714228E-07	0.0215039153534714	0.00186261335312992	0.000287778182217179
480	2.97514246608736	0.874125968348304	0.874125968348304	0.10132119176231	4.69762926825495E-07	0.0223203364785904	0.00192733962460704	0.000304694023251956
490	2.97421462236492	0.871839677018365	0.871839677018365	0.102697130099132	2.88067368741983E-07	0.0231480952864786	0.00199262477608953	0.000322184752558271
500	2.97327431679295	0.869565314236299	0.869565314236299	0.104049257078496	2.98628852629533E-07	0.0239864818694055	0.00205839366510257	0.000340254521837903
510	2.97232176805001	0.867302786774375	0.867302786774375	0.105377888518306	2.82901773862603E-07	0.0248354925504929	0.00212464201239443	0.000358907242654782
520	2.97135719203075	0.865052002454647	0.865052002454647	0.106683336183493	2.18930062765728E-07	0.0256949476652726	0.00219134815917242	0.000378146607354777
530	2.97038080165965	0.862812870351924	0.862812870351924	0.107965907412818	1.85703456503627E-07	0.026564578665277	0.00225848176149099	0.000397976105036643
540	2.96939280785504	0.860585299852422	0.860585299852422	0.109225906981481	2.51384206661629E-07	0.0274441288926307	0.00232601391046026	0.000418398978802757
550	2.96839341840221	0.85836920178013	0.85836920178013	0.110463634910276	4.03976117625525E-07	0.0283334175758869	0.00239392346945329	0.000439418288135342
560	2.96738283856608	0.856164487809151	0.856164487809151	0.11167938764124	3.30113014225631E-07	0.0292325403969004	0.00246221715543752	0.000461036884252449
570	2.96636127119817	0.853971070363006	0.853971070363006	0.112873458244959	3.40811910175351E-07	0.0301410278001143	0.00253084537029747	0.000483257409713877
580	2.9653289164579	0.85178886291395	0.85178886291395	0.114046135862966	1.11317793287617E-07	0.0310589908229928	0.00259981676337929	0.000506082318919918
590	2.96428597213804	0.84961777966094	0.84961777966094	0.115197706343316	2.85765841047631E-07	0.031985662027187	0.00266905233660882	0.000529513866109805
600	2.96323263323659	0.847457735997138	0.847457735997138	0.116328451374778	2.06431556892751E-07	0.0329214601786642	0.00273859188265479	0.000553554135211555
610	2.96216909282492	0.845308647600463	0.845308647600463	0.117438650219557	3.67299514811024E-07	0.0338657589822479	0.00280837090326493	0.000578204994959756
620	2.96109554105218	0.843170431511221	0.843170431511221	0.118528577703837	3.70528796016676E-07	0.0348187456874142	0.00287840640601243	0.000603468162728893
630	2.96001216590126	0.841043005338439	0.841043005338439	0.119598505728345	3.73800250322556E-07	0.0357801046663416	0.00294866530124322	0.000629345165390842
640	2.95891915283031	0.838926287664226	0.838926287664226	0.120648702532574	2.48186516246592E-07	0.0367497832878983	0.00301914096240861	0.000655837366381082
650	2.95781668498142	0.836820197832386	0.836820197832386	0.121679433107508	1.74475036370855E-07	0.0377274496227918	0.00308979900390071	0.000682945958378293
660	2.9567049431648	0.834724655981187	0.834724655981187	0.122690959153153	3.27769296718047E-07	0.0387127791785124	0.00316060594839434	0.000710671969456753
670	2.95558410571715	0.832639583226025	0.832639583226025	0.123683538769355	2.21986075207956E-07	0.0397060509259445	0.00323158881444637	0.000739016278147916
680	2.95445434894919	0.830564901160748	0.830564901160748	0.124657427377174	2.13143567787791E-07	0.0407067802895473	0.0033026984403245	0.000767979588630039
690	2.95331584671296	0.828500532374196	0.828500532374196	0.125612876804062	2.78429124348293E-07	0.0417148294478263	0.00337392047958296	0.000797562465199448
700	2.95216877075445	0.826446400056566	0.826446400056566	0.126550136011018	2.50468367796946E-07	0.0427301940582244	0.00344525409278764	0.000827765313034584
710	2.95101329045405	0.824402428326052	0.824402428326052	0.127469450530284	3.92488488119959E-07	0.0437524805956151	0.00351665965739874	0.00085858840216252
720	2.94984957299648	0.822368542049542	0.822368542049542	0.128371062807608	4.57213477134807E-07	0.044781761753977	0.00358814431481929	0.000890031860578177
730	2.9486777835934	0.820344666582365	0.820344666582365	0.12925521267333	4.82687403451126E-07	0.0458178527790037	0.00365968961569218	0.00092209566220797
740	2.94749808506404	0.818330728306183	0.818330728306183	0.130122136422156	1.19895959273529E-06	0.0468599421018839	0.00373121454596881	0.00095477966421941
750	2.94631063821885	0.816326654175883	0.816326654175883	0.130972067625035	3.80841245527521E-07	0.0479099066889453	0.00380290708690276	0.000988083581991607
760	2.94511560167462	0.814332371970263	0.814332371970263	0.131805236714832	2.7393305102211E-07	0.0489655612562352	0.00387454911522711	0.00102200701039624
770	2.94391313207246	0.812347810034453	0.812347810034453	0.13262187144759	2.96506564842176E-07	0.0500272927376364	0.00394617986423842	0.00105654940952508
780	2.94270338391417	0.810372897510996	0.810372897510996	0.13342219652707	4.07451685923071E-07	0.0510949986456844	0.00401778974072675	0.00109171012384157
790	2.94148650969755	0.808407564185326	0.808407564185326	0.134206433888123	4.12105399438598E-07	0.0521687180192386	0.00408938342607934	0.00112748837584443
800	2.94026265979912	0.806451740666958	0.806451740666958	0.134974802413725	4.30062607098476E-07	0.0532482062333846	0.00416093734182178	0.00116388328151662
810	2.93903198286919	0.804505357869008	0.804505357869008	0.13572751882013	5.10153958665355E-07	0.0543332846881072	0.00423243464890798	0.00120089381990268
820	2.93779462534372	0.802568347699119	0.802568347699119	0.136464796526079	3.68250748057388E-07	0.0554240795673378	0.00430388907529202	0.0012385188814417
830	2.93655073185655	0.800640642512295	0.800640642512295	0.137186846580242	4.38111327077481E-07	0.05652006617832	0.00437524938187177	0.0012767572359602
840	2.93530044491323	0.798722175597803	0.798722175597803	0.137893876883258	4.29523581983115E-07	0.057621379995792	0.00444653043179541	0.00131560756778377
850	2.93404390523237	0.796812880717489	0.796812880717489	0.138586092963782	3.61224856833059E-07	0.0587278773580761	0.00451771928694909	0.00135506844885847
860	2.93278125171315	0.794912692166015	0.794912692166015	0.139263697892925	2.61843170912135E-07	0.0598394073617315	0.00458880239042109	0.00139513834575194
870	2.9315126213716	0.793021544886112	0.793021544886112	0.139926892116049	2.98913771565149E-07	0.0609556946218925	0.00465975383166129	0.00143581563052783
880	2.93023814936316	0.79113937446093	0.79113937446093	0.140575873485604	4.71118491919679E-07	0.0620766190318052	0.00473056331982619	0.00147709858335422
890	2.92895796886785	0.789266117324344	0.789266117324344	0.141210836953386	3.91383591387033E-07	0.0632024130351685	0.00480125589363559	0.00151898540988113
900	2.92767221140003	0.787401710306944	0.787401710306944	0.141831975306964	3.96042667582719E-07	0.0643326530394814	0.00487179109006238	0.00156147421388568
910	2.92638100682447	0.785546090619234	0.785546090619234	0.14243947920381	3.3587967756539E-07	0.0654673584520734	0.00494217284663333	0.00160456299857391
920	2.92508448298475	0.783699196479913	0.783699196479913	0.143033536217502	3.51878182779671E-07	0.0666062867494613	0.00501237896228255	0.00164824971266346
930	2.92378276613561	0.781860966446234	0.781860966446234	0.143614331896838	4.17240723106942E-07	0.067749349469284	0.005082402739464	0.00169253220746427
940	2.92247598080151	0.780031339664566	0.780031339664566	0.144182049393787	4.66259167656095E-07	0.0688964951658955	0.00515224125977094	0.00173740825681849
950	2.92116424982994	0.778210255806057	0.778210255806057	0.144736869579392	3.45829459555768E-07	0.070047753440996	0.00522189978862673	0.00178287555547276
960	2.91984769430022	0.77639765525451	0.77639765525451	0.145278970780749	4.47052500140582E-07	0.0712026608293151	0.00529133434793794	0.00182893173499343
970	2.91852643367176	0.774593478879733	0.774593478879733	0.145808529142527	2.9158795052211E-07	0.0723615458089022	0.00536058023041451	0.0018755743504756
980	2.91720058581946	0.772797667993982	0.772797667993982	0.146325718705994	3.44301294643047E-07	0.0735238809079384	0.00542958721028149	0.00192280088051222
990	2.91587026686403	0.771010164693695	0.771010164693695	0.14683071092363	2.34283750339974E-07	0.074689900089933	0.00549838125572016	0.00197060875327303
1000	2.91453559146228	0.769230911352829	0.769230911352829	0.147323675423506	4.31988020184121E-07	0.0758590738505849	0.00556691207101613	0.00201899531404228
1010	2.91319667259972	0.767459851036728	0.767459851036728	0.147804779419279	4.96716496462005E-07	0.0770317025704496	0.00563521240076745	0.00206795785627747
1020	2.91185362170518	0.7656969273194	0.7656969273194	0.148274187997425	4.42959627763493E-07	0.0782076742941363	0.00570327381778607	0.00211749361162747
1030	2.91050654871562	0.763942084180901	0.763942084180901	0.148732064279773	4.58465183218784E-07	0.0793867209764949	0.00577107235261165	0.00216759974503778
1040	2.90915556195811	0.762195266275459	0.762195266275459	0.149178569058589	3.90664086193755E-07	0.0805688854562436	0.00583861516969858	0.00221827337592579
1050	2.90780076833705	0.760456418581011	0.760456418581011	0.149613861312009	5.09500479994988E-07	0.0817538278240931	0.00590587122646081	0.00226951155594844
1060	2.90644227317373	0.758725486764273	0.758725486764273	0.150038097706291	2.70251801452909E-07	0.0829419502523917	0.00597288372840444	0.00232131129683472
1070	2.9050801803728	0.75700241686272	0.75700241686272	0.150451433060628	1.92853450029136E-07	0.0841326883847221	0.00603959928790096	0.00237366955057124
1080	2.90371459236772	0.755287155430837	0.755287155430837	0.150854020158455	3.73549428965955E-07	0.0853258644193401	0.00610600322032218	0.00242658322161188
1090	2.90234561016766	0.753579649468983	0.753579649468983	0.151246009862582	3.50350257918147E-07	0.0865218093801529	0.00617213177404211	0.00248004916397322
1100	2.90097333330433	0.751879846581413	0.751879846581413	0.1516275509178	3.5414129685661E-07	0.0877202257813519	0.00623795838321337	0.00253406419492178
1110	2.89959785997656	0.750187694674628	0.750187694674628	0.151998790377257	4.26398432592194E-07	0.0889209895906178	0.0063034738837007	0.00258862507536104
1120	2.89821928688944	0.74850314237713	0.74850314237713	0.152359873054144	6.41079823079568E-07	0.0901239486262732	0.00636866632075514	0.0026437285418721
1130	2.89683770953882	0.746826138377299	0.746826138377299	0.1527109424228	4.26516084302411E-07	0.0913295388034719	0.00643358261903314	0.002699371261314
1140	2.89545322190263	0.745156632224681	0.745156632224681	0.153052139568382	4.43073602213342E-07	0.0925370773939447	0.00649815784893232	0.00275554989046209
1150	2.8940659167423	0.743494573606973	0.743494573606973	0.153383604161103	4.48399860737487E-07	0.0937467034837001	0.00656240932259008	0.00281226102577984
1160	2.89267588541776	0.741839912862573	0.741839912862573	0.153705473797409	2.8915327912596E-07	0.0949584765334095	0.00662634641114051	0.00286950124220034
1170	2.89128321800287	0.740192600719336	0.740192600719336	0.154017884359985	4.92374936678009E-07	0.0961718386779543	0.00668991679134418	0.00292726707645126
1180	2.88988800327608	0.738552588357518	0.738552588357518	0.154320969951547	5.36583526277569E-07	0.0973871864612858	0.00675316361315897	0.0029855550329696
1190	2.88849032877454	0.736919827290572	0.736919827290572	0.154614863061527	4.66484214384317E-07	0.0986044028760894	0.0068160787100522	0.0030443615775567
1200	2.88709028072636	0.735294269605551	0.735294269605551	0.154899694277037	3.58906819649534E-07	0.0998233429187346	0.00687865113567122	0.00310368315620216
1210	2.88568794415994	0.733675867679395	0.733675867679395	0.155175592657147	4.93483822972375E-07	0.101043678345137	0.00694085165795613	0.00316351617655739
1220	2.8842834028294	0.732064574452185	0.732064574452185	0.155442685406231	4.86805647353459E-07	0.10226568485086	0.00700271145613525	0.00322385702895067
1230	2.88287673934322	0.730460343055948	0.730460343055948	0.155701098349109	3.45066321659166E-07	0.103489285026029	0.00706422644082544	0.00328470206177735
1240	2.88146803503739	0.728863127276132	0.728863127276132	0.155950955377377	3.44672680159815E-07	0.104714156976203	0.00712536808156711	0.00334604761605315
1250	2.88005737010422	0.727272881172226	0.727272881172226	0.156192378931774	2.05290733594773E-07	0.1059404860048	0.00718615860077368	0.00340788999970626
1260	2.87864482357221	0.725689559180955	0.725689559180955	0.156425489888136	2.92093222680985E-07	0.107167871670637	0.00724656167025369	0.00347022549680992
1270	2.8772304732893	0.724113116232598	0.724113116232598	0.156650407433837	3.30066271075588E-07	0.108396496606641	0.00730659928359145	0.00353305037707277
1280	2.87581439595305	0.722543507699865	0.722543507699865	0.15686724914714	3.38182684591933E-07	0.109626277245751	0.0073662668306854	0.00359636089388969
1290	2.87439666722167	0.720980688990247	0.720980688990247	0.157076131488343	4.74176171936705E-07	0.110857004859322	0.007425547229095	0.00366015325683718
1300	2.87297736156011	0.719424616216635	0.719424616216635	0.157277169024189	4.05299082631333E-07	0.112088917691005	0.00748446808847865	0.00372442368062189
1310	2.87155655234061	0.717875245860021	0.717875245860021	0.1574704748434	3.71140212203828E-07	0.113321734687618	0.0075430051060524	0.00378916836270932
1320	2.87013431186693	0.716332534712806	0.716332534712806	0.157656160634754	3.69563643670757E-07	0.114555395535281	0.00760115607301187	0.00385438348051622
1330	2.86871071138847	0.714796439856871	0.714796439856871	0.157834336723013	3.2714177932835E-07	0.115789905707596	0.00765892537947017	0.00392006519128936
1340	2.86728582106785	0.713266918884342	0.713266918884342	0.158005111832675	3.91754624155224E-07	0.117025070480344	0.00771629739897348	0.00398620964906095
1350	2.86585971003599	0.711743929696374	0.711743929696374	0.158168593331362	5.86701794516515E-07	0.11826080933681	0.00777326794204069	0.00405281299164027
1360	2.86443244640524	0.710227430485695	0.710227430485695	0.158324887260252	3.67199754514306E-07	0.119497559140287	0.00782988457343595	0.00411987134059276
1370	2.8630040972531	0.708717379894517	0.708717379894517	0.158474098172676	4.4844948247778E-07	0.120734612257587	0.00788608041177849	0.0041873808139802
1380	2.86157472866787	0.707213736824449	0.707213736824449	0.158616329357226	5.08724262394079E-07	0.121972204630985	0.00794188294938564	0.00425533751371271
1390	2.86014440572254	0.7057164606766	0.7057164606766	0.158751682589807	4.66084133542873E-07	0.123210355135891	0.00799729796980563	0.00432373754378329
1400	2.8587131925376	0.704225511019357	0.704225511019357	0.158880258506622	4.92380046136395E-07	0.124448852812726	0.00805230829299184	0.00439257698828058
1410	2.85728115225264	0.702740847853618	0.702740847853618	0.159002156329988	3.443361890505E-07	0.125687864982025	0.00810693456735654	0.00446185193084578
1420	2.85584834704614	0.701262431578217	0.701262431578217	0.159117473921588	3.9129325899469E-07	0.126927002915417	0.00816114183799265	0.00453155845354894
1430	2.85441483817854	0.699790222718507	0.699790222718507	0.159226308079123	4.0724127726532E-07	0.128166419964649	0.00821494937748226	0.00460169261898247
1440	2.85298068595445	0.698324182346383	0.698324182346383	0.159328754108664	2.85078491332061E-07	0.129406162242259	0.00826836572376391	0.00467225050046159
1450	2.85154594977518	0.696864271719268	0.696864271719268	0.159424906214335	4.09275941745389E-07	0.130645829809523	0.00832135482267993	0.00474322815827204
1460	2.85011068811999	0.69541045259213	0.69541045259213	0.159514857189743	2.62767128446863E-07	0.131885843137287	0.00837396265199561	0.00481462166173294
1470	2.84867495859448	0.693962686783781	0.693962686783781	0.159598698871906	4.65494565157809E-07	0.133125589863427	0.00842613192528923	0.00488642706105325
1480	2.84723881790678	0.692520936584771	0.692520936584771	0.159676521737798	5.07203964899735E-07	0.134365485884987	0.00847790817286493	0.00495864041563338
1490	2.84580232189141	0.691085164636842	0.691085164636842	0.159748415041795	3.45642257494372E-07	0.135605522435571	0.00852929445648513	0.00503125778707147
1500	2.84436552552763	0.689655333798264	0.689655333798264	0.159814466960534	4.69554579052813E-07	0.136845208806041	0.00858024564958149	0.00510427523102218
1510	2.84292848294109	0.68823140731306	0.68823140731306	0.159874764437327	3.69234755288304E-07	0.1380849627408	0.00863080746492243	0.0051776888091572
1520	2.84149124742182	0.686813348645324	0.686813348645324	0.159929393355975	3.10331164112397E-07	0.139324497879599	0.00868095520862555	0.00525149457933379
1530	2.84005387142885	0.685401121657516	0.685401121657516	0.159978438379644	3.75710204708424E-07	0.140563694775142	0.00873068086936024	0.00532568860815342
1540	2.838616406607	0.683994690343138	0.683994690343138	0.16002198321801	3.37129126429204E-07	0.141802717554312	0.00878000480144013	0.00540026695399054
1550	2.83717890379073	0.682594019171846	0.682594019171846	0.160060110309944	4.09589444973754E-07	0.143041328117076	0.00882890712080846	0.00547522569089856
1560	2.83574141301956	0.681199072784094	0.681199072784094	0.160092901124568	2.88699409706048E-07	0.144279761265403	0.00887741523759261	0.00555056088894718
1570	2.83430398354593	0.679809816148571	0.679809816148571	0.160120436023265	5.28648955462129E-07	0.145517471981115	0.00892547857236363	0.00562626862574747
1580	2.83286666384849	0.678426214588642	0.678426214588642	0.160142794248414	4.6778096967327E-07	0.146755021256357	0.00897315713724705	0.00570234498838817
1590	2.83142950163877	0.677048233616822	0.677048233616822	0.160160054086016	4.64391851667764E-07	0.147992043550299	0.00902041829112861	0.00577878606390086
1600	2.82999254387306	0.675675839058172	0.675675839058172	0.160172292762766	3.35663155415093E-07	0.149228665923574	0.00906727864466413	0.00585558794769274
1610	2.82855583676217	0.674308997020401	0.674308997020401	0.160179586484509	4.76629663331242E-07	0.150464490786775	0.00911370233612756	0.00593274674254914
1620	2.82711942577793	0.672947673830955	0.672947673830955	0.160182010502114	3.29186023854738E-07	0.151699987709936	0.00915974021604473	0.00601025855494823
1630	2.82568335567235	0.671591836207662	0.671591836207662	0.160179638971959	3.45690821985463E-07	0.152934708299612	0.00920535132287616	0.00608811950708441
1640	2.82424767046739	0.67024145093761	0.67024145093761	0.160172545246681	4.1241673833346E-07	0.15416871945363	0.00925054622863701	0.0061663257167253
1650	2.82281241349193	0.668896485287411	0.668896485287411	0.1601608015287	3.46873197850154E-07	0.155402151191561	0.00929534179514664	0.00624487332400912
1660	2.82137762736903	0.667556906678163	0.667556906678163	0.160144479162638	5.58768633489313E-07	0.156634595809627	0.00933970110936781	0.00632375847159438
1670	2.81994335403509	0.666222682818244	0.666222682818244	0.160123648530318	3.93216902813346E-07	0.15786661403141	0.00938368408984308	0.00640297731329746
1680	2.81850963474319	0.664893781645064	0.664893781645064	0.160098379109879	4.72806694462457E-07	0.159097605853075	0.0094272345737202	0.00648252601158672
1690	2.81707651008252	0.66357017141503	0.66357017141503	0.160068739410842	3.64690124757935E-07	0.160327931349108	0.00947039239173314	0.00656240074317728
1700	2.81564401996963	0.66225182054645	0.66225182054645	0.160034797113698	4.56401366245911E-07	0.161557205398634	0.00951312284952107	0.00664259769034192
1710	2.81421220367023	0.660938697737744	0.660938697737744	0.159996618981097	4.66506986629682E-07	0.162785651612896	0.00955545211286185	0.00672311304842727
1720	2.81278109981185	0.659630771985402	0.659630771985402	0.159954270854285	4.71399611161294E-07	0.16401316887338	0.00959737385968841	0.00680394302764907
1730	2.81135074638542	0.658328012522235	0.658328012522235	0.159907817713067	3.80207642000608E-07	0.165239808688246	0.00963889701912799	0.006885083849696
1740	2.80992118073937	0.657030388729232	0.657030388729232	0.15985732375346	3.9214286693958E-07	0.166465359431325	0.00968000420001718	0.00696653174311461
1750	2.80849243962508	0.655737870373211	0.655737870373211	0.159802852209934	3.34472130831198E-07	0.167689948131586	0.00972071185530707	0.00704828295785097
1760	2.80706455916761	0.654450427362247	0.654450427362247	0.159744465556887	5.21191463347874E-07	0.168913259899478	0.00976099223864723	0.00713033375129997
1770	2.8056375748905	0.653168029852092	0.653168029852092	0.159682225433503	5.21788501495004E-07	0.170135657205389	0.00980088532567417	0.00721268039486418
1780	2.80421152172231	0.651890648235262	0.651890648235262	0.159616192661315	4.13246221160497E-07	0.171357041688382	0.00984038499479745	0.00729531917404029
1790	2.80278643399984	0.650618253114386	0.650618253114386	0.15954642727288	3.68057438308231E-07	0.17257722868664	0.00987947648144964	0.00737824638721402
1800	2.80136234548559	0.649350815349653	0.649350815349653	0.159472988484954	4.52222232815542E-07	0.173796130857429	0.00991815473695485	0.00746145834878762
1810	2.7999392893766	0.648088306055871	0.648088306055871	0.159395934710261	3.03609907340182E-07	0.175014050567248	0.00995645366743804	0.00754495138928635
1820	2.79851729830748	0.646830696576591	0.646830696576591	0.159315323585693	5.05708298697529E-07	0.176230431026751	0.00999432124811535	0.00762872185455947
1830	2.79709640433905	0.645577958397946	0.645577958397946	0.159231212042194	4.59638684154021E-07	0.177445790837443	0.010031812982886	0.00771276610085787
1840	2.79567663900914	0.644330063341597	0.644330063341597	0.159143656174299	5.16287350327053E-07	0.178659785633415	0.0100688980567933	0.00779708050654772
1850	2.79425803326309	0.643086983233589	0.643086983233589	0.159052711483376	4.48049453356982E-07	0.179872597485079	0.0101055982948204	0.0078816614536869
1860	2.79284061755109	0.64184869028709	0.64184869028709	0.158958432614096	3.5793955529103E-07	0.181084108326602	0.0101419054827571	0.0079665053499027
1870	2.79142442181542	0.640615156999142	0.640615156999142	0.158860873439196	4.71189838540463E-07	0.182294089428933	0.0101778003201636	0.00805160862272956
1880	2.79000947544206	0.639386355934316	0.639386355934316	0.158760087215915	3.05678642744335E-07	0.183502955610121	0.0102133278530218	0.00813696770799002
1890	2.78859580731633	0.638162259917857	0.638162259917857	0.158656126459789	4.61134730484337E-07	0.184710138625123	0.0102484348013942	0.00822257906111779
1900	2.7871834458121	0.636942841963301	0.636942841963301	0.158549043002054	4.96797901767861E-07	0.185916016578864	0.0102831625048404	0.00830843915304582
1910	2.78577241881345	0.635728075324531	0.635728075324531	0.15843888796268	1.87795154433734E-07	0.187120771743309	0.0103175327007734	0.00839454447355743
