Time	fuel	input1	origami	sp_0	sp_1	sp_3	sp_2	sp_4
0	3	1	1	0	0	0	0	0
10	2.99998522680743	0.997009872826638	0.997009872826638	0.00297536664308734	8.11215610178299E-09	1.34180128832104E-05	1.3365350485402E-06	5.26623978083669E-09
20	2.99994508767326	0.994036755797055	0.994036755797055	0.00590838272727858	1.61110672760265E-08	4.98751304353494E-05	4.95394085518758E-06	3.35721883473573E-08
30	2.99987888678675	0.991081222299005	0.991081222299005	0.00879779555185534	2.39906334322641E-08	0.000109980861696272	1.08878114289787E-05	1.10274740648514E-07
40	2.9997871236781	0.988143081530713	0.988143081530713	0.0116443331539009	3.17525904054761E-08	0.000193252021055799	1.90578559663716E-05	2.67346139208302E-07
50	2.99966972135354	0.98522235844548	0.98522235844548	0.0144478827585699	3.93966609504891E-08	0.000299764127730021	2.94777034847363E-05	4.98709288265824E-07
60	2.99952746946388	0.982318729237427	0.982318729237427	0.0172095802196428	4.69254577364386E-08	0.000428758951212533	4.2027130772716E-05	8.48764348537265E-07
70	2.99936020956096	0.979432258119962	0.979432258119962	0.0199292035398982	5.43384927056305E-08	0.000580388964743549	5.67306570986758E-05	1.30823937567913E-06
80	2.99916880118975	0.976562587547437	0.976562587547437	0.0226080286538832	6.1638851572919E-08	0.000753831028020901	7.34600621385581E-05	1.92304066353192E-06
90	2.99895307759439	0.973709786740716	0.973709786740716	0.0252458069110517	6.88259367487265E-08	0.000949245089175514	9.22405272157522E-05	2.68398170179915E-06
100	2.99871389312881	0.970873499494978	0.970873499494978	0.0278438002439295	7.59028212734873E-08	0.00116581442129487	0.000112946337020681	3.63510510880594E-06
110	2.9984510964681	0.968053788947004	0.968053788947004	0.0304017839907621	8.28689662695269E-08	0.00140368393867819	0.000135600063273813	4.7683305940058E-06
120	2.99816551237602	0.965250311447596	0.965250311447596	0.0329209708184589	8.97273646693884E-08	0.00166206643368472	0.00016008182355542	6.12481981305223E-06
130	2.99785699027373	0.962463129827527	0.962463129827527	0.0354011414316008	9.6477483815031E-08	0.00194110590277994	0.000186413834264588	7.6967560134057E-06
140	2.99752634780741	0.959691903849314	0.959691903849314	0.0378435084552967	1.03122359027161E-07	0.00224002329107853	0.000214478878748848	9.52345035900591E-06
150	2.99717352685839	0.95693665769719	0.95693665769719	0.0402479856956037	1.09661774553806E-07	0.00255887397415513	0.000244285288821025	1.16021085944882E-05
160	2.99679884061487	0.954197261445635	0.954197261445635	0.0426150239880266	1.16096847715769E-07	0.00289736005641526	0.000275788779081723	1.39472265598028E-05
170	2.99640285945983	0.951473478937419	0.951473478937419	0.0449454284504948	1.22429560416466E-07	0.00325493960309134	0.000308909412740947	1.65845475681868E-05
180	2.99598573558553	0.948765246744769	0.948765246744769	0.0472394281487202	1.28660488774841E-07	0.00363146747953075	0.000343625221062386	1.95215268906889E-05
190	2.99554781166282	0.946072422835933	0.946072422835933	0.0494975291444188	1.34790967701586E-07	0.00402661858976514	0.000379888761082586	2.27730978939275E-05
200	2.99508947653282	0.943394846182298	0.943394846182298	0.0517203161248993	1.40822609137861E-07	0.00444002482528726	0.000417647145325951	2.63553372027745E-05
210	2.99461102279826	0.940732395352757	0.940732395352757	0.0539082098884166	1.46756447575938E-07	0.00487140773394797	0.000456858834987365	3.02819384074326E-05
220	2.99411276493912	0.938084940095572	0.938084940095572	0.0560616683590154	1.5259365270077E-07	0.00532047001148358	0.000497481546082625	3.45654550657331E-05
230	2.99359501216721	0.935452352397525	0.935452352397525	0.058181140438353	1.58335364127181E-07	0.00578691986123108	0.000539474335569639	3.92176505534696E-05
240	2.99305809271774	0.932834496162053	0.932834496162053	0.060267107608139	1.63982830053933E-07	0.00627044559845304	0.000582791418233127	4.42531416121764E-05
250	2.99250224585274	0.930231272311953	0.930231272311953	0.0623199051446054	1.69536983197242E-07	0.00677082422929432	0.000627404464389941	4.96779585394906E-05
260	2.99192774821423	0.927642566247662	0.927642566247662	0.0643399295098277	1.74998881367956E-07	0.00728779566599398	0.000673278011822423	5.55015547769748E-05
270	2.99133494833405	0.925068233516791	0.925068233516791	0.0663276948393352	1.80369822960626E-07	0.00782102848128266	0.000720362880924732	6.17399672035336E-05
280	2.99072415805856	0.922508144900883	0.922508144900883	0.0682836552197548	1.85650983599655E-07	0.00837022765252626	0.000768616892090394	6.84058731622324E-05
290	2.99009568923416	0.91996217118148	0.91996217118148	0.0702082647377135	1.90843538909447E-07	0.00893509815709071	0.000817997865712934	7.55119499961364E-05
300	2.98944983360502	0.91743019128878	0.91743019128878	0.0721019483565653	1.95948614928797E-07	0.00951536496938993	0.000868467516410469	8.30689805285245E-05
310	2.98878665495866	0.914912176557862	0.914912176557862	0.0739648007847788	2.00966775400867E-07	0.0101109798282804	0.000920031718902469	9.10662639255755E-05
320	2.98810659339846	0.912407945779814	0.912407945779814	0.0757974619227743	2.05899512318686E-07	0.010721520124942	0.000972623447452049	9.95285650421502E-05
330	2.98740993958728	0.909917378323153	0.909917378323153	0.0776003551673485	2.10747949053813E-07	0.011346711909441	0.00102620462614985	0.000108466564794243
340	2.98669698418803	0.907440353556396	0.907440353556396	0.079373903915298	2.15513208977804E-07	0.0119862812318438	0.00108073717908653	0.00011789094409785
350	2.98596801786358	0.904976750848059	0.904976750848059	0.0811185315634193	2.20196415462218E-07	0.0126399541422169	0.00113618303035273	0.000127812383868964
360	2.98522318819252	0.902526506525394	0.902526506525394	0.0828344344113334	2.24798199444121E-07	0.0133075994469033	0.00119253232676779	0.000138227617922536
370	2.98446272134054	0.900089525631848	0.900089525631848	0.0845219334886725	2.29319462323477E-07	0.0139890075453173	0.00124975971420411	0.000149141040327618
380	2.98368696664115	0.897665664180435	0.897665664180435	0.0861815453117243	2.33761529390906E-07	0.0146838459513867	0.00130781554423445	0.000160569050904221
390	2.9828961937584	0.895254809898857	0.895254809898857	0.0878136599488288	2.38125451748985E-07	0.0153918616658846	0.00136666588287671	0.000172520283711751
400	2.98209067235634	0.892856850514812	0.892856850514812	0.0894186674683263	2.4241228050029E-07	0.0161128016895844	0.00142627679614882	0.000185003372809617
410	2.98127065961117	0.890471678575722	0.890471678575722	0.0909969391039502	2.46623028497302E-07	0.0168464254740594	0.00148661680317267	0.000198025744233273
420	2.98043620099594	0.888099268336677	0.888099268336677	0.0925485267905703	2.50758060147219E-07	0.0175927035465106	0.00154769600999219	0.000211574344658866
430	2.97958768098145	0.885739463215259	0.885739463215259	0.0940739937524886	2.54818778204877E-07	0.0183512684412741	0.001609457930013	0.000225668914114416
440	2.97872535070558	0.883392158089414	0.883392158089414	0.0955737021161729	2.58806177027347E-07	0.0191218856303705	0.0016718722685283	0.00024031629450875
450	2.9778494613062	0.881057247837086	0.881057247837086	0.0970480140080909	2.627212509717E-07	0.0199043205858202	0.00173490873083132	0.000255523327750696
460	2.97696026392119	0.87873462733622	0.87873462733622	0.0984972915547105	2.66564994395007E-07	0.0206983387796434	0.00179853702221526	0.000271296855749081
470	2.97605790272111	0.876424231461276	0.876424231461276	0.0999217432856469	2.70338056199059E-07	0.0215038119283153	0.00186274737367716	0.000287633819154377
480	2.97514256931441	0.874125977349058	0.874125977349058	0.101321645847649	2.74041238488158E-07	0.0223205646310196	0.00192752091347477	0.000304535549627184
490	2.9742145644367	0.871839741332249	0.871839741332249	0.102697432585736	2.77675695797298E-07	0.0231483130972029	0.00199281782970818	0.000322013480012106
500	2.9732741226805	0.869565424475325	0.869565424475325	0.104049441868514	2.81242369049649E-07	0.0239868392324331	0.00205861100251984	0.000340072920723466
510	2.97232147863833	0.867302927842763	0.867302927842763	0.105378012064588	2.84742199168381E-07	0.024835924942278	0.00212487331205222	0.000358719182175587
520	2.97135686073002	0.865052154745036	0.865052154745036	0.106683472771771	2.88176106898225E-07	0.0256953582312811	0.00219157878451779	0.000377957038610319
530	2.97038031228141	0.862813075841135	0.862813075841135	0.107965890586888	2.91544407913244E-07	0.0265651099878809	0.00225873581218728	0.000397775186600811
