Time,sp_0,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6
0,13,10,10,0,0,0,0
6.3904978528085685,12.993033504226364,9.608194631659797,9.601228135886172,0.006966495773635491,0.006966495773635491,0.39877186411382615,0.39180536834019075
13.800255726909652,12.9689483623551,9.208279095076973,9.177227457432087,0.031051637644899367,0.031051637644899367,0.8227725425679128,0.7917209049230135
20.24620924492129,12.935717316558742,8.90248598403349,8.838203300592244,0.06428268344125658,0.06428268344125658,1.161796699407753,1.097514015966497
26.977127798322705,12.8903908446125,8.62015249004438,8.510543334656894,0.10960915538749737,0.10960915538749737,1.4894566653431047,1.3798475099556082
35.93598039289999,12.815594491370847,8.295818694969027,8.111413186339886,0.184405508629154,0.184405508629154,1.888586813660114,1.7041813050309607
43.50120362163201,12.741536747893702,8.061872773205852,7.803409521099566,0.2584632521062999,0.2584632521062999,2.196590478900435,1.938127226794135
52.65512372839775,12.640916720081698,7.820902280460986,7.461819000542696,0.35908327991830485,0.35908327991830485,2.538180999457306,2.1790977195390004
63.73136705758429,12.506209043562983,7.581867849038677,7.08807689260167,0.4937909564370205,0.4937909564370205,2.9119231073983314,2.4181321509613096
70.11339297582988,12.423447607390903,7.466545162796227,6.88999277018714,0.5765523926091003,0.5765523926091003,3.110007229812861,2.533454837203759
77.13362148590002,12.328935140402654,7.356127114076966,6.685062254479629,0.6710648595973507,0.6710648595973507,3.3149377455203726,2.64387288592302
84.85587284697718,12.221551391035051,7.252308427187073,6.473859818222132,0.7784486089649537,0.7784486089649537,3.5261401817778695,2.747691572812914
93.35034934416205,12.100204482335352,7.156822229399787,6.257026711735148,0.8997955176646532,0.8997955176646532,3.7429732882648534,2.8431777706001986
106.89903935717193,11.901802349305896,7.038871252408161,5.9406736017140656,1.09819765069411,1.09819765069411,4.059326398285936,2.9611287475918244
116.61204850787797,11.7573239246403,6.976074689916046,5.733398614556353,1.2426760753597075,1.2426760753597075,4.266601385443649,3.0239253100839396
128.3647895802323,11.581434426867535,6.920037521052675,5.5014719479202165,1.4185655731324722,1.4185655731324722,4.498528052079785,3.0799624789473103
135.1366070552555,11.480020835771287,6.896215440556339,5.3762362763276315,1.519979164228721,1.519979164228721,4.62376372367237,3.103784559443647
142.585606277781,11.36870974250533,6.876189164649015,5.244898907154352,1.6312902574946775,1.6312902574946775,4.75510109284565,3.1238108353509704
150.77950542255908,11.246826066306362,6.860755359377806,5.107581425684175,1.753173933693645,1.753173933693645,4.892418574315827,3.1392446406221803
159.79279448181498,11.11372626673048,6.850729586150025,4.964455852880513,1.8862737332695265,1.8862737332695265,5.035544147119489,3.1492704138499614
169.70741244699644,10.968818660289056,6.846925790193634,4.815744450482699,2.0311813397109497,2.0311813397109497,5.184255549517303,3.1530742098063524
180.61349220869607,10.811587594242882,6.850128380452278,4.661715974695169,2.188412405757124,2.188412405757124,5.338284025304833,3.149871619547708
198.00868942860697,10.56623100027377,6.868146125398286,4.434377125672065,2.4337689997262353,2.4337689997262353,5.565622874327937,3.131853874601701
210.4792463321224,10.3948580053191,6.888793787210358,4.283651792529469,2.605141994680904,2.605141994680904,5.716348207470533,3.1112062127896274
217.66466245271937,10.29793249260004,6.903036386274221,4.200968878874272,2.702067507399963,2.702067507399963,5.79903112112573,3.096963613725765
225.56862018537606,10.19289219867398,6.9203795086475,4.113271707321493,2.8071078013260213,2.8071078013260213,5.886728292678509,3.079620491352486
234.2629736912984,10.079287007212919,6.941210345510355,4.020497352723285,2.920712992787084,2.920712992787084,5.979502647276717,3.058789654489631
243.82676254781302,9.956693463869577,6.965923780935811,3.9226172448053984,3.0433065361304257,3.0433065361304257,6.077382755194604,3.034076219064176
254.34693028997907,9.82472757570186,6.994913554391524,3.8196411300933932,3.175272424298143,3.175272424298143,6.180358869906609,3.005086445608464
265.91911480636173,9.683058673548999,7.0285628545898415,3.7116215281388496,3.3169413264510044,3.3169413264510044,6.2883784718611535,2.9714371454101465
278.64851777438264,9.531424381629884,7.067233760505207,3.5986581421351005,3.4685756183701186,3.4685756183701186,6.401341857864903,2.9327662394947813
292.65086103920567,9.369647392751267,7.111253175515209,3.480900568266485,3.630352607248736,3.630352607248736,6.519099431733518,2.888746824484779
308.053438630511,9.197651310077061,7.160901390085701,3.3585527001627717,3.8023486899229413,3.8023486899229413,6.641447299837232,2.8390986099142874
323.2088164509251,9.034354242024945,7.210520766040135,3.244875008065089,3.965645757975058,3.965645757975058,6.755124991934914,2.7894792339598533
