Time,sp_0,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10,sp_11,sp_12,sp_13,sp_14,sp_15,sp_16,sp_17,sp_18
0,5,30,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94.17080475066709,4.836417243726427,28.74365337231271,29.02588558366995,0.8374138939753877,0.3325649678734158,0.2735196567897168,0.011620842537075017,0.08008332070412917,0.06442164586538207,0.4763350877390909,0.12276678630085705,0.3277284669215078,0.06611413810499478,0.00576445492737404,0.4062751168195534,0.2704612667252288,0.03885351053801722,0.4901388682678606,0.03348029483981912
188.77879958668825,4.621385258009565,26.895603483487406,28.211793246102076,2.3196864663162584,0.4960378206553399,0.4347253129331958,0.032871007973696784,0.22516740667373225,0.18106970421122245,1.3259589408442884,0.18162404544757046,0.4779811041325739,0.10525002336470336,0.01532630397830196,0.8058387315844754,0.689406035347622,0.10212310452496595,1.0838877241377434,0.044713880180032875
301.1245699385889,3.8773205343727115,21.557674762420785,26.405774934245564,7.951617771257166,1.377051641188961,0.845938439587629,0.10630300190463174,0.71563468728716,0.5794552555065249,4.132569158406826,0.35506785324660484,0.9393974253720909,0.25599962133872245,0.04474215509677538,1.502401699641839,1.9383586960628938,0.2895404279611088,2.1852429372985673,0.11451684983716943
404.39366098817544,2.348096270422061,11.970203615825497,22.58023636114445,24.147151453148552,3.7093069789927604,2.1621088479208166,0.2758295418151154,1.7845212997414488,1.4756874550227974,9.998998191108711,0.8462614527061583,2.1883208934357685,0.5049489990946504,0.0866038889267242,2.487019413119737,3.5261198044675424,0.541971520455695,4.118852236998214,0.26632905571540555
503.68611736191826,0.7443922029424977,3.562253486718737,15.374601822723914,59.987708400360454,8.206991280160645,5.944194802598773,0.5018324882641034,3.0948927595816684,2.557245052929857,16.629146386736565,1.9645196195399832,4.80011755602608,0.5774339603022522,0.08144858890947934,3.5221102871951544,3.1775525732808494,0.5516922131388184,7.446934448061388,0.4138265536486303
605.1352535976866,0.1887200520037609,1.0671118769068761,6.560829780644173,105.1585222993207,13.674459591081463,13.97554140099799,0.6124467407266905,3.710123769422151,2.9810775455638905,19.23781646550461,3.6790526270178265,8.457816241286249,0.43676076216089493,0.05194867568650316,4.244809674875303,2.0240061523365824,0.4451782848127221,10.996039201020853,0.3062621500308907
713.3017361441546,0.09873461114896864,0.59277728787686,1.3628247678397118,139.4050268034939,18.78708497177236,24.530882051466072,0.6406302816823289,3.866734691636819,3.0418166064064525,19.51721590877053,5.219327497115643,11.727737140746537,0.34949068415464124,0.04440973137724303,4.880328245655963,1.5684124618975803,0.39944948939260555,11.599370745637312,0.09073984866078275
818.462952556441,0.07631337387366222,0.454632230853033,0.1749525640461045,158.40997684243217,22.905893828359535,31.91128478268582,0.6499675565671414,3.9165789834908318,3.0151139882155027,19.27894714015869,6.064353093314895,13.704984396878244,0.31483288084782357,0.04230720522054241,5.491948687353589,1.383032317043366,0.3763256363758044,10.040128884551557,0.015581061209179754
924.2021796089912,0.06754612032768521,0.3973059490106252,0.025868344315505876,168.10853335690146,26.057309948856815,35.81876938111088,0.6539892810411843,3.9372195518409017,2.9610733616649707,18.901299264370376,6.498552300735618,14.805561689154509,0.29992262043029094,0.04132242635993977,6.092344748664575,1.2867832256084364,0.3611934506810029,8.666209375906796,0.003808289887555776
1032.9497900606623,0.06397041961536436,0.37048712417530744,0.012050004112583893,172.0780381145758,28.289971057671547,37.80477781311617,0.6556309022009862,3.94528708351145,2.8943252884329915,18.463855622935178,6.7301907112979045,15.406557234566547,0.29430292366183003,0.04080867101037101,6.6911058668031576,1.2304452522835845,0.34978084536977017,7.848539774628665,0.0026622753942866966
1141.957045855333,0.06301809705960582,0.35836797271780774,0.010182266270626695,172.45901467985348,29.715672614264154,38.82265161956309,0.6559616773684757,3.946646718951079,2.822302756333345,18.005609466727616,6.8536934731058565,15.726874075238777,0.2938134438557149,0.04056006276512667,7.277674065457565,1.19553697166353,0.340508767100116,7.406695018967421,0.0025551664173059582
1265.7641056739835,0.06363643978757018,0.35344187217571876,0.009482570955002937,170.41931565416735,30.663472124156822,39.41629818579818,0.6554537679198662,3.9437539051720254,2.737432520025768,17.4739916144641,6.927361768593496,15.917289164022606,0.2966994217554726,0.04045646536506848,7.934636945317232,1.1691880300217874,0.33130901799537826,7.143334722446333,0.002531773982548511
1369.6247376437193,0.06498573154827833,0.3531866427482116,0.009190573421287491,167.56043486406853,31.10929007354849,39.67889897946724,0.654593439446547,3.9391612076645526,2.6648418264747886,17.022765180744774,6.960229113471442,16.002223079499167,0.30080568668192825,0.040453934658697586,8.482320978580155,1.1527534803399047,0.32413189111214763,7.025834482966453,0.002522750641633363
