Time,sp_0
621.8716247342119,651
627.2548679564868,662
632.8359407598514,667
638.4784125233087,673
643.585553501291,678
649.4888995482584,685
651.8711937730062,690
661.2028429994965,695
666.7936063394108,703
671.94300052242,709
675.7216595538883,713
680.7490719435896,719
688.339756457203,723
693.2777948798266,729
699.4460852566818,736
704.4904949330295,742
710.109960773944,748
714.931240987695,753
721.6884351594599,760
729.3141302935936,766
734.5154207403982,775
738.7797890202218,780
744.9769356954904,787
749.323463842107,791
751.523468104518,792
761.2573271302831,801
767.1026281899169,805
770.362650105966,809
777.4579099839868,815
783.7901070567523,825
786.994688617511,830
793.385533439366,838
799.8926813124401,845
804.7132467007053,856
810.0177478657821,865
816.5649901601224,873
822.2786390201612,878
827.1430923801238,883
830.9631498250773,887
837.7399047513097,894
841.8652871365119,897
849.2048397109182,905
856.0929275549287,912
857.4670352281593,914
865.2518957364377,922
872.4435569672356,931
880.0875402068873,937
888.678178195829,944
892.562130035248,947
901.5421961387557,955
907.0059763146493,959
913.5936263994357,964
917.6792934499433,973
924.8943664937044,977
931.5662015948278,982
942.6667386098401,986
949.2058742020093,995
954.485012666928,1001
960.4771791496597,1007
967.6719658279033,1016
971.1426847101808,1021
982.3020170870693,1025
987.6479220886185,1030
992.8209453642207,1038
998.284589101598,1043
1004.118690469784,1047
1009.2919618126062,1050
1017.2330167663775,1060
1025.7736393116313,1065
1029.9961541068815,1067
1035.6921631960956,1075
1037.4015324363206,1076
1046.2262121735416,1082
1055.700782667856,1086
1062.133651229876,1093
1068.8023996080306,1100
1074.9041414162136,1108
1083.838852503124,1118
1089.99769251072,1123
1094.9454877772164,1126
1100.4486203134502,1136
1104.8258561724163,1143
1110.0494819378569,1148
1122.700224257409,1156
1127.613377013039,1165
1133.6832533534357,1171
1137.7421594188513,1177
1144.988921198819,1183
1150.1407552723658,1193
1155.6165749251113,1199
1158.2885179496404,1203
1167.8015763779601,1209
1172.51234346885,1215
1176.8448300274988,1218
1182.908932313402,1221
1190.451868445126,1229
1195.9479636577796,1234
1201.9064472658904,1243
1209.0588847555036,1250
1215.0285649628229,1254
1220.4067130340131,1262
1226.9881835796104,1270
1232.4021326998804,1282
1236.8684840454137,1287
1242.3300172559868,1291
1248.8059032735619,1295
1254.0730330689446,1308
1259.5617725902407,1314
1266.3887184353293,1323
1276.2214399745408,1326
1281.8170583328465,1332
1291.025009139379,1337
1294.6820968963211,1342
1301.56889446105,1353
1307.379097405271,1356
1311.4525559764866,1361
1315.747006252304,1366
1322.921307984184,1372
1329.9601174756874,1377
1336.0951407549383,1381
1341.135052345977,1389
1346.80127884382,1393
1352.871157011524,1402
1358.0395387133815,1408
1364.2275973492715,1415
1367.2284423500619,1418
1376.5644342461223,1427
1383.874123656444,1438
1390.649523065975,1447
1397.2952353177184,1452
1407.9925747590137,1457
1415.0327672945166,1468
1419.6640718516621,1476
1426.8296554880583,1482
1430.6075064064355,1489
1441.0221827592525,1493
1449.2274833802298,1501
1454.2816793825905,1506
1460.7626841250035,1509
1464.4020337321053,1515
1472.1637514180484,1518
1479.1517393784754,1524
1483.9567335709312,1530
1493.3389939731735,1538
1497.7411760994735,1543
1505.7790798626029,1549
1510.7331672912055,1554
1518.2451563780285,1562
1524.6442202346357,1566
1531.5476255111964,1573
1535.9568359800949,1579
1540.9360314803494,1586
1546.6742254544254,1591
1553.3188618613717,1597
1557.8951440291823,1603
1568.2917605348186,1609
1574.6469000720872,1615
1580.2240044296464,1621
1584.6508515120368,1624
1590.4098418409733,1632
1595.912078205544,1635
1601.9357772110009,1638
1606.3557071699584,1644
1613.8594028915488,1651
1618.7659045728788,1659
1625.2352305827683,1666
1630.0233769804818,1676
1637.366105083887,1683
1643.2202761829838,1688
1648.8676163769985,1697
1654.4344344552976,1705
1658.4133125492094,1710
1664.4316082119014,1714
1671.000257719094,1719
1676.8065157065703,1727
1681.9027587536384,1729
1689.759421860502,1737
1694.9438177794848,1742
1701.933778550946,1747
1708.6460296888274,1755
1713.2714525604763,1761
1718.3086795209545,1770
1723.9125370211848,1779
1729.0762293887894,1784
1734.9538184238982,1795
1737.2153775591405,1798
1741.2313369488388,1802
1752.6840683459463,1808
1758.0811037343951,1816
1763.4385932377236,1822
1769.8610962343867,1828
1774.598481262508,1837
1780.810181140596,1845
1786.2633386793282,1850
1791.832709173433,1859
1799.9758279952466,1864
1802.4399604461266,1867
1811.717232830951,1876
1820.4278533753502,1882
1826.1721880080436,1888
1830.4496984000982,1890
1837.2856485162329,1901
1842.0537033750181,1908
1845.8739266226696,1915
1853.1445431932032,1919
1858.2300666509873,1927
1864.1333162399992,1935
1867.1232296081812,1939
1873.953848749622,1943
1880.5904588993096,1946
1886.9395639697957,1955
1895.2005695183698,1959
1900.016111754829,1964
1906.1071904051191,1969
1911.6969300028732,1975
1918.007625580687,1980
1922.819847211624,1985
1927.6898890789132,1988
1935.9691891522414,1994
1937.011043762652,1997
1946.5061858337917,2002
1951.1888259689376,2006
1958.886925867807,2013
1967.1357518538557,2018
1970.8972565788065,2023
1978.6542363186677,2030
1982.8636019849343,2034
1989.1651645292056,2042
1993.7714612079192,2047
2003.8772829739794,2050
2008.6241711603454,2056
2013.185141670236,2060
2020.5880048174884,2065
2026.4007932740165,2077
2030.191860622408,2082
2038.5792400203234,2088
2044.0503960076592,2094
2050.973576341476,2102
2056.1454868169485,2110
2061.6226811094184,2115
2067.0127775363885,2120
2072.854293849187,2130
2076.6584993192637,2138
2083.422289004514,2141
2088.188703901611,2145
2094.7812725853364,2149
2100.0949522300766,2155
2106.4111025131397,2167
2113.167472954287,2175
2116.32785731306,2178
2124.112917437777,2181
2129.4249686705552,2185
2137.6404553417374,2192
2143.3716710736435,2197
2148.1539258969174,2205
2153.6811031706548,2212
2160.773144953614,2216
2166.2694985191874,2220
2172.2987216197166,2230
2176.655806072852,2237
2183.6411024340982,2243
2189.2369751703873,2249
2196.1533216618113,2257
2200.703254189111,2264
2207.544485755328,2267
2213.2218664736038,2275
2219.7691252963905,2281
2225.880040462439,2285
2232.4761710859,2292
2235.773966090437,2298
2241.4426403223374,2302
2248.538219808754,2309
2254.387697010883,2317
2259.0525881251106,2320
2266.149413919694,2328
2270.857276369277,2332
2278.7474070830885,2338
2283.647154928878,2344
2288.211608809122,2351
2295.113315515549,2361
2301.5304801965644,2367
2305.765271940207,2375
2307.7194037517047,2380
2319.4248595582817,2385
2327.2235869607325,2391
2332.3385076332324,2396
2340.573109179241,2402
2348.292212098914,2407
2354.5674463287937,2415
2359.3014776186974,2422
2363.414684523021,2426
2367.8653488357063,2429
2375.7172146110443,2435
2379.8663068637015,2439
2387.1390294469325,2442
2394.4341303180813,2447
2400.4133771733145,2453
2405.505630394462,2457
2410.4205938347945,2460
2415.9318740819926,2465
2421.8048342129323,2476
2426.0366328524306,2483
2432.2533334381187,2489
2437.870288572071,2492
2444.36333670312,2502
2447.4871129876847,2505
2456.667057154337,2515
2461.901248205835,2519
2467.529545059148,2524
2474.4042813531396,2528
2479.8285238295475,2533
2482.2570299476224,2536
2490.198279565002,2543
2496.3313030534428,2551
2500.9817940978105,2556
2506.7158573248767,2567
2513.0028350389803,2572
2515.672192304225,2575
2523.2174106416605,2580
2532.6581109159497,2586
2537.903804943141,2590
2541.3015860390983,2595
2548.2848566405305,2605
2553.8898661794387,2611
2557.914979665392,2619
2564.765533775527,2627
2567.0851887142667,2629
2573.805439298204,2631
2579.732618127594,2638
2586.039154446553,2648
2591.538051006899,2655
2598.2192037982973,2663
2604.4300113418312,2666
2611.950517157754,2668
2618.9374866105777,2675
2620.263072976101,2676
2630.3714372265144,2683
2635.6179494146295,2687
2643.0769131773627,2695
2646.4487246531203,2698
2653.6823828315,2704
2661.199985714282,2708
2666.0854536980614,2718
2673.706685850507,2722
2679.6897320166267,2728
2685.951562297723,2732
2689.101730133113,2735
2695.9718452480183,2739
2703.6680331703974,2744
2708.657642184273,2753
2714.6332109632494,2761
2720.3724684137283,2767
2726.1017045349713,2775
2731.607814820365,2782
2737.258624829783,2788
2741.7062253998265,2792
2748.133720114777,2795
2755.8328735021105,2801
2760.118014069519,2807
2764.749889591425,2811
2773.2748005088006,2813
2777.0529559619376,2821
2781.297547228952,2825
2789.1467246235957,2832
2794.827131621911,2835
2800.931549359161,2843
2805.7088215726453,2849
2811.6974364189323,2855
2813.005200630468,2856
2823.1690616813676,2859
2830.2617283753343,2869
2834.317081890297,2873
2841.21474045834,2882
2844.473886540325,2887
2852.1418813398395,2894
2857.5944091059955,2901
2861.941686387186,2907
2866.072096104772,2909
2874.677917069189,2918
2879.207150174271,2924
2885.273121523759,2928
2891.632561170098,2937
2895.6344423570545,2944
2902.9926707779105,2948
2906.9913837649838,2953
2912.682727017334,2961
2918.6655161542494,2971
2925.325752416615,2974
2929.922645190721,2978
2937.0583862177655,2987
2942.853056186599,2991
2948.3894283724158,2996
2954.931737976462,3001
2960.832263306299,3006
2965.85729569356,3009
2972.92901350744,3013
2979.0755504522904,3018
2984.261991283831,3025
2990.5183166531347,3028
2996.472748399649,3034
3002.042235744465,3042
3009.447008622739,3045
3016.328624993698,3053
3020.750419860519,3056
3025.4851329711814,3062
3032.7922629853974,3070
3038.7987284159294,3077
3044.6139874588,3080
3050.587886545648,3088
3057.4916799154303,3094
3064.646353342953,3100
3070.7260379355257,3108
3075.8373391346195,3118
3080.9025882747546,3121
3087.805713145158,3129
3092.93178857882,3138
3098.0505554627985,3147
3103.394579085342,3153
3111.7802502535174,3162
3117.211867961557,3171
3122.558569224394,3175
3128.455234035068,3179
3131.395672327303,3183
3135.760025984547,3186
3144.4170131892215,3190
3148.162321567642,3195
3155.0193536056945,3203
3158.483418913673,3209
3164.1416814140125,3216
3171.8979292330564,3223
3177.904485734116,3235
3186.965690191562,3240
3192.4053688470995,3248
3194.2113924821633,3252
3202.6933681852684,3257
3207.9081423516195,3263
3213.425618088119,3272
3219.7991517058367,3277
3227.4914100865076,3284
3232.0341797022065,3288
3237.3433545948283,3296
3243.2430083525755,3303
3248.5351146557314,3307
3254.725317854553,3313
3259.8568442648384,3320
3264.765345373839,3329
3270.231718369193,3335
3273.4561578477105,3338
3282.0849844465806,3349
3287.63348239704,3357
3294.753636120631,3367
3298.529031492729,3370
3306.3064010449334,3377
3308.7093747748,3383
3315.214344322017,3387
3318.61832858854,3389
3330.696483026762,3398
3335.1803693080146,3407
3340.3665540726106,3415
3347.0886282998335,3421
3353.8947274094003,3425
3361.72923384246,3432
3367.5820902978926,3437
3372.64584898393,3442
3377.9003085374943,3448
3384.473117602692,3455
3389.690855558813,3463
3394.637559603952,3468
3397.6224943544353,3471
3406.749372924073,3476
3414.0741799840134,3481
3420.3957544774307,3488
3421.971382891148,3490
3431.6317619121955,3492
3437.2760630597213,3503
3444.197686122002,3511
3449.004093695998,3516
3453.8796519858724,3518
3458.416878577484,3526
3466.423235249366,3534
3470.7126497411577,3544
3476.9957322614446,3551
3482.19401611368,3561
3488.1549904221642,3568
3494.502529353026,3575
3500.0764427635836,3581
3506.115223254991,3588
3511.854946230774,3597
3516.4161655641597,3602
3523.479090740751,3607
3530.245647028158,3611
3534.3292131245707,3614
3539.5355348768185,3624
3545.5327846493506,3631
3551.4078712018404,3645
3558.014178466412,3648
3563.960165419078,3653
3569.190126249592,3659
3576.3923733138336,3663
3583.3874181623582,3670
3589.044702121617,3676
3596.3001842436797,3682
3602.8437819425203,3686
3609.9119380696206,3691
3616.6491132711926,3700
3618.355793578616,3705
3626.6395546911267,3711
3633.6344450462775,3716
3639.8871786037002,3725
3643.998008490919,3729
3652.3144833132365,3735
3660.767672152285,3741
3665.8207925577117,3746
3673.2865724724675,3750
3676.7204427287616,3755
3683.7278185124505,3759
3692.4943744255593,3768
3697.5999889488107,3772
3705.751504753488,3780
3711.7421903227014,3786
3716.976394015307,3793
3722.5105313796944,3798
3728.889506814475,3805
3734.1868970641344,3810
3738.9701943389896,3815
3745.2580155866917,3820
3750.6033737493394,3825
3757.0443998444443,3831
3762.6253156300463,3838
3767.9156530157975,3845
3775.3645050701875,3851
3780.3958824843926,3860
3786.6669930635935,3867
3792.5657450224144,3874
3797.146584680373,3881
3802.3840834455723,3884
3811.1464899643606,3889
3816.0281330797147,3896
3821.3342274275255,3901
3825.787613454796,3907
3833.588387856364,3916
3840.0298713620286,3923
3841.1957739207205,3927
3854.250591772343,3930
3860.6993512808444,3934
3865.05917617467,3940
3874.3374132905547,3948
3878.6560582134775,3955
3885.0782289244707,3961
3891.008659594999,3969
3896.737806159893,3974
3902.9494223570464,3979
3911.2823245645923,3990
3916.5456372237154,3998
3923.012548859638,4009
3931.2032224712166,4014
3936.760569740576,4018
3943.059243941402,4024
3947.983333562391,4032
3956.5999152057375,4039
3963.7564439729804,4043
3969.633407131648,4052
3974.050381380306,4057
3981.4875132976504,4061
3985.3495960661576,4066
3992.5936932749664,4073
3996.7012436090095,4078
4003.4099793866767,4085
4009.9628262671245,4089
4013.2372066833373,4093
4021.0905238251926,4096
4027.5643233798774,4105
4032.5931240900773,4114
4038.346818512992,4119
4042.1056884161767,4122
4050.934773949949,4125
4060.335037079617,4129
4065.642657542372,4134
4070.4337047300914,4139
4076.842185134391,4150
4082.3282058540976,4156
4087.540862060942,4162
4094.1773391006013,4170
4096.76759956475,4173
4108.658244951034,4180
4113.624295225758,4186
4118.922951044849,4192
4125.070769603574,4200
4131.5396172038645,4204
4137.153526698319,4207
4143.971565945701,4213
4149.801454159029,4220
4153.843112468024,4223
4159.456296973361,4226
4165.520594885771,4232
4171.339501864516,4238
4175.144096466755,4242
4181.197799610064,4246
4187.854827916902,4252
4192.488125456945,4260
4194.019334977464,4261
4202.0428439945135,4264
4210.053881986506,4271
4217.041172146739,4277
4221.744939157815,4281
4227.6206093198925,4288
4233.1749410240745,4294
4239.392510290458,4300
4246.557307045615,4309
4251.992997376671,4316
4255.900590332796,4321
4262.340889466393,4326
4268.480893468018,4328
4276.993341596801,4333
4287.393115026712,4342
4294.462023141488,4348
4300.884884374313,4353
4307.961889813805,4358
4312.99699649589,4366
4318.095590300109,4373
4324.192253919955,4379
4329.782855554098,4392
4336.024654908179,4399
4341.230142382878,4402
4344.906594357181,4406
4352.491315391463,4411
4360.272974325057,4416
4365.531596749942,4422
4370.861028184202,4426
4379.7963098711525,4435
4385.325857847579,4442
4390.705376862246,4446
4397.428305399974,4451
4402.519779870838,4457
4408.259979599815,4462
4417.218218077498,4468
4420.041957862988,4471
4423.649864836507,4474
4429.762512481272,4476
4439.172493648453,4482
4444.243871722063,4489
4449.161024826941,4494
4454.814559494306,4501
4460.134461566658,4506
4466.139745851649,4510
4474.499423683344,4517
4482.546720962034,4524
4488.014272876105,4529
4493.0508811444215,4535
4500.1091440963555,4545
4504.6419216759505,4549
4510.7095019391745,4556
4514.329010439228,4561
4520.5098725362195,4565
4527.620602780888,4575
4533.900846887943,4578
4539.341824107687,4583
4546.1061747610665,4589
4551.240535580641,4595
4556.93169737518,4602
4563.6567332940285,4609
4568.737984582351,4616
4574.537503074559,4620
4581.453776332491,4625
4588.109424506579,4630
4592.931186593854,4635
4599.09649494911,4642
4606.763376594645,4645
4611.868110434463,4650
4618.25225081875,4657
4624.473972516804,4662
4629.912903992089,4672
4634.585048779018,4677
4641.3209065348665,4683
4643.449566345377,4684
4653.899747563885,4691
4658.949732453248,4698
4665.797022379933,4707
4670.288565014815,4715
4676.14641355755,4717
4685.013381006579,4725
4690.26272488625,4733
4696.65859063581,4739
4702.069170775716,4746
4707.501281089682,4751
4712.932224041564,4754
4717.73509141564,4758
4720.157428756101,4760
4727.583301027046,4761
4738.664591486262,4767
4743.490831668711,4776
4749.401921022622,4786
4756.878106007577,4789
4762.039381927909,4797
4767.054022664481,4801
4773.839954532018,4807
4780.962859174512,4812
4784.463693569563,4814
4792.0341908762775,4817
4800.750457192517,4822
4801.7178971259045,4824
4810.848233230607,4828
4814.429151956739,4830
4822.211338866017,4841
4826.655959068298,4846
4833.998412916171,4855
4837.520669391401,4860
4844.197114859442,4867
4847.606155471577,4871
4855.037827991449,4876
4861.464796956408,4880
4868.759507227911,4888
4873.657316592542,4892
4878.245951314933,4899
4885.806620688316,4904
4894.277805715275,4907
4907.850131535666,4916
4912.2038761556805,4922
4920.443728286465,4928
4924.646097680065,4934
4930.409069632754,4939
4936.307811116739,4947
4941.3168662451635,4952
4945.208678378042,4957
4952.848307809845,4963
4957.521413806822,4968
4966.669792155922,4974
4971.039249293688,4977
4979.181799189176,4981
4986.231732692164,4987
4992.047142564941,4995
4997.806551125468,5001
4999.994935904481,5002
4999.999999999949,5002
