Time,sp_0
1345.6154774918543,1389
1351.2817039896972,1393
1357.3515821574013,1402
1362.5199638592587,1408
1368.7080224951487,1415
1371.708867495939,1418
1381.0448593919996,1427
1388.3545488023212,1438
1395.1299482118523,1447
1401.7756604635956,1452
1412.472999904891,1457
1419.5131924403938,1468
1424.1444969975394,1476
1431.3100806339355,1482
1435.0879315523127,1489
1445.5026079051297,1493
1453.707908526107,1501
1458.7621045284677,1506
1465.2431092708807,1509
1468.8824588779826,1515
1476.6441765639256,1518
1483.6321645243527,1524
1488.4371587168084,1530
1497.8194191190507,1538
1502.2216012453507,1543
1510.2595050084801,1549
1515.2135924370828,1554
1522.7255815239057,1562
1529.124645380513,1566
1536.0280506570737,1573
1540.437261125972,1579
1545.4164566262266,1586
1551.1546506003026,1591
1557.799287007249,1597
1562.3755691750596,1603
1572.7721856806959,1609
1579.1273252179644,1615
1584.7044295755236,1621
1589.131276657914,1624
1594.8902669868505,1632
1600.3925033514213,1635
1606.416202356878,1638
1610.8361323158356,1644
1618.339828037426,1651
1623.246329718756,1659
1629.7156557286455,1666
1634.503802126359,1676
1641.8465302297643,1683
1647.700701328861,1688
1653.3480415228757,1697
1658.9148596011748,1705
1662.8937376950867,1710
1668.9120333577787,1714
1675.4806828649712,1719
1681.2869408524475,1727
1686.3831838995156,1729
1694.2398470063793,1737
1699.424242925362,1742
1706.4142036968233,1747
1713.1264548347046,1755
1717.7518777063535,1761
1722.7891046668317,1770
1728.392962167062,1779
1733.5566545346667,1784
1739.4342435697754,1795
1741.6958027050177,1798
1745.711762094716,1802
1757.1644934918236,1808
1762.5615288802724,1816
1767.9190183836008,1822
1774.3415213802639,1828
1779.0789064083851,1837
1785.2906062864731,1845
1790.7437638252054,1850
1796.3131343193102,1859
1804.4562531411239,1864
1806.9203855920039,1867
1816.1976579768282,1876
1824.9082785212274,1882
1830.6526131539208,1888
1834.9301235459754,1890
1841.76607366211,1901
1846.5341285208954,1908
1850.3543517685468,1915
1857.6249683390804,1919
1862.7104917968645,1927
1868.6137413858764,1935
1871.6036547540584,1939
1878.4342738954992,1943
1885.0708840451869,1946
1891.419989115673,1955
1899.680994664247,1959
1904.4965369007061,1964
1910.5876155509964,1969
1916.1773551487504,1975
1922.4880507265643,1980
1927.3002723575012,1985
1932.1703142247904,1988
1940.4496142981186,1994
1941.4914689085292,1997
1950.986610979669,2002
1955.6692511148149,2006
1963.3673510136841,2013
1971.616176999733,2018
1975.3776817246837,2023
1983.134661464545,2030
1987.3440271308116,2034
1993.6455896750829,2042
1998.2518863537964,2047
2008.3577081198566,2050
2013.1045963062227,2056
2017.6655668161131,2060
2025.0684299633656,2065
2030.8812184198937,2077
2034.6722857682853,2082
2043.0596651662006,2088
2048.5308211535366,2094
2055.4540014873537,2102
2060.625911962826,2110
2066.103106255296,2115
2071.493202682266,2120
2077.3347189950646,2130
2081.1389244651414,2138
2087.9027141503916,2141
2092.6691290474887,2145
2099.261697731214,2149
2104.5753773759543,2155
2110.8915276590174,2167
2117.6478981001646,2175
2120.808282458938,2178
2128.5933425836547,2181
2133.905393816433,2185
2142.120880487615,2192
2147.852096219521,2197
2152.634351042795,2205
2158.1615283165324,2212
2165.2535700994918,2216
2170.749923665065,2220
2176.7791467655943,2230
2181.13623121873,2237
2188.121527579976,2243
2193.717400316265,2249
2200.633746807689,2257
2205.1836793349885,2264
2212.0249109012057,2267
2217.7022916194815,2275
2224.249550442268,2281
2230.3604656083166,2285
2236.956596231778,2292
2240.254391236315,2298
2245.923065468215,2302
2253.018644954632,2309
2258.868122156761,2317
2263.5330132709882,2320
2270.6298390655716,2328
2275.3377015151545,2332
2283.2278322289667,2338
2288.127580074756,2344
2292.692033955,2351
2299.593740661427,2361
2306.0109053424426,2367
2310.2456970860853,2375
2312.199828897583,2380
2323.90528470416,2385
2331.7040121066107,2391
2336.8189327791106,2396
2345.053534325119,2402
2352.7726372447923,2407
2359.047871474672,2415
2363.7819027645755,2422
2367.8951096688993,2426
2372.3457739815844,2429
2380.1976397569224,2435
2384.3467320095797,2439
2391.6194545928106,2442
2398.9145554639595,2447
2404.8938023191927,2453
2409.98605554034,2457
2414.9010189806727,2460
2420.412299227871,2465
2426.2852593588104,2476
2430.5170579983087,2483
2436.733758583997,2489
2442.350713717949,2492
2448.843761848998,2502
2451.967538133563,2505
2461.147482300215,2515
2466.3816733517133,2519
2472.009970205026,2524
2478.8847064990177,2528
2484.3089489754257,2533
2486.7374550935006,2536
2494.67870471088,2543
2500.811728199321,2551
2505.4622192436887,2556
2511.196282470755,2567
2517.4832601848584,2572
2520.152617450103,2575
2527.6978357875387,2580
2537.138536061828,2586
2542.384230089019,2590
2545.7820111849765,2595
2552.7652817864087,2605
2558.370291325317,2611
2562.39540481127,2619
2569.245958921405,2627
2571.565613860145,2629
2578.285864444082,2631
2584.213043273472,2638
2590.519579592431,2648
2596.018476152777,2655
2602.6996289441754,2663
2608.9104364877094,2666
2616.430942303632,2668
2623.417911756456,2675
2624.743498121979,2676
2634.8518623723926,2683
2640.0983745605076,2687
2647.557338323241,2695
2650.9291497989984,2698
2658.162807977378,2704
2665.68041086016,2708
2670.5658788439396,2718
2678.187110996385,2722
2684.170157162505,2728
2690.431987443601,2732
2693.582155278991,2735
2700.4522703938965,2739
2708.1484583162755,2744
2713.138067330151,2753
2719.1136361091276,2761
2724.8528935596064,2767
2730.5821296808494,2775
2736.0882399662432,2782
2741.739049975661,2788
2746.1866505457047,2792
2752.6141452606553,2795
2760.3132986479886,2801
2764.5984392153973,2807
2769.230314737303,2811
2777.7552256546787,2813
2781.533381107816,2821
2785.7779723748304,2825
2793.627149769474,2832
2799.3075567677893,2835
2805.4119745050393,2843
2810.1892467185235,2849
2816.1778615648104,2855
2817.4856257763463,2856
2827.6494868272457,2859
2834.7421535212125,2869
2838.797507036175,2873
2845.6951656042183,2882
2848.9543116862033,2887
2856.6223064857177,2894
2862.0748342518737,2901
2866.4221115330643,2907
2870.55252125065,2909
2879.158342215067,2918
2883.6875753201493,2924
2889.753546669637,2928
2896.1129863159763,2937
2900.1148675029326,2944
2907.4730959237886,2948
2911.471808910862,2953
2917.163152163212,2961
2923.1459413001276,2971
2929.8061775624933,2974
2934.4030703365993,2978
2941.5388113636436,2987
2947.3334813324773,2991
2952.869853518294,2996
2959.41216312234,3001
2965.312688452177,3006
2970.337720839438,3009
2977.409438653318,3013
2983.5559755981685,3018
2988.742416429709,3025
2994.998741799013,3028
3000.953173545527,3034
3006.522660890343,3042
3013.927433768617,3045
3020.8090501395764,3053
3025.230845006397,3056
3029.9655581170596,3062
3037.2726881312756,3070
3043.2791535618076,3077
3049.094412604678,3080
3055.068311691526,3088
3061.9721050613084,3094
3069.126778488831,3100
3075.206463081404,3108
3080.3177642804976,3118
3085.383013420633,3121
3092.286138291036,3129
3097.412213724698,3138
3102.5309806086766,3147
3107.87500423122,3153
3116.2606753993955,3162
3121.692293107435,3171
3127.038994370272,3175
3132.935659180946,3179
3135.8760974731813,3183
3140.2404511304253,3186
3148.8974383350997,3190
3152.64274671352,3195
3159.4997787515726,3203
3162.9638440595513,3209
3168.6221065598907,3216
3176.3783543789345,3223
3182.384910879994,3235
3191.44611533744,3240
3196.8857939929776,3248
3198.6918176280415,3252
3207.1737933311465,3257
3212.3885674974977,3263
3217.906043233997,3272
3224.279576851715,3277
3231.9718352323857,3284
3236.5146048480847,3288
3241.8237797407064,3296
3247.7234334984537,3303
3253.0155398016095,3307
3259.205743000431,3313
3264.3372694107165,3320
3269.245770519717,3329
3274.712143515071,3335
3277.9365829935887,3338
3286.5654095924588,3349
3292.1139075429182,3357
3299.2340612665093,3367
3303.009456638607,3370
3310.7868261908116,3377
3313.189799920678,3383
3319.694769467895,3387
3323.098753734418,3389
3335.17690817264,3398
3339.660794453893,3407
3344.8469792184887,3415
3351.5690534457117,3421
3358.3751525552784,3425
3366.209658988338,3432
3372.0625154437707,3437
3377.1262741298083,3442
3382.3807336833725,3448
3388.9535427485703,3455
3394.171280704691,3463
3399.11798474983,3468
3402.1029195003134,3471
3411.2297980699514,3476
3418.5546051298916,3481
3424.876179623309,3488
3426.4518080370262,3490
3436.1121870580737,3492
3441.7564882055995,3503
3448.67811126788,3511
3453.4845188418763,3516
3458.3600771317506,3518
3462.8973037233623,3526
3470.903660395244,3534
3475.193074887036,3544
3481.4761574073227,3551
3486.674441259558,3561
3492.6354155680424,3568
3498.9829544989043,3575
3504.5568679094617,3581
3510.5956484008693,3588
3516.3353713766523,3597
3520.896590710038,3602
3527.959515886629,3607
3534.7260721740363,3611
3538.809638270449,3614
3544.0159600226966,3624
3550.0132097952287,3631
3555.8882963477186,3645
3562.49460361229,3648
3568.440590564956,3653
3573.6705513954703,3659
3580.8727984597117,3663
3587.8678433082364,3670
3593.525127267495,3676
3600.780609389558,3682
3607.3242070883985,3686
3614.392363215499,3691
3621.1295384170708,3700
3622.8362187244943,3705
3631.119979837005,3711
3638.1148701921556,3716
3644.3676037495784,3725
3648.478433636797,3729
3656.7949084591146,3735
3665.248097298163,3741
3670.30121770359,3746
3677.7669976183456,3750
3681.2008678746397,3755
3688.2082436583287,3759
3696.9747995714374,3768
3702.080414094689,3772
3710.231929899366,3780
3716.2226154685795,3786
3721.456819161185,3793
3726.9909565255725,3798
3733.3699319603534,3805
3738.6673222100126,3810
3743.4506194848677,3815
3749.73844073257,3820
3755.0837988952176,3825
3761.5248249903225,3831
3767.1057407759245,3838
3772.3960781616756,3845
3779.8449302160657,3851
3784.8763076302707,3860
3791.1474182094717,3867
3797.0461701682925,3874
3801.627009826251,3881
3806.8645085914504,3884
3815.6269151102388,3889
3820.508558225593,3896
3825.8146525734037,3901
3830.268038600674,3907
3838.068813002242,3916
3844.510296507907,3923
3845.6761990665987,3927
3858.731016918221,3930
3865.1797764267226,3934
3869.539601320548,3940
3878.817838436433,3948
3883.1364833593557,3955
3889.558654070349,3961
3895.489084740877,3969
3901.218231305771,3974
3907.4298475029245,3979
3915.7627497104704,3990
3921.0260623695935,3998
3927.4929740055163,4009
3935.6836476170947,4014
3941.2409948864542,4018
3947.5396690872803,4024
3952.4637587082693,4032
3961.0803403516156,4039
3968.2368691188585,4043
3974.113832277526,4052
3978.5308065261843,4057
3985.9679384435285,4061
3989.8300212120357,4066
3997.0741184208446,4073
4001.1816687548876,4078
4007.890404532555,4085
4014.4432514130026,4089
4017.7176318292154,4093
4025.5709489710707,4096
4032.0447485257555,4105
4037.0735492359554,4114
4042.82724365887,4119
4046.586113562055,4122
4055.415199095827,4125
4064.815462225495,4129
4070.12308268825,4134
4074.9141298759696,4139
4081.322610280269,4150
4086.808630999976,4156
4092.02128720682,4162
4098.65776424648,4170
4101.248024710628,4173
4113.138670096912,4180
4118.104720371636,4186
4123.403376190727,4192
4129.551194749452,4200
4136.020042349743,4204
4141.633951844197,4207
4148.451991091579,4213
4154.281879304907,4220
4158.323537613902,4223
4163.936722119239,4226
4170.001020031649,4232
4175.819927010394,4238
4179.6245216126335,4242
4185.678224755942,4246
4192.33525306278,4252
4196.968550602824,4260
4198.499760123342,4261
4206.523269140392,4264
4214.534307132384,4271
4221.521597292617,4277
4226.225364303693,4281
4232.101034465771,4288
4237.655366169953,4294
4243.872935436336,4300
4251.037732191493,4309
4256.473422522549,4316
4260.381015478674,4321
4266.821314612271,4326
4272.961318613896,4328
4281.473766742679,4333
4291.87354017259,4342
4298.9424482873665,4348
4305.365309520191,4353
4312.442314959683,4358
4317.477421641768,4366
4322.576015445987,4373
4328.672679065833,4379
4334.263280699976,4392
4340.5050800540575,4399
4345.710567528756,4402
4349.3870195030595,4406
4356.971740537341,4411
4364.753399470935,4416
4370.01202189582,4422
4375.34145333008,4426
4384.276735017031,4435
4389.806282993457,4442
4395.1858020081245,4446
4401.908730545852,4451
4407.000205016716,4457
4412.740404745693,4462
4421.698643223376,4468
4424.522383008866,4471
4428.130289982385,4474
4434.24293762715,4476
4443.6529187943315,4482
4448.724296867941,4489
4453.641449972819,4494
4459.294984640184,4501
4464.614886712536,4506
4470.620170997528,4510
4478.979848829222,4517
4487.027146107912,4524
4492.494698021983,4529
4497.5313062903,4535
4504.589569242234,4545
4509.122346821829,4549
4515.189927085053,4556
4518.809435585106,4561
4524.990297682098,4565
4532.101027926766,4575
4538.381272033821,4578
4543.822249253565,4583
4550.586599906945,4589
4555.7209607265195,4595
4561.412122521058,4602
4568.137158439907,4609
4573.218409728229,4616
4579.017928220437,4620
4585.934201478369,4625
4592.589849652457,4630
4597.4116117397325,4635
4603.576920094988,4642
4611.243801740523,4645
4616.348535580341,4650
4622.7326759646285,4657
4628.954397662682,4662
4634.393329137967,4672
4639.065473924896,4677
4645.801331680745,4683
4647.929991491255,4684
4658.380172709763,4691
4663.430157599126,4698
4670.277447525811,4707
4674.768990160693,4715
4680.626838703428,4717
4689.493806152457,4725
4694.743150032128,4733
4701.139015781688,4739
4706.549595921594,4746
4711.9817062355605,4751
4717.412649187442,4754
4722.215516561519,4758
4724.637853901979,4760
4732.063726172924,4761
4743.14501663214,4767
4747.971256814589,4776
4753.882346168501,4786
4761.358531153455,4789
4766.519807073787,4797
4771.534447810359,4801
4778.320379677896,4807
4785.44328432039,4812
4788.944118715441,4814
4796.514616022156,4817
4805.2308823383955,4822
4806.198322271783,4824
4815.328658376485,4828
4818.909577102617,4830
4826.691764011895,4841
4831.136384214176,4846
4838.478838062049,4855
4842.001094537279,4860
4848.67754000532,4867
4852.086580617455,4871
4859.5182531373275,4876
4865.945222102286,4880
4873.239932373789,4888
4878.13774173842,4892
4882.7263764608115,4899
4890.287045834194,4904
4898.758230861153,4907
4912.330556681544,4916
4916.684301301559,4922
4924.924153432343,4928
4929.1265228259435,4934
4934.889494778632,4939
4940.788236262617,4947
4945.797291391042,4952
4949.6891035239205,4957
4957.328732955723,4963
4962.0018389527,4968
4971.1502173018,4974
4975.519674439566,4977
4983.662224335054,4981
4990.712157838042,4987
4996.527567710819,4995
4998.656234280082,4997
4999.999999986562,4997
