Time	sp_73	sp_60	sp_48	sp_35
0	0	0	0	0
0.3	1.4664469457298E-05	5.58322280275198E-06	5.08075106930454E-06	1.98931772273024E-06
0.6	0.00186745123502469	0.00116489226452407	0.00111369232763904	0.000711411982505448
0.9	0.0132338877488144	0.00996340484634351	0.00984954293352197	0.00754803921411093
1.2	0.0363972413616305	0.0299222494263154	0.0301441302220854	0.0251212876066181
1.5	0.0659195095357532	0.0568520823219812	0.0577989849506778	0.0504084447665263
1.8	0.0964023394595968	0.0856074732618511	0.0873825689008387	0.078346581187199
2.1	0.12503637537972	0.113210649633746	0.115712271435654	0.105668192415457
2.4	0.150865451460994	0.138483753634771	0.141533214848776	0.130936570569904
2.7	0.173807743620739	0.16117682407154	0.164621979751633	0.153773661673721
3	0.194130805965168	0.181445619423212	0.185158904255447	0.174253271077727
3.3	0.212177356143086	0.199561986851669	0.203445064623515	0.192607188507978
3.6	0.228270428214495	0.2158034354783	0.219787123406785	0.209096809842761
3.9	0.242696874563034	0.230427432811222	0.234459967536142	0.223967548961073
4.2	0.255689504259507	0.243647714457254	0.247692376823465	0.237428916941883
4.5	0.267414915992447	0.255618156920274	0.259648520111072	0.249632204654008
4.8	0.278111965895607	0.266568146794488	0.270570804363876	0.260810266962966
5.1	0.28788344817662	0.276595521250675	0.280551736406699	0.271050192369393
5.4	0.296827254333257	0.285793880053286	0.289696410389826	0.280452927060375
5.7	0.30503782123153	0.294254908667291	0.298096880691575	0.289107582367383
6	0.31264003504348	0.302102128823374	0.305880589526156	0.297140211802374
6.3	0.319648026758145	0.309347989868301	0.313059952809306	0.304561448807468
6.6	0.326151425580065	0.316081695323304	0.319725854680487	0.311461710508444
6.9	0.332218828991111	0.322371827822176	0.325947334100267	0.317909966347884
7.2	0.337880127616549	0.328247913654029	0.331755085866213	0.323936546653868
7.5	0.343175024966994	0.333749680550191	0.337189075113534	0.329581408444067
7.8	0.348137684420052	0.338911398138022	0.342284025226253	0.334879370014574
8.1	0.352798360823831	0.343763510086159	0.347070509719413	0.339861175651606
8.4	0.357183641481744	0.348332831374935	0.351575640065801	0.344554161366735
8.7	0.361317221452177	0.352643323028433	0.355823389712247	0.348982554811254
9	0.365220012107261	0.35671617030728	0.359835116065358	0.353167987574779
9.3	0.368910807219551	0.360570456234055	0.363629869519312	0.357129792561643
9.6	0.372406319215031	0.36422317762897	0.367224727785426	0.360885333392263
9.9	0.375721629005046	0.367689701039418	0.370635017190682	0.364450219304401
10.2	0.378870262919593	0.370983829161995	0.373874549652406	0.367838539895326
10.5	0.381861212357104	0.374114710409888	0.376952296728781	0.371059412559572
10.8	0.384716846382768	0.377105360261651	0.379892257747278	0.374137552238432
11.1	0.387440354494904	0.379959032506024	0.382694313827261	0.377072718162571
11.4	0.390030796558117	0.382674561207273	0.385362463782473	0.379868953685073
11.7	0.392506223436583	0.385270635057285	0.387911840932808	0.382541853606459
12	0.39487235264077	0.387753107038684	0.390348797294553	0.38509793456532
12.3	0.397138354711636	0.390131437032346	0.392682934445686	0.387547103256816
12.6	0.399309386655947	0.392410925686465	0.394919698483774	0.389894960668875
12.9	0.401391046322562	0.394597345786799	0.39706463150112	0.392147215447753
13.2	0.40338921088969	0.396696767065524	0.399123848051937	0.394310182891312
13.5	0.405308416917483	0.398713874326729	0.401101778352866	0.396388431146844
13.8	0.40715365572501	0.400653829598446	0.403003692788475	0.398387412847187
14.1	0.408927471973559	0.402519249505936	0.404832262025693	0.400309875262589
14.4	0.410636538356351	0.404317066441933	0.4065942173473	0.40216280741296
14.7	0.412283297207861	0.406049800462472	0.408292229158138	0.403948968320822
15	0.413870881830413	0.407720700009683	0.40992930267204	0.405671468147066
15.3	0.415402763419373	0.409333367085671	0.411509133259515	0.407334143222705
15.6	0.41688136218853	0.410890311172652	0.413034068389987	0.40893942388601
15.9	0.41830977944479	0.412394754226969	0.414507442316495	0.410490776131373
16.2	0.419690218457193	0.413848983984528	0.415931431013984	0.411990456925975
16.5	0.421024861268515	0.415255266508898	0.417308356361163	0.413440878565301
16.8	0.422316603060278	0.416616619217461	0.418641031349046	0.41484496917512
17.1	0.423566931656764	0.417934584747729	0.419931178647173	0.416204518814233
17.4	0.424778103713655	0.419211516359712	0.42118088450782	0.417521698479244
17.7	0.425951837068937	0.420449201296978	0.422392066675796	0.418798505778981
18	0.427089629101798	0.421649198895854	0.42356618641392	0.420036460564703
18.3	0.428193239337805	0.422813342636915	0.424705243289229	0.421237649310152
18.6	0.429263976996925	0.423942997907149	0.425810385331619	0.422403265557576
18.9	0.430303288422669	0.425039672680726	0.42688320641537	0.423534972505929
19.2	0.431313291645224	0.426105582969277	0.427925739574696	0.424634894578182
19.5	0.432294731851037	0.427141503640607	0.428938790107067	0.425703869699345
19.8	0.433248738609991	0.428148612015519	0.429923796893734	0.426743402220194
20.1	0.434176247227972	0.429127886049066	0.430881410132913	0.427754167143546
20.4	0.435078239719217	0.430080350819106	0.431812704866359	0.428737287410817
20.7	0.435956631299019	0.431008012903825	0.432719701226053	0.429694879555285
21	0.436811853943295	0.431911321949875	0.43360276413981	0.430627321744156
21.3	0.437644636080991	0.432791038309711	0.434462728991186	0.431535487186007
21.6	0.438456085379653	0.433648322702015	0.43530063197724	0.432420460037883
21.9	0.439246772970267	0.434483770677119	0.436117211688532	0.433283013003182
22.2	0.44001751047375	0.435298232631527	0.436913180195697	0.434123890328955
22.5	0.440769260736917	0.436092717471731	0.437689594140661	0.434944199747039
22.8	0.441502569017192	0.436867795552275	0.438447010743979	0.435744523904912
23.1	0.442218084602741	0.437624146943684	0.439186097933993	0.436525562193167
23.4	0.442916179041576	0.438362159679242	0.439907229424147	0.437287704650401
23.7	0.443597964367755	0.439083001522104	0.440611554012155	0.43803215733651
24	0.444263848428952	0.439787100055328	0.441299335795574	0.438759195023701
24.3	0.444914372350353	0.440475021587059	0.441971347537453	0.439469629402386
24.6	0.445550087761514	0.44114734515939	0.442628075422144	0.44016396971132
24.9	0.446171166298273	0.441804248894914	0.443269786623893	0.440842495292266
25.2	0.446778631523503	0.442446809780597	0.44389736637519	0.44150613572967
25.5	0.447372724068909	0.443075278860732	0.444511202471933	0.442155298043948
25.8	0.4479538246967	0.443690055992101	0.44511157751776	0.442790277669388
26.1	0.448522371032545	0.444291600233129	0.445699041739094	0.443411652871413
26.4	0.449078758843157	0.444880327199842	0.446273979490718	0.444019826899462
26.7	0.449623369920729	0.445456637934062	0.446836753966576	0.444615180808442
27	0.450156562271669	0.446020908423052	0.447387730958807	0.445198098614904
27.3	0.4506785894204	0.446573404552271	0.447927177318561	0.445768860172604
27.6	0.45119002645948	0.447114731321392	0.4484557288562	0.446328134586218
27.9	0.451691026109906	0.447645048707706	0.448973506967145	0.446876048469288
28.2	0.452182017869227	0.44816480864053	0.449480931735385	0.447413043497097
28.5	0.452663281669498	0.448674305218472	0.449978320993815	0.447939453821966
28.8	0.453135023327559	0.449173754540306	0.450465880027191	0.44845549483985
29.1	0.453597459756148	0.449663384448903	0.450943831082355	0.448961399914547
29.4	0.454051055891985	0.450143684483571	0.451412693884169	0.449457716478721
29.7	0.454495958496606	0.450614808807497	0.451872565559482	0.449944545903926
30	0.454932836373755	0.45107746215269	0.452324257775803	0.450422744229093
30.3	0.455361438600504	0.45153138004683	0.452767115190188	0.450891617714601
30.6	0.455781690060519	0.451976480921521	0.453201523348381	0.451351573891624
30.9	0.456194326830522	0.452413541652259	0.453628067904929	0.451803229535822
31.2	0.456599368453086	0.452842582155067	0.454046777513389	0.452246614207683
31.5	0.456997060723761	0.453263861334587	0.454457888630767	0.452681976752028
31.8	0.457387640226044	0.453677628312557	0.454861673329615	0.453109603834812
32.1	0.457771171241093	0.454083950409147	0.455258175041809	0.453529540588078
32.4	0.458148040590335	0.454483235689952	0.455647760317317	0.453942173340774
32.7	0.458518326832951	0.454875566391306	0.456030585767626	0.454347667154264
