Time	sp_73	sp_60	sp_48	sp_35
0	0	0	0	0
0.3	1.46706440776603E-05	5.61477822520572E-06	5.08796800853486E-06	2.01267054631907E-06
0.6	0.00186706726952182	0.00116428383482195	0.00111279358400661	0.000710722043055652
0.9	0.0132237986810427	0.00995622093337414	0.00984349825513072	0.00754367802957543
1.2	0.0363567087811592	0.0298904000195445	0.0301089625121394	0.0250947524135428
1.5	0.0658320647402797	0.0567799083501742	0.0577234299037618	0.0503463751587221
1.8	0.0962659445376907	0.0854924365882397	0.0872604394660448	0.0782431592632691
2.1	0.124847598336974	0.113046738750732	0.115535315311951	0.105513963030577
2.4	0.150622595221714	0.138267892320851	0.141309244050919	0.130737248401531
2.7	0.173523824612336	0.160920943494765	0.164355992720019	0.153533398452089
3	0.193812523951059	0.181155829104345	0.184856736106445	0.173977314990753
3.3	0.211829982408639	0.199243077168334	0.203113958925561	0.192302232919484
3.6	0.22789982280119	0.215460844969436	0.219431722961402	0.208767101220302
3.9	0.242305142818002	0.230063184136833	0.234083599912307	0.223616350653339
4.2	0.255282884794706	0.243268148512103	0.247301786035781	0.237063082881821
4.5	0.267025473675292	0.255255697649474	0.259276173781974	0.249284540933552
4.8	0.277678915171853	0.266164961189983	0.270152016354487	0.260418942759894
5.1	0.287413563268813	0.276156612186518	0.280098085704011	0.270625201425963
5.4	0.296316377669078	0.285316621526576	0.289202188223996	0.279990036306719
5.7	0.304524469323342	0.293775500257248	0.29760064783133	0.288643034426632
6	0.312092935245115	0.301588938244639	0.305349553062201	0.296640850420637
6.3	0.319116790650952	0.308848995894945	0.312544013182117	0.304075545075831
6.6	0.325635754766653	0.315596611127271	0.319224716291144	0.310988995221755
6.9	0.331713249635354	0.321894262289657	0.325455527835605	0.317444067698409
7.2	0.337383390386965	0.327776812588432	0.331271244557764	0.323476281836193
7.5	0.342688792253968	0.333286807350822	0.336714987399589	0.329128660885441
7.8	0.347659996464525	0.338455156756147	0.341817803428671	0.334432607074473
8.1	0.35232710036892	0.343312156477046	0.346610217432816	0.339418831233494
8.4	0.356717642484196	0.347885613702154	0.35112018899795	0.344115552825111
8.7	0.360853496031639	0.352197621240145	0.355369935322911	0.348545202162067
9	0.36475918546081	0.356272943392737	0.359384360578086	0.352732915500519
9.3	0.368450074068596	0.36012709264232	0.363179084316683	0.356694462719974
9.6	0.371947402822853	0.363781520150098	0.366775682837082	0.360451625841882
9.9	0.375262470234827	0.367247687434642	0.370185652440272	0.364016071604717
10.2	0.378412380301616	0.370542899672933	0.373426379427709	0.367405387114523
10.5	0.381406337894985	0.37367664582158	0.376507269483768	0.370629266911151
10.8	0.384257780389494	0.376662593962189	0.379442005917198	0.373701626499641
11.1	0.386974742605771	0.379509117151506	0.382238840416379	0.376631055370582
11.4	0.389567861473256	0.382227104937981	0.384908630177749	0.379428664729989
11.7	0.392044311412553	0.3848239975889	0.38745874063394	0.382102085357488
12	0.394411589878856	0.387307473282167	0.389896823607031	0.384659152374302
12.3	0.396675433024308	0.38968340274026	0.392228733045133	0.387105857332736
12.6	0.398845215233522	0.391961447257118	0.394464063077286	0.389452081435381
12.9	0.400927533420674	0.394148390842268	0.396609557478626	0.391704757605882
13.2	0.402923109790101	0.396244956065092	0.398665938473476	0.393864614035616
13.5	0.40484161475079	0.398261098122343	0.400643100155139	0.395941829802154
13.8	0.406689573480221	0.400203527006664	0.402547712768961	0.397943262062504
14.1	0.408464633235707	0.402069912778324	0.404377403782329	0.399866564669293
14.4	0.410174648011936	0.403868318496615	0.406140196933156	0.401719972299149
14.7	0.411824621632231	0.405603905036998	0.407841212861973	0.40350876499585
15	0.413414615985828	0.407276854496275	0.409480562297218	0.405233175694922
15.3	0.414947111571268	0.408889784457378	0.411060807330238	0.406895905769219
15.6	0.416426837864541	0.410447577173836	0.412586789486221	0.408501951902314
15.9	0.417856028751418	0.411952540440776	0.414060797946233	0.410053679571137
16.2	0.419235843538929	0.4134058414536	0.415484010897646	0.411552277349687
16.5	0.420570002020603	0.414811365207803	0.416860253783216	0.413001738114662
16.8	0.421861023681512	0.416171730420821	0.418192112742672	0.414404749099135
17.1	0.423109741315736	0.417487828310646	0.419480443647473	0.415762222629311
17.4	0.424319262023929	0.418762879427292	0.420728435434542	0.417077464286812
17.7	0.425491923300326	0.419999316094198	0.42193848755086	0.418352969795541
18	0.426628327814867	0.421197795296968	0.423111220136985	0.419589412044572
18.3	0.427730748057136	0.42236068283633	0.424248965968485	0.420789218455364
18.6	0.42880130705129	0.423490191557105	0.425353904523101	0.42195465940132
18.9	0.429840783148192	0.424587092449718	0.426426833102627	0.423086527235031
19.2	0.430850110014686	0.425652324200095	0.427468708709659	0.424185786170592
19.5	0.431831320151874	0.426688011911433	0.428481618202879	0.425254616313106
19.8	0.432785491958939	0.427695272689952	0.429466666071765	0.426294162762971
20.1	0.433712779004837	0.428674271961221	0.430424003049343	0.42730459113763
20.4	0.434614945015823	0.429626832055504	0.431355440387365	0.428287772363872
20.7	0.435493139558341	0.430554145175073	0.432262156601938	0.429244929277819
21	0.436347525446366	0.431456453545554	0.433144334843521	0.430176322645739
21.3	0.437179487705396	0.432335176052823	0.434003391142556	0.431083404873039
21.6	0.437990010349116	0.433191345516474	0.434840337017311	0.431967237384217
21.9	0.438779649344258	0.434025566033984	0.435655760676592	0.432828455512483
22.2	0.439549272093891	0.434838753630398	0.436450558318661	0.433668004604491
22.5	0.440299834508544	0.435631912977826	0.43722571366967	0.434486918109981
22.8	0.44103171004909	0.436405426156617	0.437981607272669	0.435285586089479
23.1	0.441745243457109	0.437159644215565	0.438718589698384	0.436064366339552
23.4	0.442441577938467	0.437895780954117	0.439437844819123	0.436824513671077
23.7	0.443121496790833	0.438614661286407	0.440140180896069	0.437566878565257
24	0.443785783311876	0.439317110126572	0.440826406190401	0.438292311503295
24.3	0.444434717764784	0.44000340687745	0.441496803664186	0.439001095441253
24.6	0.445067995248028	0.44067319636517	0.442151045214999	0.439692853150442
24.9	0.445686987240911	0.441327941352245	0.442790553318958	0.44036909870051
25.2	0.446292322478644	0.441968299138917	0.443415974833751	0.441030508194788
25.5	0.446884629696437	0.44259492702543	0.444027956617067	0.441677757736613
25.8	0.447464301909257	0.44320823602861	0.444626902894841	0.442311270053416
26.1	0.448030652674179	0.443807509334373	0.445212106784557	0.442930307562387
26.4	0.44858496564584	0.444394088510852	0.44578488926609	0.443536250340333
26.7	0.449127728107535	0.444968483067585	0.446345751597724	0.444129622443797
27	0.449659427342557	0.445531202514106	0.446895195037749	0.44471094792932
27.3	0.450180511538648	0.446082715944297	0.44743368077764	0.445280709424642
27.6	0.450689451607963	0.446621448411393	0.447959643611291	0.445837294276514
27.9	0.451187934872259	0.447149149984117	0.448474814648334	0.446382498199204
28.2	0.451676373443692	0.447666252462624	0.448979618108421	0.446916765591843
28.5	0.452155179434418	0.44817318764707	0.449474478211205	0.447440540853559
28.8	0.45262476495659	0.44867038733761	0.449959819176338	0.447954268383483
29.1	0.453085542122364	0.4491582833344	0.450436065223472	0.448458392580746
29.4	0.453537923043894	0.449637307437595	0.450903640572259	0.448953357844476
29.7	0.453981812357889	0.450107364066112	0.451362448575189	0.449439067269482
30	0.454415839135757	0.450567032039346	0.451811083358702	0.449914063354679
30.3	0.454841743434033	0.45101812319063	0.452251332129809	0.450380206965818
30.6	0.455259830687814	0.45146095845864	0.452683509616014	0.450837828713761
30.9	0.455670406332197	0.451895858782052	0.453107930544823	0.451287259209369
31.2	0.456073775802281	0.452323145099542	0.453524909643742	0.451728829063505
31.5	0.456470244533162	0.452743138349786	0.453934761640275	0.45216286888703
31.8	0.456860117959939	0.453156159471462	0.454337801261929	0.452589709290806
32.1	0.457242618735486	0.453561397163804	0.454733229587572	0.45300851663699
32.4	0.457617007426645	0.453958079614134	0.455120286639088	0.453418497844683
32.7	0.457984695344023	0.454347683992229	0.45550042449286	0.453821172396237
33	0.458345890697718	0.45473042944139	0.455873857837325	0.454216766190284
33.3	0.458700804092815	0.455106537592411	0.456240803818633	0.45460550767818
33.6	0.459049648529386	0.455476232563578	0.456601482040651	0.454987627864007
