Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
150	2.00318379872321	0.0035136979040125	0.00615917977813585	0
300	2.00318153807833	0.0137876718820348	0.0258314612326226	0
450	2.00318439365655	0.0303585790607861	0.0581602843019588	0
600	2.00318999182342	0.0527470708827643	0.10218897596787	0
750	2.00318102634122	0.0804603105783601	0.156933931881762	0
900	2.00319190376936	0.112997436950495	0.221393231003454	0
1050	2.00318486791439	0.149851536494838	0.294554869973947	0
1200	2.00318890125902	0.190515943693588	0.375404242901861	0
1350	2.00318719523822	0.234485676376172	0.462931611708315	0
1500	2.00318719612698	0.281262302796746	0.556138752210298	0
1650	2.00318831345717	0.330356362996485	0.654045355075813	0
1800	2.00318663057373	0.381290305527111	0.755694855917925	0
1950	2.00318838102646	0.433601673527282	0.860159711693594	0
2100	2.00318699953822	0.486844564092267	0.966546323880033	0
2250	2.00318800867612	0.540592884272742	1.07399923480996	0
2400	2.00319110330765	0.59444137620794	1.1817049124015	0
2550	2.00319164982728	0.648006933710207	1.2888947137605	0
2700	2.00318372968068	0.700930746124516	1.39484926089657	0
2850	2.00318706574559	0.752881675758603	1.49889897271425	0
3000	2.00318777827901	0.80355143119622	1.60042540496923	0
3150	2.00318765527548	0.852659854509303	1.6988658541112	0
3300	2.00318626580746	0.899953432904287	1.79371050027514	0
3450	2.00318730195382	0.945208780511184	1.88450402911539	0
3600	2.00318866114728	0.988226913123314	1.97084703952432	0
3750	2.00318818639492	1.02883523904532	2.05239462536918	0
3900	2.00318680907424	1.06688907964603	2.12885319104296	0
4050	2.00318765160712	1.1022751817577	2.1999856402463	0
4200	2.00318714920907	1.13489765336879	2.26560510263829	0
4350	2.00318762425359	1.1646910452499	2.32557103643317	0
4500	2.00318725072861	1.19160975944667	2.3797950814151	0
4650	2.00318763761883	1.21563565975076	2.4282318814423	0
4800	2.00318774012985	1.23676676271324	2.47087879713475	0
4950	2.00318725212867	1.25502344767704	2.50777672846514	0
5100	2.00318810852741	1.27045112094957	2.5390008862747	0
5250	2.00318759009652	1.28309845541912	2.56466606370654	0
5400	2.00318751247098	1.29304444746109	2.58491467502237	0
5550	2.00318744017584	1.30037545332837	2.59992096065638	0
5700	2.00318767254304	1.30519543686992	2.60988697416586	0
5850	2.0031874703574	1.30761164677486	2.61503585250287	0
6000	2.00318747563772	1.3077518377033	2.61561279700877	0
6150	2.00318777928435	1.30574963837969	2.6118805943938	0
6300	2.00318692370387	1.30172831141459	2.60411741918916	0
6450	2.0031876198837	1.29586331452375	2.59261022123005	0
6600	2.00318761611247	1.28827851324322	2.57766013771703	0
6750	2.00318760509188	1.27913464315154	2.55957165277372	0
6900	2.00318751626473	1.26858462525005	2.53865337268009	0
7050	2.00318750588279	1.25678775889164	2.51521796977547	0
7200	2.00318756904623	1.24389929178833	2.48957491279804	0
7350	2.00318759825198	1.23007003235156	2.4620316138403	0
7500	2.00318753320439	1.21545028745025	2.43289206053784	0
