Time	sp_6 = 0	sp_6 = 1
0	1	0
0.0316543993683737	1	4.40477684900927E-18
0.776251723799659	0.999999999999975	2.47729384262529E-14
1.61941028037687	0.999999999999777	2.22988713695611E-13
2.51788665896839	0.999999999999164	8.35605573593503E-13
3.45608320499625	0.999999999997844	2.15662056677675E-12
4.24833491671905	0.999999999996	4.000144332683E-12
5.20695948790363	0.999999999992646	7.35389147973024E-12
6.36689521903698	0.999999999986578	1.34217932192619E-11
7.77041745370833	0.999999999975649	2.43506546794318E-11
8.57911359844754	0.999999999967264	3.27361416677717E-11
9.46867935766066	0.999999999956041	4.39592463006464E-11
10.4472016927951	0.999999999941032	5.89682175670484E-11
11.523576261443	0.999999999920975	7.90250949088914E-11
12.7075882869557	0.999999999894192	1.05808640758978E-10
14.0100015150196	0.999999999858449	1.41550728383015E-10
15.4426560658899	0.999999999810783	1.89216938470006E-10
17.0185760718473	0.999999999747255	2.52745523684191E-10
18.7520880784004	0.999999999662637	3.37363362506498E-10
20.6589512856088	0.999999999549997	4.5000335976308E-10
22.7565008135381	0.999999999400145	5.9985536980469E-10
25.0638052942603	0.999999999200907	7.99092642776312E-10
27.6018402230547	0.999999998936171	1.06382869234462E-09
30.3936786447285	0.999999998584624	1.41537620158617E-09
33.4647009085698	0.999999998118099	1.88190119067883E-09
36.8428253987951	0.999999997499407	2.50059350355716E-09
40.558762338043	0.99999999667949	3.32051039324787E-09
44.6462929712157	0.999999995593705	4.40629564335899E-09
49.1425766677056	0.999999994156965	5.84303474630416E-09
54.0884887338446	0.99999999225742	7.74258015661366E-09
59.5289920065974	0.999999989748227	1.02517730785676E-08
65.5135456066255	0.999999986436896	1.35631037080679E-08
72.0965545666564	0.999999982071505	1.79284949089395E-08
79.3378644226905	0.99999997632293	2.36770699138379E-08
87.3033052643279	0.999999968762022	3.1237977853312E-08
96.0652901901291	0.999999958830394	4.11696064276808E-08
105.70347360851	0.999999945803188	5.41968124416041E-08
116.30547536873	0.999999928741851	7.12581496062553E-08
127.967677304971	0.999999906434534	9.35654665541398E-08
140.796099434837	0.999999877321322	1.2267867796582E-07
154.907363777689	0.999999839401039	1.60598960701404E-07
170.429754554826	0.999999790115935	2.09884064868159E-07
187.504384409677	0.99999972621019	2.73789809817292E-07
206.286477250013	0.999999643557912	3.56442088205128E-07
226.946779374383	0.999999536956268	4.63043731773774E-07
249.673111711189	0.999999399879726	6.00120274149805E-07
274.672077281677	0.999999224192179	7.75807820795206E-07
302.170939409213	0.999998999815281	1.00018471860001E-06
332.419687749502	0.999998714353694	1.28564630632115E-06
365.693310923821	0.99999835268147	1.64731853008667E-06
402.294296415572	0.999997896498516	2.10350148376931E-06
442.555380456497	0.999997323872048	2.67612795226573E-06
486.842572901515	0.999996608785039	3.39121496128576E-06
535.558484591035	0.999995720721371	4.27927862940969E-06
589.145987449507	0.999994624324865	5.37567513479881E-06
648.092240593826	0.999993279175311	6.72082468900878E-06
712.933119052577	0.999991639727107	8.36027289345459E-06
784.258085357204	0.999989655453019	1.03445469811495E-05
