Time	F0 (Mean)	F1 (Mean)	sp_15 (Mean)	F0 (Std)	F1 (Std)	sp_15 (Std)
0	100	100	0	0	0	0
3.846115385E-05	99.9997500031442	99.999838463539	3.94886864484891E-41	0.015811249344763	0.0127096789531189	6.28400242269918E-21
1.12376449119202	93.207680414	95.5912230770423	1.04621315486423E-13	2.43119926309828	2.00784864024691	3.2345218423531E-07
2.27802381076717	87.158556473147	91.6427099804169	1.24330514627357E-11	3.13325633027539	2.65297463966081	3.52605324181294E-06
3.31674648662408	82.3746241076077	88.5182020403556	1.4736782894855E-10	3.48029363166672	3.00787610818808	1.21395151901515E-05
4.33634057812137	78.1866882227449	85.7919896685772	8.31306932863165E-10	3.68927381435701	3.24873349219811	2.88323938464154E-05
5.57551880831038	73.6667269472069	82.8714434258371	4.08941342813916E-09	3.84067826625422	3.45463196851738	6.39485219591436E-05
7.00438518468447	69.1021850070882	79.9609933715744	1.68513818227716E-08	3.93151238091743	3.61797810230433	0.000129812873844696
8.06349087138618	66.094583907506	78.0743675940022	3.97449301165781E-08	3.96292205689879	3.70562497114132	0.000199361309832109
9.27977238123105	62.9754690290241	76.1525530668154	9.24729875574251E-08	3.97485459919959	3.78245384805506	0.000304093727675444
10.6532297142191	59.8228948613781	74.255348180315	2.09258767531747E-07	3.96782468787374	3.84756510386434	0.000457448138262063
12.1285631752562	56.8080669640375	72.4936740155516	4.45773339057351E-07	3.94507612303772	3.89982474318307	0.000667662683293982
13.7057727643425	53.9455066271044	70.8789861055942	8.99651970154318E-07	3.91037240512704	3.94174386755159	0.000948500067328345
15.5331378561013	51.0204197948228	69.2990697381605	1.82733178396771E-06	3.86307125641958	3.97814330466206	0.00135178888900303
16.5718981533169	49.5187779024677	68.5198307842758	2.62523042421524E-06	3.83451672512262	3.99466353794347	0.00162025710619118
17.6106584505325	48.1199671617983	67.8157626420017	3.67995955320985E-06	3.80549090840622	4.0088847965002	0.00191832332421526
18.6494187477481	46.8143837726262	67.1790597914179	5.04854392498897E-06	3.77644245256057	4.02128177950915	0.00224689838589517
19.9233267607229	45.3283687319871	66.4804132153306	7.2487752666659E-06	3.74119369379091	4.03443400889252	0.00269235792630277
21.1972347736977	43.956653322028	65.8621137394808	1.01507813914869E-05	3.706721296602	4.04575467987502	0.0031860336072941
22.4711427866725	42.6875427158495	65.314640621943	1.39062968714935E-05	3.67329013993056	4.0555832970043	0.00372912146470783
23.7450507996474	41.5107595296269	64.829316923896	1.86854304609889E-05	3.64110320891004	4.0642165277146	0.0043226744995718
25.3713241081194	40.1287716748192	64.2887442951391	2.65730290710422E-05	3.60195653588088	4.07377804551137	0.00515491863611685
26.9975974165914	38.8671455315972	63.8248727723957	3.68779066543625E-05	3.56508264617274	4.08199275548831	0.00607274123943269
28.6238707250635	37.7122941253844	63.4267580813245	5.00938981583855E-05	3.5305041395661	4.08909423963767	0.00707773818828589
30.2501440335355	36.6523869533534	63.0843310298698	6.67634198511552E-05	3.49820994224213	4.09527089340989	0.00817093741702645
31.9076538015322	35.6595781962115	62.7847733226352	8.79244198053152E-05	3.46755859381374	4.10074621979414	0.00937687150290725
33.5651635695289	34.7459362352224	62.5279086515204	0.000113988118446485	3.43910069755442	4.10551546423138	0.0106766180983164
35.2226733375257	33.903466518719	62.3076788023772	0.000145705257041209	3.41272811306192	4.10967935732758	0.0120709746880765
36.8801831055224	33.1250982097541	62.1184779147654	0.000183875494532598	3.38832429358279	4.11330929478388	0.0135602466556118
38.8471040823786	32.2762848502951	61.9283384891946	0.000238729530790511	3.36175324588402	4.11701975596623	0.0154511213237066
