Time	F0	F1	sp_15
271	20.9621695634839	60.4237369397156	0.67094242601346
272	20.9589559049859	60.4068496453256	0.678479237139962
273	20.9557558134713	60.3953832441888	0.686054929468766
274	20.9525691988622	60.3935399577332	0.693665192726622
275	20.9493957747559	60.397735102418	0.701313552549625
276	20.9462352237513	60.4034180606497	0.709004515297965
277	20.943087284351	60.4082743901749	0.716740337706351
278	20.9399516950579	60.4099896487402	0.724523276509492
279	20.9368282064207	60.4065864734745	0.732355250137097
280	20.9337167403953	60.400883958971	0.740233363121558
281	20.9306171636827	60.394155012784	0.748156271804221
282	20.9275293003952	60.3864807842058	0.756123828617909
283	20.9244529746447	60.3779424225282	0.764135885995447
284	20.9213880177625	60.3686974244142	0.77219220954871
285	20.918334321589	60.3595432247656	0.780291837162533
286	20.9152917508372	60.3509903611682	0.788434132976569
287	20.9122601593841	60.3434347743841	0.79661859144806
288	20.9092394011071	60.3372724051755	0.804844707034248
289	20.9062293305946	60.3327109074493	0.813112172678311
290	20.9032298062149	60.328957435247	0.821421736018164
291	20.9002406842239	60.3257782457432	0.829773555303206
292	20.8972618204024	60.3230654373847	0.838167656125018
293	20.8942930705309	60.3207111086183	0.846604064075183
294	20.8913342903901	60.3186073578909	0.855082804745284
295	20.8883853357605	60.3166462836494	0.863603903726903
296	20.8854460624229	60.3147199843407	0.872167386611623
297	20.8825163261578	60.3127205584116	0.880773278991025
298	20.8795959827459	60.3105401043091	0.889421606456691
299	20.8766849532384	60.3081123592771	0.898112373734054
300	20.8737831775975	60.3053831246189	0.906845579502965
301	20.8708905375384	60.3022610434571	0.915621241064094
302	20.8680069147736	60.2986547571973	0.924439375718967
303	20.8651321910153	60.2944729072454	0.933300000769113
304	20.8622662479762	60.2896241350069	0.942203133516059
305	20.8594089673686	60.2840170818877	0.951148791261334
306	20.856560230905	60.2775603892935	0.960136991306464
307	20.8537199202977	60.2701626986299	0.969167750952979
308	20.8508879233371	60.2618541442379	0.978240940602332
309	20.848064170176	60.2535116831891	0.987355406741957
310	20.8452485627721	60.2454486537041	0.996510677344587
311	20.842440994851	60.237813839206	1.00570647935018
312	20.8396413601384	60.230756023118	1.01494253969869
313	20.83684955236	60.2244239888633	1.02421858533007
314	20.8340654845903	60.2186174648792	1.03353476515188
315	20.8312891024041	60.2125498708838	1.04289193685194
316	20.8285203207234	60.205987608953	1.05229028962559
317	20.8257590532632	60.1987188526791	1.06172998634887
318	20.8230052137386	60.1905317756543	1.07121118989781
319	20.8202587160458	60.1812220928989	1.0807340536609
320	20.8175194889927	60.1712058139756	1.0902979506581
321	20.8147874613447	60.1608971760026	1.0999022561392
322	20.8120625544753	60.1504029286878	1.109546732192
323	20.8093446897578	60.1398298217391	1.11923114090429
324	20.8066337885657	60.1292846048643	1.12895524436385
325	20.8039297722725	60.1188740277713	1.13871880465849
326	20.8012325622516	60.1087048401681	1.14852158387598
327	20.7985420798765	60.0988837917624	1.15836334410412
328	20.7958582465206	60.0895176322621	1.16824384743071
329	20.7931809836628	60.0807122857826	1.17816285693475
330	20.7905102479208	60.0722982312296	1.18812046640379
331	20.7878459969774	60.0640975998774	1.19811677964776
332	20.7851881639653	60.0561249654715	1.20815166942393
333	20.7825366820169	60.0483949017571	1.21822500848955
334	20.7798914842647	60.0409219824794	1.22833666960188
335	20.7772525038413	60.0337207813837	1.23848652551818
336	20.7746196738792	60.0268058722151	1.24867444899569
337	20.7719929275109	60.020191828719	1.25890031279168
338	20.769372197869	60.0138932246406	1.2691639896634
339	20.7667574180859	60.0079246337251	1.2794653523681
340	20.7641485283942	60.0022294444304	1.289804365357
341	20.7615454710741	59.996730513031	1.30018101952886
342	20.7589481819554	59.9914153692059	1.31059522247649
343	20.7563565968675	59.9862715484927	1.32104688178511
344	20.7537706516397	59.9812865864288	1.33153590503997
345	20.7511902821011	59.976448018552	1.34206219982632
346	20.7486154240811	59.9717433803997	1.35262567372939
347	20.746046013409	59.9671602075095	1.36322623433443
348	20.7434819859141	59.962686035419	1.37386378922668
349	20.7409232774256	59.9583083996658	1.38453824599138
350	20.7383697817288	59.9539567623402	1.39524950714786
351	20.7358214175658	59.9495481644934	1.40599753035492
352	20.7332781845698	59.9450821767298	1.41678231548227
353	20.7307400827408	59.9405587990493	1.42760386252991
354	20.7282071120787	59.9359780314521	1.43846217149784
355	20.7256792725835	59.9313398739381	1.44935724238607
356	20.7231565520222	59.9266440162085	1.46028904503545
357	20.7206387394635	59.921885107882	1.4712570594218
358	20.7181257585005	59.9170612108536	1.48226109717321
359	20.7156176091331	59.9121723251231	1.49330115828968
360	20.7131142913613	59.9072184506907	1.50437724277121
361	20.7106158051852	59.9021995875563	1.5154893506178
362	20.7081221506047	59.8971157357199	1.52663748182945
363	20.7056331681148	59.8919618350771	1.53782120906271
364	20.7031483077556	59.8867204387936	1.54903905887164
365	20.7006675231399	59.8813900753001	1.56029090697709
366	20.6981908142679	59.8759707445965	1.57157675337905
367	20.6957181811395	59.8704624466829	1.58289659807752
368	20.6932496237547	59.8648651815592	1.59425044107251
369	20.6907851421135	59.8591789492255	1.605638282364
370	20.688324736216	59.8534037496817	1.61706012195201
371	20.6858684060621	59.8475395829278	1.62851595983654
372	20.6834161516519	59.8415864489639	1.64000579601757
373	20.6809679729853	59.83554434779	1.65152963049512
374	20.6785238700623	59.8294132794059	1.66308746326918
375	20.6760838428829	59.8231932438119	1.67467929433975
376	20.6736478914472	59.8168842410078	1.68630512370684
377	20.6712160157551	59.8104862709936	1.69796495137044
378	20.6687882158066	59.8039993337694	1.70965877733055
379	20.6663644916017	59.7974234293351	1.72138660158717
380	20.6639448431405	59.7907585576907	1.73314842414031
381	20.6615292704229	59.7840047188363	1.74494424498996
382	20.659117773449	59.7771619127719	1.75677406413612
383	20.6567103522186	59.7702301394974	1.7686378815788
384	20.6543070067319	59.7632093990128	1.78053569731799
385	20.6519077369888	59.7560996913182	1.79246751135369
386	20.6495125429894	59.7489010164136	1.8044333236859
387	20.6471214247336	59.7416133742988	1.81643313431462
388	20.6447343822214	59.7342367649741	1.82846694323986
389	20.6423514154528	59.7267711884392	1.84053475046161
390	20.6399725244279	59.7192166446943	1.85263655597988
391	20.6375977091466	59.7115731337394	1.86477235979465
392	20.6352269696089	59.7038406555744	1.87694216190594
393	20.6328603058149	59.6960192101994	1.88914596231374
394	20.6304977177645	59.6881087976143	1.90138376101805
395	20.6281392054577	59.6801094178191	1.91365555801888
396	20.6257847688946	59.6720210708139	1.92596135331622
397	20.623434408075	59.6638437565986	1.93830114691007
398	20.6210881063279	59.6555848907057	1.95067489174043
399	20.618745331222	59.6474813034364	1.96308108484919
400	20.6164057953052	59.6396608562484	1.97551891480969
401	20.6140694543802	59.6321432084514	1.98798825686123
402	20.61173626425	59.6249480193548	2.00048898624308
403	20.6094061807172	59.6180949482684	2.01302097819451
404	20.6070791595848	59.6116036545018	2.02558410795482
405	20.6047551566557	59.6054937973646	2.03817825076327
406	20.6024341277325	59.5997850361664	2.05080328185916
407	20.6001160286183	59.5944970302169	2.06345907648175
408	20.5978008151158	59.5896494388256	2.07614550987033
409	20.5954884430278	59.5852619213023	2.08886245726418
410	20.5931788681573	59.5813541369564	2.10160979390258
411	20.590872046307	59.5779457450978	2.1143873950248
412	20.5885679332797	59.5750564050358	2.12719513587013
413	20.5862664848784	59.5727057760803	2.14003289167785
414	20.5839676569058	59.5709135175408	2.15290053768723
415	20.5816714844863	59.5696098322804	2.16579810274644
416	20.5793782070937	59.568494463694	2.17872601143388
417	20.5770878436871	59.5675158451744	2.19168426129343
418	20.5748003929723	59.5666452514511	2.20467281064725
419	20.5725158536549	59.5658539572534	2.21769161781754
420	20.5702342244406	59.5651132373107	2.23074064112648
421	20.5679555040351	59.5643943663522	2.24381983889624
422	20.565679691144	59.5636686191075	2.25692916944902
423	20.5634067844731	59.5629072703058	2.270068591107
424	20.561136782728	59.5620815946764	2.28323806219235
425	20.5588696846144	59.5611628669488	2.29643754102727
426	20.556605488838	59.5601223618524	2.30966698593393
427	20.5543441941044	59.5589313541163	2.32292635523452
428	20.5520857991193	59.5575611184702	2.33621560725123
429	20.5498303025885	59.5559829296432	2.34953470030623
430	20.5475777032175	59.5541680623648	2.3628835927217
431	20.545327997935	59.5520864533079	2.37626224679225
432	20.5430810135739	59.5495799715304	2.3896710050189
433	20.5408366122372	59.5465170412119	2.40311013106597
434	20.5385947595784	59.5428440516658	2.41657965713533
435	20.5363554212511	59.5385073922053	2.43007961542884
436	20.5341185629092	59.5334534521438	2.44361003814837
437	20.5318841502061	59.5276286207946	2.45717095749579
438	20.5296521487955	59.5209792874711	2.47076240567298
439	20.5274225243311	59.5134518414864	2.48438441488178
440	20.5251952424666	59.504992672154	2.49803701732409
441	20.5229702688555	59.4955481687872	2.51172024520175
442	20.5207475691515	59.4850647206992	2.52543413071665
443	20.5185271090083	59.4734887172035	2.53917870607064
444	20.5163088540795	59.4607665476133	2.5529540034656
445	20.5140927700187	59.4468446012419	2.56676005510339
446	20.5118788224797	59.4316692674027	2.58059689318589
447	20.509666977116	59.415186935409	2.59446454991495
448	20.5074572457339	59.3976130775041	2.60836250391101
449	20.5052498213751	59.3802198217163	2.62228805994785
450	20.5030447292591	59.3633008435967	2.63624053575905
451	20.5008419688895	59.3469998869604	2.6502195575312
452	20.4986415397698	59.3314606956221	2.66422475145084
453	20.4964434414034	59.3168270133967	2.67825574370453
454	20.4942476732938	59.3032425840992	2.69231216047884
455	20.4920542349447	59.2908511515444	2.70639362796032
456	20.4898631258594	59.2797964595472	2.72049977233554
457	20.4876743455415	59.2702222519226	2.73463021979106
458	20.4854878934944	59.2622722724854	2.74878459651343
459	20.4833037692218	59.2560902650506	2.76296252868921
460	20.481121972227	59.2518199734329	2.77716364250498
461	20.4789425020136	59.2496051414474	2.79138756414728
462	20.4767653580852	59.2495895129089	2.80563391980267
463	20.4745905399451	59.2519168316323	2.81990233565772
464	20.4724180469697	59.2567292079053	2.83419244137773
465	20.4702475823361	59.260366150152	2.84851196459951
466	20.4680788284291	59.258900236268	2.86286920141166
467	20.4659117187386	59.2516277268503	2.87726558278998
468	20.4637461867542	59.237844882496	2.89170253971028
469	20.4615823457416	59.2197054451624	2.90617540589367
470	20.4594205204178	59.2027241210391	2.92067234348162
471	20.4572608411022	59.189325718376	2.93518810779769
472	20.4551034355096	59.1818936464144	2.94971754250204
473	20.4529482857252	59.1803331972091	2.96426080059036
474	20.450795047421	59.1789952241564	2.97882993537461
475	20.4486436099621	59.1762072394016	2.99342848022446
476	20.4464938767857	59.1705362113602	3.00805945547746
477	20.4443458044111	59.1614564655498	3.02272392246571
478	20.4421995593231	59.1520313418209	3.0374151937544
479	20.440055187902	59.1432711876421	3.05213101436787
480	20.4379127183236	59.1358751796025	3.06686980115574
481	20.4357721579469	59.1301719948298	3.08163078371259
482	20.4336333669399	59.1238706488286	3.09641893824515
483	20.4314962692418	59.1158151325365	3.11123675122501
484	20.4293608103302	59.1052327792393	3.12608586820604
485	20.4272269480576	59.091608430451	3.14096735438311
486	20.4250948001578	59.0776458030346	3.15587504905082
487	20.422964409721	59.0642679286111	3.17080686494711
488	20.4208357767472	59.0514748071805	3.18576280207198
489	20.4187089012364	59.0392664387429	3.20074286042542
490	20.4165837831886	59.0276428232981	3.21574704000744
491	20.4144604226037	59.0166039608463	3.23077534081805
492	20.4123388140513	59.0061408035478	3.24582775343406
493	20.4102188990998	58.9961559992315	3.26090417646488
494	20.4081006618805	58.9866231093965	3.27600458237529
495	20.4059841023936	58.9775421340428	3.29112897116527
496	20.4038692206389	58.9689130731704	3.30627734283483
497	20.4017560166165	58.9607359267793	3.32144969738396
498	20.3996444903264	58.9530106948694	3.33664603481268
499	20.3975346345067	58.945691197738	3.35186643121274
500	20.3954263817301	58.9383486523172	3.36711159310371
501	20.3933197155483	58.9308784589778	3.38238169283774
502	20.391214635961	58.9232806177197	3.39767673041483
503	20.3891111429684	58.915555128543	3.41299670583498
504	20.3870092365704	58.9077019914476	3.4283416190982
505	20.3849089138978	58.8997486082604	3.44371138059362
506	20.3828101495384	58.8919376671679	3.45910519666996
507	20.3807129375147	58.8843262530874	3.47452288064522
508	20.3786172778268	58.8769143660189	3.4899644325194
509	20.3765231704747	58.8697020059625	3.5054298522925
510	20.3744306154583	58.8626891729181	3.52091913996451
511	20.3723396043109	58.8558653475677	3.53643226852497
512	20.3702500654383	58.8491415802483	3.55196900957781
513	20.3681619826075	58.8424977028084	3.56752931133723
514	20.3660753558186	58.8359337152482	3.58311317380324
515	20.3639901850715	58.8294496175675	3.59872059697584
516	20.3619064703662	58.8230454097664	3.61435158085503
517	20.3598242117027	58.8167210918449	3.63000612544081
518	20.3577434090811	58.8104766638031	3.64568423073318
519	20.3556640625013	58.8043121256408	3.66138589673214
520	20.3535861719634	58.798227477358	3.67711112343769
521	20.3515097374672	58.7922227189549	3.69285991084983
522	20.3494347590129	58.7862978504314	3.70863225896856
523	20.3473612366005	58.7804528717875	3.72442816779388
524	20.3452891702298	58.7746877830232	3.74024763732579
525	20.343218559901	58.7690025841384	3.75609066756429
526	20.341149405614	58.7633972751333	3.77195725850938
527	20.3390817073689	58.7578718560077	3.78784741016106
528	20.3370154381858	58.7522534275463	3.80376143640488
529	20.3349504834476	58.7458074660309	3.81970067071349
530	20.3328868302248	58.7384511134528	3.83566526350938
531	20.3308244785174	58.7301843698119	3.85165521479256
532	20.3287634283254	58.7210072351083	3.86767052456303
