Time	F0	F1	sp_15
0	100	100	0
1	93.9065759434447	96.0467819898435	2.04230827356347E-13
2	88.5384209502839	92.5443776499117	1.15662079904514E-11
3	83.7762994063478	89.4323516101467	1.36634978909361E-10
4	79.5228383812033	86.6590172292011	7.28388498781918E-10
5	75.7015666413693	84.1812364063755	2.64135106470308E-09
6	72.2517312108341	81.9629401806385	7.62586745134421E-09
7	69.1235765610788	79.9734042317862	1.88091022333585E-08
8	66.2756563643921	78.186222247334	4.12421940357779E-08
9	63.6728513834316	76.5782124960602	8.20979316979458E-08
10	61.2853688281516	75.1290315219982	1.50919295162371E-07
11	59.0886349673962	73.8213417111661	2.61117238626874E-07
12	57.0603680339226	72.639437591813	4.30564260375648E-07
13	55.1856744654587	71.5713185652421	6.78422994646003E-07
14	53.4440548622513	70.6033130962822	1.03300637863509E-06
15	51.8261586558437	69.7270595016347	1.52189205208276E-06
16	50.3208127749928	68.9334869088325	2.1803838766344E-06
17	48.916089173048	68.2132544623082	3.05089632503448E-06
18	47.6068773087884	67.5609869472231	4.17718026740119E-06
19	46.3804700492983	66.9684367107921	5.61583838851818E-06
20	45.2319668099147	66.431009161382	7.42374956745819E-06
21	44.1537904895805	65.942996417554	9.66802057934851E-06
22	43.1393593682959	65.4995238128421	1.24217455160107E-05
23	42.183521045822	65.0964580880188	1.5764569637658E-05
24	41.2815432532923	64.729197365364	1.97859644376116E-05
25	40.4293772531441	64.3948947487682	2.45782263151438E-05
26	39.6236985696054	64.0909677424081	3.02413041225839E-05
27	38.8605055271032	63.8136249287913	3.68880914664142E-05
28	38.1370440739787	63.5603955706082	4.46355140051003E-05
29	37.4516955251709	63.329982082251	5.36050492452832E-05
30	36.8028424278059	63.1209280502119	6.39273067599774E-05
31	36.1852840864705	62.929233369109	7.5748775268116E-05
32	35.5990064838764	62.7546779816162	8.92132446353183E-05
33	35.0427435586397	62.5961790993137	0.000104475445515689
34	34.5141970613237	62.4520874461295	0.000121698568867688
35	34.0102133460719	62.3202972374454	0.000141054147475621
36	33.530286348751	62.200425323964	0.000162719708397198
37	33.0730767364394	62.0916458130697	0.000186881105686948
38	32.6365265495698	61.9923814562373	0.000213728374773218
39	32.2193483188083	61.9018775372457	0.00024346166917048
40	31.8203746229684	61.8195144022101	0.000276288667340007
41	31.4384919836762	61.744529876244	0.00031242186407122
42	31.0730146052305	61.6756536677049	0.000352071107092043
43	30.7228464041833	61.6126618671562	0.000395468980320914
44	30.3871706512279	61.55509760913	0.000442849913685665
45	30.065267448195	61.502609666204	0.000494455711990999
46	29.7565137280525	61.4549524490007	0.000550535554918499
47	29.4601569126723	61.4112160481698	0.000611327578063102
48	29.1755152161851	61.3705076148456	0.000677075172941018
49	28.9023483462935	61.3332123910906	0.000748057153405548
50	28.6403284260563	61.2991939219961	0.000824544701055948
51	28.3892162801507	61.2683937361657	0.000906815710815614
52	28.1488614348715	61.2408313457156	0.000995154790932091
53	27.9175173399995	61.2150231644909	0.00108980418791918
54	27.6951276448908	61.1910665172666	0.00119105951084624
55	27.4818253271865	61.16923114553	0.00129922601321054
56	27.2774085783625	61.1494673517322	0.00141460332627009
57	27.0817268239163	61.1317682603319	0.0015374967032322
58	26.8946033051418	61.1161209229714	0.00166821430485107
59	26.7137008704578	61.1011584219225	0.00180699237077875
60	26.5398953195744	61.0875534989192	0.0019541836173025
61	26.3728587772031	61.0752291581158	0.00211010238361234
62	26.2122768360308	61.0641273738727	0.00227506730671178
63	26.0578485567205	61.0542090907558	0.00244940132141779
64	25.9091374978809	61.0452873157223	0.00263341109958597
65	25.7655038956663	61.0369511313278	0.0028273776895702
66	25.6268269893173	61.0293749979556	0.00303165621126062
67	25.4927675022938	61.0224924288017	0.00324657406406972
68	25.3629907619489	61.016245975843	0.00347246172180691
69	25.2371666995292	61.0105872298376	0.00370965273267849
70	25.1154333022249	61.0053914491201	0.00395845173901966
71	24.9977066200999	61.0005846612931	0.00421918208990793
72	24.883582256735	60.9961618093601	0.00449219263875014
73	24.7728935060215	60.9920839389095	0.00477781922934285
74	24.6654918325723	60.9883186352032	0.00507639984370766
75	24.5612468717214	60.9848400231769	0.00538827460209112
76	24.460403235348	60.9815657583108	0.00571375016091189
77	24.3627935129293	60.9784960045134	0.00605317823944466
78	24.2683739605537	60.9756188356146	0.00640690216881874
79	24.17715892923	60.9729218148154	0.00677526343475545
80	24.089187509841	60.9703978849293	0.00715860500573167
81	24.0043218417606	60.9680150676698	0.00755726237778763
82	23.9214772117589	60.9656007990563	0.00797152939055631
83	23.8414102653668	60.9632608109266	0.00840178202515889
84	23.7641493403274	60.9609930820803	0.0088483643098019
85	23.689746709258	60.9588008499914	0.00931162171970506
86	23.61827857965	60.9566926108095	0.00979190117710124
87	23.5498450938684	60.9546821193587	0.0102895510512365
88	23.4845703291524	60.9527883891381	0.0108049211583701
89	23.4226022976152	60.9510356923221	0.0113383627617746
90	23.3641129462439	60.9494535597595	0.0118902285717354
91	23.3050458166159	60.9475848883957	0.0124606443019686
92	23.247643182765	60.9457036756599	0.0130500742069318
93	23.1922117534581	60.9438625110415	0.0136588787201251
94	23.1386916334069	60.9420740668279	0.0142873987415885
95	23.0870283116441	60.9403541281327	0.0149359756218049
96	23.0371726615236	60.9387215928956	0.0156049511617006
97	22.9890809407206	60.9371984718826	0.0162946676126449
98	22.9427147912316	60.9358098886857	0.0170054676764505
99	22.8980412393742	60.9345840797232	0.0177376945053732
100	22.8545780238312	60.9332114827277	0.0184916235028017
101	22.8122684712894	60.9317007155738	0.0192675935517496
102	22.7712593943137	60.930212044847	0.0200659737002609
103	22.7314886228206	60.9287481183223	0.0208871012924769
104	22.6928962073716	60.9273123244868	0.0217313136484407
105	22.6554244191736	60.9259087925404	0.0225989480640977
106	22.6190177500783	60.9245423923952	0.0234903418112953
107	22.583622912583	60.9232187346759	0.0244058321377829
108	22.5491888398298	60.9219441707197	0.0253457562672122
109	22.5156421984522	60.9206698212071	0.0263103313570221
110	22.4829015858642	60.9193240275333	0.0272997240970791
111	22.4509516189016	60.9179816994866	0.028314413910613
112	22.4197452861156	60.9166411175741	0.0293547142608876
113	22.3892374906314	60.9153006034158	0.0304209370866337
114	22.3593850501489	60.9139585197447	0.031513392802049
115	22.3301466969422	60.9126132704064	0.032632390296798
116	22.3014830778597	60.9112633003596	0.0337782369360124
117	22.2733567543243	60.909907095676	0.0349512385602906
118	22.2457638402106	60.9085411693436	0.0361516975487255
119	22.2189513604608	60.9071462233313	0.0373798995115113
120	22.1926805561113	60.9057340495951	0.0386361583927777
121	22.1669323562029	60.9043026168591	0.0399207732793319
122	22.1416896935221	60.9028499292832	0.0412340417279886
123	22.1169375046008	60.9013740264635	0.0425762597655704
124	22.0926627297163	60.8998729834317	0.0439477218889071
125	22.0688543128916	60.8983449106556	0.0453487210648365
126	22.0455032018952	60.8967879540388	0.0467795487302036
127	22.0226023482408	60.8952002949208	0.0482404947918613
128	22.000146707188	60.8935801500771	0.0497318476266699
129	21.9781332377415	60.891925771719	0.0512538940814974
130	21.9565609026518	60.8902354474937	0.0528069194732195
131	21.9354306684147	60.8885075004842	0.0543912075887191
132	21.9147455052717	60.8867402892097	0.0560070406848872
133	21.8944897400584	60.8849588927299	0.057654624028021
134	21.8746651909125	60.8831684088773	0.0593342179578915
135	21.8552956953472	60.8813481020157	0.0610461544368136
136	21.8363911008115	60.8794979429073	0.0627907054434039
137	21.8179632145096	60.8776179946051	0.0645681412655123
138	21.8000258034005	60.8757084124524	0.0663787305002214
139	21.7825945941988	60.8737694440833	0.0682227400538468
140	21.765687273374	60.8718014294223	0.070100435141937
141	21.7493234871507	60.8698048006848	0.0720120792892735
142	21.7335248415087	60.8677800823763	0.0739579343298706
143	21.7183149021829	60.8657278912933	0.0759382604069756
144	21.7037191946634	60.8636489365228	0.0779533159730688
145	21.6897652041954	60.8615440194422	0.0800033577898632
146	21.6764823757793	60.8594140337198	0.082088640928305
147	21.6639021141704	60.8572599653142	0.0842094187685731
148	21.6506843414595	60.8550598474036	0.086365567166573
149	21.6378248634656	60.8528309665042	0.0885575989504245
150	21.625378642099	60.8505748820651	0.0907857672654437
151	21.6133447863197	60.8482922757827	0.0930503077461124
152	21.6017227146209	60.8459838939551	0.0953514538845726
153	21.5905121550281	60.8436505474818	0.0976894370306267
154	21.5797131451001	60.8412931118636	0.100064486391738
155	21.5693260319284	60.8389125272027	0.102476829033029
156	21.5593514721373	60.8365097982029	0.104926689877284
157	21.549790431884	60.8340859941693	0.107414291704948
158	21.5406441868585	60.8316422490082	0.109939855154124
159	21.5319143222839	60.8291797612278	0.112503598720579
160	21.5236027329157	60.8266997939371	0.115105738757736
161	21.5157116230427	60.8242036748471	0.117746489476683
162	21.5080338022921	60.8216770870501	0.12042594639609
163	21.5003406967427	60.8191041531825	0.123144190835638
164	21.4929225621774	60.8165079035167	0.125901590157485
165	21.4857666608986	60.8138887120948	0.128698341010721
166	21.4788598833052	60.8112469665134	0.131534637523364
167	21.4721887478936	60.808583067923	0.134410671302365
168	21.4657394012567	60.8058974310282	0.137326631433602
169	21.4594976180845	60.8031904840879	0.140282704481882
170	21.4534488011641	60.8004626689151	0.143279074490945
171	21.4475779813795	60.7977144408768	0.146315922983459
172	21.4418698177116	60.7949462688943	0.149393428961021
173	21.4363085972382	60.792158635443	0.152511768904158
174	21.4308782351343	60.7893520365524	0.155671116772329
175	21.4255622746716	60.7865269818063	0.158871644003921
176	21.420343887219	60.7836839943425	0.16211351951625
177	21.4151329925456	60.780808377444	0.165396642001883
178	21.4099464393927	60.7779078761165	0.168721301772806
179	21.4047796779892	60.7749858539105	0.172087709384419
180	21.3996118242428	60.7720423514452	0.175496014237466
181	21.394421515906	60.7690774006851	0.178946362821332
182	21.3891869125759	60.7660910249398	0.182438898714043
183	21.3838856956939	60.7630832388639	0.185973762582263
