Time	fuel (Mean)	sp_1 (Mean)	fuel (Std)	sp_1 (Std)
0	100	0	0	0
2.16260813170415E-05	99.999999999921	0.000243509379145317	8.887762344863E-06	0.0156047680590626
1.08044198797184	99.8128165204372	11.4548653579903	0.431839894852572	3.18476473165273
2.16841716759622	99.2851909214843	21.6640671186031	0.839460384357772	4.11955745582259
3.2833140775316	98.4495138037063	30.9059228479078	1.22607218788611	4.62105772990145
4.33827432752707	97.4325241767085	38.644766866025	1.56173861486749	4.86935562808444
5.65273075923916	95.9203730462584	47.0857538456126	1.93881978503734	4.99150929306941
6.87728696731946	94.3232166866383	53.9011724022411	2.25014456679155	4.98476943757806
8.18272531911716	92.4746817627636	60.2028706845382	2.54182989923779	4.8948267684933
9.60040313637181	90.3505826376046	66.0746056246332	2.81507858789504	4.73460431727451
10.6412528726726	88.7418466537237	69.826493685825	2.98928702271465	4.59014013166942
11.7285514524137	87.0363910406599	73.3034746433104	3.14952178692567	4.42379712208467
12.8622988755951	85.2469011316023	76.5029791988271	3.29505711328453	4.23984343536279
14.0613815523369	83.3570655378144	79.4706571631238	3.42740994947218	4.03922665478935
15.3257994826389	81.3814771289807	82.1949508982965	3.54558155526974	3.82560137825716
16.602153532608	79.4171214527982	84.5785069824398	3.64520820091175	3.61161684397275
17.8904437022442	77.4742177990431	86.6608801715705	3.72823019545005	3.40002277515877
19.2261399981144	75.5095193446208	88.5235325305983	3.79811280503591	3.18744363140385
20.6092424202188	73.5340913417698	90.1786184729756	3.85546797693656	2.97608408988681
22.0193684837132	71.5858752556036	91.6205897184256	3.90046083324337	2.77084675765365
23.4565181885977	69.6710461372621	92.872538844908	3.93438786881376	2.57287348318843
24.908816412196	67.8095429551929	93.9478018986648	3.95830665900491	2.38456282036084
26.3762631545081	66.0034521231379	94.8695790920804	3.97355198514979	2.20621138771135
27.8693720163352	64.2418384645917	95.6635409064388	3.98133742504473	2.03680316528954
29.3881429976772	62.5267098968342	96.3451855053287	3.98258277707621	1.87652462971616
30.9272292356879	60.8650789933697	96.9267435390805	3.97814659511822	1.7259514397786
32.4866307303672	59.2569629922969	97.4216489653221	3.96882696172487	1.58491026390449
34.0727013076736	57.6958622692296	97.8433611563544	3.95526789057128	1.45264950398427
35.6854409676072	56.181878625009	98.2014917941135	3.93805332052652	1.32898604611156
37.322152039079	54.7171517324779	98.5042094170255	3.91774118793936	1.21385923485795
38.9828345220888	53.3008457722689	98.7593153838037	3.89480550399549	1.10694019511609
40.6711584301697	51.9290313736141	98.9741234030414	3.86960758238689	1.00765777212863
42.3871237633215	50.6009483914153	99.1543660428637	3.84250454329878	0.915694993200467
44.1291790979651	49.3168113834125	99.3049952976857	3.81383870797997	0.830774742614503
45.8973244341006	48.0754393453153	99.4304610023808	3.78388968721512	0.752531218263372
47.6936098465269	46.8742473710887	99.5347612385948	3.75286706080356	0.680500555544735
49.518035335244	45.7121280553077	99.6211567359814	3.72098298123959	0.614338955623704
51.3696337719559	44.5885030843637	99.6924569197522	3.68844075017723	0.553715463973119
53.2484051566626	43.5021090595874	99.7510958160176	3.6554021842394	0.498283966180024
55.1920545206875	42.4313988762075	99.8000253215619	3.62134970374732	0.446740010473138
56.1963181923591	41.8981871905615	99.8214080664673	3.60384587820145	0.422225770746887
57.2005818640307	41.3779888655596	99.8405015588081	3.58642245847831	0.399055359274456
58.2048455357023	40.8703542581283	99.857557644569	3.56909160821115	0.37714786840819
59.2850537488379	40.3378621437974	99.8738729127008	3.55056536840848	0.354921053568096
60.3652619619736	39.8188925167109	99.8883188781761	3.53216953075084	0.334001830318621
61.4454701751092	39.3129537822161	99.9011075949229	3.51391379295886	0.314316978406346
62.5256783882449	38.8195768448601	99.9124354463625	3.49580655872421	0.295784381369338
63.6712057395347	38.3095900191344	99.9230336769825	3.47677430867501	0.277322105612839
64.8167330908245	37.812714855147	99.9323487211092	3.45792375555251	0.260011377643566
65.9622604421144	37.3284639306241	99.9405341317372	3.43926060563761	0.243784268849458
67.1077877934042	36.8563728839332	99.9477321157614	3.42078958630548	0.228562490324398
68.3834181802691	36.3444334178544	99.9547271946454	3.40045114360775	0.212726431964486
69.6590485671341	35.8464415438868	99.9607856879059	3.38035911094919	0.197987711476024
70.934678953999	35.3618439393156	99.9660310191466	3.36051613933046	0.184275770317299
72.2103093408639	34.8901154534761	99.9705777692598	3.34092403803181	0.171504192988103
73.6012985928677	34.3898093840227	99.9748448867877	3.31984695118935	0.158584014667682
74.9922878448716	33.9035989944907	99.9784927992176	3.29906912640972	0.146637877819909
