Time	sp_0 (Mean)	sp_8 (Mean)	sp_0 (Std)	sp_8 (Std)
0	1	0	0	0
0.0318064909134848	0.999990458143774	3.45229558080316E-22	0.00308896004059709	1.85803540892071E-11
11.8956276016433	0.996444016989949	6.72136721160067E-12	0.0594198876702093	2.59255997264153E-06
29.1012041753832	0.991345415556272	2.39146983221019E-10	0.0922237293795403	1.54643778582156E-05
47.6091118661205	0.985919329236218	1.70423273755194E-09	0.116987283157849	4.12823537128098E-05
73.5716520597395	0.978408537214169	9.6217340105533E-09	0.143756458823369	9.80904355244276E-05
90.2802384079899	0.973636344142241	2.16922164962295E-08	0.158069836368536	0.000147282771298197
106.98882475624	0.968911728321772	4.25443002068341E-08	0.170809526385752	0.000206262678812494
123.697411104491	0.964234205238117	7.55573673214842E-08	0.182315339756828	0.000274876957635
147.347857154921	0.957692897292175	1.50814702547796E-07	0.196925656493259	0.000388348550809819
170.99830320535	0.951243626124274	2.71253284426874E-07	0.209958689386136	0.000520819507447609
194.64874925578	0.944885053257887	4.51635572864945E-07	0.221713259387132	0.000672037695290572
218.29919530621	0.938615853741288	7.08380070640279E-07	0.232402332601633	0.000841651826428596
248.86148482699	0.930644721622629	1.1832598433382E-06	0.244890442523807	0.00108777453226419
279.423774347769	0.922817855891486	1.86008417986893E-06	0.256117103158761	0.0013638433049454
309.986063868549	0.915132504590064	2.78675947893465E-06	0.266273356143443	0.00166934852117661
340.548353389329	0.907585954356965	4.01464973758505E-06	0.275506681303906	0.0020036408743283
376.67949261803	0.8988397144607	5.93136754440142E-06	0.285390407685437	0.00243540712165979
412.81063184673	0.890279395773319	8.44535935821845E-06	0.294300823300402	0.00290603459414306
448.941771075431	0.881900738557003	1.16609442177809E-05	0.302361389444706	0.00341472270594765
485.072910304132	0.873699559095179	1.56869179053733E-05	0.3096731196569	0.00396053116573285
532.433956162037	0.863211324801444	2.23844262416082E-05	0.31826161804001	0.00473097896381811
579.795002019943	0.853011974308948	3.09434197065357E-05	0.325861825115751	0.00556229321209271
627.156047877849	0.843092716881483	4.16460341009485E-05	0.332600792917491	0.00645276963152776
674.517093735755	0.833444980426996	5.47803486165113E-05	0.338584309953763	0.00740046290679255
733.566454386221	0.821783968075563	7.50179813920201E-05	0.345119295416138	0.00865983091855153
792.615815036686	0.810516467328168	0.000100098076145321	0.350760174012333	0.0100026552399497
851.665175687151	0.79962738414571	0.000130626584605723	0.355626136986877	0.0114258550340008
910.714536337617	0.789102119768254	0.000167207558499697	0.359818130880761	0.0129260362936148
981.936398340718	0.776871305728193	0.000220260998703227	0.36409693040959	0.0148338829057992
1053.15826034382	0.765125754624736	0.000284099458744371	0.367643147812596	0.0168445634936454
1124.38012234692	0.753842890522668	0.000359796397621482	0.370561845562379	0.0189531001712262
1195.60198435002	0.743001071863649	0.000448394156528644	0.372943055898117	0.0211542012635458
