Time	Input1	Input2	Output
0	1	1	0
1000	0.959938542980995	0.959938542980995	0.0147015196708871
2000	0.945977851881987	0.945977851881987	0.0290828510279266
3000	0.932428342020374	0.932428342020374	0.0430363412069884
4000	0.919269861124002	0.919269861124002	0.056580651896252
5000	0.906483212558458	0.906483212558458	0.0697386877182741
6000	0.894066386503266	0.894066386503266	0.0825140566212897
7000	0.882001137400366	0.882001137400367	0.094927920584902
8000	0.870279193292881	0.870279193292881	0.106990651827381
9000	0.858879207843646	0.858879207843646	0.118721822589842
10000	0.847786505360614	0.847786505360614	0.130136781447384
11000	0.836989326249256	0.836989326249256	0.141244573144025
12000	0.826472487992253	0.826472487992253	0.1520605336382
13000	0.816220823307934	0.816220823307935	0.162599966532987
14000	0.806231675513038	0.806231675513038	0.172866481301858
15000	0.796502730066456	0.796502730066456	0.182863375904294
16000	0.787012401117799	0.787012401117799	0.19261149446417
17000	0.777747951810521	0.777747951810522	0.202123624263013
18000	0.76869664528808	0.76869664528808	0.21141255258235
19000	0.759854096762642	0.759854096762642	0.220480442275052
20000	0.75122411717729	0.75122411717729	0.229319030638191
21000	0.742784955518746	0.742784955518746	0.237952571605259
22000	0.734526321739599	0.734526321739599	0.246390739941595
23000	0.726437925792438	0.726437925792438	0.254643210412535
24000	0.718517548229622	0.718517548229622	0.262713881641153
25000	0.710791496475063	0.710791496475062	0.270586423240549
26000	0.703231268251507	0.703231268251506	0.278283844462959
27000	0.695830837059313	0.695830837059312	0.285813050157465
28000	0.688584200768718	0.688584200768717	0.293180978795042
29000	0.681485381619832	0.681485381619831	0.300394602468556
30000	0.674528426222642	0.67452842622264	0.307460926892764
31000	0.667707405557008	0.667707405557007	0.314386991404317
32000	0.661024187092417	0.661024187092415	0.321168747426108
33000	0.654480814811019	0.654480814811017	0.327801962293786
34000	0.64806565362968	0.648065653629678	0.334302045932277
35000	0.641774702376857	0.641774702376855	0.340673552994219
36000	0.635604110381818	0.635604110381816	0.346920891266745
37000	0.629550177474638	0.629550177474635	0.353048321671482
38000	0.623609353986199	0.623609353986197	0.35905995826455
39000	0.617778240748193	0.617778240748191	0.364959768236564
40000	0.612057396306423	0.61205739630642	0.370747126259402
41000	0.606443838849597	0.606443838849595	0.376425569925373
42000	0.600933779963205	0.600933779963203	0.381999607564178
43000	0.595524980710757	0.595524980710755	0.387471967065251
44000	0.590215393022916	0.590215393022914	0.392845182317053
45000	0.585003159697496	0.585003159697493	0.398121593207078
46000	0.57988661439946	0.579886614399457	0.40330334562185
47000	0.574864281660924	0.574864281660921	0.408392391446924
48000	0.569935209009929	0.569935209009926	0.413396496090345
49000	0.565098155336666	0.565098155336664	0.418314557704222
50000	0.560352230209617	0.560352230209614	0.423148171093113
51000	0.555696756481095	0.555696756481092	0.427899142532059
52000	0.551131250347684	0.551131250347681	0.432569129101093
53000	0.546655421350237	0.546655421350234	0.437159638685236
54000	0.542269172373877	0.542269172373874	0.441672029974499
55000	0.537969582091631	0.537969582091628	0.446108944264734
56000	0.533740091086763	0.53374009108676	0.450479436536356
57000	0.529590905053364	0.529590905053361	0.45477980453257
58000	0.525520759994693	0.52552075999469	0.45901173079715
59000	0.521528439481104	0.521528439481101	0.463176817848699
60000	0.517612774650047	0.517612774650044	0.467276588180646
61000	0.513772644206065	0.513772644206061	0.471312484261247
62000	0.510006974420795	0.510006974420792	0.475285868533584
63000	0.506304610693387	0.506304610693384	0.479199442456608
64000	0.502651703591106	0.502651703591102	0.483056211686827
65000	0.499056364767962	0.499056364767958	0.486856031670528
66000	0.495515109185133	0.49551510918513	0.490600309243281
67000	0.492024307373971	0.492024307373967	0.494290398115135
68000	0.488580185435999	0.488580185435996	0.497927598870618
69000	0.485178825042915	0.485178825042912	0.501513158968739
70000	0.481816163436591	0.481816163436587	0.505048272742986
71000	0.47849774064807	0.478497740648066	0.508533273590645
72000	0.475220560821111	0.475220560821107	0.511969137234048
73000	0.471977400879512	0.471977400879509	0.515357124635391
74000	0.46876514305085	0.468765143050846	0.518698091430354
75000	0.465580635550178	0.465580635550174	0.521992830978155
76000	0.462420692580032	0.462420692580029	0.525242074361542
77000	0.459282094330429	0.459282094330425	0.528446490386797
78000	0.456161586978864	0.456161586978861	0.531606685583737
79000	0.453090999257659	0.453090999257656	0.534724814257728
80000	0.450053501969871	0.450053501969868	0.537800739090067
81000	0.447045921310844	0.44704592131084	0.540834888128189
82000	0.444068733711649	0.444068733711645	0.543827796061376
83000	0.44112265714906	0.441122657149057	0.546779947936454
84000	0.438208651145556	0.438208651145552	0.54969177915779
85000	0.435327916769314	0.435327916769311	0.552563675487299
86000	0.432481195808464	0.432481195808461	0.555396524771723
87000	0.429664746497746	0.429664746497742	0.558194885064522
88000	0.426883569021054	0.42688356902105	0.560956572807251
89000	0.424139244336318	0.424139244336314	0.563682236753061
90000	0.421433550769167	0.421433550769163	0.566372510791918
91000	0.418768464012932	0.418768464012928	0.569028013950603
92000	0.416146157128642	0.416146157128638	0.571649350392711
93000	0.413569000545029	0.413569000545025	0.574237109418655
94000	0.411029776285355	0.41102977628535	0.576792251777285
95000	0.408515707158506	0.408515707158502	0.579315950606069
96000	0.406040172612951	0.406040172612947	0.581808339388675
97000	0.403603541629479	0.403603541629474	0.584270058149493
98000	0.401206173997856	0.401206173997852	0.586701740204015
99000	0.398848420316828	0.398848420316824	0.589104012158843
100000	0.396530621994118	0.396530621994114	0.591477493911682
101000	0.394253111246426	0.394253111246422	0.593822798651342
102000	0.392015974380995	0.392015974380991	0.59614002465597
103000	0.389819463397674	0.38981946339767	0.598429638945803
104000	0.38766396485794	0.387663964857936	0.600692410449258
105000	0.385549734674405	0.385549734674401	0.602928840632653
106000	0.383477016693409	0.383477016693405	0.605139418080651
107000	0.381446042695021	0.381446042695017	0.607324618496254
108000	0.379457032393039	0.379457032393035	0.609484904700811
109000	0.377510193434989	0.377510193434986	0.611620726634011
110000	0.375587611039188	0.375587611039184	0.613734408578102
111000	0.373695268813535	0.373695268813532	0.61582577029994
112000	0.371833880215717	0.371833880215714	0.617895166613184
113000	0.370001508571073	0.37000150857107	0.619943214354446
114000	0.368196055336852	0.368196055336849	0.621970533089055
115000	0.366415260102211	0.366415260102208	0.623977745111065
116000	0.364656700588217	0.364656700588214	0.625965475443249
117000	0.362915427336255	0.362915427336252	0.627934238993709
118000	0.361161042316453	0.36116104231645	0.62988334703073
119000	0.359406053295272	0.35940605329527	0.631814168207274
120000	0.357644573860469	0.357644573860466	0.6337272040848
121000	0.355870342873184	0.355870342873181	0.635622948798513
122000	0.354076724467945	0.354076724467942	0.637501889057366
123000	0.352256708052662	0.352256708052659	0.639364504144059
124000	0.350402908308631	0.350402908308629	0.641211265915039
125000	0.348542275155232	0.34854227515523	0.643040583100271
126000	0.346735368333445	0.346735368333442	0.644848844266088
127000	0.344929396797174	0.344929396797172	0.646639121568106
128000	0.343126587893687	0.343126587893684	0.648411199074063
129000	0.341329618978754	0.341329618978751	0.650164804580441
130000	0.339541617416649	0.339541617416646	0.651899609612475
131000	0.337766160580149	0.337766160580147	0.653615229424147
132000	0.336007275850537	0.336007275850534	0.655311222998187
133000	0.33427584814235	0.334275848142347	0.656990399951667
134000	0.33257936580241	0.332579365802407	0.658653528423186
135000	0.330920507688701	0.330920507688698	0.660298605868233
136000	0.329306250171977	0.329306250171974	0.661925559157232
137000	0.327744103415844	0.327744103415841	0.66353430213022
138000	0.326242111376757	0.326242111376754	0.665124735596852
139000	0.324808851804021	0.324808851804018	0.666696747336395
140000	0.32345343623979	0.323453436239788	0.668250212097735
141000	0.32205626756349	0.322056267563488	0.66979226220414
142000	0.3206598150888	0.320659815088797	0.671320929841726
143000	0.319283619368634	0.319283619368631	0.672835554064963
144000	0.317923170129749	0.317923170129746	0.674336843919075
145000	0.316573361649756	0.316573361649753	0.675825558945026
146000	0.315228492757123	0.31522849275712	0.677302509179521
147000	0.313882266831171	0.313882266831168	0.678768555155001
148000	0.312529687879316	0.312529687879314	0.680224239111848
149000	0.311203531216122	0.311203531216119	0.681662691436389
150000	0.309873593366304	0.309873593366301	0.683089226595979
151000	0.308535077813574	0.308535077813572	0.684504152074689
152000	0.307182886810867	0.307182886810864	0.68590776862674
153000	0.305811621380335	0.305811621380332	0.687300370276495
154000	0.304415581313353	0.304415581313351	0.688682244318468
155000	0.302988765170519	0.302988765170516	0.690053671317318
156000	0.301555700546171	0.301555700546169	0.691413817746648
157000	0.300185998778372	0.300185998778369	0.692760213213052
158000	0.298825210441315	0.298825210441312	0.694094825787211
159000	0.297477358126059	0.297477358126057	0.695417505792903
160000	0.296146999035363	0.29614699903536	0.69672806680227
161000	0.29483922498368	0.294839224983677	0.698026285635815
162000	0.293559662397162	0.293559662397159	0.699311902362406
163000	0.292314472313658	0.292314472313656	0.700584620299274
164000	0.29106304053037	0.291063040530368	0.701847709883063
165000	0.289786197885719	0.289786197885717	0.703102811927784
166000	0.2885156940581	0.288515694058097	0.704347692431377
167000	0.287250679971362	0.287250679971359	0.705582604604468
168000	0.285990172144624	0.285990172144622	0.70680781586898
169000	0.284733052692275	0.284733052692272	0.708023607858135
170000	0.283478069323967	0.283478069323965	0.709230276416454
171000	0.282223835344625	0.282223835344622	0.710428131599754
172000	0.2809760249938	0.280976024993797	0.711614176835294
173000	0.27973174174226	0.279731741742258	0.712789323367283
