Time	Input1	Input2	Output
0	1	1	0
1000	0.95995148814095	0.959951488140949	0.0146997412134253
2000	0.945979475021213	0.945979475021213	0.0290753374943078
3000	0.932423293529026	0.932423293529026	0.0430202583980283
4000	0.919264947370696	0.919264947370697	0.0565540493027126
5000	0.906492165086381	0.906492165086382	0.0696953738468225
6000	0.894080307284449	0.894080307284452	0.0824610750990338
7000	0.882014976290399	0.882014976290402	0.0948676746259658
8000	0.870286694181214	0.870286694181217	0.106930309385362
9000	0.858875769686799	0.858875769686802	0.118663383296785
10000	0.847771490073133	0.847771490073135	0.130080657493037
11000	0.836966790721765	0.836966790721767	0.141194833649772
12000	0.826433744924403	0.826433744924405	0.152018209040054
13000	0.816183594327324	0.816183594327325	0.16256233365432
14000	0.806186159508047	0.806186159508049	0.172837895160997
15000	0.796442709036291	0.796442709036293	0.18285528627451
16000	0.786939690024555	0.786939690024556	0.192624568518342
17000	0.777668831146298	0.777668831146299	0.202154773239953
18000	0.768618886776157	0.768618886776158	0.211454987510493
19000	0.759787795645555	0.759787795645557	0.220533546274929
20000	0.75116406368064	0.751164063680642	0.229398275054119
21000	0.742737843875748	0.74273784387575	0.238056902802293
22000	0.734504601048682	0.734504601048684	0.246516703886472
23000	0.726461086341617	0.726461086341618	0.254784511656418
24000	0.718595213655329	0.718595213655331	0.262866929879685
25000	0.710901913916909	0.710901913916912	0.270770236498749
26000	0.703379796081594	0.703379796081595	0.278500505797012
27000	0.696022561667288	0.696022561667289	0.286063441533846
28000	0.688818281054285	0.688818281054284	0.293464524704218
29000	0.681767998769762	0.681767998769762	0.300708922359549
30000	0.674864190337094	0.674864190337096	0.30780197862369
31000	0.668100411325776	0.668100411325777	0.314748027700273
32000	0.661479184973036	0.661479184973037	0.321551837806615
33000	0.654988027545297	0.654988027545299	0.328217807033861
34000	0.648632752150105	0.648632752150106	0.334750221334746
35000	0.642399113023132	0.642399113023133	0.341153085229145
36000	0.636287483122995	0.636287483122997	0.347430315128075
37000	0.630295604354846	0.630295604354847	0.353585539518488
38000	0.624416920988348	0.62441692098835	0.359622376183753
39000	0.618638382909433	0.618638382909417	0.365544246676181
40000	0.612995251034422	0.612995251034422	0.371354617433666
41000	0.607443046990211	0.60744304699021	0.377056578055126
42000	0.601995368824725	0.601995368824725	0.382653107859824
43000	0.596644419973787	0.596644419973786	0.388147213021746
44000	0.59139122059245	0.591391220592449	0.393541790197421
45000	0.58623404864763	0.586234048647629	0.398839442623166
46000	0.581166331256892	0.581166331256891	0.404042883069034
47000	0.576186685976966	0.576186685976965	0.409154597787017
48000	0.571297131872042	0.571297131872041	0.414177037151852
49000	0.566492277137685	0.566492277137685	0.419112609021339
50000	0.561767216126578	0.561767216126577	0.4239635551913
51000	0.557123285266566	0.557123285266565	0.428732078053878
52000	0.55255809325138	0.552558093251379	0.433420187813521
53000	0.548067435030629	0.548067435030628	0.43803007090478
54000	0.543652464423018	0.543652464423016	0.442563659087395
55000	0.539307813826987	0.539307813826985	0.44702286961873
56000	0.535035849692626	0.535035849692624	0.451409500098352
57000	0.530833375797203	0.5308333757972	0.455725417198053
58000	0.526696313256369	0.526696313256367	0.459972286414628
59000	0.522624192762114	0.522624192762112	0.464151792649658
60000	0.5186189037854	0.518618903785397	0.468265510184423
61000	0.514671819736882	0.51467181973688	0.472315025788784
62000	0.510789548747301	0.5107895487473	0.476301859385584
63000	0.50696540980103	0.50696540980103	0.480227480503832
64000	0.503199850572785	0.503199850572784	0.484093393672896
65000	0.499490052000151	0.49949005200015	0.487900834874895
66000	0.495836901965604	0.495836901965603	0.491651138225043
67000	0.492238112501176	0.492238112501174	0.495345595497973
68000	0.488690332086312	0.488690332086309	0.49898548492258
69000	0.48519828872841	0.48519828872841	0.502572141330301
70000	0.481754188321509	0.481754188321509	0.506106641665775
71000	0.478360140912709	0.478360140912708	0.509590122635253
72000	0.475013470034712	0.475013470034709	0.513023749550025
73000	0.471717290049769	0.471717290049767	0.516408532946335
74000	0.468465354163225	0.468465354163224	0.519745551911946
75000	0.465260822842954	0.465260822842952	0.52303580613399
76000	0.462098446290958	0.462098446290956	0.526280333827014
77000	0.458981131409406	0.458981131409404	0.529480085872527
78000	0.455905266007219	0.455905266007216	0.532635967038897
79000	0.452880318689208	0.452880318689202	0.535748822523018
80000	0.449881843705686	0.449881843705682	0.538819677609264
81000	0.446927465489935	0.446927465489932	0.541849217417453
82000	0.444015167282379	0.444015167282377	0.544838472011507
83000	0.44114027430531	0.441140274305308	0.547788184948186
84000	0.438303480475889	0.438303480475887	0.55069912181373
85000	0.435504333997997	0.435504333997995	0.553572041890399
86000	0.432740752562835	0.432740752562834	0.556407693162807
87000	0.430012709956909	0.430012709956908	0.559206836759745
88000	0.427320739530301	0.4273207395303	0.561970159649869
89000	0.424661658592866	0.424661658592864	0.564698407878888
90000	0.422037389716288	0.422037389716286	0.567392152825052
91000	0.419443793908128	0.419443793908126	0.570052091331596
92000	0.416885128887059	0.416885128887057	0.572678890061032
93000	0.414355815833864	0.414355815833862	0.57527314877175
94000	0.411859732749898	0.411859732749896	0.577835488885316
95000	0.409392426638215	0.409392426638213	0.580366493713857
96000	0.406954267287091	0.406954267287089	0.582866726096612
97000	0.40454821271396	0.404548212713958	0.585336810330499
98000	0.402169074166491	0.402169074166488	0.587777225255471
