Time	Input1	Input2	Output
0	1	1	0
950.44927962206	0.960664540206911	0.960664540206911	0.0139673892969049
2037.59752176426	0.945500858241559	0.945500858241559	0.0295675653604556
2983.33787591677	0.932727449001132	0.932727449001133	0.0427077698422702
3970.88786036487	0.919784096510203	0.919784096510204	0.0560219638286197
5285.31688966529	0.903150052073579	0.903150052073579	0.0731313596013758
6395.27476875822	0.889603606021747	0.889603606021747	0.08706389815467
7738.32380246067	0.873789729660849	0.873789729660849	0.103327328197914
9363.41313324063	0.855449505644203	0.855449505644203	0.122187354036117
10299.7741285948	0.845254814347403	0.845254814347404	0.132670255597995
11329.7712234844	0.834339359011497	0.834339359011498	0.143893719736108
12462.7680278629	0.822678148043227	0.822678148043228	0.155883322610018
13709.0645126793	0.810249681644801	0.810249681644802	0.168661036494922
15079.9906459774	0.797036711470768	0.797036711470769	0.182244449049886
16588.0093926052	0.783027019213496	0.783027019213496	0.196645963630171
18246.8300138958	0.768214192706518	0.768214192706518	0.211872002736765
20071.5326973155	0.752598374228972	0.752598374228973	0.227922240698331
22078.7056490772	0.73618695240572	0.73618695240572	0.244788895039683
24286.595896015	0.718995166795941	0.718995166795942	0.262456108326632
26715.2751676466	0.701046593317084	0.701046593317085	0.280899453210536
29386.8223664414	0.682373479390427	0.682373479390428	0.300085592590213
32325.5242851156	0.66301690036432	0.663016900364322	0.31997212401448
35558.0963956573	0.64302671348837	0.643026713488372	0.340507632549124
39113.9257172531	0.622461292427811	0.622461292427812	0.36163196938195
43025.3379710086	0.601387033785283	0.601387033785284	0.383276764687114
47327.8914501395	0.579877636909264	0.579877636909266	0.405366173159972
52060.7002771836	0.558013168817313	0.558013168817314	0.427817839784003
57266.789986932	0.535878936627567	0.535878936627568	0.450544062545251
62993.4886676553	0.513564199696641	0.513564199696641	0.473453118766511
69292.857216451	0.491160761952212	0.491160761952214	0.49645071326663
76222.1626201262	0.468761491034759	0.468761491034763	0.519441500323463
83844.3985641689	0.446458814352047	0.44645881435205	0.542330627913075
92228.8581026159	0.424343242756565	0.424343242756565	0.565025252157902
101451.763594908	0.402501970285924	0.402501970285923	0.587435972329898
111596.959636429	0.381017593508975	0.381017593508972	0.609478141857438
122756.675282101	0.359966986953842	0.359966986953831	0.631073018101089
135032.362492342	0.339420362466345	0.339420362466335	0.652148722564372
148535.618423606	0.319440530846221	0.319440530846216	0.672640992982992
163389.199947997	0.300082374428628	0.300082374428619	0.692493718676417
179728.139624827	0.281392530055805	0.281392530055799	0.711659259997974
197700.973269339	0.263409273644905	0.263409273644899	0.730098561146533
217471.090278303	0.24616259068798	0.246162590687973	0.747781072613424
239218.218988164	0.229674411749725	0.229674411749721	0.764684504900164
263140.06056901	0.213958988439725	0.213958988439726	0.780794438776282
289454.086307941	0.199023383380051	0.199023383380048	0.796103819305886
318399.514620766	0.184868047215016	0.184868047215013	0.810612361314676
350239.485764872	0.171487456495418	0.17148745649542	0.824325893126276
385263.45402339	0.158870788052855	0.158870788052852	0.837255663537903
423789.819107759	0.147002607986951	0.147002607986948	0.849417634411681
466168.820700565	0.135863556356899	0.135863556356891	0.860831778198711
512785.722452652	0.125431011862898	0.125431011862893	0.871521396429245
564064.314379947	0.115679724024581	0.115679724024587	0.881512471896296
620470.765499972	0.106582403455978	0.106582403455991	0.890833064091087
682517.861731999	0.0981102636856975	0.0981102636857239	0.899512754532584
750769.667587229	0.0902335105019096	0.090233510501936	0.90758214604603
825846.654027983	0.0829217769731896	0.0829217769732163	0.915072417827784
908431.339112811	0.0761445040955593	0.076144504095589	0.922014936298434
999274.492706122	0.0698712684515279	0.0698712684515587	0.928440920283672
999999.99999	0.0698291642279672	0.0698291642279979	0.928484048422489
1000000	0.0698291642279672	0.0698291642279979	0.928484048422489
