Time	Species	Species_1	sp_10	sp_9	BJ2x2_5
320	0.963668438220023	0.999142344160439	0.000796623006713121	0.000796623006713121	3.25169276015504E-05
330	0.962785976717862	0.999090538485465	0.000846911700215396	0.000846911700215396	3.39782356057054E-05
340	0.961918349786406	0.9990375268132	0.0008984359775204	0.0008984359775204	3.38063465641205E-05
350	0.961065277552888	0.998983332471824	0.000951171953088194	0.000951171953088194	3.47684543669179E-05
360	0.960226480556425	0.998927978640154	0.00100509589414709	0.00100509589414709	3.5252439402149E-05
370	0.959401687325677	0.998871487904749	0.00106018467419498	0.00106018467419498	3.62389057144077E-05
380	0.958590628913507	0.998813882595261	0.00111641542962015	0.00111641542962015	3.6880846478476E-05
390	0.957793043729406	0.998755184496006	0.00117376585507559	0.00117376585507559	3.8717285356193E-05
400	0.957008804822311	0.998695404347618	0.00123222496024208	0.00123222496024208	3.85477602880502E-05
410	0.956238631695924	0.998634484528588	0.00129185178261953	0.00129185178261953	3.96225550460597E-05
420	0.955479915604049	0.998572636816958	0.00135242938247438	0.00135242938247438	4.02345359925459E-05
430	0.95473458168752	0.998509705862698	0.00141411692919923	0.00141411692919923	4.08357304765862E-05
440	0.954000566624352	0.998445859203902	0.00147674276136031	0.00147674276136031	4.22027248511616E-05
450	0.953278540668535	0.99838104309033	0.00154036197561796	0.00154036197561796	4.29907259278247E-05
460	0.952568288951982	0.998315275374191	0.00160495629648996	0.00160495629648996	4.23731872747865E-05
470	0.951869586624777	0.998248574863803	0.0016705064641218	0.0016705064641218	4.43905785740978E-05
480	0.951182300937736	0.998180952683056	0.00173700108896421	0.00173700108896421	4.37905270207848E-05
490	0.950507408653785	0.998112330764784	0.00180452017119237	0.00180452017119237	4.49949964722238E-05
500	0.94984207741119	0.998042938012659	0.00187282919906026	0.00187282919906026	4.68348767259834E-05
510	0.949187566445625	0.997972673315945	0.0019420317392907	0.0019420317392907	4.62600503652216E-05
520	0.948544668320729	0.997901473561177	0.00201219251196227	0.00201219251196227	4.62766902249935E-05
530	0.94791071210423	0.997829554264385	0.00208309069412195	0.00208309069412195	4.75710198324336E-05
540	0.947286846912494	0.997756823375756	0.00215482061694769	0.00215482061694769	4.77406737943387E-05
550	0.946672880668003	0.997683296919164	0.00222736586287851	0.00222736586287851	4.84696503251898E-05
560	0.946068624003753	0.997608990623447	0.0023007103273233	0.0023007103273233	4.88789832878103E-05
570	0.94547389048887	0.997533920004913	0.00237483812197467	0.00237483812197467	4.92349603938875E-05
580	0.944888771628429	0.99745807827681	0.00244975621566979	0.00244975621566979	4.97509113703508E-05
590	0.944313690734892	0.997381432165397	0.00252549869702757	0.00252549869702757	5.0681465281162E-05
600	0.943746676413941	0.997304140065768	0.00260190330210865	0.00260190330210865	5.07940169001006E-05
610	0.943189374919483	0.997226070823635	0.0026791044037579	0.0026791044037579	5.16455723864868E-05
620	0.942639556188016	0.997147403303629	0.00275691876051006	0.00275691876051006	5.34224030778706E-05
630	0.94209822093211	0.997068057876329	0.00283542791217607	0.00283542791217607	5.22641266800154E-05
640	0.941565209690838	0.996988047928829	0.00291461821666648	0.00291461821666648	5.25995059457054E-05
650	0.941040449407955	0.996907379801405	0.00299448316351907	0.00299448316351907	5.29420218610829E-05
660	0.940524476378863	0.996826011341579	0.00307506597267067	0.00307506597267067	5.36402335583331E-05
670	0.94001617586036	0.996744031951485	0.00315627500950783	0.00315627500950783	5.40582385046867E-05
680	0.939515768624281	0.996661424639237	0.00323812769547522	0.00323812769547522	5.44180760116608E-05
690	0.939022005482184	0.996578289197094	0.00332052179141177	0.00332052179141177	5.52238017527358E-05
700	0.938535658045858	0.996494564754149	0.00340351970014731	0.00340351970014731	5.5893869424065E-05
710	0.938056585224939	0.99641026304073	0.00348710937677377	0.00348710937677377	5.61979234332355E-05
720	0.937584648771331	0.996325395592457	0.00357127902129886	0.00357127902129886	5.74808224849198E-05
730	0.9371197463295	0.996239970960091	0.00365601987973313	0.00365601987973313	5.56210816821268E-05
740	0.93666238752059	0.996153949561107	0.00374137254508861	0.00374137254508861	5.68784351197489E-05
750	0.936211654063816	0.9960674045127	0.00382726206099245	0.00382726206099245	5.71925745555354E-05
760	0.935767568246356	0.995980334588466	0.00391368972331098	0.00391368972331098	5.75651452320613E-05
770	0.935329378832897	0.995892799599373	0.00400059418084978	0.00400059418084978	5.72663539970301E-05
780	0.93489804819056	0.995804724236197	0.00408805269151304	0.00408805269151304	5.82556695050928E-05
790	0.934472993008063	0.995716154962318	0.00417601762324171	0.00417601762324171	5.85420813401172E-05
800	0.934053860111562	0.99562712011963	0.00426445992255229	0.00426445992255229	5.89414336975909E-05
810	0.933641145221608	0.995537581319301	0.00435341894143327	0.00435341894143327	5.90613736925796E-05
820	0.933233408982006	0.995447652000051	0.00444277846294871	0.00444277846294871	5.95225070007859E-05
830	0.932831448273622	0.995357270099179	0.00453260204540141	0.00453260204540141	5.99809219561135E-05
840	0.93243558195183	0.995266411217587	0.00462291475480282	0.00462291475480282	6.01141666382973E-05
850	0.932045453758109	0.995175103851901	0.00471368737005224	0.00471368737005224	6.04964270483668E-05
860	0.931660799427955	0.995083369209104	0.00480489816120425	0.00480489816120425	6.08258860674351E-05
870	0.931281410937707	0.994991224053495	0.00489652994895632	0.00489652994895632	6.11001113260745E-05
880	0.930907378551856	0.994898661880689	0.00498858942446138	0.00498858942446138	6.14804607527977E-05
890	0.930538338667716	0.99480571152289	0.00508104701225149	0.00508104701225149	6.1712320450377E-05
900	0.930174170764863	0.994712382832917	0.00517389263195722	0.00517389263195722	6.18995159127533E-05
910	0.929815345811548	0.994618639787999	0.00526716324940287	0.00526716324940287	6.20777115933295E-05
920	0.929461043615049	0.994524546553486	0.00536079304671421	0.00536079304671421	6.22873500679886E-05
930	0.929111472052834	0.994430087488985	0.00545479808975641	0.00545479808975641	6.25526994794801E-05
940	0.928766581775841	0.994335266930573	0.00554917394070484	0.00554917394070484	6.27908122562455E-05
950	0.928426257889052	0.994240094274399	0.00564391097205247	0.00564391097205247	6.30485870879891E-05
960	0.928090404443291	0.994144577435464	0.00573900107593422	0.00573900107593422	6.33285408975301E-05
970	0.927758957423148	0.994048721858772	0.00583443867943175	0.00583443867943175	6.35661905029011E-05
980	0.927431822124967	0.99395253534545	0.00593021579120203	0.00593021579120203	6.38110963592953E-05
990	0.927108911534296	0.993856025090071	0.00602632504198587	0.00602632504198587	6.40555624419246E-05
1000	0.926790163621826	0.993759196362888	0.00612276103726917	0.00612276103726917	6.42636450219149E-05
