Time	Fuel	Autocatalyst	sp_12
0	100	100	0
9.98402668516226	61.3110354227927	61.0556267790983	0.272221239438463
19.9308202566238	51.4935756614737	50.8979284107035	0.855166350877901
30.9111168333522	46.2875376161619	46.075066926981	1.4955996469234
41.8325605752638	42.9259544242983	43.8898755379819	2.02870061728609
52.1971058365265	40.4996460878067	43.0789870019979	2.42600692441235
63.5595422396318	38.32006705257	43.0102630853728	2.75322789454778
73.7105682574129	36.6376766474615	43.3913298100478	2.96710901376767
84.1564569077724	35.0772768177006	44.0518250992864	3.12697389258684
94.8351519040418	33.6062076980939	44.9013979044013	3.24250756203802
105.688823202374	32.2040314900612	45.872434851231	3.32350630645529
116.643490335107	30.86155442555	46.9130262190393	3.37868600264746
127.646179031835	29.5731819934385	47.9863589772431	3.41539943332194
138.663249982436	28.3353185177696	49.0675314934867	3.43936033619176
149.673260930579	27.145725076007	50.1401033347291	3.4547472856242
160.658556308882	26.0033434231115	51.1930527495209	3.46449001971024
171.723559868062	24.8959246785522	52.2301515201142	3.47063526322089
183.078630236369	23.8033642482634	53.2658322371699	3.47450879528126
193.298145295746	22.8572403355922	54.1710222279428	3.47666150920332
204.265677517243	21.8802402702875	55.1127829638657	3.47809138495116
216.097963732811	20.8698000813567	56.0935452108815	3.47900315218394
226.554134423091	20.013652800172	56.9295615544871	3.47947839390998
237.777548002196	19.1320883692885	57.7949909749496	3.47978235336304
250.128455372864	18.2054367463141	58.7095779940024	3.4799713404254
260.185362949191	17.4835114129371	59.4255397933388	3.48005937261232
270.859583932654	16.7482605756918	60.1577488728145	3.48011510060122
282.081183258607	16.0085768651877	60.8975549652204	3.48014877740692
293.780225862403	15.2724056316643	61.6370359800425	3.48016831226427
305.738328714495	14.5553738358544	62.3602845062713	3.48017913107858
317.523822385006	13.8822827129879	63.0418944726631	3.48018485768713
329.097345730797	13.2523617409091	63.682292085076	3.48018788126476
340.419537608731	12.6646108585924	64.2819585228095	3.48018948415078
351.684145280938	12.1065885675177	64.853193328943	3.48019035121959
363.126516815721	11.5658536163119	65.4084950171591	3.48019082706322
374.724553455451	11.0433844856285	65.9467722858592	3.48019108350252
386.456156442501	10.539915474183	66.467074747338	3.48019121986551
398.057114502708	10.0656204009063	66.9586359009163	3.48019129029742
