Time	Fuel	Autocatalyst	sp_12
0	100	100	0
10	61.283514806687	61.0273870063614	0.273064739663483
20	51.4131835836212	50.8188169206632	0.858945699301208
30	46.6129425012352	46.3365091206523	1.44372387450178
40	43.4199722209423	44.1366901640997	1.94541604585206
50	40.9758803381966	43.1791709121691	2.34956075312941
60	38.9735032804142	42.9700869621002	2.66342150794774
70	37.2487540152955	43.2270125930968	2.90067058102488
80	35.6750810420998	43.7491748293426	3.07035227835109
90	34.2557790458105	44.4877760309269	3.19542103047759
100	32.9263651168877	45.3422086198825	3.28467689436522
110	31.6657574240126	46.2661591166696	3.34741417166782
120	30.4606190454914	47.2282776717849	3.39090556166671
130	29.3025975365297	48.2071845736262	3.42066536127529
140	28.1865296803615	49.1883339564277	3.44077698522019
150	27.1091977366054	50.1617010972364	3.45422387569292
160	26.0686556281486	51.120569738174	3.46311690999293
170	25.0636286558994	52.0603991382884	3.46893436089371
180	24.0932127297037	52.9781566100903	3.47270160289639
190	23.1566934749541	53.8718721124406	3.47512043958151
200	22.2534279860612	54.74032407426	3.47666037277621
210	21.3827797126633	55.5828172622732	3.47763218799298
220	20.5440858683581	56.3990292204162	3.47824083301717
230	19.7366436151632	57.1889082200451	3.47861934096215
240	18.9597063713594	57.9526001874058	3.47885300054049
250	18.2124868620517	58.6903952116036	3.47899658051334
260	17.4941628423027	59.402692364808	3.4790844407328
270	16.803883988072	60.0899731344744	3.4791375546144
280	16.1407800630239	60.7527785653302	3.47916920474537
290	15.5039685311413	61.3916947274318	3.4791877746845
300	14.8925611038589	62.0073391694193	3.47919884842998
310	14.3056692616701	62.6003521726648	3.47920565335586
320	13.7424082616055	63.1713925859386	3.47920761477663
330	13.2019060547778	63.7211265668911	3.47920756160753
340	12.6833041061725	64.2502247875693	3.4792076265775
350	12.1857590587502	64.7593600123476	3.47920840843057
360	11.7084459972222	65.2492002463783	3.47920967202084
370	11.2505608365275	65.7204064342172	3.47921094586047
380	10.8113219731141	66.1736292565331	3.47921144401639
390	10.3899719750628	66.6095079722866	3.47921142490064
400	9.98577764836433	67.0286693401565	3.47921118287386
410	9.59803067315224	67.431725965143	3.47921101083624
420	9.22604762043325	67.8192754557784	3.47921118391506
430	8.86916993979082	68.1918993043985	3.47921159376643
440	8.52676447479008	68.5501621730193	3.47921195780005
450	8.19822150334089	68.8946121659225	3.47921259270118
460	7.88295838227864	69.225777910813	3.47921275725984
470	7.58041222729266	69.5441740280963	3.47921300872656
480	7.29004787347717	69.850293272599	3.47921295500092
490	7.01134849258072	70.144615592927	3.47921275646606
500	6.74382152891262	70.4276009335091	3.47921252065526
510	6.48699446504341	70.6996939448026	3.47921229299344
520	6.24041467252342	70.9613233915558	3.47921210467441
530	6.00364962690742	71.2129012051612	3.47921204417046
540	5.7762854720024	71.4548242657911	3.47921204930014
550	5.55792645446967	71.6874738674078	3.47921209796449
560	5.34819447239005	71.9112167827734	3.4792123407653
570	5.1467279805114	72.1264047150461	3.47921262790577
580	4.95318150586969	72.3333750452653	3.47921277097291
590	4.76722471718716	72.5324537100438	3.47921304895152
600	4.58854194032945	72.7239518252599	3.47921336907975
610	4.41683136743519	72.9081672280478	3.47921351789569
620	4.25180476064045	73.0853867850137	3.47921350205611
630	4.09318706765036	73.2558873647426	3.47921361837961
640	3.94071423514888	73.4199317015884	3.47921370454576
650	3.79413381440533	73.5777727007593	3.47921376949093
660	3.65320641455272	73.7296550846663	3.47921379609493
670	3.51770056313315	73.8758118080316	3.4792137956694
680	3.38739512458063	74.0164672910396	3.47921376976941
690	3.26207200110139	74.151843194496	3.47921372656664
700	3.14152747054394	74.2821479778742	3.47921367521046
710	3.02557332832607	74.407575279866	3.47921361897986
720	2.91402920591427	74.5283114825773	3.47921356452024
730	2.80672537873621	74.644532996741	3.47921351902274
740	2.70349273336479	74.7564146808168	3.47921348359553
750	2.60412090786581	74.8641649677768	3.47921342560753
760	2.508492921634	74.9679128896469	3.47921336763732
770	2.41646832868732	75.067806130142	3.47921331027339
780	2.32791607301269	75.1639834538995	3.47921325382141
790	2.24271448856605	75.2565747064792	3.47921319830424
800	2.16067426791138	75.3457666510204	3.47921315041065
810	2.08168075830368	75.4316813515614	3.47921311065928
820	2.00564114640414	75.5144213128598	3.47921307816299
830	1.93244996328936	75.5940989623446	3.47921305374045
840	1.86200907501533	75.670819564712	3.47921303811291
850	1.79420282490538	75.7447034457776	3.47921302999394
860	1.72887437764962	75.8159071418572	3.47921302427162
870	1.66597254291096	75.8844921332191	3.47921302329132
880	1.60540963399259	75.9505519244801	3.47921302593269
890	1.5471034014475	76.0141745541758	3.47921303083214
900	1.49097703307845	76.0754425947599	3.47921303638279
910	1.43689855096674	76.1344905301973	3.47921304614387
920	1.38480884947907	76.1913835323266	3.47921305741214
930	1.33464211738843	76.2461928034889	3.47921306832495
940	1.28632919451716	76.2989923985292	3.47921307756064
950	1.23980501731624	76.3498521754828	3.47921308367392
960	1.19499201670746	76.3988542718214	3.47921308827087
970	1.15180666096266	76.4460866111959	3.47921309475766
980	1.11020494004507	76.4915977640477	3.47921309964225
990	1.0701294344836	76.5354494773048	3.47921310265682
1000	1.03152595370992	76.5777001622301	3.47921310357588
