Time	input (Mean)	fuel (Mean)	probe (Mean)	reporter (Mean)	input (Std)	fuel (Std)	probe (Std)	reporter (Std)
0	1	2	1	0	0	0	0	0
0.0318064909134848	0.999990458143774	1.99999999990896	1	-9.87498921530601E-20	0.00308896004073771	9.54067236251822E-06	0	0
40.0437033791483	0.988129490731887	1.99985684540899	0.999999996609397	3.39060104144574E-09	0.107661111290941	0.012056864249543	5.82288672748422E-05	5.82288672748422E-05
80.0567035564026	0.976546277251885	1.9994324548389	0.999999946562745	5.34372531051693E-08	0.149568276960989	0.024177149249441	0.000231164960405279	0.000231164960405279
120.069703733618	0.965231482556528	1.99873379643636	0.99999973385548	2.66144516170292E-07	0.18001769528154	0.0363480310385895	0.000515891621798315	0.000515891621798315
160.082703910797	0.954175883374871	1.99776786016905	0.99999917275989	8.27240106375873E-07	0.204331216038758	0.0485489139276772	0.000909525551767522	0.000909525551767522
200.095704087942	0.943370674217941	1.99654164801606	0.999998014086333	1.98591366407312E-06	0.224620289943767	0.0607605582172153	0.00140921760847791	0.00140921760847791
240.108704265058	0.932807443988543	1.99506216442873	0.999995951159923	4.04884007415169E-06	0.241992907061455	0.0729650046643096	0.00201215300888831	0.00201215300888831
280.121704442145	0.92247815414508	1.99333640702126	0.999992625515642	7.37448435512095E-06	0.257121965098437	0.0851455056634221	0.00271555128070153	0.00271555128070153
320.134704619208	0.912375118300311	1.99137135753002	0.999987632315748	1.23676842482233E-05	0.27045526408006	0.0972864620500864	0.00351666601737139	0.00351666601737139
360.147704796247	0.902490983146185	1.98917397307474	0.999980525494129	1.94745058698059E-05	0.282310151148389	0.109373364641405	0.0044127844822042	0.0044127844822042
400.160704973264	0.892818710605269	1.98675117775045	0.999970822632872	2.91773671291481E-05	0.292922086572972	0.12139273979297	0.00540122710206611	0.00540122710206611
440.173705150263	0.883351561117764	1.98410985457347	0.999958009576949	4.19904230504435E-05	0.302471979641261	0.133332098386205	0.00647934688594581	0.00647934688594581
480.186705327245	0.874083077980657	1.98125683780117	0.999941544793339	5.84552066628192E-05	0.311102685271774	0.14517988776953	0.00764452879883538	0.00764452879883538
520.199705504212	0.865007072662563	1.97819890564069	0.999920863481276	7.91365187278927E-05	0.318929517652622	0.156925446265848	0.00889418911687205	0.00889418911687205
560.212705681166	0.856117611024072	1.97494277335815	0.999895381440751	0.000104618559252777	0.326047252002546	0.168558959931633	0.0102257747856346	0.0102257747856346
600.225705858109	0.847409000379085	1.97149508679642	0.999864498706522	0.000135501293480536	0.332534959554696	0.180071421312267	0.0116367627996935	0.0116367627996935
640.23870603504	0.838875777337911	1.96786241630639	0.999827602955149	0.000172397044853325	0.338459449288175	0.191454589986812	0.0131246596181746	0.0131246596181746
680.251706211966	0.830512696377545	1.96405125109368	0.999784072692702	0.000215927307299779	0.343877782038932	0.202700954734909	0.014687000627985	0.014687000627985
720.264706388882	0.822314719088861	1.9600679939802	0.999733280230901	0.000266719769102018	0.348839148334639	0.213803697190738	0.0163213496636671	0.0163213496636671
760.277706565791	0.814277004054464	1.95591895657763	0.999674594459462	0.000325405540543886	0.353386298398627	0.22475665687502	0.0180252985903623	0.0180252985903623
800.290706742695	0.806394897314375	1.95161035486773	0.999607383422478	0.000392616577525919	0.357556649774289	0.23555429751723	0.0197964669542765	0.0197964669542765
840.303706919597	0.798663923380205	1.94714830518261	0.999531016706655	0.000468983293349885	0.361383158222059	0.246191674597093	0.0216325017031088	0.0216325017031088
880.316707096496	0.791079776761275	1.94253882057641	0.999444867649082	0.000555132350922412	0.364895011689343	0.256664404048039	0.023531076977335	0.023531076977335
920.32906070274	0.783638433084613	1.93778788546225	0.999348317019859	0.000651682980144104	0.368118140064534	0.266968466949926	0.0254898618448014	0.0254898618448014
960.341329981693	0.77633579502733	1.93290123381636	0.999240750553898	0.000759249446107209	0.371075823254112	0.277100660235379	0.0275066104650095	0.0275066104650095
1000.35363027902	0.769167999747464	1.92788453673516	0.999121564140102	0.000878435859901964	0.373788920509457	0.287058134080724	0.0295790838135827	0.0295790838135827
1040.36595918674	0.762131347034778	1.92274336506478	0.998990164864497	0.00100983513550284	0.376276216727144	0.296838454156975	0.0317050642026303	0.0317050642026303
1080.37831456874	0.755222270788299	1.91748317374337	0.998845972159688	0.00115402784031432	0.378554693293494	0.306439606230938	0.0338823610911356	0.0338823610911356
1120.39069452097	0.748437333001813	1.91210930027493	0.998688419087423	0.00131158091258098	0.380639748097667	0.315859971086668	0.0361088112563658	0.0361088112563658
1160.4030973391	0.741773218068908	1.90662696350646	0.99851695349194	0.00148304650806413	0.382545382301556	0.325098300405263	0.0383822790138149	0.0383822790138149
1200.41552149122	0.735226727388362	1.90104126269347	0.998331039030709	0.0016689609692981	0.384284359871081	0.334153693584973	0.0407006564804269	0.0407006564804269
1240.42796559538	0.728794774251583	1.89535717683887	0.998130156089076	0.001869843910928	0.385868344618941	0.343025575484601	0.0430618638757086	0.0430618638757086
1280.44042840046	0.72247437899529	1.8895795642904	0.997913802585187	0.00208619741481471	0.387308018549566	0.35171367507322	0.0454638498552483	0.0454638498552483
1320.45290877013	0.716262664403501	1.88371316258134	0.997681494671213	0.00231850532879153	0.38861318455636	0.360218004969493	0.0479045918711851	0.0479045918711851
1360.4654056691	0.710156851344209	1.87776258849995	0.99743276733686	0.00256723266314753	0.389792855944103	0.368538841853366	0.0503820965542228	0.0503820965542228
1400.47791815148	0.704154254626832	1.87173233837288	0.997167174920888	0.00283282507911605	0.390855334795701	0.376676707732736	0.0528944001119318	0.0528944001119318
1440.49044535062	0.698252279067647	1.86562678854822	0.996884291536166	0.0031157084638402	0.391808280843046	0.384632352047003	0.0554395687382311	0.0554395687382311
1480.50298647059	0.692448415751115	1.85945019606397	0.996583711413514	0.00341628858649141	0.392658772214773	0.392406734589004	0.0580156990291831	0.0580156990291831
1520.51554077845	0.686740238475879	1.85320669948869	0.996265049169594	0.00373495083041014	0.393413359203055	0.400001009226108	0.0606209184004444	0.0606209184004444
1560.52810759793	0.681125400374853	1.84690031992052	0.995927940003661	0.00407205999633996	0.394078112004842	0.407416508400777	0.0632533855020121	0.0632533855020121
1600.54068630353	0.675601630699663	1.84053496213206	0.995572039827983	0.00442796017201592	0.394658663240971	0.414654728390266	0.0659112906261606	0.0659112906261606
1640.55327631562	0.670166731760023	1.83411441584857	0.995197025336433	0.00480297466356613	0.395160245932007	0.42171731530471	0.0685928561047869	0.0685928561047869
1680.56587709429	0.664818576009843	1.8276423571479	0.994802594015647	0.00519740598435293	0.39558772750705	0.428606051802023	0.0712963366925462	0.0712963366925462
1720.57848813797	0.659555103271067	1.82112234996972	0.994388464102854	0.00561153589714534	0.395945640336941	0.435322844499075	0.0740200199329979	0.0740200199329979
1760.59110898291	0.654374318088174	1.81455784772375	0.993954374494389	0.00604562550560962	0.396238209212369	0.441869712056454	0.0767622265046444	0.0767622265046444
1800.60373919362	0.649274287207557	1.80795219498807	0.993500084608796	0.00649991539120148	0.396469376128349	0.448248773913131	0.0795213105435999	0.0795213105435999
1840.61637836289	0.644253137172571	1.80130862928481	0.993025374207975	0.00697462579202338	0.39664282268708	0.454462239651871	0.0822956599419035	0.0822956599419035
1880.62902610948	0.639309052029603	1.79463028292544	0.992530043179929	0.00746995682007027	0.39676199038897	0.460512398970954	0.0850836966186808	0.0850836966186808
1920.64168207583	0.634440271138943	1.7879201849165	0.9920139112864	0.00798608871359676	0.396830099046362	0.466401612240309	0.0878838767626366	0.0878838767626366
1960.65434592623	0.629645087084832	1.78118126291728	0.991476817878522	0.00852318212147883	0.39685016352421	0.472132301619792	0.0906946910444676	0.0906946910444676
2000.66701734495	0.624921843679586	1.77441634524161	0.990918621583401	0.00908137841659551	0.396825008986271	0.477706942717415	0.0935146647980187	0.0935146647980187
