Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
150	3.67231827445431	0.0146983017073222	0.0252063767464552	0
300	3.65236632777542	0.0631468513789739	0.117355283061992	0
450	3.65032438970993	0.141958905581996	0.270781070905412	0
600	3.65010074382898	0.247011618613902	0.47730104877727	0
750	3.65007599649849	0.374005462264676	0.728336897107812	0
900	3.65007331941971	0.518577971030042	1.01516767954228	0
1050	3.65007304196644	0.676395165944686	1.32911632216035	0
1200	3.6500730087811	0.843233941436908	1.66171592864028	0
1350	3.65007300529224	1.01505542120538	2.00485791451168	0
1500	3.65007300492862	1.18806830439876	2.35092017749216	0
1650	3.65007300489145	1.35878190884994	2.69287470295178	0
1800	3.65007300488765	1.5240488482972	3.02437444489525	0
1950	3.65007300488726	1.6810973224595	3.33981941008641	0
2100	3.65007300488722	1.82755329827126	3.63440247689805	0
2250	3.65007300488722	1.96145300497918	3.90413576931521	0
2400	3.65007300488722	2.08124634241303	4.14585876153871	0
2550	3.65007300488722	2.18579190534301	4.35722950945077	0
2700	3.65007300488722	2.27434441737577	4.5367005725349	0
2850	3.65007300488722	2.34653659168327	4.68348367178511	0
3000	3.65007300488722	2.40235442967043	4.79750108623527	0
3150	3.65007300488722	2.4420988350682	4.87930938494277	0
3300	3.65007300488722	2.46636446747419	4.93005778259526	0
3450	3.65007300488722	2.47599757396182	4.95140408113009	0
3600	3.65007300488722	2.47205953472162	4.94544201650114	0
3750	3.65007300488722	2.45578629593603	4.91462017344705	0
3900	3.65007300488722	2.42855017951863	4.86166559990766	0
4050	3.65007300488722	2.39182083135173	4.78950554388105	0
4200	3.65007300488722	2.34712834322415	4.7011934624293	0
4350	3.65007300488722	2.2960280507009	4.59983830148135	0
4500	3.65007300488722	2.24006799414534	4.48853900565017	0
4650	3.65007300488722	2.18075900555469	4.37032427175429	0
4800	3.65007300488722	2.11954880990962	4.24810022192391	0
4950	3.65007300488722	2.05779822434905	4.12460232185803	0
5100	3.65007300488722	1.99676312021424	4.00235872619422	0
5250	3.65007300488722	1.937577368823	3.88365566198263	0
5400	3.65007300488722	1.88124224734401	3.77051567784823	0
5550	3.65007300488722	1.82860731804253	3.66465891812731	0
5700	3.65007300488722	1.780391689793	3.56754502795136	0
5850	3.65007300488722	1.73716895019988	3.48034268912416	0
6000	3.65007300488722	1.6993569302011	3.40390871622969	0
6150	3.65007300488722	1.66723558490983	3.33882342042507	0
6300	3.65007300488722	1.64095031140284	3.28539691428069	0
6450	3.65007300488722	1.62051769188188	3.24368028057306	0
6600	3.65007300488722	1.60583564929917	3.21348561895639	0
6750	3.65007300488722	1.596703565715	3.19442623025292	0
6900	3.65007300488722	1.59282199705584	3.18591566555361	0
7050	3.65007300488722	1.59382325964631	3.18722921246345	0
7200	3.65007300488722	1.59927490613755	3.19751060282173	0
