Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
148.985810987757	3.67238370913349	0.0144799103675114	0.0248038493254462	0
290.453546043137	3.65242258258532	0.059089094066566	0.109527605515788	0
467.857073066698	3.65012136405158	0.153049385420298	0.292503528889527	0
622.760450694457	3.65002530254972	0.264680712443659	0.51215127583186	0
828.936846317004	3.65003098821642	0.447692673976922	0.874413624574949	0
1003.0406660767	3.65003093826557	0.625361002034738	1.22750663794983	0
1213.70628798592	3.65003051389967	0.858358876017245	1.69189272135792	0
1455.59164387121	3.65003103622042	1.13656731389698	2.24784905191801	0
1594.96368226226	3.65003094980447	1.29632455838539	2.5677067369219	0
1748.27292449242	3.65003080313698	1.46768373618064	2.91125782755045	0
1916.91309094559	3.65003074530174	1.64725245722848	3.27179489675823	0
2102.41727404407	3.65003076721315	1.82988054899122	3.6390797903776	0
2306.47187545241	3.65003078498238	2.00840274845849	3.99881497621419	0
2530.93193700158	3.65003077036635	2.17351642718302	4.33238187919877	0
2913.63634194291	3.65003075929605	2.37246282868051	4.73635684836487	0
3063.01451290388	3.65003076149726	2.42126571163496	4.83631480805977	0
3227.33050096095	3.65003076167552	2.45681347156201	4.90990524945594	0
3408.07808782372	3.65003076088312	2.4750258066665	4.94890477398383	0
3598.83325642579	3.65003076064868	2.47235563502149	4.94603054288545	0
3808.66394188807	3.65003076094935	2.44642991776129	4.89653632924282	0
4039.47769589657	3.65003076114135	2.39456943907502	4.79492728478985	0
4293.37282530593	3.65003076103857	2.31568546859133	4.63886624226147	0
4572.65746765622	3.65003076091604	2.21119925205395	4.43102505618004	0
4879.87057424154	3.65003076093052	2.08601920049513	4.18106159998067	0
5179.17618815621	3.65003076098389	1.96453074945462	3.93772727135288	0
5508.41236346234	3.65003076097207	1.84221149720868	3.69202562541864	0
5804.72492123786	3.65003076095531	1.74935961762181	3.50494380407888	0
6130.66873479093	3.65003076096755	1.67107966434201	3.34660936273986	0
6489.20692969931	3.65003076098075	1.61644117734804	3.23530118685855	0
6883.59894409853	3.65003076097298	1.59348045287535	3.18731216483507	0
7317.43015993767	3.6500307609635	1.60690138135944	3.21233704833673	0
7794.64449736072	3.65003076096487	1.65542125750491	3.30811492002904	0
8319.58026852608	3.65003076096963	1.72951240507842	3.45583530417783	0
8608.29494266702	3.65003076096993	1.77118610267037	3.53928453461026	0
8925.88108422207	3.65003076096962	1.8134663584517	3.62418329928622	0
9219.95526702049	3.65003076096969	1.84700887102564	3.69173467947216	0
9503.71150670741	3.65003076096981	1.87280201780054	3.7438559486687	0
9815.84337036303	3.65003076096984	1.89287486084484	3.78462860925836	0
10159.1884203842	3.65003076096979	1.90483385388334	3.80921772534358	0
10536.8679754075	3.65003076096976	1.90668059550449	3.81355801318497	0
10952.3154859331	3.65003076096976	1.89735791214219	3.79544722692199	0
11344.4872379688	3.65003076096977	1.88099733187723	3.76302837356768	0
11775.876165208	3.65003076096976	1.85892051073193	3.71898429372709	0
12250.4039851712	3.65003076096976	1.83473198476292	3.67050235571387	0
12772.3845871306	3.65003076096976	1.81331730248423	3.62737839934308	0
13335.6878474655	3.65003076096976	1.79970667518812	3.59975904285438	0
13955.321433834	3.65003076096976	1.79639579682634	3.59274496607971	0
14512.9916615655	3.65003076096976	1.80122264548967	3.60216244741924	0
15014.8948665239	3.65003076096976	1.80909027028818	3.61779823113089	0
15566.9883919782	3.65003076096976	1.81874716215453	3.63711554772194	0
16174.2912699779	3.65003076096976	1.82780317055681	3.65532914908136	0
16807.8941824592	3.65003076096976	1.83350079754945	3.66687854914973	0
17482.0645829819	3.65003076096976	1.83476271603858	3.6695530504298	0
18223.6520235569	3.65003076096976	1.8317945351719	3.66371623483894	0
19039.3982081893	3.65003076096976	1.82643983544839	3.65302104646176	0
19876.4793262411	3.65003076096976	1.82186444883026	3.64380853189219	0
20797.268556098	3.65003076096976	1.82025862964136	3.64050232402966	0
21630.2405449139	3.65003076096976	1.82192504103049	3.64378261919688	0
22546.5097326113	3.65003076096976	1.82512312218429	3.65018226764482	0
23050.4577858449	3.65003076096976	1.82638221447309	3.65272376955828	0
23604.8006444019	3.65003076096976	1.82702712349584	3.65404282228446	0
24214.5777888145	3.65003076096976	1.82692094637451	3.6538558268723	0
24885.3326476684	3.65003076096976	1.82618460058349	3.65239620916839	0
25623.1629924077	3.65003076096976	1.8252280579887	3.65048081081759	0
26434.7763716209	3.65003076096976	1.82456184016402	3.64913551206232	0
27327.5510887555	3.65003076096976	1.82447790360621	3.64895482170202	0
28292.8120430206	3.65003076096976	1.824799877208	3.64959485867866	0
29226.830009477	3.65003076096976	1.82501944450264	3.65003658465903	0
30254.249772579	3.65003076096976	1.82496058694262	3.64992181775978	0
31384.4115119913	3.65003076096976	1.82474762489648	3.64949439592647	0
32550.050041702	3.65003076096976	1.82473651343125	3.64946763816495	0
33781.8492611759	3.65003076096976	1.82501362781018	3.65002059997019	0
35136.8284025972	3.65003076096976	1.82532841862306	3.65065458326321	0
36627.3054581606	3.65003076096976	1.82535599748029	3.65071616765537	0
38266.8302192804	3.65003076096976	1.8250833233784	3.65017247274865	0
40070.3074565122	3.65003076096976	1.82487779547467	3.64975767327635	0
42054.1324174671	3.65003076096976	1.82489509277791	3.64978865398906	0
44236.3398745175	3.65003076096976	1.82501480369873	3.65002782025241	0
46636.768077273	3.65003076096976	1.82507487142777	3.65014947664813	0
49277.239100304	3.65003076096976	1.82505409356379	3.65010873230392	0
49999.9999985	3.65003076096976	1.82504646305895	3.65009340631837	0
50000	3.65003076096976	1.82504646305895	3.65009340631837	0
50000	-4.34996923903024	1.82504646305895	3.65009340631837	0
50148.3074520692	-3.69582747076253	1.79636705751047	3.60100177517768	0
50289.0779900894	-3.65553392316689	1.70795847971046	3.43313556081516	0
50465.6072173087	-3.65037099521085	1.52157904970052	3.07023384148677	0
50619.7471828724	-3.65009550944449	1.29992596589536	2.6341445683919	0
50824.9074770376	-3.65003756235157	0.936515679910975	1.9148488451887	0
50998.1532589776	-3.65003151195685	0.583830728021826	1.21398498055055	0
51196.8614547959	-3.65003059199824	0.145684194569113	0.340841170261225	0
51444.6110882738	-3.65003070953475	-0.42352436028389	-0.796466516231854	0
51614.9272312812	-3.65003077312053	-0.81348473917708	-1.57725896006787	0
51782.6928928246	-3.65003075716716	-1.18571585735407	-2.32371794980148	0
51924.3611105224	-3.65003076258546	-1.48491904855139	-2.92457456146949	0
52088.709465103	-3.65003075791471	-1.80894171508903	-3.57620073686759	0
52264.2721934636	-3.65003076339867	-2.12203526721196	-4.2069180664692	0
52476.7030947799	-3.65003076276306	-2.44843932342526	-4.86591096024674	0
52733.7444853727	-3.65003075995144	-2.75918859610574	-5.49547604403755	0
52881.849286619	-3.65003076034602	-2.89476069092043	-5.77135950177461	0
53044.7645679899	-3.65003076089737	-3.00718101398553	-6.00135042289585	0
53322.4618400174	-3.65003076101105	-3.11370707814668	-6.22269546754973	0
53549.9748084374	-3.65003076097039	-3.12650558692812	-6.25439965655043	0
53825.2655002256	-3.65003076097059	-3.06400953093559	-6.13568473273811	0
53991.8163687574	-3.65003076097003	-2.99166354207739	-5.99410116390955	0
54193.342919681	-3.65003076096974	-2.87609680828967	-5.76599116909475	0
54437.1900462985	-3.65003076096977	-2.70538832468514	-5.42713765891829	0
54577.6924383019	-3.65003076096977	-2.59657158596075	-5.21044690807659	0
