Time	sp_3 = 0	sp_3 = 1
0	1	0
0.0316543993650697	0.999999999999917	8.3495678078165E-14
18.7520880764432	0.99999997836383	2.16361702802775E-08
36.8428253949496	0.999999917722588	8.22774127002918E-08
59.528992000384	0.999999789163982	2.10836017957694E-07
79.3378644144096	0.999999631487638	3.68512362475733E-07
105.703473597478	0.999999359602702	6.40397298254127E-07
127.967677291614	0.999999077922936	9.22077064198614E-07
154.90736376152	0.999998677221235	1.3227787647953E-06
187.504384390106	0.999998110494305	1.88950569582188E-06
206.286477228482	0.999997745819287	2.25418071291235E-06
226.946779350695	0.999997314359176	2.68564082409836E-06
249.67311168513	0.99999680492068	3.19507932004442E-06
274.672077253008	0.99999620472447	3.79527553015455E-06
302.170939377674	0.999995499257759	4.5007422412412E-06
332.419687714806	0.999994672132967	5.32786703353036E-06
365.693310885652	0.999993704958087	6.29504191288356E-06
402.294296373582	0.99999257722489	7.42277510990677E-06
442.555380410305	0.999991266221138	8.73377886211678E-06
486.842572850701	0.999989746972385	1.0253027615541E-05
535.558484535136	0.999987992217387	1.20077826130729E-05
589.145987388015	0.999985972418504	1.40275814965573E-05
648.092240526182	0.999983655804513	1.63441954876455E-05
712.933118978165	0.999981008438057	1.89915619437935E-05
784.258085275346	0.999977994293587	2.20057064132294E-05
862.715548202246	0.999974575324748	2.54246752529463E-05
949.018757421836	0.999970711493392	2.92885066085165E-05
1043.95228756338	0.999966360727062	3.36392729381011E-05
1148.37917071909	0.99996147876908	3.85212309203004E-05
1263.24874219036	0.999956018886873	4.39811131271977E-05
1389.60527080876	0.999949931410797	5.00685892031731E-05
1528.597452289	0.999943163087859	5.68369121414348E-05
1681.48885191727	0.999935656251584	6.43437484169172E-05
1849.66939150836	0.999927347828567	7.26521714334445E-05
2034.66798505856	0.999918168220504	8.1831779496003E-05
2238.16643796379	0.999908040113409	9.1959886591278E-05
2462.01473615953	0.999896877269373	0.000103122730627039
2708.24786417485	0.99988458334818	0.000115416651820464
2979.1043049917	0.999871050786749	0.000128949213251166
3277.04638989023	0.999856159737426	0.000143840262574273
3604.78268327862	0.999839777037733	0.000160222962267347
3965.29260600585	0.999821755161544	0.000178244838456431
4361.8535210058	0.999801931090216	0.000198068909784603
4798.07052750575	0.999780125043958	0.000219874956042291
5277.90923465569	0.999756139026159	0.000243860973841143
5805.73181252062	0.999729755150751	0.000270244849249802
6386.33664817205	0.999700733738387	0.000299266261613903
7025.00196738862	0.999668811176493	0.000331188823507777
7727.53381852684	0.999633697539713	0.000366302460287262
8500.31885477889	0.999595073962735	0.000404926037266118
9350.38239465615	0.999552589750168	0.000447410249832632
10285.4522885211	0.999505859201072	0.000494140798928761
11314.0291717726	0.999454458120226	0.000545541879775148
12445.4637433492	0.999397919984442	0.000602080015558775
13690.0417720835	0.999335731729214	0.00066426827078651
15059.0776036912	0.99926732911806	0.000732670881940748
16565.0170184597	0.999192091653609	0.000807908346391512
18221.5503747051	0.999109336985671	0.000890663014329346
