Time	sp_3 (Mean)	sp_3 (Std)
0	0	0
0.0180148355217052	1.35214504770901E-09	3.67715249327616E-05
19.0450962482412	0.00109794691939853	0.0331170867070266
37.2844145552248	0.00408205225878932	0.0637604039208178
60.1569048576787	0.0102313245262096	0.100631230364381
80.1284694711472	0.0175643256962349	0.131361410463924
106.710621971674	0.0298222191071638	0.170096603007491
129.157683740321	0.0421182474258188	0.200858907344425
156.318628480384	0.0590466716044705	0.235712032312532
189.18337161586	0.0820683591171217	0.274468838939769
208.119723612968	0.0963775473174425	0.295108311795037
228.949710809786	0.112851127667356	0.316410730936171
251.862696726287	0.131722959395179	0.338189327689913
277.066981234437	0.153225432771901	0.360204663384256
304.791694193403	0.177579395194811	0.382158283433783
335.288878448265	0.204980933912078	0.403687689488558
368.835781128613	0.235586779155002	0.424364994600608
405.737374076996	0.269498286019459	0.443699177204593
446.329126320217	0.306743391738303	0.461141934075817
490.980053787761	0.34725619058599	0.476098024240488
540.096074002058	0.390855838588207	0.487942160537206
594.123696237786	0.437230070770742	0.496044288329736
653.554080697086	0.48592418884258	0.499801832269811
718.927503602317	0.536340957841298	0.498677586004401
784.390821096186	0.583309009754569	0.493010759409684
856.400470339442	0.630804863486842	0.482586870613145
935.611084507024	0.678043434293962	0.467226428517064
1022.74276009136	0.724173257029969	0.446929917137548
1118.58760323414	0.768323244925342	0.421903586418432
1224.01693069119	0.809642502601552	0.392583138433947
1339.98919089395	0.847366884926088	0.359633490176799
1467.55867711698	0.880890616372988	0.323917178240064
1607.88511196231	0.909825859108917	0.286431082820349
1734.17890332312	0.930117779036939	0.254948418619004
1873.10207382	0.947424285684367	0.223184920144337
2017.07749204422	0.960994625228887	0.193607736183444
2171.78884467378	0.971797794549182	0.165550116455797
2341.97133256629	0.980335274140404	0.138845325511746
2529.17206924805	0.986839493910603	0.113961867169978
2735.09287959798	0.991598616418005	0.0912732180647925
2961.60577098291	0.994922972230186	0.071072157409487
3210.76995150634	0.99711846279756	0.0536025554035489
3457.97604493258	0.998336455848748	0.0407526290208179
3729.90274770144	0.999054861088144	0.0307285799264077
4029.02212074719	0.999502687742374	0.0222949531989803
4358.05343109751	0.999774375516361	0.0150191070717036
4719.98787248287	0.999867595184281	0.0115059673510753
5118.11575800676	0.999921320647777	0.00886978927496808
5556.05643208304	0.999950815996749	0.00701295830482468
6037.79117356695	0.999966204598035	0.005813283051423
6567.69938919925	0.999973816569826	0.00511690771869533
7150.59842639478	0.999977378136908	0.00475619084389659
7791.78736730986	0.999978950823889	0.00458788982468272
8497.09520231645	0.999979604757625	0.0045160631537913
9272.9338208237	0.999979860247715	0.00448768834422418
10126.3563011817	0.999979953842265	0.00447724869609173
11065.1210295755	0.99997998592579	0.00447366445400328
12097.7622308086	0.999979996196992	0.00447251638963715
13233.6675521651	0.999979999262176	0.00447217372138617
14483.1634056572	0.99998000011334	0.00447207856198153
15857.6088444985	0.999980000332901	0.00447205401494689
17369.498827224	0.999980000385428	0.00447204814237607
