Time	M0	M1	L0	L1
0	0	0	0	0
4.93842034200969	0	999.87095664816	0	645.564502825226
10.1250545382226	0	999.999992726393	0	822.618868701115
15.3184437356895	0	999.999997955864	0	882.13818286281
20.639434926641	0	999.999999968772	0	912.365324287291
25.4878691074193	0	1000.00000028733	0	928.990770828813
30.5465518412894	0	1000.00000006097	0	940.736948218204
35.5623050740851	0	999.999999987928	0	949.092945877142
41.9384344049015	0	999.999999981826	0	956.836052545955
46.8229334378197	0	1000.00000000905	0	961.342762175258
52.414709132147	0	1000.00000000307	0	965.472187893167
59.1807577222831	0	1000.00000000026	0	969.427382016434
66.587969964532	0	999.99999999971	0	972.834728010662
74.2793430149677	0	1000.00000000012	0	975.651934157146
82.3187372487998	0	999.999999999907	0	978.034647316182
86.9509596406746	0	999.999999999948	0	979.207446438384
92.0464042717367	0	999.999999999998	-5.20417042793042E-20	980.361123614304
97.6513933659052	0	1000	-2.95172089895268E-19	981.491069349187
103.81688136949	0	999.999999999995	-8.46567027273942E-19	982.592789314203
110.027320788961	0	1000	-1.49338671588988E-18	983.577213948501
116.858804150378	0	1000	-1.94412739594105E-18	984.538818557638
124.360916572809	0	999.999999999999	-1.98205892282153E-18	985.472954087368
132.613240237484	0	999.999999999999	-1.53245341359965E-18	986.378450685329
141.690796268625	0	999.999999999999	-5.44961232239015E-19	987.252580044966
151.676107902881	0	999.999999999999	9.48416997067352E-19	988.093295826263
162.659950700563	0	999.999999999999	2.76852445812233E-18	988.899128677093
174.742177778012	0	1000	4.42197221534201E-18	989.668817967823
188.032627563207	0	1000	5.25681838885666E-18	990.400860783427
200.178886766795	0	1000	5.53738135863262E-18	990.984128483023
213.539771890743	0	1000	6.15017966940295E-18	991.548641153928
228.236745527085	0	1000	7.54433535565077E-18	992.093296418667
244.403416527061	0	1000	9.42492854626882E-18	992.617018013998
262.186754627035	0	1000	1.12199629675973E-17	993.118622304903
281.748426537007	0	1000	1.21098965149369E-17	993.59727313594
303.266265637975	0	1000	1.15307312137621E-17	994.052542080483
326.935888649041	0	1000	9.84153479692171E-18	994.484210453908
352.972473961213	0	1000	8.2217411337688E-18	994.891913878913
378.525286424475	0	1000	7.31613611500341E-18	995.237012298209
406.633380134064	0	1000	6.38075741096555E-18	995.566196015188
437.552283214612	0	1000	5.44048509062807E-18	995.879452119341
468.512286091452	0	1000	4.91617621136916E-18	996.151926211113
502.568289255977	0	1000	5.04854802585259E-18	996.412998953153
540.029892736953	0	1000	5.99242407480619E-18	996.662189464955
581.237656566028	0	1000	7.57460941246469E-18	996.899239682441
626.56619677801	0	1000	9.27967758461763E-18	997.124024021631
676.42759101119	0	1000	1.10869385000176E-17	997.336450851028
731.275124667688	0	1000	1.2994875900257E-17	997.536202146102
791.607411689836	0	1000	1.50956137882991E-17	997.723542924126
857.972927414199	0	1000	1.75191822013824E-17	997.899367780836
927.887734332442	0	1000	2.03398868875734E-17	998.05785542699
1004.79402194251	0	1000	2.36270227834178E-17	998.207031977015
1089.39093831358	0	1000	2.72765841504745E-17	998.346827890994
1182.44754632176	0	1000	3.16080327125305E-17	998.477396111476
1284.80981513076	0	1000	3.6709183135681E-17	998.598716732953
1397.40831082066	0	1000	4.26484275875437E-17	998.711255475476
1521.26665607955	0	1000	4.93677664468616E-17	998.816589886255
1657.51083586433	0	1000	5.7116920358921E-17	998.914944009166
1807.37943362758	0	1000	6.52381388536511E-17	999.005430516194
1971.40888988433	0	1000	7.36259509531655E-17	999.088042766356
2151.84129176676	0	1000	8.22714028222456E-17	999.164014368323
2350.31693383743	0	1000	9.12953285445855E-17	999.23429730367
2568.64014011516	0	1000	1.01039273480514E-16	999.299458563005
2808.79566702067	0	1000	1.11946903472396E-16	999.35968449746
3072.96674661672	0	1000	1.24044935686981E-16	999.415055294141
3363.55493417239	0	1000	1.37764836719729E-16	999.465834780164
3683.20194048362	0	1000	1.5306946474014E-16	999.512161580366
4034.81364742597	0	1000	1.70111795713414E-16	999.554425108491
4421.58652506256	0	1000	1.89032691052652E-16	999.593070435343
4847.03669046281	0	1000	2.09657652854441E-16	999.628474375175
5315.03187240308	0	1000	2.3247301304065E-16	999.66092961628
5829.82657253738	0	1000	2.57390504951494E-16	999.690959184612
6396.10074268511	0	1000	2.84640056694863E-16	999.718668577027
7019.00232984762	0	1000	3.14387187120277E-16	999.744045003548
7704.19407572637	0	1000	3.47341853750369E-16	999.767201384704
8457.904996193	0	1000	3.83609322012627E-16	999.788053133255
9286.98700870629	0	1000	4.23408586560592E-16	999.80685962633
9999.99999995	0	1000	4.57582549606944E-16	999.820202700922
10000	0	1000	4.57582549606944E-16	999.820202700922
