Time	M0	M1	L0	L1
0	0	0	0	0
110	0	999.999999993869	0	892.109240438318
220	0	1000.00000000002	0	946.394457197535
330	0	1000.0000000002	0	964.368578703325
440	0	999.999999999991	0	973.321606616191
550	0	1000	0	978.680647958194
660	0	1000	0	982.247000245754
770	0	1000	0	984.791555254619
880	0	1000	0	986.698675544663
990	0	1000	0	988.180087800001
1100	0	1000	0	989.365390634434
1210	0	1000	0	990.334278582303
1320	0	1000	0	991.141428152965
1430	0	1000	1.87220339825458E-22	991.824105799988
1540	0	1000	1.59862134432439E-21	992.40915715986
1650	0	1000	-1.32563620434486E-20	992.916073487005
1760	0	1000	-8.65534814961139E-20	993.35955911396
1870	0	1000	-2.31917843195542E-19	993.750804076921
1980	0	1000	-4.08259249955243E-19	994.098502267694
2090	0	1000	-5.58217289331275E-19	994.409534764086
2200	0	1000	-6.99557574372587E-19	994.68942889123
2310	0	1000	-8.57167878248035E-19	994.942656524326
2420	0	1000	-1.02075223013674E-18	995.172875811195
2530	0	1000	-1.18937017579542E-18	995.383120299779
2640	0	1000	-1.36697889914532E-18	995.575797257797
2750	0	1000	-1.56625821302672E-18	995.752905551883
2860	0	1000	-1.79049913263124E-18	995.916308097171
2970	0	1000	-2.02851171009791E-18	996.067574380814
3080	0	1000	-2.27975017165476E-18	996.208128991722
3190	0	1000	-2.60005705771737E-18	996.339061515634
3300	0	1000	-3.01747111678983E-18	996.461277439194
3410	0	1000	-3.545720963732E-18	996.575629029802
3520	0	1000	-4.18007575469925E-18	996.682823285638
3630	0	1000	-4.90880636042958E-18	996.783455450192
3740	0	1000	-5.70075573974056E-18	996.878130739529
3850	0	1000	-6.51972929688065E-18	996.967357942216
3960	0	1000	-7.32465153014983E-18	997.051635981664
4070	0	1000	-8.09189024255685E-18	997.131378279005
4180	0	1000	-8.81813680330074E-18	997.206932236754
4290	0	1000	-9.50421384740485E-18	997.278612825842
4400	0	1000	-1.01546422676509E-17	997.346707547202
4510	0	1000	-1.07753455197881E-17	997.411481539091
4620	0	1000	-1.13873401738613E-17	997.473139205102
4730	0	1000	-1.19794159763469E-17	997.531946908328
4840	0	1000	-1.25709119616768E-17	997.588073791147
4950	0	1000	-1.31649925023891E-17	997.641700348
5060	0	1000	-1.3760641945785E-17	997.692991815621
5170	0	1000	-1.43628362721865E-17	997.742084095108
5280	0	1000	-1.49621511503191E-17	997.789132876617
5390	0	1000	-1.55550807527528E-17	997.834250163462
5500	0	1000	-1.6144848947728E-17	997.877560115097
5610	0	1000	-1.67328679550024E-17	997.919173471849
5720	0	1000	-1.73163237898868E-17	997.959186048448
5830	0	1000	-1.7894895630104E-17	997.997695531948
5940	0	1000	-1.84679130537482E-17	998.034782603829
6050	0	1000	-1.90362910533004E-17	998.070526715696
6160	0	1000	-1.96006096084065E-17	998.1049968642
6270	0	1000	-2.01617221370041E-17	998.138257291221
6380	0	1000	-2.07209177253321E-17	998.170371401201
6490	0	1000	-2.12798202401116E-17	998.201389838193
6600	0	1000	-2.18375480985347E-17	998.231373888406
6710	0	1000	-2.23952847975076E-17	998.26036940834
6820	0	1000	-2.29528608835573E-17	998.288425502801
6930	0	1000	-2.35093581028456E-17	998.315591319399
7040	0	1000	-2.40644205099562E-17	998.34190858733
7150	0	1000	-2.46185528893464E-17	998.367419008163
7260	0	1000	-2.51710367165794E-17	998.392160887815
7370	0	1000	-2.57226703306311E-17	998.416168777655
7480	0	1000	-2.62740189728452E-17	998.439474836773
7590	0	1000	-2.68248518838447E-17	998.462109463762
7700	0	1000	-2.73752113547069E-17	998.48410009685
7810	0	1000	-2.79258926914552E-17	998.505474804633
7920	0	1000	-2.84768117335227E-17	998.526255731342
8030	0	1000	-2.90281416476347E-17	998.546463661295
8140	0	1000	-2.95801264337179E-17	998.566119678338
8250	0	1000	-3.01332147293739E-17	998.585250109204
8360	0	1000	-3.0687553585323E-17	998.603868572039
8470	0	1000	-3.1243407273804E-17	998.621990827968
8580	0	1000	-3.18000585152097E-17	998.63964041099
8690	0	1000	-3.23567524480536E-17	998.656839479679
8800	0	1000	-3.29135244824385E-17	998.673600794225
8910	0	1000	-3.34699012703264E-17	998.689940305707
9020	0	1000	-3.40267070866738E-17	998.705881991267
9130	0	1000	-3.45834591377771E-17	998.721441270713
9240	0	1000	-3.51398680865774E-17	998.736634559976
9350	0	1000	-3.56958832695006E-17	998.751477819579
9460	0	1000	-3.62522360615964E-17	998.765982498405
9570	0	1000	-3.68086856141685E-17	998.780164810433
9680	0	1000	-3.73653858719892E-17	998.794038505798
9790	0	1000	-3.79221953430297E-17	998.807611970406
9900	0	1000	-3.84788344051383E-17	998.820890449788
10010	0	1000	-3.90355111039049E-17	998.83388489604
10120	0	1000	-3.95922299677785E-17	998.846602196504
10230	0	1000	-4.01489119068055E-17	998.859047379571
10340	0	1000	-4.07055333228856E-17	998.871224729894
10450	0	1000	-4.12620720975513E-17	998.883137355387
10560	0	1000	-4.1818523419763E-17	998.894788165358
10670	0	1000	-4.23753070441218E-17	998.906192520814
10780	0	1000	-4.29323517233713E-17	998.917349118297
10890	0	1000	-4.34897777433364E-17	998.928261695325
11000	0	1000	-4.40477459499108E-17	998.938942023885
