Time	M0	M1	L0	L1
0	0	0	0	0
5.46883899422282	0	779.729523476657	0	24.418520281367
10.8143200433907	0	954.777718286254	0	177.490832162682
16.8949978526408	0	992.396366484145	0	369.535899188785
22.6285875267355	0	998.599386077817	0	499.892345332537
29.2483471632567	0	999.804603946558	0	601.797693240241
34.404728871638	0	999.958222898948	0	657.931298936708
41.3719322881141	0	999.994477946671	0	713.543302367686
48.4801584648233	0	999.999253454832	0	754.771598152162
56.6308406848481	0	999.999882154023	0	789.78017798611
63.0490886901685	0	999.999997194488	0	811.134806708202
70.6163455619224	0	999.999941050917	0	831.404955440239
78.1617023836387	0	1000.00004027917	0	847.749624254171
87.2915841379153	0	1000.00001931976	0	863.773316316918
94.9855150419604	0	999.999999078902	0	874.892541799483
101.292056470083	0	1000.0000016986	0	882.744947102928
108.92297159811	0	999.999996196192	0	891.030848597545
118.156378903024	0	1000.00000249419	0	899.622457967037
123.476580254903	0	1000.00000233368	0	903.987509170209
129.328801741969	0	1000.00000027406	0	908.37289720093
135.766245377743	0	999.999999542978	0	912.758207781745
142.393476761416	0	1000.00000053575	0	916.856182527288
149.683431283456	0	1000.00000100976	0	920.942294144212
157.702381257701	0	1000.00000005623	0	924.998295975079
166.52322622937	0	999.999999212655	0	929.006452960254
176.226155698205	0	999.99999970223	0	932.949559168277
186.754927703026	0	1000.00000048868	0	936.76201478898
198.082831663261	0	1000.00000027422	0	940.408387684598
210.543526019519	0	999.999999673767	0	943.963397223988
222.264024276913	0	999.999999892192	0	946.941680807665
235.156572360046	0	1000.00000024364	0	949.873241007601
249.272277531538	0	1000.0000001197	0	952.73318640775
264.79955322018	0	999.999999844187	0	955.524668798598
281.879556477685	0	999.999999898618	0	958.237813882762
298.258241297588	0	1000.00000007835	0	960.546375163566
316.274794599481	0	1000.00000012276	0	962.80835478693
336.093003231564	0	1000.00000005553	0	965.015372015431
357.893032726855	0	1000.00000000069	0	967.160058832999
381.873065171675	0	999.999999997717	0	969.235680700116
408.251100860976	0	1000.00000000539	0	971.235462605278
431.991332981348	0	999.999999997017	0	972.824416819534
458.105588313757	0	999.999999995406	0	974.38063261865
486.831269179407	0	1000.00000000114	0	975.899007410829
518.429518131622	0	1000.0000000024	0	977.374625101679
553.187591979058	0	1000.00000000109	0	978.802617085741
591.421473211238	0	1000.00000000039	0	980.179029062795
633.478742566636	0	1000.00000000022	2.08166817117217E-19	981.500882575196
679.741738857573	0	1000.0000000001	5.56187908229422E-19	982.76577344519
730.631034777605	0	999.999999999941	-1.29539633342783E-18	983.971131854477
777.283002313107	0	999.999999999995	-6.99723966284207E-18	984.936116647465
828.600166602159	0	1000.00000000002	-1.63461553522201E-17	985.871224190597
881.177802115488	0	999.999999999995	-2.51514666861792E-17	986.716280853405
934.611264274153	0	999.999999999995	-3.16580153260203E-17	987.477873536844
993.388072648685	0	1000	-3.82954055650061E-17	988.220987262933
1058.04256186067	0	1000	-4.86127706851777E-17	988.942890434904
1129.16249999385	0	1000	-6.49372824021332E-17	989.641339810457
1207.39443194035	0	1000	-8.6742549204835E-17	990.314481514709
1293.44955708151	0	1000	-1.10950533488822E-16	990.960522940275
1385.64297145794	0	1000	-1.34859442084759E-16	991.563023437032
1487.05572727201	0	1000	-1.60591296684534E-16	992.138978607007
1598.60975866749	0	1000	-1.91157665345503E-16	992.6879331763
1713.2010990715	0	1000	-2.24486734788108E-16	993.177538273162
1839.2515735159	0	1000	-2.60743159204519E-16	993.645683850379
1977.90709540475	0	1000	-2.97088632963792E-16	994.091783047396
2130.42816948248	0	1000	-3.32047292601342E-16	994.515600647164
2298.20135096798	0	1000	-3.67164614545092E-16	994.91700352492
2482.75185060203	0	1000	-4.05228584906573E-16	995.295850582783
2685.75740019949	0	1000	-4.48630318942641E-16	995.651561935931
2909.0635047567	0	1000	-4.98184205828571E-16	995.984682902246
3154.70021976962	0	1000	-5.54277947092686E-16	996.296922622058
3404.14357687492	0	1000	-6.12043714868818E-16	996.568673209744
3678.53126969075	0	1000	-6.75800407038563E-16	996.82553315849
3980.35773178816	0	1000	-7.45999194321039E-16	997.067202091886
4312.36684009532	0	1000	-8.23854496379815E-16	997.293775194529
4677.57685923319	0	1000	-9.10271737692078E-16	997.505109764129
5079.30788028484	0	1000	-1.00602394652884E-15	997.701852892924
5521.21200344166	0	1000	-1.11235488576136E-15	997.88538099865
6007.30653891417	0	1000	-1.22944841463594E-15	998.056682931224
6542.01052793392	0	1000	-1.35785435891426E-15	998.216175222393
7130.18491585565	0	1000	-1.49851294491225E-15	998.364053046434
7777.17674256955	0	1000	-1.65276921159337E-15	998.500767850458
8488.86775195485	0	1000	-1.82217763638002E-15	998.626476218536
9271.72786227867	0	1000	-2.00820744206002E-15	998.741954733672
10132.8739836349	0	1000	-2.21245661843225E-15	998.848484695781
10999.999999945	0	1000	-2.41778073265495E-15	998.938666460545
11000	0	1000	-2.41778073265495E-15	998.938666460545
