Time	catalyst0 (Mean)	catalyst1 (Mean)	sp_22 (Mean)	catalyst0 (Std)	catalyst1 (Std)	sp_22 (Std)
0	5	5	0	0	0	0
0.0018914656956908	4.99987706038806	4.9998770603881	1.17282035952229E-14	0.0110875864879182	0.0110875864879528	1.08296830956507E-07
1.01692192781156	4.93510499412526	4.93510680709891	6.72234558801257E-07	0.252677759731298	0.252677895218212	0.000819898996081033
2.20149305514139	4.862435332767	4.8624530863209	6.64484253374939E-06	0.364513951758681	0.364515242787506	0.00257775553077742
3.23198427432621	4.80163795440889	4.80169245744453	2.05637893360969E-05	0.434321157466733	0.434325273083077	0.00453471149590893
4.30803182058093	4.74042510423411	4.74055023758002	4.76030357376754E-05	0.492924746283071	0.492934658521056	0.00689942524494195
5.74025110464595	4.66234587451295	4.66263013619916	0.000109307849934571	0.556495336376698	0.556519292659823	0.0104547964728416
6.94967591458256	4.59925377869056	4.59974155491275	0.00018924137925474	0.601238767019269	0.601281884027108	0.0137559512305342
8.41307993460585	4.52616911287916	4.52700057262408	0.000325994254214919	0.647431394410486	0.647508801316201	0.0180540671400026
10.183798798834	4.4421844527243	4.44359096327539	0.000558341548470013	0.694552151526701	0.694690502858704	0.023626474355721
11.2040701444131	4.39586463623244	4.39768809574599	0.000728931058636053	0.718261673500898	0.718446211976842	0.0269945884947089
12.3263686245501	4.34656149416848	4.34891995168376	0.000949939386434086	0.741948526534124	0.742194207269732	0.0308149489926089
13.5608969527008	4.29424376151647	4.29728594017939	0.00123519242091114	0.76548688672231	0.765812983123868	0.0351362913539833
14.9188781136666	4.23888633511024	4.24279986574117	0.00160267998364815	0.788772430729169	0.78920414710776	0.040020310123829
16.412657390729	4.18048687157449	4.18550743883635	0.00207510949232122	0.811701407205738	0.812271578073276	0.0455341416212773
18.0558145954975	4.11907189499577	4.12549403470885	0.00268089980942534	0.834168389135091	0.834919521018567	0.0517494102039064
19.863287520743	4.05470494821785	4.06289425742467	0.00345521168803134	0.856059709601275	0.857046380480315	0.0587403832635154
21.851507738513	3.98748952899176	3.99789682583271	0.00444132757410289	0.877255762411857	0.878547508117547	0.0665843708795682
24.03854997806	3.91756868921308	3.93074639691413	0.00569230166734995	0.897637249599284	0.899322020768166	0.0753622541220647
26.4442964415617	3.84512515761944	3.86174576602639	0.00727273031630897	0.917088788284964	0.919276992012384	0.0851578732431481
29.0906175514135	3.77037864867083	3.79125531238759	0.00926072590605016	0.935505501641683	0.938334653898925	0.0960572798772102
32.0015707722506	3.69358474794487	3.71969351967676	0.0117498857613871	0.952795464845742	0.956435396893677	0.108146895917069
35.2036193151713	3.6150350274231	3.64753805583816	0.0148511937865654	0.968878724814195	0.973537237515825	0.121511089588257
38.7258727123842	3.53505596858076	3.57532500190207	0.018694849478915	0.983686468273692	0.989615277332714	0.136229737116745
42.6003514493183	3.45400407971512	3.50364360258147	0.0234320037156837	0.99716354972388	1.0046643034469	0.152375984689494
46.8622780599458	3.37225687179546	3.43312614445499	0.029236298987012	1.0092755577303	1.01870566038478	0.170014037812248
51.5503973316361	3.29020846313819	3.36444051572345	0.036304664821743	1.02000772703587	1.03178543805474	0.189195698881554
56.7073285304954	3.20826657069724	3.29828251387002	0.0448574353019171	1.0293609287969	1.04396925334885	0.209956929210157
62.3799528492406	3.12685595343695	3.23537460162816	0.0551381609555803	1.03734698700557	1.05533617528186	0.232315790308329
68.6198395998603	3.04642419827098	3.1764644011916	0.0674121861746191	1.04397789378503	1.06596593823914	0.256269174338316
75.4837150255421	2.96736986807796	3.12224288044121	0.0819657241309106	1.04931198793358	1.07598215598684	0.281792675207149
83.033977993792	2.89001004122266	3.07329610290278	0.0991012731141394	1.05345940003208	1.0855520416835	0.308834378379227
91.2109986475255	2.81577096702072	3.03078826065462	0.118817457326303	1.05648522487121	1.09468976563849	0.336887393098204
100.205721366632	2.74374857057112	2.9944559364681	0.141694181536556	1.05854183583081	1.10366423603728	0.366283884081057
110.09991635765	2.67429448989699	2.96481608520089	0.168065237648644	1.05970591888244	1.11257211800072	0.396907978017945
120.983530847769	2.60771599099117	2.94228769106322	0.198273999033952	1.06007419998101	1.12151331926476	0.428626161114415
132.9555067869	2.54432544924701	2.9272343741864	0.232671684163936	1.05973221938753	1.13055981597764	0.461288707155515
146.124680319945	2.48429771708241	2.9197876838605	0.271605910421103	1.0588056781351	1.13979669777756	0.494718170247173
