Time	Species	Species_1	sp_10	sp_9	BJ2x2_5
0	1	1	0	0	1
0.96263535253846	0.999998698640152	0.999999999997841	1.77470266706706E-15	1.77470266706706E-15	0.761206232998992
1.9035754682148	0.999991273788243	0.999999999943144	1.7777885238262E-13	1.7777885238262E-13	0.601474219834229
3.08353424237341	0.999968695789468	0.999999999462565	4.27158499492332E-12	4.27158499492332E-12	0.466962309099854
4.11383844570756	0.999935404870468	0.9999999980234	2.7196813782513E-11	2.7196813782513E-11	0.387596964106637
5.4851733403453	0.999871620221666	0.999999993107999	1.57702187933221E-10	1.57702187933221E-10	0.31578880796619
6.64318487025526	0.999801769819187	0.99999998451353	4.96005942794766E-10	4.96005942794766E-10	0.273259836867475
8.04437882144632	0.999700182890282	0.999999965924975	1.52786729298847E-09	1.52786729298847E-09	0.234921524532475
9.73982350238749	0.999556261811406	0.999999926885032	4.58459277253094E-09	4.58459277253094E-09	0.200288813200538
10.7167225804536	0.99946460239079	0.999999894021615	7.83769035799893E-09	7.83769035799893E-09	0.184085973997513
11.7913115663263	0.999357706546799	0.999999847307437	1.33600047131554E-08	1.33600047131554E-08	0.168335085674018
12.9733594507863	0.999233728635767	0.999999781670752	2.25240197619169E-08	2.25240197619169E-08	0.152990884104469
14.2736121236923	0.999090662553077	0.99999969048132	3.74202379211758E-08	3.74202379211758E-08	0.13807695512415
15.7038900638889	0.998926429377426	0.999999565001528	6.1239680810655E-08	6.1239680810655E-08	0.123600931282446
17.2771957981051	0.998738614665496	0.999999394357172	9.8292669190097E-08	9.8292669190097E-08	0.109654435077136
19.007832105743	0.998524987101911	0.999999163930346	1.55428744758724E-07	1.55428744758724E-07	0.0962565123854795
20.9115320441446	0.998283241258432	0.999998855025181	2.42634347002697E-07	2.42634347002697E-07	0.0834524313447407
23.0056019763865	0.99801114213358	0.999998443552315	3.75100497398768E-07	3.75100497398768E-07	0.0712802871051022
25.3090789018525	0.997705864750178	0.999997900529562	5.72254964942044E-07	5.72254964942044E-07	0.0598793586818457
27.8429035198651	0.997364062573656	0.999997190789974	8.5846995744655E-07	8.5846995744655E-07	0.0494613889189576
30.6301105996789	0.996982631247201	0.999996269674609	1.26856644332197E-06	1.26856644332197E-06	0.0401263744660333
33.6960383874742	0.996558432298214	0.999995081965412	1.84874456983057E-06	1.84874456983057E-06	0.0319125748626312
37.068558954049	0.996088440694638	0.999993559589492	2.66077418406641E-06	2.66077418406641E-06	0.02474150421606
40.7783315772812	0.995568999507715	0.999991620794392	3.77862625638158E-06	3.77862625638158E-06	0.0186271778510196
44.8590814628367	0.994995928403522	0.999989166624736	5.29165468166411E-06	5.29165468166411E-06	0.0136583752368624
49.3479063369477	0.994365339807359	0.999986075960034	7.31513439791191E-06	7.31513439791191E-06	0.00975920732312149
54.2856136984699	0.993673315947228	0.999982202004827	9.99154043938788E-06	9.99154043938788E-06	0.00678447981246882
59.7170917961442	0.992915950168387	0.999977368172419	1.34952405038905E-05	1.34952405038905E-05	0.00450306415530005
65.691717703586	0.992088675414115	0.999971362055825	1.8032818290108E-05	1.8032818290108E-05	0.00281254478040024
72.2638062017719	0.991186474538658	0.999963926966448	2.38528650086044E-05	2.38528650086044E-05	0.00168581324322934
79.4931035497765	0.990204449633127	0.999954755864854	3.12568154956913E-05	3.12568154956913E-05	0.000991968406553712
87.4453306325815	0.989137584880295	0.999943481503366	4.06065338009945E-05	4.06065338009945E-05	0.000583779334985414
96.192780423667	0.987980670945627	0.999929669259291	5.23308758447287E-05	5.23308758447287E-05	0.000321026651572602
105.814975193861	0.986728191762968	0.999912796539807	6.69443686674007E-05	6.69443686674007E-05	0.000154012988678205
116.399389441075	0.985374559147811	0.999892240118607	8.50615941099057E-05	8.50615941099057E-05	6.35751295108134E-05
128.042245113009	0.983914301147025	0.999867260740951	0.000107413755572915	0.000107413755572915	2.32990336737855E-05
140.849386352138	0.98234214165734	0.999836983025031	0.000134868726272862	0.000134868726272862	1.06277167057496E-05
154.937241715179	0.980653121680451	0.999800372867409	0.000168453838336001	0.000168453838336001	1.03204881989739E-05
170.433882614524	0.978842753451337	0.999756212031205	0.000209381639878267	0.000209381639878267	1.39528914290446E-05
187.480187603804	0.97690720093485	0.999703069733759	0.000259078739904769	0.000259078739904769	1.78798301593942E-05
206.231123092012	0.974843481854426	0.999639271156665	0.00031921777864341	0.00031921777864341	2.11072486612885E-05
226.85715212904	0.972649687384658	0.999562862915156	0.000391752465221798	0.000391752465221798	2.37381801922913E-05
249.545784069772	0.970325215560887	0.999471575665292	0.000478955494315187	0.000478955494315187	2.61136586244738E-05
274.503279204576	0.967871013135015	0.99936278420595	0.000583458978021818	0.000583458978021818	2.84805613376669E-05
301.956523852861	0.965289818122604	0.999233465651804	0.000708296806414735	0.000708296806414735	3.09453535063554E-05
332.155092965975	0.962586391946096	0.999080156511286	0.000856948084454095	0.000856948084454095	3.35263976057383E-05
365.373518990399	0.959767726263617	0.998898909791914	0.00103338049489691	0.00103338049489691	3.62076709968492E-05
401.913787617267	0.95684320564593	0.998685253558783	0.00124209212398804	0.00124209212398804	3.89664890767282E-05
442.108083106821	0.95382470357452	0.998434152665216	0.00148814998525649	0.00148814998525649	4.17809517162238E-05
486.32180814533	0.950726586188473	0.998139975620841	0.00177722322410602	0.00177722322410602	4.46290620484007E-05
534.956905687691	0.947565596348897	0.997796468711944	0.00211560883257157	0.00211560883257157	4.74868056618028E-05
588.455512984287	0.944360590626719	0.997396739479739	0.00251024771297137	0.00251024771297137	5.03273841428114E-05
647.303981010543	0.94113210459685	0.99693325142315	0.00296872917405698	0.00296872917405698	5.31214446027873E-05
712.037295839425	0.937901728222681	0.996397831250825	0.00349928249833233	0.00349928249833233	5.58377879305464E-05
783.243942151195	0.934691283909685	0.995781689100405	0.00411075514822973	0.00411075514822973	5.84443024600182E-05
861.571253094142	0.931521815439513	0.995075450837879	0.00481257851628347	0.00481257851628347	6.09090699380796E-05
947.731295131383	0.928412416318461	0.994269199863734	0.00561472385238553	0.00561472385238553	6.3201630436594E-05
999.99999999	0.926739468783764	0.993763655811151	0.00611820154880917	0.00611820154880917	6.43557647350223E-05
1000	0.926739468783764	0.993763655811151	0.00611820154880917	0.00611820154880917	6.43557647350223E-05
