Time	(Species + (sp_97 + sp_96))	(Species_1 + (sp_39 + sp_38))	(Species_2 + (sp_8 + sp_7))
0	2	4	2
50000	1.12306135167544	2.28332235446597	2.48782903412708
100000	1.62459369263504	1.36415545850256	2.93186238418969
150000	2.62823215210766	1.18559725929518	2.1341128161424
200000	2.84889845896067	1.80316738946976	1.32545213168746
250000	1.99016361646657	2.75821116468508	1.26170789756381
300000	1.28209824518136	2.81821966266949	1.93988385024228
350000	1.28769475663525	1.94916218439018	2.83050672395603
400000	1.97394322027962	1.30359654014653	2.8156650916304
450000	2.81333621400949	1.33785556824008	1.96893893627392
500000	2.78581565874827	2.01432527416499	1.34943247041765
550000	1.97877705163728	2.82865865821373	1.37334547028627
600000	1.36556354148587	2.84018912457773	2.0039651069036
650000	1.3442754349931	2.08758807975387	2.80424341236337
700000	1.89268032950364	1.45106701483706	2.91731699230317
750000	2.67822289927019	1.35643332576832	2.25222064670443
800000	2.9270964220769	1.80968884145702	1.57736992599865
850000	2.38970055927158	2.57288793202975	1.38126290227618
900000	1.69175764177332	2.97366965151627	1.70702100869552
950000	1.37944824237468	2.61492519753781	2.40466941167231
1000000	1.54850101787895	1.92253225161204	2.95241435446948
1050000	2.12451622114071	1.48293823042465	2.84002939337801
1100000	2.76253173997494	1.48444851330693	2.22521984459104
1150000	2.92276208221457	1.90528213700764	1.67016095592472
1200000	2.48875871847582	2.54939191491605	1.48782924536132
1250000	1.88487749216342	2.95661665800502	1.71149481259937
1300000	1.5255980598525	2.80054267713933	2.25223561921119
1350000	1.53062039334062	2.2596164829927	2.81174966844076
1400000	1.87688406708136	1.75921542467938	2.98840348143826
1450000	2.42649926036857	1.54769085915689	2.67315614175499
1500000	2.86110237194989	1.66756916287508	2.14198679767741
1550000	2.8851387164979	2.07232832910614	1.73766825622641
1600000	2.51349544537322	2.59207789335881	1.61501805426774
1650000	2.02788971466502	2.93113316121278	1.78633494885565
1700000	1.69222112030748	2.88503931247487	2.19160434504858
1750000	1.60804911929093	2.51829260153677	2.66469354229969
1800000	1.77610201304097	2.07567367818712	2.96023534748389
1850000	2.14247227421053	1.76802118023996	2.9222406059725
1900000	2.57130431365421	1.68046918996009	2.60193171061167
1950000	2.86271106787364	1.81702830410308	2.19526245712199
2000000	2.87563190558032	2.13542954848307	1.88596283993106
2050000	2.62758346486701	2.53078670461486	1.76122636445506
2100000	2.26483032187715	2.84290201616053	1.83406640469413
2150000	1.94755036377754	2.93825288250972	2.07730210449506
2200000	1.76883401560222	2.79315940883147	2.42146737997428
2250000	1.75531161722395	2.49594249680497	2.75156910866637
2300000	1.89699031839318	2.17817056628155	2.94625998564843
2350000	2.15704082082584	1.9423901681664	2.94033003976888
2400000	2.46547010276424	1.83700551344077	2.75566679422874
2450000	2.72725971974958	1.87074933697356	2.47860688808541
2500000	2.85824125261398	2.02875105882157	2.20831393577305
2550000	2.82447066293246	2.27445286517935	2.01539150707231
2600000	2.65342976518829	2.54765279814455	1.93234412032232
2650000	2.41340576646421	2.7750538354363	1.96376741547678
2700000	2.17811699813064	2.895836961023	2.096483943261
2750000	2.00052782134758	2.88531746194642	2.30214259666635
2800000	1.90673619761416	2.76058968334252	2.5375394497423
2850000	1.90262893846684	2.56773009323732	2.7507324217714
2900000	1.98126198204624	2.36057468514907	2.89495522153313
2950000	2.12602708540273	2.18336971318826	2.94277523588713
3000000	2.31092204197816	2.06346584165657	2.89301369062053
3050000	2.50231324515546	2.01256793935651	2.76767469409274
3100000	2.66470720692986	2.03110935649995	2.60184537987969
3150000	2.76934973583103	2.11162774164185	2.4317747806079
3200000	2.80096803053938	2.24029464737505	2.28658914524512
3250000	2.760716181588	2.39744354562676	2.18476552177957
3300000	2.66369954800097	2.55937091586162	2.13479723777656
3350000	2.53295903099459	2.70203138607255	2.13755975771884
3400000	2.39292691459382	2.80557689162561	2.18836666226878
3450000	2.26418536132368	2.85810486822843	2.27848881026667
3500000	2.1610956231947	2.85730700524077	2.39585619438605
3550000	2.09180750102598	2.80942653114942	2.52608056365901
3600000	2.05921104602052	2.72677269624637	2.65397746680714
3650000	2.06244826046975	2.62430730659284	2.76547500610738
3700000	2.09789476766203	2.51669267892053	2.84958448328938
3750000	2.15993938214249	2.4162622672151	2.89964352866241
3800000	2.24137764064338	2.33216353862532	2.91375999056774
3850000	2.33386239464763	2.27006857861448	2.89465238565328
3900000	2.42865034772882	2.23264256147145	2.84842234034899
3950000	2.51738743030932	2.22024768471443	2.78307487812286
4000000	2.59287586831449	2.23149961107627	2.70719845279067
4050000	2.64978249046191	2.2636589160905	2.62886873297168
4100000	2.68503897806986	2.31301994346709	2.55485946313063
4150000	2.69789437799537	2.37515633376902	2.49034102194056
4200000	2.68967644549454	2.44524122603153	2.43879988367748
4250000	2.66331413499629	2.51836536356761	2.40219767209597
4300000	2.62275502573523	2.58986404012399	2.38123113688292
4350000	2.57240524479004	2.65563144569885	2.37558053199481
4400000	2.51663071920946	2.71237347991657	2.38415844743376
4450000	2.45939329506587	2.75777022880545	2.40531248364391
4500000	2.40402281643481	2.79052913838304	2.43700013458793
4550000	2.35311941562089	2.81033456183086	2.4769360294343
4600000	2.30855093701463	2.81771773440764	2.52272355205534
4650000	2.27151372782954	2.81387563543544	2.57197430974324
4700000	2.24262612954388	2.80047092728732	2.6224140481885
4750000	2.22203042068903	2.7794356408607	2.67197659529357
4800000	2.20950000805031	2.75278882449257	2.71887868663312
4850000	2.20453003872353	2.72249686293457	2.7616686665694
4900000	2.20640369495725	2.69038407075333	2.79924933939798
4950000	2.21425979519152	2.65805636951998	2.83088619852723
5000000	2.22715246243575	2.6268565319617	2.85619211149622
